"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP13"	"LP14"	"LP15"	"LP16"	"LP17"	"LP18"	"LP19"	"LP20"	"LP21"	"LP22"	"LP23"	"LP24"	"LP25"	"LP26"	"LP27"	"LP28"	"LP29"	"LP30"	"LP31"	"LP32"	"LP33"	"LP34"	"LP35"	"LP37"	"LP38"	"LP39"	"LP40"	"LP41"	"LP42"	"LP43"	"LP44"	"LP45"	"LP46"	"LP47"	"LP48"	"LP49"	"LP50"	"LP51"	"LP52"	"LP53"	"LP54"	"LP55"	"LP56"	"LP58"	"LP59"	"LP60"	"LP61"	"LP62"	"LP63"	"LP64"	"LP65"	"LP67"	"LP68"	"LP69"	"LP70"	"LP71"	"LP72"	"LP79"	"LP80"	"LP81"	"LP82"	"LP83"	"LP84"	"LP85"	"LP87"	"LP89"	"LP90"	"LP91"	"LP92"	"LP93"	"LP94"	"LP95"	"LP96"	"LP97"	"LP98"	"LP99"	"LP100"	"LP101"	"LP102"	"LP103"	"LP104"	"LP105"	"LP106"	"LP107"	"LP108"	"LP109"	"LP110"	"LP111"	"LP112"	"LP113"	"LP114"	"LP115"	"LP116"	"LP117"	"LP118"	"LP119"	"LP120"	"LP121"
"T.regs_S01"	0.999999999999998	0.999997100815954	0.999999999999998	0.999999999999998	0.999999999999998	0.999999999999998	0.999999999999998	0.829817188778366	0.941106911991803	0.999999999999998	0.746982109326704	0.9825655169988	0.575704365773006	0.550049980351839	0.0294550488693194	0.52969149584441	0.257303050269315	0.827731499581781	2.93137497976943e-15	0.803674624843438	0.938349792861734	0.38456381008475	0.730285943870153	0.530487404801727	0.48794416112434	0.328248562683036	0.62756075516479	0.737708345374626	0.863271135789709	0.659454675537905	3.51724963328209e-06	0.270835538292862	0.420441368312794	0.300836949150601	0.780312682137477	2.47177265639612e-15	0.589789281011753	0.760177711776724	0.267464259674836	0.14544527911441	0.512430982421779	0.385921224221978	0.258699915236428	0.232209760160605	0.722917743758044	0.466517536372406	0.419542467423009	0.560595087690881	0.480447746940463	0.57592115076911	0.338365649153496	0.842630940254011	0.6963495929643	0.152800921274777	0.747595070346397	0.233776688791567	0.696577378525274	0.776936630200339	0.798028910943411	0.814616492780166	0.789608461257088	0.868001569093802	0.0851113009354978	0.824873345361636	0.506282084880772	0.159024861338296	0.876606657999662	0.393886435553509	0.525183442353905	0.292963782273711	0.491155907742478	0.0959383954837292	2.32340076617051e-15	0.430337794120046	0.137689239973535	0.267639149776187	2.17096196793305e-15	0.499727588619242	0.30869153565719	0.479345552195641	0.265452647706757	0.0849618762759568	0.655297751754954	2.21726792160096e-15	0.407534550192042	1.03377047303571e-06	0.093202677450266	0.465453385462144	0.0605935533377471	0.163547056450703	0.237031424538393	0.0800886052008728	0.162399947631305	0.671969993824497	0.356598973981018	0.195590019007134	0.384377675165504	0.580604609203694	0.534669107124054	0.778635829141287	0.627704210000719	0.691311783200757	0.999999999999733	0.80937528988681	0.837704269690853	0.860308255848983	0.465700348116981	0.985849086201759	0.398239328170646
"B.cells_S03"	0.168243605982483	0.118956560173839	1.94501152089756e-15	1.94184957239544e-15	6.17473505651532e-12	1.76373195100905e-15	1.85130753427135e-15	0.282651596892583	0.34075551714101	0.125810901369592	1.85572739912609e-15	0.0417845056135815	1.89253626983118e-15	0.273954850480891	1.9350208606721e-15	1.7667975853172e-15	1.53826671888331e-06	0.504128082039883	0.00559765565931032	0.035020972477906	0.262303907906003	0.0831916733163721	0.0920959465809739	0.763839821432579	0.786299750505164	0.204438420108165	0.270050820911715	0.347199293238165	0.244948276070055	0.538930271426802	1.43502792420254e-15	0.0771920207577828	0.0367519228669852	1.80950242227597e-15	0.856348891156391	0.0178705795840971	0.584830057873538	0.386050254953483	0.230471979267917	1.70085625825523e-15	0.292407648241756	0.0101217089229141	7.11020314977928e-05	0.05193177521466	0.547236775802387	0.200160915438919	0.315383959334779	0.515550508984176	0.535049476643314	0.999723461166142	0.373195781999854	0.672552135261652	0.793419009767672	0.18295985461022	0.906099778090275	0.210988901565629	0.460061979546732	0.883647455083874	0.0205535089918866	0.0664203369788758	0.290063873264619	0.501096844741879	1.8913061748243e-15	1.95925276082453e-15	0.0315045064711625	1.71685656557164e-15	1.90874371065848e-15	1.90515409375086e-15	0.202142266927726	0.332973181470854	0.146705887719451	1.18838422132201e-15	1.04725326637566e-15	0.0746920633592745	1.1015083666773e-15	1.1823921038717e-15	1.0027873811293e-15	0.112610323031148	0.450992835654034	5.17764145875456e-08	0.172744963429365	2.00227255594356e-15	0.00323317661383864	9.44851484849959e-16	0.530790703802619	1.22408525390454e-15	1.3278444349788e-15	2.11481005547327e-15	7.48563717571335e-16	1.54617967876638e-15	0.265520736928683	1.2322422126459e-15	0.0317831277418923	0.224518421466931	0.0631615571820703	0.0947887315614082	0.199331448003783	0.931495975061661	0.833387079884481	0.406719198050811	0.96161108118409	0.0525611283546319	0.152757834906525	0.462887037429139	0.366052709885285	2.20454968324746e-15	0.66982898165052	0.0185341478214868	0.198158586267358
"Endothelial_S03"	0.810913796331567	0.855404700107352	0.352696317747437	0.407816258685865	0.762123579954628	0.448068712985031	0.329037490208286	0.503470203782276	0.757742824896821	0.648271597269827	0.233046859627777	0.12873325184203	0.0930781115890676	0.478759222431379	1.89269372710664e-15	1.98462453352283e-15	2.11348782879879e-15	0.42198219909105	0.0154211009649892	0.190196337468742	0.292662115953223	0.263701377725522	2.17503436353509e-15	0.536387596663083	0.764333849431177	0.268402702921584	0.289768477853445	0.208356060915228	0.0591663351205651	0.285341290681001	0.00670267801767378	4.7816906690114e-15	0.0205004955549403	0.000227450276177237	0.714893370316863	1.40274020478952e-15	0.673643442979182	0.277812720437258	0.282146819668001	0.00570853788855868	0.202842944186782	0.276940641839995	2.08598258558437e-15	0.00649892764526335	0.25608489514347	0.216144076302975	0.333266348535056	0.759953081779633	0.667454108944188	0.551597733146198	0.330393680211212	0.598616849158028	0.864273942841693	0.320874051522658	0.372483141312619	0.108302097350045	0.842745731263953	0.607849138244167	0.589188925001447	0.192722685325447	0.862414206039024	0.722520105501542	0.00127268052288758	2.02181450800067e-15	0.216562657396431	1.90012202456158e-15	1.68599609952884e-15	1.89386641759209e-15	0.0741267554136136	0.429836826808923	0.50440059920432	0.237758898884621	0.111882836335351	0.661080657574098	0.134779185475882	3.27229854073568e-11	1.23874908478383e-05	0.0343202676604328	0.348757280943739	0.17800823472881	0.297860828548623	1.87902532625833e-15	0.000466373484269944	1.24203945580097e-15	0.388381015203603	1.41650046384089e-15	0.0503292555178808	1.52054533220363e-08	1.18129165650521e-15	1.04790910971048e-11	0.151964741627623	1.42874030653478e-15	0.0806553847721638	0.407320554735485	0.116506966495078	0.12317942132367	0.266034661867434	0.729374245975736	0.682209889290855	0.22820112880788	0.80607083955818	0.00191009596807708	0.298724045406369	0.309801091370124	0.185858131604048	0.000562468854709797	0.720068390713416	0.337480012211675	0.0109244897163593
"NLPHL.cells_S01"	0.110592342930202	0.205064544730462	0.233481287271459	0.157470463784423	0.0744916970069601	1.35488066267835e-15	0.105073872767382	0.266401934709231	0.293115752942408	0.13904921711677	1.50069031925893e-15	1.43085079191421e-15	1.43128023203499e-15	0.119775966447481	0.0802185312706835	1.60659374565261e-15	3.6456674275889e-13	0.0332669358629677	1.26981862827965e-15	1.71984751637084e-15	1.51785126734252e-15	1.30194943185435e-15	1.63375684376648e-15	0.268156459347824	0.814243563359142	0.631710604016398	0.208518076599529	1.88601897892416e-15	1.6561614240187e-15	0.33923599964723	0.128064327429773	0.238325732697673	0.052198721303948	0.124371493617869	0.222125303918922	1.23858517293394e-15	0.354767952943532	0.0307892024228773	0.518616371114996	0.0900987065554283	1.30094540494414e-15	0.422317103472762	1.37145639004824e-15	0.133070995485869	0.325918513442898	0.0779683995024374	0.636075641138866	0.26133367850571	0.18128068879003	0.121814637337083	0.216633707026629	0.400025596879496	0.487380387540541	0.360566401154769	0.150160741854015	0.0638873454595571	0.390949545973961	0.221540488297402	3.64108930015804e-09	0.378388874657666	0.0212664084908305	0.281689716974381	1.29485876360673e-15	1.61952551999647e-15	1.29458468370199e-15	1.29482262256782e-15	1.51758729953585e-15	0.0834752078357461	5.89004887820292e-05	0.32040399118457	0.0357744089220108	0.235226356867587	1.24020965113051e-15	0.212657114667216	4.48992516278039e-09	1.38693720769387e-15	1.13458843465539e-15	0.101287735070175	0.351223402007104	1.41033010971703e-15	0.0470705134063393	1.27636924629202e-15	1.43846811718416e-15	1.11116319998727e-15	0.132224340877283	3.66365613400218e-06	1.23868627134995e-15	1.42707652451028e-15	1.12754848437616e-15	1.34100089224157e-15	0.341092019057482	0.10560170517008	1.20461910583532e-10	1.4305799864947e-15	0.0503544723888418	0.0665311290298928	0.19265771313499	0.469486947638751	0.431735994588432	1.5121017072665e-15	0.734017037189834	0.142255549437872	1.50297455408443e-15	0.00730027220895117	1.74761534197309e-15	1.59039571064414e-15	0.863359934805518	1.65879834374258e-15	2.68907098848527e-06
"T.cells.CD4_S03"	0.0273410424118501	0.076281297008851	1.8994367864622e-15	1.90054419560732e-15	1.96523834102703e-15	1.79672244495176e-15	1.89553194031648e-15	0.135883082445581	0.213207021686918	2.14650092807098e-15	0.0718114957400055	0.0928538827957519	2.38432192503951e-15	0.209352799839747	2.48272805707908e-15	2.21324551343623e-15	0.0369978013422795	0.515328617001496	0.0079594054176449	0.0605515427741433	0.182445041965451	0.0591408516339236	0.125290728657591	0.541872243472762	0.710137233810875	0.348331318439696	0.198269744224948	0.164964555276832	0.165843055352351	0.606446331602794	0.0600760064537267	0.0842863553779885	0.11551984941925	2.58852734559337e-15	0.802570468720113	1.44704628383032e-15	0.511887120062832	0.304777746725471	0.369580790742649	3.07980599145794e-12	0.322744582598227	0.0227351756899732	3.02793994711657e-15	0.0673184650925597	0.630730740896492	0.309037181985034	0.312528096826596	0.492060661378689	0.778084126250394	0.999999999999987	0.489117157159134	0.750463018723154	0.814090722399973	0.262319080418522	0.988556262152454	0.379233134160004	0.490048453691386	0.725358636488309	0.132213802234818	0.160937995947316	0.299497716340098	0.457063992557383	2.63853915270719e-15	2.56706781707832e-15	0.0480674389033754	2.04442515086485e-15	2.06578474632689e-15	2.15276665968451e-15	0.149010854902997	0.274732501768934	0.172020180743244	1.1458565047283e-15	1.24941090735956e-15	0.109686046256341	1.19613653310589e-15	1.28749119849613e-15	1.11837432917714e-15	0.0196452550853895	0.323426788383153	2.87624625183447e-15	0.400757448893903	2.50959996152199e-15	2.91045278344251e-15	1.04606693858184e-15	0.377990121970456	1.73200332185938e-15	1.70844494044032e-15	2.77306457126984e-15	1.20966387108778e-15	2.11667869604608e-15	0.260080669895276	0.0839939607990027	0.165929046040021	0.29414387044261	0.216979891296373	0.0272535883149529	0.238367691261916	0.747420396834449	0.851955815179669	0.284652830897447	0.915699170708427	0.144920500976229	0.172181074150273	0.549347134262227	0.266661737209814	2.61417572881414e-15	0.842788628558526	0.0123968524334117	0.15580462239216
"T.cells.CD8_S01"	0.157812013139252	0.114344768749552	2.07567682501553e-15	2.11868907268356e-15	0.0146376987425475	1.98354360279532e-15	2.10121192810223e-15	0.155493313236524	0.21567493653556	0.0328589127060376	2.12785856723519e-15	3.81439357394388e-09	2.34862595653774e-15	0.281144917423767	0.0353612614438682	1.97091094658607e-15	0.0287052819877635	0.130946189794065	0.0778328800323289	2.39514159263701e-15	1.4059635348098e-12	0.088372792251099	0.0163164680036672	0.458760581494598	0.847287483309723	0.448764694633405	0.154403095647858	0.0440454521771698	6.00659887166547e-09	0.486300558500284	0.065404683178069	0.187208029083014	0.0311504991414412	0.0870483553573553	0.502106515011275	1.59936317874773e-15	0.672816949941673	0.1762248095433	0.560652522740182	0.0905930291825614	0.262244236825232	0.19145164083742	0.035663763369648	0.122414971677367	0.370068016526913	0.256855303826415	0.432278574485422	0.50936268909016	0.765806181023804	0.999999999999994	0.430310094686662	0.498019727629992	0.730781390025968	0.367431117963085	0.830324533949901	0.20652778010673	0.421785613321317	0.616837572613699	0.0290590823178475	0.267715291987986	0.170140536959451	0.373337706839092	0.0371228896188252	2.3383409721359e-15	0.0315219360502384	2.13511399831644e-15	2.07529440972593e-15	2.12911852807684e-15	0.312493308263785	0.430029555126298	0.322629015571636	0.1041616778437	0.204448408606052	0.336033587876574	0.0362988169629537	0.0733325900509032	1.44764366609012e-15	0.107316108650145	0.59148717626022	0.00945378482729258	0.58879026723094	0.0349752275683236	0.0813759735648007	1.46387034221316e-15	0.601823644773237	0.0182627917399777	1.85249999366206e-15	2.18043782470721e-15	1.46609139100052e-15	6.21192677568591e-14	0.386911150351109	0.157092750792029	0.0981318670971137	0.430882961680875	0.139925606823241	0.153998242433206	0.450917094555096	0.806261234045289	0.701936418701048	0.0680329735648153	0.649569873755789	0.0750889444679764	2.46933345482984e-15	0.170495511335999	4.71708754123736e-05	2.28817058587957e-15	0.8723645028208	2.31882198340463e-15	0.196789068000821
"T.cells.follicular.helper_S03"	0.0666423156586039	0.166750317148453	1.66499597985739e-15	1.58542052139376e-15	1.63016500604491e-15	1.50243855423445e-15	1.41875848538052e-15	0.257067200663023	0.369179868499611	0.0121972626669118	0.138944520430184	0.233102768137853	1.88159252358509e-15	0.319599436988932	1.63202313292038e-15	1.60813272482577e-15	0.0412800639060316	0.528690211380399	0.0026379864704799	0.124366066409661	0.256589218691223	0.0565372605119869	0.217962813749565	0.66488559048091	0.762391405040046	0.408289163828269	0.240893035672926	0.12787711164855	0.225523798158695	0.793913501041939	1.5009916480365e-15	0.245644719023148	0.125421196889428	1.91395529941446e-15	0.9490220534754	1.15622786158509e-15	0.533009039096159	0.360795601983709	0.515604725439694	1.87841600498354e-15	0.346243915920565	0.0803421953461708	2.29188480890909e-15	0.111330579195151	0.788115228890541	0.121040253472525	0.326298325646641	0.526147109371118	0.829622023585951	0.999999999999989	0.446576198246798	0.807268245634361	0.882338556581969	0.144712593790552	0.999999994553141	0.179918757020182	0.435727280501223	0.883509896452541	0.22273774791805	0.203963215352265	0.51701448435613	0.587308967800912	1.85933952675627e-15	2.04317408116844e-15	0.0925006836508013	1.60346271315182e-15	1.7188786649354e-15	1.77645704596801e-15	0.297228632795732	0.382341826783122	0.191632446282379	1.15656534528205e-15	1.09103646131004e-15	0.212747041226389	1.17330245221811e-15	1.31449620807828e-15	1.1301653640643e-15	0.0504526462356039	0.33440599860356	2.56063383700393e-15	0.506697886964297	2.06756583466827e-15	0.0197075702857149	1.05982786181884e-15	0.374323368320223	1.34200341491085e-15	2.92634870056221e-07	2.17482184565194e-15	1.09711563797143e-15	1.39182981110957e-15	0.259560265388018	0.00421356680393634	0.162234594560645	0.229259757158179	0.152828089822837	0.0400770308847051	0.20873301578716	0.702025710570574	0.88565693569923	0.255739296730322	0.999999999999987	0.123624398731732	0.266577127016678	0.578715185429242	0.404127168436558	2.16741829019193e-15	0.999999999997061	0.216471502002474	0.112471604272863
"B.cells_S04"	0.00432741245453246	1.88052489903212e-15	1.94501152089756e-15	1.94184957239544e-15	1.82822443216528e-15	1.76373195100905e-15	1.85130753427135e-15	0.121281193198443	2.50307869507409e-15	0.00182424268138566	1.85572739912609e-15	2.1634394746045e-15	1.89253626983118e-15	2.03699458926064e-15	0.215130204384502	1.7667975853172e-15	0.124028513984139	0.000406189783024776	0.318279112574774	0.0662345625054618	2.73458486337459e-15	0.246808861855019	0.271752009417468	0.111029898136086	0.168109330905956	0.592990612043836	0.544969291992394	0.307428803643087	0.102212280824058	1.19943871452892e-06	0.831885902417179	0.519459227402462	0.465656544295701	0.685388357038321	2.96621298129329e-15	0.309398475865519	0.415169942126452	0.313287370749512	0.130978615533685	0.999999999999991	0.083656200228725	0.3507576038297	0.630052838350719	0.263299577537135	2.73752676828151e-15	0.698255985596128	0.598328823026483	0.0609639629714561	0.196381047616619	2.42299843670146e-15	4.51687840904297e-07	2.57674203624448e-15	2.85799163179778e-15	0.118982005890304	2.3476930380325e-15	0.194066363644742	2.20331514636194e-15	2.4912645057122e-15	2.138094114098e-15	1.8824895947824e-15	2.36949876702091e-15	2.46910897442634e-15	0.566751854058008	1.95925276082453e-15	2.13706193530334e-15	0.0500430844469496	1.90874371065848e-15	1.90515409375086e-15	0.498276631891522	0.0364043865635483	1.3011050918175e-15	1.18838422132201e-15	1.04725326637566e-15	1.2961251277641e-15	1.1015083666773e-15	1.1823921038717e-15	1.0027873811293e-15	0.619850755701152	0.549007164345957	0.667030859957758	1.47126192193101e-15	0.611905960360271	0.697793279679964	0.109617752743438	0.469209296197372	0.426833103027053	0.157016439125444	0.417509415720958	7.48563717571335e-16	0.302447261711193	0.734479263071308	0.33947387782409	0.222951875133558	0.731360715579767	0.459548155711658	0.561162124666936	0.800668551996208	0.0685040249383296	2.38478166508785e-15	4.23342299525362e-07	2.82858710645727e-15	0.36980032771404	2.60466869746308e-15	2.7775188381194e-15	3.18408825481355e-08	2.20454968324746e-15	2.53364586196539e-15	2.24709446568332e-15	0.18553735332264
"Dendritic.cells_S02"	0.00667412377259319	1.81193267172889e-15	2.00069971010895e-15	1.92154666394906e-15	2.01050507884682e-15	1.99216453533214e-15	1.81598448752116e-15	0.321874981627668	0.141704831623557	0.050501320956817	1.76374571844091e-15	1.85569559248384e-15	1.83923275618033e-15	0.148012063344436	0.411016573265442	1.56998512235971e-15	0.177134464771698	0.221869429384066	0.345919241591606	0.0692472661849648	0.0743152019986491	0.248874813575094	0.22251730424071	0.521373765383661	0.33198701814088	0.515484795047672	0.420511019286249	0.384804551659123	0.115711719037329	0.159422433178898	0.602202148415164	0.457615263123368	0.420769224558749	0.502603740467876	0.181155225877977	1.19340708522634e-15	0.779880652017378	0.421878738425566	0.368780625435916	0.999999999859569	0.38378110093363	0.490087388791867	0.672420953946878	0.452537956547589	0.156230366788594	0.58849611034411	0.509017626364499	0.313726528715156	0.266393221743947	1.33418947652551e-15	1.27014327208401e-15	1.67916861212399e-15	0.183394182401407	0.240916129699586	1.41426335538994e-15	0.000132071910765239	0.279376106146565	0.130939875888921	0.0335191824293681	1.74406092219121e-15	0.20243474232865	0.0930441983016485	0.612846092564991	1.77941561094324e-15	0.0884242082213249	0.0329877204020309	1.67328682941038e-15	1.5476918168143e-15	0.793925837390084	0.245609163243867	8.91849355434357e-14	0.0542772461479156	1.20087981813608e-15	0.013806454734111	1.16237762238069e-15	0.0292565351601038	1.20130714266937e-15	0.686216783774569	0.972377459181376	0.666683098603921	0.184023796907072	0.731151311697406	0.43900489623125	0.999999999999995	0.595492134517438	0.443970924003762	0.310806300516993	0.520409794627925	1.08463066069385e-15	0.324883843465738	0.540080830547808	0.396030248871411	0.212699423916356	0.80747859933489	0.268243522260821	0.619584919780492	0.600928987736939	0.420936957443545	0.252277241431689	0.239369046271334	0.16221610418431	0.382769148196213	1.83560146981194e-15	0.133216102636181	0.287787534145021	1.87633387599246e-15	0.188015573977446	1.89346524973906e-15	0.301653657258
"Endothelial_S02"	1.91996921607637e-15	1.87241977710716e-15	1.84752346909152e-15	1.84060183954851e-15	1.79422220388163e-15	1.72352684759084e-15	1.7632198812742e-15	0.21509282178514	0.000262203144585313	1.87809533515838e-15	0.110091434607075	1.91041667427147e-15	0.284692714997783	0.266787941837398	0.69554070962775	1.17374662233556e-09	0.406265588429929	0.237240359191416	0.60482968940855	0.173760840519611	0.103899192988717	0.455805865458623	0.122806497864194	0.436016219508707	0.235666060204506	0.598359167408727	0.553238973572669	0.522533889596921	0.276353615906416	6.30253361022887e-08	0.643804498753603	0.357232799734819	0.322750391589735	0.839204866797748	0.103689198647008	1.40274020478952e-15	0.326356557020815	0.466608413429487	0.324711538536526	0.887268668318966	0.440865539125144	0.531445654926229	0.663703614693592	0.428929173095332	5.92535489421938e-11	0.530506987386014	0.430296330234766	0.115652783451716	0.0157948830337157	2.08612037527124e-15	1.67846695766605e-13	2.17896124371646e-15	0.0471993229810254	0.317915579815275	1.80358141501827e-15	1.04978190963985e-09	0.00993015123880153	2.01898524867461e-15	0.0830509360289423	1.94232986255202e-15	0.10144279063689	1.99518324761569e-15	0.927511774947105	0.000328868314557629	0.281555625727351	0.246458820748276	1.68599609952884e-15	0.322501822559737	0.49903687162318	0.169828924000097	1.4721071183289e-15	1.45046480654303e-15	1.28400534800783e-12	1.34923495160909e-15	9.90462107609221e-12	1.43350747163377e-15	0.149099456136427	0.72222079855039	0.651242719056258	0.654003907457633	0.00835743827349608	0.609764239173799	0.609439815210386	1.24203945580097e-15	0.611618984796393	0.343217566351682	0.348531523699122	0.707482595972968	1.18129165650521e-15	0.248278057515858	0.652422230710681	0.313205921997694	0.105230478105251	0.46092241353413	0.313200176322545	0.598291192189303	0.698909952677696	0.19214429883849	0.00190769552467205	0.343478730858501	0.0266200077400872	0.37966691301075	1.97985251150839e-15	0.166188177604988	0.230200438530517	0.197849963226343	0.0739019032336514	2.04962681719939e-15	0.514514516928208
"Monocytes.and.Macrophages_S01"	0.0797492194969063	0.0632101188153229	2.55441075049506e-15	2.40066996574108e-15	0.156642337857021	2.21380137869237e-15	2.20439006610026e-15	2.8812341651167e-15	0.0511568569598472	0.160268943618452	2.58171941280151e-15	2.26251558102932e-15	2.26290720478649e-15	2.71648811044099e-15	0.267034334895085	2.50196248242548e-15	2.42381017314328e-15	3.04944238022636e-15	0.368522738670086	2.4346156448456e-15	2.72652041370468e-15	0.470460989014712	2.602038397137e-15	0.0572736170066577	0.0672307630457236	0.593461705505955	0.0859636752145505	0.0466807583374708	0.138944520310836	2.77118938686129e-15	0.577724769121102	0.068073766056003	0.0938986317203519	0.542936290137404	0.23654235272668	0.158791689292537	0.830154519991359	0.19692488759459	0.012810610085837	0.711902810209849	0.182413886809441	2.51779889826833e-15	0.244705570167634	2.42560754975895e-15	3.05824714551656e-15	0.551416467618442	0.586618590295347	0.309957594927042	0.156486592222955	2.37205050667005e-15	0.0734278867434842	3.16565408922873e-15	2.87897019028921e-15	0.212501265313495	2.04596379879736e-15	0.239726055392699	2.39488969443107e-15	2.81121067063982e-15	2.63711654396788e-15	2.40802891344569e-15	0.0975978957238992	2.89940739094105e-15	0.57534188885535	2.32576037543921e-15	2.78242456103673e-15	0.0398895551806849	2.13440177825063e-15	2.74586529164341e-15	0.0578601222906672	2.24939545116299e-15	1.62646274671768e-15	1.5041468738674e-15	1.41181598590027e-15	1.61606006034066e-15	1.2542157655488e-15	1.37192632047372e-15	1.18149846787963e-15	0.0585778716105294	0.738123617735894	0.728608375927062	1.74486442719543e-15	0.213389743769549	0.246509697576	7.05129775855592e-09	0.999999999999989	0.250069899797573	0.102302252674011	0.352024234725824	0.00360119692755303	7.57496820801831e-05	0.784050217223245	0.379948757115468	0.100824584231464	0.430591297877742	0.295695055982137	0.382140572564816	0.651392748131021	0.528022595527375	0.0632614780452248	0.191510205377425	0.0734840418218035	2.98410822546041e-15	2.46274690941714e-15	2.57049610300813e-15	3.28755892793583e-15	2.92491123819136e-15	5.19709255340255e-15	2.8807319690299e-15	0.0901576661517105
"T.cells.CD4_S02"	1.90534328634137e-15	2.1454812568941e-15	1.8994367864622e-15	1.90054419560732e-15	1.96523834102703e-15	1.79672244495176e-15	1.89553194031648e-15	0.334357896091249	0.107398275625543	0.0147281653148258	2.36538477724909e-15	2.36326609690073e-15	2.38432192503951e-15	2.30095907707134e-15	0.136318043009956	2.21324551343623e-15	0.133007280517073	0.117736364109499	0.174175937394606	0.120550888997727	2.91966719381603e-15	0.194770310844648	0.294969107945642	0.395685267676528	0.289862766189113	0.651668681560294	0.6209363946856	0.459993295621088	0.221133843145654	0.292466026825475	0.650254108842999	0.593332477627085	0.422581711706015	0.54579919840706	0.0889156267604862	1.44704628383032e-15	0.488112879937157	0.342652714755141	0.218353826223937	0.786033935509361	0.119564640823638	0.440373356231842	0.540721281933173	0.332068168571359	0.106113081721056	0.430476439907801	0.687471500736126	0.177968856494925	0.221906964681604	2.61905570364061e-15	1.70669610959627e-15	2.86188975931114e-15	0.104297524030549	0.0331245299357429	2.5161070785225e-15	0.0826710929653673	0.0237694449756661	0.111560458647545	2.66953730236693e-15	2.29808930779988e-15	2.79727335890694e-15	2.64053938924689e-15	0.348826911369007	2.56706781707832e-15	0.0551862168751907	2.04442515086485e-15	2.06578474632689e-15	2.15276665968451e-15	0.671607719791813	0.134903151898512	1.45541189294536e-15	1.1458565047283e-15	1.24941090735956e-15	1.56774049586218e-15	1.19613653310589e-15	1.28749119849613e-15	1.11837432917714e-15	0.74821209633061	0.676573211616835	0.594736097259806	0.132914050211835	0.442790612336603	0.482204974454291	1.04606693858184e-15	0.603487142507014	0.39803823327357	0.153624616760104	0.320020530802279	1.20966387108778e-15	0.292025403658021	0.739919330104713	0.388554198207207	0.289866116268699	0.606469135176468	0.450741919309339	0.337156655614082	0.761632308738073	0.252579603165539	2.7339578610056e-15	0.0900841066925208	0.0843008292908755	0.462928947239019	2.62373263686587e-15	3.19288788202319e-15	0.174779809505499	2.61417572881414e-15	0.0858187732836786	2.60861008911454e-15	0.198842855393808
"T.cells.follicular.helper_S01"	0.0675818636598942	1.82793760063813e-15	1.66499597985739e-15	1.58542052139376e-15	1.63016500604491e-15	1.50243855423445e-15	1.41875848538052e-15	0.213893221691324	0.0445050565051917	0.111361215250893	1.81150377194114e-15	2.20054315373702e-15	1.88159252358509e-15	2.1558254449429e-15	0.0977777880201369	1.60813272482577e-15	0.104305656456145	0.0993965743648318	0.208766474816087	0.142696997613153	0.0421535028123767	0.102185449537471	0.221451866260875	0.33511440951908	0.231530127889077	0.57662817845252	0.598673302834877	0.578409005342864	0.312064352007095	0.0797114991323051	0.706778449944487	0.346252180411801	0.320201515546707	0.472220331906574	2.94006668995443e-15	1.15622786158509e-15	0.466990960903831	0.320395142742358	0.125613067939192	0.678968763407984	0.0809989048154049	0.437025731481329	0.460479601953093	0.296516462788169	2.66389581233051e-15	0.60927904480055	0.630291673557954	0.135770980891146	0.155813113432337	2.16202494238525e-15	1.70914261866369e-15	2.20656786096086e-15	2.67787848556258e-15	0.238441492891223	2.13153098485575e-15	0.00975405058135417	0.144373255991972	2.30369623691726e-15	2.13790537854369e-15	1.73893596555412e-15	0.00260151844800239	2.18232026204956e-15	0.391987553375662	2.04317408116844e-15	0.0274359972350557	1.60346271315182e-15	1.7188786649354e-15	1.77645704596801e-15	0.576792899268185	0.108807293251337	1.3714924544765e-15	1.15656534528205e-15	1.09103646131004e-15	1.2988550992087e-15	1.17330245221811e-15	1.31449620807828e-15	1.1301653640643e-15	0.710098100834879	0.612385434196498	0.532825907994705	5.51110299126248e-12	0.478477576505052	0.450412951888932	1.05982786181884e-15	0.625507699982756	0.26026852215066	0.151559905649011	0.333907860001104	1.09711563797143e-15	0.192548982147339	0.740439734611973	0.388193139471975	0.205118450003685	0.673035216861601	0.308518092400398	0.421427511524719	0.791266984212831	0.297974289429417	2.32387893460034e-15	0.126966778317589	2.5553056086533e-15	0.393926641280002	2.514560071586e-15	2.80706540333606e-15	0.217386499690027	2.224487437087e-14	2.2095591568049e-15	2.46504611393149e-15	0.250172210959522
