"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"BCL2A1"	"BCL2A1"	-0.291336664096807	1.00179737350638	-0.184014708866395	0.0138692262121789	-0.0587305041625448	-0.748144592731766	"IS02"	1.00179737350638
"ATP6V1F"	"ATP6V1F"	0.612761011701104	0.996725013976114	-1.08389464008067	-0.126030111318878	-0.200206846706892	-0.880274870217733	"IS02"	0.996725013976114
"CYP2S1"	"CYP2S1"	0.297389011950143	0.985234518815047	-0.209938312205242	-0.024867848051058	-0.222747965089418	-1.07357767886288	"IS02"	0.985234518815047
"ATP6V0C"	"ATP6V0C"	0.0994393873391088	0.985055514295027	0.257439566712046	-0.225836335628488	-0.911968386959178	-0.53494767516624	"IS02"	0.985055514295027
"RAB42"	"RAB42"	0.43452678742755	0.985038426876982	0.525514678484561	-0.337078811785712	-0.341956949231148	-1.27183031119281	"IS02"	0.985038426876982
"PSMC2"	"PSMC2"	0.636517435173725	0.977551002557642	-0.481695578502291	-0.541411018397115	-0.00246020864648193	-1.05367746082323	"IS02"	0.977551002557642
"PSME1"	"PSME1"	0.950304780828462	0.971746390289721	-0.459260660533763	-0.495989579535822	-0.185817217729195	-1.22219444225807	"IS02"	0.971746390289721
"ACO1"	"ACO1"	-0.112335635384838	0.968177131557351	0.475886214508484	0.192817302988564	-0.662403347051214	-0.873287463242606	"IS02"	0.968177131557351
"FAM213A"	"FAM213A"	0.339322726135288	0.95886936620092	0.197442944889313	-0.376201674684515	-0.246602296236432	-1.045694692145	"IS02"	0.95886936620092
"MITF"	"MITF"	0.031614053084983	0.957874310106596	0.142063300028808	-0.993573550673382	-0.189793713108173	-0.421359169805243	"IS02"	0.957874310106596
"HSD17B14"	"HSD17B14"	0.0962817620010048	0.951318589987937	0.358216748096086	0.103710664851777	-0.143916760022527	-1.27616433031017	"IS02"	0.951318589987937
"SH3PXD2B"	"SH3PXD2B"	0.254944589507898	0.915547304435519	0.50950580380283	-0.14461515652506	-0.842739317044738	-0.807884866620935	"IS02"	0.915547304435519
"SLC28A3"	"SLC28A3"	-0.0734110117721581	0.914339888461899	0.515119983659366	0.0118245757049171	-0.556029002684065	-0.827899508538811	"IS02"	0.914339888461899
"AL645922.1"	"AL645922.1"	0.160907252389121	0.914110565121199	-0.462819584636753	0.165880961117534	0.025268782843702	-1.04549568518343	"IS02"	0.914110565121199
"PPT1"	"PPT1"	-0.267541821731228	0.905707546509612	-0.0677468485308251	0.470844016633318	-0.841660318514766	-0.456103482318845	"IS02"	0.905707546509612
"CPM"	"CPM"	0.300061279292006	0.903101734913817	-0.132600567996708	0.0230546794850808	-0.393656304877352	-0.933226377537961	"IS02"	0.903101734913817
"PLAU"	"PLAU"	-0.180358736290893	0.898430419304688	0.829186086659725	-0.186260818871875	-0.88543759823037	-0.524117873657752	"IS02"	0.898430419304688
"SCD"	"SCD"	-0.356154258473552	0.897040990891432	0.405631588731507	0.20809030545841	-0.574768898505257	-0.62564363358621	"IS02"	0.897040990891432
"CHIT1"	"CHIT1"	0.18919494889763	0.89660715685161	0.683573762378215	-0.0627264605207422	-1.21422310959609	-0.609524123455124	"IS02"	0.89660715685161
"GRINA"	"GRINA"	-0.203975926342425	0.896220749088447	0.0593103013026443	-0.0972985604644725	-0.744215718549635	-0.280281498314716	"IS02"	0.896220749088447
"PPA1"	"PPA1"	0.00566810306838876	0.894558795318641	-0.406524532169798	0.322634643770334	-0.136085983149302	-0.905323194297247	"IS02"	0.894558795318641
"FABP5"	"FABP5"	0.162460284097662	0.870274697980381	-0.317921914392162	-0.0412640429432724	0.0656419433168353	-0.969561284344019	"IS02"	0.870274697980381
"ACP5"	"ACP5"	0.0291786180226498	0.870232170150571	0.373745706392169	0.466527695680662	-0.927340213452628	-0.817777995730262	"IS02"	0.870232170150571
"SRXN1"	"SRXN1"	0.177665364644467	0.865790283495573	0.696759415977518	-0.769974943151131	-0.138996170737436	-0.882499327713404	"IS02"	0.865790283495573
"TIGAR"	"TIGAR"	0.0871174674114147	0.84876479628041	0.329696999815218	0.235220856643252	-0.258012460972517	-1.14221937067357	"IS02"	0.84876479628041
"SLC29A1"	"SLC29A1"	-0.148678445688196	0.844062744010051	0.354003806989076	0.604565996522483	-0.32287647564327	-1.13225512902461	"IS02"	0.844062744010051
"ZNF438"	"ZNF438"	0.112478388035647	0.834206503264492	0.471069864384766	-0.487701435149851	-0.125302067689417	-0.865367770674828	"IS02"	0.834206503264492
"FLVCR2"	"FLVCR2"	-0.259396744122593	0.829700299669593	0.397732976837347	-0.181118932610655	-0.158208609111369	-0.677861238982769	"IS02"	0.829700299669593
"IGF2R"	"IGF2R"	0.21537956407952	0.805428797212794	0.447750183936631	-0.51479453410272	-0.145869783333598	-0.877521703770242	"IS02"	0.805428797212794
"APOC2"	"APOC2"	0.560684231552098	0.765358427351645	-0.0200319652934249	0.0426191755882776	-0.0430470036115058	-1.30748223509268	"IS02"	0.765358427351645
"PSMA4"	"PSMA4"	0.0579989565383091	0.76427517126752	0.042639936412979	0.158507285951885	-0.13848804610856	-0.920253327950478	"IS02"	0.76427517126752
"ISOC2"	"ISOC2"	0.64143220966837	0.760024655328866	0.4673512415426	-0.218102462171016	-0.497193898221356	-1.13236640032569	"IS02"	0.760024655328866
"CES1"	"CES1"	0.567721016878812	0.758308460509243	0.426684713148185	-0.437441213580667	-0.17995765448903	-1.13401836565502	"IS02"	0.758308460509243
"PSMD7"	"PSMD7"	0.622674558227736	0.749689544882954	-0.576997570853223	-0.70411269442364	0.0525016943279777	-0.680949281167169	"IS02"	0.749689544882954
"SOD1"	"SOD1"	0.619287997941923	0.74848481122801	-0.761408958113409	-0.498189983330378	0.497580048639778	-1.0208813378428	"IS02"	0.74848481122801
"KRTCAP2"	"KRTCAP2"	0.290658399063082	0.741612187890255	-0.461275617856329	0.514852269915781	0.0264816395750036	-1.17755597427003	"IS02"	0.741612187890255
"ENPP2"	"ENPP2"	0.555177812105147	0.737622404857442	0.075564082166646	0.209450266782829	0.0160306402258031	-1.46131727937491	"IS02"	0.737622404857442
"DNAJC5B"	"DNAJC5B"	0.458958208607202	0.73596538150314	0.515764665793123	-0.308462743041087	0.000861635595297029	-1.2651217862631	"IS02"	0.73596538150314
"PPARGC1B"	"PPARGC1B"	0.375510686733711	0.730161816289557	0.230559428520889	-0.633824516959402	0.0350665614513283	-0.874909295282392	"IS02"	0.730161816289557
"CCDC42"	"CCDC42"	0.628420969493906	0.727773917574136	-0.300911857580161	-0.198051637953672	0.070793157690892	-1.11761680003252	"IS02"	0.727773917574136
"RPN2"	"RPN2"	0.221305418949749	0.714994513802045	0.0219888547732046	0.445613023551785	-0.0975409516955109	-1.19627504972281	"IS02"	0.714994513802045
"C14orf166"	"C14orf166"	0.427143661470942	0.712260498915762	-1.2294659162555	0.233762697115235	0.204991817215755	-0.837953688155561	"IS02"	0.712260498915762
"MREG"	"MREG"	0.182964887699634	0.70013607466918	0.458049232778055	-0.192343689605294	-0.133635725273171	-0.944007852207731	"IS02"	0.70013607466918
"SQSTM1"	"SQSTM1"	0.252660469375669	0.67123483439638	-0.32164704375375	-0.73657682307926	-0.885165327028576	0.260466447346096	"IS02"	0.67123483439638
"MRPL33"	"MRPL33"	0.438794189115545	0.65559919002477	-0.454398067842576	0.409452236606416	0.458283302550193	-1.44341117013735	"IS02"	0.65559919002477
"FUCA1"	"FUCA1"	0.0326951062530246	0.639975179799592	0.167221189999115	-0.0282049598145216	0.219893211350798	-0.954789684183025	"IS02"	0.639975179799592
"TNFAIP2"	"TNFAIP2"	0.0268248825102137	0.637423270822615	0.422511846639609	-1.03289555574886	0.158925605664741	-0.414149365639254	"IS02"	0.637423270822615
"SLC15A3"	"SLC15A3"	-0.316316377854405	0.627014608036979	0.0833638738625586	0.071011697013842	-0.680073151070461	-0.0457930465121054	"IS02"	0.627014608036979
"CXCR3"	"CXCR3"	0.328701549233926	0.619835440737871	0.404042742453211	-0.0154472305281955	-0.644635733256422	-0.705712851088942	"IS02"	0.619835440737871
"LIPG"	"LIPG"	0.552538452097023	0.602552251893614	0.156768259255706	-0.339287669798312	-0.125750248144409	-0.914652438848953	"IS02"	0.602552251893614
"TMEM109"	"TMEM109"	0.282200833681451	0.601828095967276	0.481904903255672	0.175367741886805	-0.0470627961859632	-1.21426264741407	"IS02"	0.601828095967276
"ACAT2"	"ACAT2"	0.0149230153755782	0.584691782109078	-0.145918516889671	0.248080497558601	0.0634461431529491	-0.787354661369434	"IS02"	0.584691782109078
"RRAGA"	"RRAGA"	0.10237048964887	0.561069419532222	0.291995586410719	0.53033736318964	-0.232613418785051	-1.01495623535245	"IS02"	0.561069419532222
"SDHAF3"	"SDHAF3"	0.554133849170521	0.558505343756596	0.0484363471398335	-0.515752511310909	0.309568659842799	-1.00737434394721	"IS02"	0.558505343756596
"CALU"	"CALU"	0.306626698722167	0.528024001173173	-0.400861174097807	0.517040961525645	0.328327258294794	-1.19276768691103	"IS02"	0.528024001173173
"SLC41A2"	"SLC41A2"	-0.0512214231619398	0.514446173785521	0.513142568177327	0.0995484844266635	-0.0379407940649684	-0.812709029395622	"IS02"	0.514446173785521
"SIGLEC15"	"SIGLEC15"	0.503300293034472	0.514224760472718	0.431844839991634	-0.142897277565239	-0.324648448827911	-0.89134388930589	"IS02"	0.514224760472718
"MIEN1"	"MIEN1"	0.373086775835551	0.471075386868145	0.110588143165422	-0.408681765210723	-0.263298494186912	-0.458124463746561	"IS02"	0.471075386868145
"HLA.DQA2"	"HLA.DQA2"	0.109536900914059	0.46495334225131	0.104011919312926	0.151836038081216	0.0576898359387584	-0.791974571131282	"IS02"	0.46495334225131
