"LP26"	"LP27"	"LP41"	"LP49"	"LP54"	"LP103"	"LP110"	"LP111"	"LP113"	"LP119"	"LP01"	"LP02"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP13"	"LP14"	"LP30"	"LP37"	"LP50"	"LP65"	"LP112"	"LP115"	"LP116"	"LP120"	"LP121"	"LP03"	"LP04"	"LP12"	"LP15"	"LP17"	"LP19"	"LP21"	"LP24"	"LP25"	"LP28"	"LP29"	"LP31"	"LP33"	"LP44"	"LP46"	"LP47"	"LP55"	"LP60"	"LP62"	"LP63"	"LP68"	"LP69"	"LP72"	"LP79"	"LP90"	"LP114"	"LP117"	"LP118"
"ATP6V1A"	0.700756381188526	1.82029006272978	0.788823423463908	0.647982640606529	1.09658687965024	0.618477336533149	-1.26466482806233	0.616620186184041	0.020558666066294	-0.338440749105338	0.131018444069152	0.127908311611489	0.621048434395198	0.112894092440743	-0.402899233076945	0.101181537977058	0.55525380136386	0.363198380368116	-0.343823894394341	0.940832018297373	0.805610479283926	0.0509016386128116	0.730880178526476	0.775667945304241	-1.29020358655697	0.279212929768379	1.4099929839527	0.715105142272643	1.43685485329886	-0.533868890343965	-1.31316474630137	0.885164868682312	-0.606476049874766	-0.662877025261679	1.19598341690522	-0.498015940466792	-0.261783244949683	-0.513638999499115	-1.33528846097469	-0.336463185391109	-0.829703109466715	-0.505579213517859	-0.587552148098004	0.219659321062152	-1.44818951393968	-0.672072686335438	0.660476675368914	0.799291993758063	1.06336894242011	-1.34959203398106	-0.518113027593815	-0.551881395053297	-0.143861133038766	-1.31696030132368	-0.257788488423742	-1.15025668792428	0.866703919332129
"CHCHD10"	0.259707834607898	-0.76942537035953	1.44481313653946	-0.646847940573783	0.198289918365536	0.340552018699742	1.43531354723332	1.34930293510652	-0.874672179663977	1.96690749923986	-1.35244929029991	-1.0731043319144	0.184978420815681	-0.515508422663306	0.135148707439982	2.11988435695348	-1.33534030681336	-0.819082827068668	-0.193300849114447	1.99791256396938	1.12336798028038	2.13783686232296	-0.0483542588480416	0.168781185043044	-0.47869742872816	-0.127463855206281	-1.5072229149614	-0.481015666210294	-0.306622580916777	1.61598639904359	0.0222963716529522	-0.853811035329925	-1.3006022574843	-1.33116311079781	0.110191806083261	-0.330410017830262	0.607318848204233	-0.299454488298337	2.16882745378971	-0.237629847369101	-0.624721864125714	-1.52501655948913	-1.02614334806131	-1.49113717521899	-0.657913100534757	1.72378187556532	1.24868453396654	1.94894660910998	-1.47314508162966	0.951964161265853	-0.687681510697861	0.420745295572793	-1.31858587247975	-0.0780108228384724	0.592397968346285	-0.754877990252769	0.435673173444841
"BRI3"	0.465604467073594	0.110643989795885	0.754361010453606	0.115930948400491	0.807027339657105	1.14240140159392	0.91602073326811	-1.38555082263006	0.645626927262886	1.08555282123714	-1.76934912095242	1.32426023958126	1.05644477131331	-0.215221156253005	-1.30880967872514	1.06674874758625	-1.74222154104505	0.523676068074304	0.945977697388298	1.44928633949988	-1.42337117487073	-0.440808185225538	-0.136672928030822	1.06371315780622	-0.25413517224941	0.34499079405379	-1.26864208028848	0.490485275043059	0.766579062019985	1.02522063368238	-1.46890010245203	0.506193509178507	0.609441503853433	0.521912621328336	1.00438581106164	0.415976690700264	-0.282714213484223	0.221854754977385	-0.984695627501308	0.00176148100940248	-0.519632836112848	-0.187317062342105	-0.0500662511080618	1.55677562524726	0.188548079384287	0.0425450918272586	-0.333367433239718	0.307919426522762	0.836502199916376	1.28862973331815	-0.233460889280293	1.15067882435604	-2.1995050132545	-0.308777648054898	0.842732172404694	0.114454646688009	0.756477485040718
"LDHA"	0.593839818349002	1.45743443424359	0.365706620819902	1.54229920233327	0.817244117585107	-0.0530805280447536	-0.0355403599768085	0.298321650131183	-0.323943827876878	-0.201477857538303	-0.227128064831322	-1.97706249918093	0.579372064176665	-0.286651623687417	-0.347936094482203	1.35504277760287	0.784864411304281	0.749839900109513	-1.33075048697444	-2.40475815652782	-0.427278154329728	0.168980736076317	1.18204959739639	0.433018482026668	0.320128879038485	1.35187645239823	-0.3304109359542	1.15960224402411	-0.244643915990808	-1.55722858141511	0.195317596654147	0.00639840550735421	-0.290888160877277	-0.449077450566209	1.27885059445172	-0.836674280214593	-0.735335750170149	-0.183391988869673	0.640828936094047	0.0659081207890293	1.07951277667689	-1.43462142999308	0.490992243787161	0.217136380774814	0.248340754627277	-0.631837614815424	-2.10735563819324	-2.30036778375559	-0.156270961383277	-0.30474710046682	-1.69160330475939	0.562339793289665	-1.58759502083456	0.35131672932999	0.67688725217934	-0.394204916128279	-1.49483178841091
"ANXA5"	-0.620202553513799	0.454714266785908	0.0975705513128345	1.11566499044912	1.62203141961437	1.15427819478127	-0.0356113465561425	0.355945287310135	0.245735635351698	-0.490434942635122	1.1428038735352	1.67227735903756	0.959378821858348	-0.433403541083804	1.44678302691699	-1.3493701337806	1.69371649094719	-0.383460617200457	-1.96412090987481	-0.308371119483397	0.582670167685382	1.13683359757185	0.277647555167446	0.276044967589213	1.07800501154742	-1.28524945897349	0.99706553900493	-1.34031671379827	0.0998110564301621	-0.0445731003299606	0.00878437596753819	-0.753951408803177	-1.21541132746503	0.255097967590881	0.202246002378532	0.0178697543560197	-1.86733927019418	-1.66634072360871	-0.280012417751906	0.604320930872206	-0.370313284283774	0.157620588304824	-0.375781350319739	-0.493332303027288	-0.091778523015905	-1.13115457863498	-1.24737665088761	-0.302085243050483	-0.869319916027223	1.07281211654501	-0.892138903022129	-0.455547835704894	-1.46493292635698	-0.240857771525625	-1.54418581052561	-1.5770162150829	-0.495238867865376
"CSTB"	0.613388764237642	-0.899366515393032	-1.15266840523309	-0.82688239981314	-0.816411504253924	-1.76424948481722	0.602291243479492	-1.00955166874625	-0.381893370877511	0.620244926362142	0.369251367655311	0.362395076604236	0.439253128920857	0.527652280336607	-0.0596748316551285	0.340312735010939	0.261697937745853	0.686493093450553	0.607579233325556	0.0552364045931049	2.42510054961125	0.372611712455355	2.69687281962987	1.0908877229129	-0.500798725153289	2.94782261769201	2.67605545675875	-0.244640567600202	1.0385178367639	-0.24978880703816	0.512693518696586	-1.02936084519526	0.25960100429952	0.521757821442903	0.49258735620018	-0.668305303674524	-0.587530588090613	-0.551543079633342	-0.0379251804866065	-0.575866350124984	-0.691224118010464	0.114276870918369	0.690245371439229	-0.975786904869704	0.306235867558515	-0.654626572720639	0.766767405385093	-1.51321580834821	-2.07848668051033	0.778642860763947	-0.0136866408721088	0.510596624681008	-0.399505630318614	-0.300532207339928	1.34186771360985	0.387229268994041	-0.803413006987412
"RPL12"	-0.824326936919576	0.204699019723551	-0.209685558740018	-0.265992810146757	1.13930184391651	-0.928059517028867	-0.455084531379238	1.17988067892827	1.61150662446575	0.908596318369476	-0.683204423922179	1.52042745745711	1.33466859969078	0.787267697681	2.20023772919627	0.149010508777902	-0.363334080172732	0.0262263740898279	1.12409241918781	0.993579133633424	0.524570813488632	0.028526373174413	-0.813269553163717	1.19172051770594	1.7574946124365	0.852827267367205	1.34396870037761	0.577143620157362	1.01503404897035	-0.0294776032641114	0.489882834875263	0.556814167363156	1.30308166719492	0.729782389004957	-0.340176117253433	0.559534916104464	1.52556373704078	-0.643283108179694	0.722162075645913	0.376037346684413	0.939983205387269	-0.463377096914992	0.0145926207162056	-0.234568536571192	0.717272694147245	-0.149548771662546	0.00456917052861793	0.471026845093963	-0.515313818459052	0.734381279195779	-0.245283368614269	1.23694430602944	-0.870132257117834	0.210230364097113	0.935743449325325	0.441273602684715	0.399651455077113
"LSM3"	-0.189340129405486	-1.34636428289321	-0.674152846508789	0.553478129365771	-0.522707511975096	-0.899842945812247	-1.03653844970059	-0.396434348746271	-0.335572908088009	-1.00088558694943	1.23548376227706	1.16583873689084	1.4285765034874	1.49726158819342	0.914129085196866	1.16109653739315	-0.135547004301717	0.565612557593229	0.810429832808696	0.638220045644243	0.465558809209665	0.921981100593112	-0.712208046298386	-0.497844122275497	0.626331193867364	1.29529166347137	0.585822825725949	0.499760525412522	0.615629846466442	1.47986739899988	1.04374304834767	1.80830670155416	-0.753127209201476	0.879940648725266	0.805959225916579	0.182908787061316	1.03267582135301	-1.42397246738433	0.797786564085476	0.81773262330086	-0.989421286687435	0.368260590704474	0.292545631970913	0.518830184749675	-0.925217844705351	-1.66098377431764	-0.747647401631235	-0.315270501447033	-0.491363773876297	0.727791992754818	-0.885963474466213	0.979487063460764	0.542935639010056	1.38856085156954	0.869991778880153	0.548587882710521	1.09400694460236
"IL3RA"	0.0779054505766455	-0.0819607148429207	-0.0597383126942633	-0.011427990929138	0.157860477847762	1.98234787372107	-0.563289696112734	0.413135428764363	0.547578751563782	-0.702454592895818	0.503618352948288	1.64057757225859	1.70791238498986	0.560610628351738	0.330786668160455	1.67694856132198	1.0835490588744	0.601934738894277	1.1223400229594	0.48024580832151	-0.0774087027505692	0.718673989973618	0.346488503698867	-1.05341817202176	0.168425153956939	0.35216367963807	0.890840861000402	1.17722400552156	0.399036068720072	0.737302756573037	1.31663228981113	0.0978720816727939	0.773865904386341	-0.334812643923838	1.35768703712477	-0.907673717090374	-0.0814902337879766	0.561886492755447	0.495798146695371	0.102073607169249	-0.905236765458325	0.471965073440771	-0.814905677889159	0.380842537902964	1.39353129739173	0.60397240886441	1.50182780242294	0.947611356162392	-0.495881064439068	0.679571109093491	1.29815876507597	0.320345977533404	0.560217410893319	0.205147371666055	0.890545734882122	-1.02539301685881	0.390903229867304
"HEXB"	-0.56503667542094	-1.37302722576491	-0.444979656834676	-0.535854152479185	0.520849663970647	-1.41473060659102	-1.92139974829746	1.05295489487656	-1.37907017756916	-0.121048254961005	0.708910104441633	0.164485537812976	0.57161270930793	0.343873490347969	0.0288912180307403	1.03336630440919	0.959570347313761	0.708275299093196	0.196660984633279	1.53701437543971	-1.40805183058475	0.813681714068242	0.710383344094152	1.10049037231667	0.72074588413726	1.09787333221316	0.907558292179562	0.733908217489815	1.39894330620059	-1.48241332499049	-0.696760316927962	-1.09130052639556	1.45578258481847	0.0995112136773039	0.00149570009121655	-0.257424974317213	-0.81078774895415	0.103437373456385	-1.32506665396008	-1.55853426502838	-0.923619681020552	-1.05472905441707	-0.799345303000759	0.0102755770161898	-1.26624950417416	-1.2617838779234	1.2123487238339	-1.02140035937991	-0.380576795558955	1.33631496032815	-0.593202181562164	-0.0521918888308669	-0.887616651148482	-0.784812451231074	-0.809233522668175	-2.21404966756134	0.341542098074789
"ATP5J2"	0.200033754957169	-1.20513041277979	0.463847848614754	-0.583583071942675	-0.790139965457064	-1.20911153728071	-1.27915127118966	-1.33320190587169	-1.14555993631016	-1.0966558909986	0.376950624695813	0.682964086296671	0.772803210179235	1.15400052519854	1.48219079073506	0.31166235112757	0.88875576029036	0.662443211693426	-0.083208006644981	1.18331005466677	0.306603946803143	0.114891777853935	0.249663838425432	-0.110989522270463	0.0871012354181184	0.839351678275587	0.746245633808312	1.26293899101845	0.473395358936836	0.0198049633952859	0.531067128510968	0.36071347906437	0.128967487725003	0.899533997557546	0.874475409355259	0.825068823863588	0.506826039282634	0.342385186832398	0.295138417027317	1.40036166433666	0.767366202766149	0.00991460579874224	0.274706595523323	-1.88156523319159	0.228648880092272	0.0900913263715166	-1.4302783091374	2.02766121854338	0.236873949693549	2.14442075136425	1.52989364422947	1.57360485232306	0.754848883712316	0.0311388842014702	-0.559518835789607	-0.386857552557793	1.42473073034942
"NSDHL"	-0.650985219222575	-0.00879466673790684	0.902965771687666	-1.30393727081411	-0.59288850061362	-0.0150597879564479	-0.00340812051529669	-0.215421324625618	-0.84049236876508	1.46475443972577	1.29600503567091	0.0344132215198205	0.383223360317785	1.32110299292793	0.812157487050665	0.477099339503806	1.17439053052188	0.728547571844469	0.735250986242308	0.297511065791158	-0.652899161210038	0.228169627516423	0.859140704919012	-0.272835462416332	0.00766256609695712	1.10556784489861	0.911630875313414	0.410070963444448	1.42340303947557	0.876709110939685	1.09824982710952	0.788440280833626	1.01282363483115	-0.29881744671263	1.19318542375413	0.861779467143483	0.732457796675423	-0.694431897422768	-0.0667847841806906	0.952416754869108	-0.587299683923953	-0.049162263277894	-0.830898769579461	1.11312513840884	1.00581215327288	0.395526895591872	1.66207392949338	-0.629899731710939	0.906936220544558	1.3176066190624	0.83108329510659	-0.580694138852842	-0.654715096370792	1.32571946775555	0.18491053176565	1.03639223643774	1.1326833039629
"SERPINF1"	1.26506624128976	-1.46308881150608	1.48248187246471	1.53626263771209	-1.5574487870996	-0.310628971312974	-0.488522219787555	-0.518773664865885	-0.496058404017761	-0.549264880631045	1.03693495953171	1.37896534114179	0.832765939900144	0.900333861627454	0.283609085054437	0.388440288630781	0.880310471772628	1.14943192878544	0.102385108650569	0.908971936840055	-0.135728931932729	1.15105691117846	1.09500969520446	-0.586303387118722	-0.659238438556655	0.21151787732184	0.694436650392821	0.108207944015801	1.31604742200657	0.738856724412436	0.185094511590335	0.981815929566759	1.28023259937527	-0.322063069747792	1.1261294593052	0.329023396868131	-0.774153629928752	0.191194970168506	0.440820119460031	-0.413715206299616	-0.469731212437694	-1.64030093506567	1.44551852009806	1.6805414696195	-0.339175615813988	0.96643962164025	0.841469521160026	1.657114158754	-0.984886037128031	1.19903545336713	1.5594933107154	1.07905207997307	-0.467895526608985	-0.0940987653609208	0.751500946662191	0.0158521125124397	0.564774301209224
"ECH1"	0.563112502760898	-0.927291095434611	0.384622588092792	0.382372189709415	-0.431628855500214	-1.77604853790807	-0.686120388851744	-0.779334564048013	0.499803348004906	-1.2178934588901	-0.570101903251304	-1.00831156277985	-0.0412389311562521	0.33156366351093	-0.78607905098739	0.794605965897595	0.607792081872084	0.438524730835972	1.68843993412718	1.11770656544171	0.513876745685463	0.30151177714112	0.850780236971617	0.687894288733788	0.720792652706274	1.41644715131621	0.856589717203857	1.69117313816577	1.38334373365629	0.331836050957852	-0.28799792189381	1.633985610992	-0.818342021449932	1.06593980969326	0.960936128350608	1.26329830638903	0.776628586374716	0.525278157745403	0.0652194607871939	0.854784822974349	0.767740006443744	0.439189311273568	-0.108368111563096	-1.48981583224568	0.518565472843163	-0.14471062264227	-0.950222056631116	0.855557122598785	0.591226732878132	1.24702151666356	1.12207774451277	0.115470347171034	0.123081509081247	0.574904966296874	0.980747637543622	0.75440093328927	1.27039184115707
"MRPL45"	-0.312823631805369	0.487380943691055	-1.39710924242392	1.13118637679617	-0.0108212161317036	0.632348247812055	1.27296322737356	2.09145409978646	0.475191072032481	0.661272284304129	-0.495293890874509	0.009865695340884	1.49920238192838	-0.262366622286948	-0.554972073873136	0.420357622451669	0.0647696179019407	-0.211849943492808	0.801688717288181	0.629459206777761	0.542243876217608	0.110387088573112	-0.0170720204740046	1.41645617573981	2.22802940339225	1.57682178215709	1.51888046119699	0.580529296451866	1.13431549632947	0.739482403872903	-0.503891441303878	-0.464543628112069	-0.184178546135966	0.714702318889879	1.37819341614582	2.11485753814383	-0.260837015425453	-0.44772062620942	-0.436385298338727	1.53775860044291	0.298639817295908	-0.10224514849625	1.05296974867068	-1.17036867798705	0.309744961551813	0.759752804358022	-0.554016343573711	-0.838747387280475	-0.228951093346041	-1.19890093684884	0.841007584651828	-0.271432670318336	1.41179481968725	-1.47531865095326	0.624450201145033	0.325986632756999	0.531581161659507
"CSF2RA"	0.740740219315228	-1.29239562378944	1.43030656531442	1.03163456747731	-0.515566708215159	-0.329066569190839	0.611999917916696	0.350368669573315	1.15082561845711	-1.00788014276624	1.18387246739888	1.1270945193966	0.416150335510937	0.681119167201827	0.878508586145305	1.27476914134994	1.22273699056754	1.07119822407358	-1.1215371199334	0.358755727945446	-0.742682858132577	0.714377353681071	1.04156793765776	-0.46590879433454	0.940509105413251	-0.714761451147904	0.154854355211077	0.588875720983057	1.16057869035597	1.12714973143757	1.09644436709438	0.349806408748144	1.45224376867888	-0.600935700366251	1.01970029615488	-0.410899183607114	-0.625699643894414	0.803970141588994	1.09024135957158	0.121876252151861	-1.2324199105373	-1.5489965969939	-0.67294584374341	-1.28966639609532	0.618914492402343	1.25783134021362	1.13134241436709	1.26461047522695	-0.844179122575996	0.621888573732539	1.38016638283156	1.07134120034456	-0.683844376319047	1.19818142785865	0.139776531883928	0.241297463387658	0.97359371673699
"THG1L"	-1.44627470878343	0.684932422855173	1.56765661124946	-0.558224614282917	1.42190484285744	0.291156054447405	1.0655197963771	0.480584879969406	-1.15458825878918	-1.4482852403464	0.699991824146423	0.725759402335825	0.813549189613287	0.64477481902314	1.18270237989248	0.0582640425651608	1.38762343640192	0.866388481534085	-0.816292995544712	0.709089645791825	0.424324942130407	0.761503469049079	-0.0550062974039512	-0.852344186212173	1.29326608126578	0.589155629241671	1.11001819441623	0.440297134737556	-0.767485289312958	1.02244116830618	1.20106920769423	0.592394685520067	-1.03071980177102	-0.600665648092812	-1.17393893924483	0.521045981594496	-1.17641830967015	1.11914942671005	0.500467283284345	0.881973471097478	1.48412820560395	0.802436846862922	-1.41593956555763	1.08918965905304	1.01487365973531	0.970383332806176	-0.781782520095376	-1.34258630596962	-0.570996692335926	0.971624934081838	0.916374437924396	0.673144215378628	-0.735628491445112	1.08883242514686	0.627083230260087	0.83173528813757	-0.633371458920453
"SNX10"	0.072315217664554	-0.563720636956555	-1.47988640679321	-1.40644038766165	1.43658909233543	-1.46074312525531	1.34238061559018	-0.700103498772645	-0.370404357931032	-1.76006240630222	-0.398470258530365	0.743718744969708	0.804889410876586	-0.131855969638142	0.120792191482266	0.976251008501026	0.203601668825829	-0.0603082434939677	-0.200331376972916	1.55465540042622	-0.133459146481911	1.73777674079706	0.966795455005034	0.337382324549574	0.261007982466528	0.072321665135512	-0.304887282871957	0.474420443399266	1.65898308409817	0.432432433459146	-0.890108223549264	-1.96342460803209	0.903101035959479	0.747525561466248	1.1765658315977	-0.8576098506105	-1.49183203851853	-1.75359838002142	-1.31292435686159	-0.497957694315182	-0.378992317303407	-0.518500679589742	-0.128264419559901	1.11908446229682	-0.160639470717135	0.706327089480066	-0.104286271360768	2.03914454111323	-0.78745021759419	1.38078381349521	-0.137174478204953	0.438472210227662	1.20862503605552	0.357661513564182	-1.07663238540038	-1.69475120795641	-1.47807221953653
"B2M"	0.579954256848692	-0.120403371446535	-0.231002709841787	0.453987512565857	0.592726286550981	-0.176420721505082	0.588113036720488	0.598445640796193	0.587793883038954	0.58829422856931	0.59508216970674	0.586738847151997	0.621705535754357	0.611442323623376	0.580389091216761	0.580820919745987	0.575371895611418	0.638385187760248	0.591043434143361	0.575371895611418	0.56827086167201	0.591573036023433	0.588777136099821	0.63672703274028	0.588350612540025	0.575371895611418	0.589158124421181	0.575371895611418	-2.36643862858008	0.575371895611418	0.575371895611418	0.464414305603497	0.577996723711234	-0.249473266907801	-2.36643862858008	-0.759028162828488	-2.36643862858008	-0.0911503818464407	-2.36643862858008	-0.0209423750514714	-0.214360486995182	-0.0834535307809503	-0.10235883988963	-0.192053458309793	0.411244626844016	0.508380980233913	0.577246716533626	0.291882331737694	0.274059303530676	0.551225061020834	-2.36643862858008	-2.36643862858008	0.0189302440443951	-2.36643862858008	-0.0952958132049892	-0.922740982734386	0.112661385829509
"CINP"	1.42347426966165	-1.09091453818145	-0.0890377368589409	-0.615510539403523	0.618932912548641	1.29707569374952	-0.810207834402108	-1.07703290965432	-1.96246016017899	-0.626658768137728	1.64856624599465	1.57882636992232	0.332151841384295	1.16561389172701	0.120151016404615	0.515496372846428	0.936890459294049	0.258499233136222	0.229594959404511	0.616214737039238	0.101958439277234	-0.0554720179043846	1.31736084520873	0.118029149432131	-0.497738267778011	-0.0129980050405075	0.148685231964479	-0.121646396349061	-0.105112463189035	0.755113546960805	0.815216580854505	-0.18841445070895	1.20898025875886	-0.10898599632322	-1.21603312436131	0.211511306416708	0.357558779275911	0.0247642438896561	-0.225101868958394	0.220976226092277	0.219639733099161	0.509730446826687	0.196301479421662	1.39768988886008	-0.130363358023424	0.390197928041218	0.460122801473633	0.35752451976768	0.490726845434531	0.110400940259031	-0.937214502983529	1.13827828648331	0.327791958360044	0.0139223709230861	0.850865240792689	0.368459448464354	0.534385364049447
"VIM"	0.443443646747974	-0.385039592699098	-1.30213717194102	0.606499618427914	0.590139371040188	0.525570955952598	-0.304946623045591	0.707131879121535	0.667568576883992	-0.0246246285477695	0.377611567573878	0.243587036589331	0.979072984557968	1.2501610540523	0.258951331992958	1.85548741849202	-2.09214260458731	0.894100679359928	-0.501171546305654	1.5813118323371	-1.27581826561779	1.0690011956597	-0.928726324879684	0.308539652821397	2.30494039281949	0.323481551387687	-0.789336022785186	0.297981590564844	1.44467061671836	0.324997165117595	-1.94105104703384	0.579643725222474	0.0402917392031176	-0.00440755344792894	-2.39015355698989	0.532855078103142	-1.35348048796392	0.426226963903295	-0.604752554781305	-0.468674613699196	-0.761952640661472	0.813131957662135	-0.17038500474927	-1.78014238895553	0.768722463693562	-1.21950440449596	-0.529664587180709	-1.27234047894472	-0.130514183622387	-0.728329940239769	-0.225739036404668	-0.133671325615582	0.153692776945245	-1.19438726107497	-0.24306646418227	1.78585029570008	-0.553334951502444
"NEK6"	0.176895803035509	-1.47049105637185	0.363789129890062	-0.0800909239558382	1.00588287214767	0.410314607502682	0.783207694466552	0.0359860998789603	-0.344420231665188	1.23216186389356	0.149060141589758	1.60163139205309	1.23494166998616	0.249765927428094	1.41818248078345	-0.13295684804757	0.0899856944939021	1.51095098846426	-0.362991017341863	0.333424454863626	-1.48028395030495	-0.310591683571532	0.955462979770777	-0.737530415954995	0.399698200631965	-0.759330520698106	0.215701255056903	0.899043382092419	0.837507270040662	1.37604056437218	0.882016494965974	0.463172042494261	0.376850946220274	-1.36974846687945	0.436297657957312	-0.329068980701589	-0.65986587976146	0.719950764213914	0.279435236722031	1.2081594065761	-0.237067254380226	-0.601095051578562	1.04773223160378	1.29324926829534	0.959802310995717	0.75721001702396	-0.554562692647812	0.486395132895163	-0.607679276616405	1.03885696110535	1.3139382021432	0.281932927227251	-0.292527449828321	1.0310655174909	-0.665406038495634	-0.211019417399325	-0.541544061181759
"PPP1R10"	-1.00840845561458	1.05544819180659	0.235071063268781	-1.66252379691566	0.0432385865252943	-1.52757691986723	0.775665692168896	0.422379277995961	1.41442919828145	0.0619483585166016	0.156518294128952	-3.07079262771164	-0.563277577066119	-0.771203424107071	0.554214524770073	1.26060820956609	0.624473381871588	0.965190607323678	1.12981240253997	1.05094373180854	0.194316360632164	0.105288776027309	-0.0893536967496073	0.991765557183971	0.175442746927714	1.27732273538058	-0.917235609911075	0.894435645937198	0.492741888298967	0.840181103507936	-0.957303726944248	-0.164520061936304	-0.414883754441051	0.789354001729255	-0.0150951172369738	-1.05126267785897	0.0240942148679641	-1.95003756049409	1.18635287673286	0.210589963985253	-0.195079897202203	1.18185501470015	-0.957549450490282	-0.497575477072256	0.245564592606607	1.16381867687224	0.477203210023522	0.0287974600925071	0.899891077105483	-0.759280507952379	0.565345383840485	0.0782460980414892	-0.206489996756585	-1.11317534658079	0.920649022032607	0.433526579765199	-1.96760899635477
"CAPG"	1.3125482448238	-0.769219152200002	0.744966168427036	-0.539019215390927	0.6838162816744	-1.0938482721775	-0.320394678047748	-1.62917326355842	-0.23442970789193	0.170355434736404	-0.958222672730593	0.401003809329522	-0.456591362497288	-0.291667675238555	1.00823288725016	-0.479162529531646	0.563659505172045	0.300661969237011	-0.245868692077543	-0.333155993504736	-0.562292710280445	0.960757667206003	0.789020427247314	0.678611209433983	-0.531277388539709	0.754335057338504	0.754962409966579	0.602423279089994	-0.743082626839117	1.83257857908556	1.20017371143403	0.964823192945374	1.1386843364416	1.33629047261236	0.906679281174611	0.97343149505291	0.0845011934564651	1.02634751733899	1.22215627938455	0.88423005335761	0.973908384103389	1.06314715293246	1.38206861658486	0.720293536145751	1.11317718972115	1.18158076054388	1.33374456863518	1.0273967111589	1.37417087653699	1.0960590661433	1.57740481187686	1.13231588382662	0.733698469616164	1.30361689740306	0.902332246119358	0.647542385012037	1.24307442763033
"LYZ"	0.814147450484185	0.666436901641289	1.2249817256342	0.422692001344021	0.97936111882988	0.829780327492784	-0.814926160262993	-0.530525662164343	0.63649773467186	1.04577672695866	-0.670370452668487	0.368577508770061	-0.999263032724927	-0.788873079040636	0.612500488142432	-0.104227497778267	-1.04689407584132	-1.44041857685101	-0.440988610759944	0.410431660482559	0.45608328569789	-0.552519858222434	-1.02334821349513	-0.92431975164771	-0.500280124768979	-0.726515619313894	0.968006022879443	1.16316465938688	1.03465981824639	0.900394250407648	0.885405310339003	0.513863731479125	1.06737470680993	1.54563580313326	1.14212247812129	0.278863613473692	1.03013486556055	0.676040252589359	1.15252510686465	0.969341809944252	1.14803762456952	0.956955742873522	1.3637052121275	1.3561452408387	1.16400621834372	1.18400412425397	0.947112136282257	0.895826459431398	1.10171427140421	1.12975217072652	1.73540371621986	1.4608312573847	1.02917949594572	1.0453273943241	1.00522236529419	0.84579947816477	0.951054457931484
"CTSD"	1.21629859641681	0.178936329283785	0.851628232237913	0.445970879493616	1.00119389137951	-0.199040477245504	-1.02075481451603	0.520405586122312	0.817881920886915	1.36518344337187	-0.876136957738899	0.312167822122287	-1.00469290533653	0.109779221775827	0.188517365939469	0.490217405463546	-0.412339060614462	-0.639717197719612	0.250523425572665	0.0565251357780721	-0.0414007059305299	0.421929877029683	-0.588496471705263	0.664091167761157	-0.918087587333642	-0.336177908722351	0.530724128309895	0.706115546057596	-0.162612307414606	1.71757353392973	0.963503609538046	0.90263440587669	0.735440627618283	1.0839443500297	0.659146145003174	0.695571967833545	0.680759213918378	0.830005669578742	0.750308130173738	0.405784167744095	1.22701072437375	0.74832442583378	1.71939145921971	1.28904846902383	1.53019050499686	1.85412874311935	1.43083693820619	1.40103131234188	1.65448848672297	0.321894550427904	1.82154187088251	1.61065586419677	0.278933623401428	0.734578524697362	0.58411852680477	0.67405093613091	0.828998557859875
"PLA2G7"	0.864375754140782	0.885883990700508	0.641032146140568	0.723522905960486	-0.0343928455815467	-0.820499289258049	-0.88335054634266	-1.21064440480527	0.718569570989626	0.789993775625418	-0.873196601994934	0.529774832747176	0.329101911387913	0.225768628956848	0.440722884138995	0.779862513826489	-0.249246708749287	0.192465955552034	-0.278603821767383	0.567338517520891	0.596681674035377	-1.0178639219167	-0.965396144124543	-1.28029257977644	-0.273474072168565	-0.802458536760302	-0.060852879515567	0.848225863610054	0.776406930610556	1.2770745354762	0.879856331790494	0.757792312827842	-0.20623499022507	1.55434736329538	0.872186192362816	1.27366045379493	0.670815600358289	0.788858681547642	0.938970153418252	0.75793507504021	0.847016196224174	0.840709154678753	1.27575015684677	1.54524775654661	0.773904993764368	1.53686478725343	1.25907634182938	1.08004004166565	0.959422399114544	0.501214735067804	1.56819064467884	1.24725659334878	0.943167572630809	1.52091233455886	1.3907235030733	1.22787444653373	0.891140435135698
"ADAMDEC1"	0.782643821148918	0.267637241211588	1.29532436885583	0.927400246337217	0.711565405190878	-0.842365999354479	-1.55479350329456	-1.38370499656967	-0.818812510916588	0.547839153661534	-0.660683483177644	-0.532426529063013	-0.680999842480723	-0.717028956355005	0.506251825319955	0.183384411520529	-0.272130848240802	-0.664000326013682	-0.698966530642953	0.560516285288112	-0.0527542144472852	-0.426337226972868	-0.774359389574028	-0.981395997929835	-0.499678264414212	0.110446499723189	0.755893678860789	-0.259485020857231	0.879646055060419	0.793560423036769	0.355609769419372	0.305292055434682	0.391628973517023	1.49485348260325	0.580808539184478	1.1222960792626	1.11245708620162	0.931063112760809	1.17487395718957	0.317107471290662	0.799965400667819	1.13873339173218	1.68329336065302	1.64288007698818	0.896162681828339	1.56643641921558	1.09889194932529	1.00531763414787	1.26036259787391	0.993281399907091	1.43045261773115	1.53713022606371	0.845597734369813	0.98035930432997	0.889529369269636	0.902062164305886	0.934364552555491
