"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"ATOX1__pos"	1.07668889304389	1.77926696256241	5.33292616642499	0.654919821042222	8.82030553760766	2.75393874242712
"ATP6V1B2__pos"	1.36999835713053	2.22044604925031e-16	1.03453794295894	6.15911707452976	13.7674929470485	2.22044604925031e-16
"B2M__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.1374227833134	8.57060144014882	11.7295144924524
"C2__pos"	2.6953717669688	2.22044604925031e-16	4.34314049548005	2.22044604925031e-16	13.1591060354039	0.997199977426341
"CD163__pos"	3.2434221329337	2.22044604925031e-16	6.42850338309675	1.83941016089281	12.4431567721517	2.22044604925031e-16
"CD300A__pos"	4.72010201502901	0.617122988212132	3.13637199520348	4.738032365787	10.5061398597742	2.22044604925031e-16
"CD59__pos"	2.22044604925031e-16	1.18652512039521	2.22044604925031e-16	6.1289033190923	10.55200892606	5.48370832268661
"CEBPB__pos"	4.94928405916101	2.22044604925031e-16	0.991217968712684	2.75089997440282	14.4105507579263	2.22044604925031e-16
"CHMP2B__pos"	1.03478379051089	1.22206608631634	2.54994773931781	7.93866187871576	6.65861417073626	3.16267658807624
"CLEC10A__pos"	2.22044604925031e-16	2.22044604925031e-16	5.6279587912225	5.94545679941443	9.3386449096731	2.22044604925031e-16
"CLTA__pos"	1.26780198530216	0.564963985102905	12.4602644582121	1.16916078716131	7.36801223666562	6.02654473260962e-13
"CREG1__pos"	0.867651194911808	2.22044604925031e-16	2.22044604925031e-16	1.30725070978666	12.8715036221925	6.53092209384961
"CTNNA1__pos"	0.722544669751169	0.156364646803558	0.973544430333091	6.3496950188086	12.3782841712417	2.22044604925031e-16
"CXCL9__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.6100856091883	10.0371187439485
"CYFIP1__pos"	6.25274933253552	2.22044604925031e-16	2.22044604925031e-16	4.79034323756008	12.5343866857943	2.22044604925031e-16
"DHRS7__pos"	2.55902207996967	2.22044604925031e-16	11.5253294260012	1.89782105421836	7.85701527612969	4.65799153532926
"DMXL2__pos"	1.67694309849002	2.22044604925031e-16	2.22044604925031e-16	8.82489816505205	11.8584578400682	2.22044604925031e-16
"EFEMP1__pos"	1.13686732046888	0.392013483638791	4.30174232121132	6.33964351500589	9.28519991893782	3.16212882366777
"ERLIN1__pos"	1.30247145158126	1.11826641977665	13.3017020984123	2.62284431844447	8.19818471196644	9.8069668043009e-14
"FCGR1A__pos"	2.81306943954919	2.22044604925031e-16	2.10817190240543	1.93029326991817	13.215372450897	3.46749714497663
"FGL2__pos"	2.22044604925031e-16	2.22044604925031e-16	5.55708883460051	6.3177811864858	11.187312015929	2.22044604925031e-16
"FTH1__pos"	1.74487532373761	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.4986724240138	7.93298558908933
"GBP3__pos"	2.24393972599093	1.26630033102493	10.0681525006773	2.22044604925031e-16	10.9779080150997	2.22044604925031e-16
"GOLIM4__pos"	0.24704803890045	2.22044604925031e-16	10.2276172758704	4.72477760436181	8.35623961116556	2.22044604925031e-16
"HCK__pos"	6.47345346543023	2.22044604925031e-16	0.486479797362143	2.22044604925031e-16	16.025383686189	2.22044604925031e-16
"HLA.DPA1__pos"	2.22044604925031e-16	2.22044604925031e-16	1.52029482549678	2.09192685329606	10.0753215094671	11.6352880105852
"IDH1__pos"	0.585295514554854	1.57592200679109	2.22044604925031e-16	8.00095788867313	11.7350696127245	2.22044604925031e-16
"IL18__pos"	2.22044604925031e-16	0.108387266966392	2.22044604925031e-16	8.82201304503404	12.7841318383447	2.22044604925031e-16
"ITGB2__pos"	2.73897930805467	6.07403574118264	0.761434842006853	12.2783584507123	0.86085939282707	4.31510645945956
"LACTB__pos"	2.22044604925031e-16	2.22044604925031e-16	3.02395605426926	0.433159820972354	11.961694793723	7.01932001825112
"LCP1__pos"	0.81999469609188	2.22044604925031e-16	10.2162756137914	2.22044604925031e-16	9.68803899674072	5.55193652618869
"LPCAT2__pos"	2.24338800953844	2.22044604925031e-16	0.499409963403337	7.33663075304629	11.0206902179977	3.34231004755724
"ME1__pos"	4.93643096530497	0.421452131919353	2.22044604925031e-16	3.79268217753783	13.2576069623609	0.307777569478906
"MRAS__pos"	2.02621140069376	1.07120000876871	4.33892491853817	2.70750675715469	11.9427267757914	1.51573347717231
"MYD88__pos"	0.618889103953354	8.27160901383313	5.38858682026793	8.36434414162377	1.17108499673936	1.42819411385204
"NEU1__pos"	3.86527004148329	2.22044604925031e-16	2.62549064653728	3.0187225041385	12.6558945311073	2.22044604925031e-16
"NPC2__pos"	0.709523617778022	2.22044604925031e-16	4.15076385575995	2.22044604925031e-16	11.3969193958029	7.91851150298541
"OSBPL1A__pos"	3.78972945454996	1.52243388890022e-05	7.31264565540773	3.21245654121192	10.4465183533791	2.22044604925031e-16
"PDIA6__pos"	2.22044604925031e-16	2.22044604925031e-16	2.03534946093701	5.3814917037602	10.3659290354855	6.92528063977524
"PSAP__pos"	2.36854223160929	2.22044604925031e-16	0.336912869741354	2.51986482951624e-09	15.0844663025524	1.70834701497113
"PSME2__pos"	2.54927713091147	2.22044604925031e-16	3.00403336951546	1.97674146140977	11.1030025619055	4.10364856008194
"PUM3__pos"	0.000752427589617902	6.40300185761272	4.96740808632	4.40121546084766	5.87310699003644	0.384194699627877
"QKI__pos"	3.52050506534151	2.22044604925031e-16	2.85858899870313	10.6210571309527	7.09426879643876	2.22044604925031e-16
"SAT1__pos"	0.770095581280988	2.22044604925031e-16	1.70916189995379	5.27717374660904	15.2962564089998	0.524829004453694
"SIGLEC7__pos"	2.22333900152006	2.22044604925031e-16	6.94453402555784	1.37225577102609	11.0655322584804	2.825862991164
"SLAMF8__pos"	1.0864415924057	0.831905484092361	2.22044604925031e-16	2.22044604925031e-16	13.4846782501456	2.30880543898542
"SLC15A3__pos"	2.47640225629773	2.22044604925031e-16	1.80155768173464	2.71246836271332	12.2985667983857	3.20227936837815
"SLC30A1__pos"	3.74860944630587	3.59836602404381e-16	1.98210326880742e-05	10.3626804319815	9.16005419601787	0.620249803123392
"SNX10__pos"	1.01234252343247	0.709262681515752	2.22044604925031e-16	8.41557544821871	12.545526077244	2.29471697277098
"SPI1__pos"	4.98325269488026	2.22044604925031e-16	3.26765861687168	6.78262671107091	11.1468101292177	2.22044604925031e-16
"TIFAB__pos"	2.22044604925031e-16	0.846248951230689	0.995230676938713	6.41177606453481	14.1041036522567	0.179311490582889
"TMEM176B__pos"	2.22044604925031e-16	2.22044604925031e-16	3.1652418128538	2.22044604925031e-16	13.3016664900111	4.84964607978765
"UNC5C__pos"	0.0287364164365417	4.11662561342916	1.72798355316515	5.00222566367002	10.4502777677278	1.35385097636392
"ACSL1__pos"	2.80556599156832	2.32355334558057	2.22044604925031e-16	4.38644516901265	13.9451375764237	0.496591544876514
"ALDH1A1__pos"	0.065034008968948	2.22044604925031e-16	1.56794480403122	0.234318580473109	14.6861747289661	4.1412359570078
"ANKRD22__pos"	2.22044604925031e-16	0.12666327893912	1.10537941276881	1.00287506651191	14.7729826405505	4.2740230326863
"APOL1__pos"	1.39878905682551	3.4146370853399	2.33931547439016	2.22044604925031e-16	14.045407337519	2.22044604925031e-16
"APOL6__pos"	0.409055047260439	0.150524345954047	2.22044604925031e-16	8.53694589472216	11.5503306404188	1.38269680626454
"BCL2A1__pos"	1.3129681576123	0.404037105323056	2.82620390067343	0.0280397703431808	12.0937154296807	8.12428997941844
"BRI3__pos"	1.25125085482955	0.093374816346192	2.22044604925031e-16	2.58467277538757	13.7599907519641	2.23323171220114
"C1QC__pos"	2.22044604925031e-16	2.22044604925031e-16	5.43270920512072	2.22044604925031e-16	13.9883763450529	2.53788718196551
"C3AR1__pos"	1.3147871257242	2.22044604925031e-16	1.13797317622085	2.14971465281165	14.870671797607	3.20945309885619
"CALCOCO2__pos"	3.45214063322266	1.44242838179596	3.43016221372931	4.13234473691996	9.83008880727636	2.22044604925031e-16
"CHCHD2__pos"	6.55319816260308	2.22044604925031e-16	8.5358052028294	2.68716217800542	6.2648219117149	4.33194857147505
"CTSL__pos"	0.212770374059714	2.22044604925031e-16	6.75345395926143	2.22044604925031e-16	12.3974871404909	0.459114923600421
"CTSZ__pos"	2.22044604925031e-16	2.22044604925031e-16	5.6544473363298	2.22044604925031e-16	14.1966334447568	1.71453569966409
"CYBB__pos"	1.84891221005893	4.41373264155804e-06	2.22044604925031e-16	8.97748400720424	8.63930306992596	2.74515585883094
"DBI__pos"	2.75486478346516e-12	2.22044604925031e-16	10.5947364691668	2.22044604925031e-16	7.91298720750107	4.71097794373715
"DOCK4__pos"	2.00767154360769	2.22044604925031e-16	2.22044604925031e-16	6.7258477201124	13.9786278188504	0.406277381548439
"EFHD2__pos"	0.422663516270664	1.24202895536469	8.55527782892674	2.22044604925031e-16	13.3313134227893	2.22044604925031e-16
"FCER1G__pos"	4.09827139346319	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.0106648356827	6.45902766228686
"FCGRT__pos"	1.69543411567435	1.43489890199149	2.46271722409292	4.45990461865904	13.0828170865077	2.22044604925031e-16
"FKBP15__pos"	1.20956733430257	3.56371507303028	0.0679994296873449	6.66411977378991	8.79588858973752	1.97131411234433
"FMNL2__pos"	3.3467646017428	6.52120151686754e-16	0.11104093521309	4.03780576654452	14.6877722851887	1.06384260868672
"GATM__pos"	1.4165840290119	2.22044604925031e-16	9.0164612414458	8.02954578218486	7.55264685045486	0.831626804396247
"GCH1__pos"	4.05065559096346	2.22044604925031e-16	2.22044604925031e-16	11.3550700820097	8.18496147789293	0.910595446339318
"GNS__pos"	1.61687014142358	2.22044604925031e-16	0.0121735880036415	1.87224941285558	14.6709617767973	1.95091082325507
"IFIT2__pos"	2.49938806707767	0.749120407659986	2.39575262296352	8.17097377703087	10.785946685523	1.83461749078084
"IL18BP__pos"	3.46891165978576e-16	4.58144042301617	2.79380038563746	0.238456836116478	11.2698834544856	3.36829096676398
"ITPRIPL2__pos"	0.410952579260319	4.74593337587813e-12	0.000288282604746648	10.3237543311327	11.9947279519428	0.54049196840277
"KCNJ10__pos"	2.22044604925031e-16	2.22090141225095	0.120877182708036	6.18121711033001	12.5067117305254	1.09919215031268
"KCNMA1__pos"	4.80727021663238	1.49194659887323e-08	0.316568866023159	3.77149630579446	13.4200021489039	2.22044604925031e-16
"LAMP1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.95042206015502	9.56917163261631	6.57960084649085
"LGMN__pos"	0.399664921839886	2.22044604925031e-16	2.11300237865166	4.58357678058964	13.2331889870993	2.71817147478087
"LILRB4__pos"	0.998080366184033	2.22044604925031e-16	4.80678214394867	2.22044604925031e-16	14.4193501016326	1.38289878849041
"LIPA__pos"	8.0579368990299	2.22044604925031e-16	2.22044604925031e-16	1.86519151527032	9.99753569219525	7.27857655577147
"MCOLN2__pos"	0.0571428885697832	0.247646633838812	3.11253209713523	6.87647208700674	12.6411323481945	2.22044604925031e-16
"MRC1__pos"	0.744948339887297	2.22044604925031e-16	3.51099607493084	6.35777713333436	11.5942736167915	1.73394895643635
"MS4A4A__pos"	1.59867676712047	0.506280902022851	4.08777542294832	7.0384365346501	9.77928161015959	0.586367921612716
"MS4A7__pos"	3.45998944767698	2.22044604925031e-16	2.22044604925031e-16	15.1333502841162	8.18234490004555	2.22044604925031e-16
"NAGA__pos"	4.25540784912753	2.22044604925031e-16	2.22044604925031e-16	5.76226010731002	11.0910304171768	3.61106487134574
"NMI__pos"	2.22044604925031e-16	2.00413727394657	2.22044604925031e-16	4.64245238742505	10.3496481061367	4.810523884183
"PARP9__pos"	2.22044604925031e-16	0.644073563283018	2.22044604925031e-16	10.6216789671863	10.1721072332743	1.61924152418803
"PCBP1__pos"	0.0318784626716824	5.26060585204676	8.00541932045981	5.91093453710035	2.34402980995947	2.33228737903629
"PPA1__pos"	1.64888317052128	2.22044604925031e-16	1.55375559128187	0.499309824964601	10.4046837443539	11.1145358835821
"PSTPIP2__pos"	6.73993472285037	2.22044604925031e-16	1.79291654716424	4.09861607278124	11.5584455419302	2.22044604925031e-16
"RAB7A__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.42666044790376	6.80328308507783	18.0139436391306
"RASSF4__pos"	0.745549409439377	1.83639072298328	0.308869774215263	3.64050636754045	14.7529415369954	2.22044604925031e-16
"RBM47__pos"	0.205624723926143	1.51841009959735	1.49126602314934	5.85619882583312	14.0153243152573	2.22044604925031e-16
"RGL1__pos"	2.22044604925031e-16	2.22044604925031e-16	0.0183553110698057	5.02292335145612	14.3407722170747	2.22044604925031e-16
"RNF135__pos"	3.61990809813239	2.22044604925031e-16	7.67197846782434	3.65611717624543	9.67334600189674	2.22044604925031e-16
"SAMHD1__pos"	0.889955773837598	7.70892450491693e-15	1.69365269793989	6.45661519299359	11.8301256327636	0.935391884862708
"SCARB2__pos"	2.22044604925031e-16	1.26047400689875	2.22044604925031e-16	10.6537547833472	12.7888552543786	2.22044604925031e-16
"SLC8A1__pos"	0.633141651926106	0.00413895701190898	1.45372407688882	4.4517713704181	15.3781712431247	2.22044604925031e-16
"SPRED1__pos"	2.22044604925031e-16	2.67747391687332	1.63371281163466	4.3759716595148	13.1231093131662	2.22044604925031e-16
"STAT1__pos"	2.22044604925031e-16	0.58331265585065	2.22044604925031e-16	1.13027446883234	13.8818432896518	3.91930443661977
"TCF7L2__pos"	3.85583264551323	2.22044604925031e-16	2.22044604925031e-16	14.0698193421034	8.78705020200464	2.22044604925031e-16
"TDO2__pos"	3.44228870375037e-15	2.22044604925031e-16	2.22044604925031e-16	8.72754825636877	12.5622960375753	1.73435041433861
"TLR2__pos"	0.48485655494017	2.22044604925031e-16	2.22044604925031e-16	11.5270770230216	11.6927448824834	2.22044604925031e-16
"TNFSF10__pos"	1.8442549492921	2.22044604925031e-16	2.22044604925031e-16	6.92281412308441	13.9924222186397	9.79397167906704e-16
"TNFSF13B__pos"	5.62747091235155	2.22044604925031e-16	1.8653221970031	6.43271546072182	10.9789159888464	2.22044604925031e-16
"UBB__pos"	2.73374817590328	2.22044604925031e-16	17.3556706262821	2.22044604925031e-16	7.1049671081823	2.22044604925031e-16
"UPP1__pos"	4.72938286179135	0.923051416397813	3.29444746393745	6.27290382017231	9.87154385391358	2.22044604925031e-16
"VCAM1__pos"	2.22044604925031e-16	2.22044604925031e-16	7.55303619086628	5.4994209028705	8.86379875212841	3.4310500298336
"YBX1__pos"	0.133608992030992	0.413009497594997	7.23163729820248	0.866193621928139	7.84589073592956	2.22044604925031e-16
"YPEL5__pos"	7.68134317647043	2.22044604925031e-16	1.56037912883147	6.09344179892857	3.84984544534237	11.1049378788176
"ACTR2__pos"	2.22044604925031e-16	7.79185773580075	4.55706550047858	2.88049892895374	6.89819024326501	1.0010060429605
"ADAP2__pos"	5.37922621830715	2.22044604925031e-16	2.48212622334719	4.83077925430823	11.1601417311769	1.1614814139385
"ADGRE2__pos"	2.66621909059278	2.22044604925031e-16	1.70725343538169	3.13455245051022	14.2209247512351	2.22044604925031e-16
"AGTRAP__pos"	2.80180840926843	2.44234026864563	3.44634559510084	3.20922618733874	10.7781981611046	0.892233413756912
"ALDH2__pos"	3.41227875435386	2.22044604925031e-16	5.92353018580132	0.706083188399885	13.0302814005202	2.22044604925031e-16
"APOC1__pos"	2.22044604925031e-16	2.22044604925031e-16	3.32498947632834	2.22044604925031e-16	9.34071129281013	4.18126967212725
"ASAH1__pos"	2.22044604925031e-16	6.88298054335591	11.338831207237	4.74738993323478	1.33884528620765	0.0870540506109537
"CCL18__pos"	2.22044604925031e-16	2.22044604925031e-16	0.173647428033721	2.95998088756337	11.0847726435156	10.1195654587904
"CCP110__pos"	2.18232880918097	3.61516671502296	1.71852991823657	7.54584578931673	7.01990499064408	1.14205644039954
"CD14__pos"	1.45543654049724	2.22044604925031e-16	4.39239785265973	0.50070751897214	15.2533557201288	2.22044604925031e-16
"CD86__pos"	2.22044604925031e-16	0.211579871364295	1.73718499811185	5.09685527785619	11.6372822880584	2.23211634189965
"CFB__pos"	0.438711978613403	1.38801787997732	4.96688716994231	1.75006406610294	12.8544018837496	2.22044604925031e-16
"CFH__pos"	1.14269017828695e-09	2.14944628810687e-15	3.10535938649324	10.3917134116147	11.0444563513195	7.86260701201678e-13
"CHP1__pos"	3.75375134762215	0.199502959572692	1.47240734270983	3.85634348136934	11.3917645481382	5.28537039725416
"CLEC12A__pos"	5.63628153697108	2.22044604925031e-16	2.22044604925031e-16	6.30926134188919	12.0016388703076	2.22044604925031e-16
"CMTM6__pos"	7.40184467429145	3.88266285096034e-14	2.22044604925031e-16	6.09333853700893	6.13284454318083	7.27377333582654
"COL6A1__pos"	4.53303970862331	0.00810784246070291	8.83671959440601	2.01288349410541	10.4404078945321	2.22044604925031e-16
"CPVL__pos"	2.22044604925031e-16	1.06851398050936e-05	2.58334249403651	2.92348478991603	13.6806360404076	2.52074181346306
"CSF1R__pos"	2.59856492337907	2.22044604925031e-16	4.7033338639438	1.63965117383401	12.4389033118202	1.21255161105014
"CWC15__pos"	5.81689121869168	2.22044604925031e-16	4.98824827327726	3.03833179849279	4.57778199250583	9.52435850082811
"DNAJA1__pos"	2.22044604925031e-16	2.72271556260719	8.89757335243842	2.22044604925031e-16	10.4965325644585	0.551204008281493
"DOCK5__pos"	6.51503890204955	0.0014383668459281	5.79150724771164	2.61770887425799	10.4662845433622	2.22044604925031e-16
"DSE__pos"	6.92191734022244	2.22044604925031e-16	2.22044604925031e-16	10.4832470938706	7.1427277643865	2.22044604925031e-16
"DSTN__pos"	4.02899655137596	0.43729667503075	14.7697081884788	2.63615315361965	6.40834358435826	2.22044604925031e-16
"FAM129A__pos"	2.93085901682585	2.79775396254122e-13	4.27365604154286	5.91637858504903	10.2849804686896	2.22044604925031e-16
"FAM198B__pos"	2.22044604925031e-16	1.34548550332649	2.22044604925031e-16	12.8125692766583	10.3745495941732	2.22044604925031e-16
"FCN1__pos"	7.47681594410237	2.22044604925031e-16	4.46832262396277	3.53736777099508	10.4991334584068	2.22044604925031e-16
"FTL__pos"	3.31389946196961	2.22044604925031e-16	0.29864301134278	2.22044604925031e-16	14.1402721973078	6.61818673071657
"GADD45B__pos"	1.91452143082756	0.415530544098113	4.62117155903523	2.98674542222059	8.22763986050339	0.3249177612356
"GBP5__pos"	2.09257475594319e-13	1.60894327635032	0.43248328801134	0.995250332002789	14.5698706915895	3.05319852558143
"GLUL__pos"	7.29618827905272	2.22044604925031e-16	1.03601870383296	2.22044604925031e-16	13.1501218183705	1.64399727464158
"GNAI2__pos"	1.70242092156964	0.524662114201654	8.71934068904912	2.22044604925031e-16	11.1174371962575	0.740754599960274
"H2AFY__pos"	3.19247065727326	4.74483523238772	0.0420743371546716	4.50097028257753	11.4651364456186	2.22044604925031e-16
"HAVCR2__pos"	0.671614821170549	4.94744675473537	1.43512106177457	0.662011804080069	12.4755022136182	0.781564716553923
"HLA.DRB1__pos"	2.22044604925031e-16	2.22044604925031e-16	6.05333712129475	3.21343489912793	9.33076176228522	4.9910012961641
"IFIT3__pos"	4.38360782529759	0.909300089385857	0.754839625849272	1.54051292446051	13.0333901706514	3.47016371380673
"LGALS3__pos"	2.70210854417212	0.769858400046914	0.181459527283538	6.84633793521931e-12	13.2177007802794	6.51438020526934
"MAPRE1__pos"	1.94062230617626	9.49169749405478	10.3140370401669	2.22044604925031e-16	3.04227580387321	2.22044604925031e-16
"MITF__pos"	2.31646278426305	2.22044604925031e-16	6.31123437148375	1.20122040183092	11.8111068652955	2.22044604925031e-16
"MPEG1__pos"	2.22044604925031e-16	2.22044604925031e-16	1.13686000807458	9.98506365168926	10.2424707805958	3.90855685524556
"MYOF__pos"	2.71526119028446	2.22044604925031e-16	0.0234140008349078	2.91805993260877	16.2093872629869	2.22044604925031e-16
"NAGK__pos"	1.34080474091277	2.03478179072912	1.26676752613392	8.3005087304946	10.0118837589367	2.22044604925031e-16
"NCF2__pos"	10.5455169228604	6.4734704268256e-10	2.16591534486543	3.05918665675284	10.3952758111704	2.22044604925031e-16
"NINJ1__pos"	2.22044604925031e-16	2.22044604925031e-16	4.68367915672551	2.22044604925031e-16	12.9142234367271	4.07160145775864
"NKG7__pos"	3.80267157857873	2.22044604925031e-16	1.30815318644961	2.22044604925031e-16	12.4731096629961	6.32431184428769
"OLFML2B__pos"	2.22044604925031e-16	0.271855794478193	7.86777149072032	2.76729351883431	12.222109854598	0.312322848938323
"PDCD1LG2__pos"	1.08165766504535	2.22044604925031e-16	0.476705913043164	2.54667244002099	10.2065991443868	5.37197676912126
"PDIA3__pos"	2.76974600513271	2.22044604925031e-16	2.38651696109113	2.27913809371249	7.68283574611564	7.46104094949342
"PLEK__pos"	1.29690045074058	1.84414557066986	3.09460568011593	2.22044604925031e-16	14.9752022164713	2.22044604925031e-16
"PLTP__pos"	2.22044604925031e-16	2.22044604925031e-16	5.02134843219453	3.14158511462476	13.3140684848883	1.36821184574977
"PRCP__pos"	3.29419144672958	2.22044604925031e-16	2.22044604925031e-16	13.6562510260615	5.35853969344972	2.3174213972576
"PRKACA__pos"	5.26472058141366	2.22044604925031e-16	2.22044604925031e-16	3.28429306878002	11.4807809436492	4.87046745534673
