"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"CTSZ"	"CTSZ"	-0.884245632948379	-1.19802303556363	0.462298698236589	-0.669492281326714	1.39003349299615	0.0172349582636826	"IS05"	1.39003349299615
"GNS"	"GNS"	-0.683658263501983	-1.40654388907463	-0.246897285878923	-0.0129796620162454	1.38491556244107	0.210980491215335	"IS05"	1.38491556244107
"IGSF6"	"IGSF6"	-0.487496281068312	-0.919307709365659	-0.148136087707543	-0.60987239386877	1.38261160679736	0.0671903627429236	"IS05"	1.38261160679736
"CMKLR1"	"CMKLR1"	-1.04030501776694	-1.10026402085485	0.159234380993502	-0.179403591348948	1.35100176417145	-0.209275226630706	"IS05"	1.35100176417145
"C1QC"	"C1QC"	-1.24162130707099	-1.5197605327855	0.431774014310174	-0.300361906899675	1.34189878112164	0.359539934953658	"IS05"	1.34189878112164
"C1QA"	"C1QA"	-0.911138904667618	-1.44539445073281	0.617341300405543	-0.625645417765237	1.34133314678425	0.218362334087233	"IS05"	1.34133314678425
"SERPING1"	"SERPING1"	-1.31403397374022	-1.37967978200389	0.310832679442127	-0.517352599078384	1.33936926013114	0.672824084391149	"IS05"	1.33936926013114
"SERPINA1"	"SERPINA1"	-0.60072947162594	-1.16177457969458	-0.148032895622463	-0.544549493522256	1.33816677004163	0.489437138039822	"IS05"	1.33816677004163
"APOE"	"APOE"	-1.36641049968896	-1.18664514030602	0.782368597866125	-0.678170851960836	1.33526022585884	0.0445380270253531	"IS05"	1.33526022585884
"LILRB4"	"LILRB4"	-0.597737500600688	-1.12064081266512	0.285788683633987	-0.92246774496815	1.33425649913062	0.384466726160279	"IS05"	1.33425649913062
"TMEM176A"	"TMEM176A"	-1.0144600012315	-1.05630212033278	0.190801187057251	-0.484915284269492	1.33200282902026	0.122642517807485	"IS05"	1.33200282902026
"RRAGD"	"RRAGD"	-0.244479370729798	-0.972681302042882	-0.578693052146154	-0.207154208021249	1.33185827588355	0.0777507632859635	"IS05"	1.33185827588355
"MYOF"	"MYOF"	-0.0993392976743448	-1.12518163918968	-0.584962553958416	0.0793607262910668	1.32899760750784	-0.18832838357603	"IS05"	1.32899760750784
"C1QB"	"C1QB"	-1.04475443931725	-1.57413142891308	0.601150990150098	-0.521522855175584	1.32130684890177	0.414947489934278	"IS05"	1.32130684890177
"LGALS3"	"LGALS3"	-0.324881345875743	-1.05824247501317	-0.299988489726716	-0.454442496118612	1.31357758796943	0.265515823605169	"IS05"	1.31357758796943
"GLUL"	"GLUL"	0.608777941721404	-1.10060859821536	-0.352773118569154	-0.614905159237454	1.30431301155466	-0.0406318025626243	"IS05"	1.30431301155466
"FMNL2"	"FMNL2"	-0.0336144975065769	-1.2471395828992	-0.551484957640572	0.223310559213738	1.30241226783802	-0.252471366265898	"IS05"	1.30241226783802
"TLR8"	"TLR8"	-0.787710998469399	-0.874736282054728	-0.693762258335715	-0.243558553926299	1.29839235882885	0.594269468448223	"IS05"	1.29839235882885
"LILRB2"	"LILRB2"	-0.695061980196073	-0.93223076605767	-0.280741956897118	-0.17302250887718	1.29835823519511	-0.0292136667274312	"IS05"	1.29835823519511
"TYROBP"	"TYROBP"	-0.190725547098085	-1.19290327744461	-0.130281257711605	-0.581363781693701	1.29792466847106	0.341724462172366	"IS05"	1.29792466847106
"SDC3"	"SDC3"	-1.247697035154	-1.20539347486053	0.499015602386241	-0.364673800844283	1.295153112632	0.00418227779452836	"IS05"	1.295153112632
