"LP20"	"LP23"	"LP27"	"LP32"	"LP35"	"LP39"	"LP42"	"LP48"	"LP49"	"LP67"	"LP91"	"LP92"	"LP97"	"LP100"	"LP103"	"LP104"	"LP106"	"LP109"	"LP110"	"LP03"	"LP12"	"LP15"	"LP17"	"LP19"	"LP21"	"LP25"	"LP26"	"LP28"	"LP29"	"LP31"	"LP41"	"LP44"	"LP46"	"LP47"	"LP54"	"LP55"	"LP60"	"LP62"	"LP63"	"LP64"	"LP69"	"LP72"	"LP79"	"LP90"	"LP113"	"LP114"	"LP117"	"LP118"	"LP119"
"FAM26F"	-1.04273593749948	-1.68826740502405	-0.809866707360197	-0.825900983620483	-0.521947278647688	-0.931362310103654	-1.23770743869654	-0.655058075390287	0.92266046838513	0.271712635737969	-0.941654699538929	0.773769275323763	-1.05456782017051	-0.547251206677832	-1.24110251616336	-1.84005478333086	-0.885532806936625	1.10254884796651	-1.19454495676251	0.868888794267025	0.849020462774647	0.864114111886633	1.35317542846374	1.07624254813108	1.20148469892837	0.936557429633616	0.818089546373842	0.985856918590918	0.775166739158267	1.01812152904888	-0.8888587803561	1.15289536119845	0.927504156611519	1.07411651534877	0.909090023047963	1.09004116627743	1.24993552733096	1.20377249881516	1.55265579373932	0.387949614039157	0.895802428073219	0.962793572280384	0.897506642497527	0.985290094025804	-0.63289664771849	1.24860051907916	1.0299808220455	1.2630338986027	0.516199754921403
"NKG7"	-0.402615191097169	1.29421665955463	-1.49058468804455	-1.58709742203262	-0.792158356581688	-1.76640698424117	-0.811754273538629	-1.67100827443738	-0.207270675075644	-0.931933361723301	0.297857793577534	-0.886570167323882	-0.923758240410745	-0.423867403923325	0.64338358800131	-1.11102560794147	-1.44117199170649	-0.624328309279355	-0.543243028780804	1.1253803453468	1.28808282387245	1.07955917280465	1.78346066331514	0.955867038947234	1.36115427059753	1.33174603458621	1.27766389882825	0.952219703289782	0.811046146372292	0.178787609823447	0.812071700889208	0.528541422329088	1.27871680841001	0.30420429711288	-0.343633398607303	-0.573289571663591	1.2210232718531	1.59901143417647	1.45442313555097	-0.413489478879962	1.31334214332424	0.92899317349368	0.306180867789313	0.213859554020606	1.25961432131764	0.911423775968937	1.32336586997112	1.26894216259431	0.872563849244762
"ADGRE2"	-1.36262309827078	-0.381868378384697	-0.360330972878288	-1.84720644530015	1.2468426450973	0.0835616342055255	-1.34421413801739	-1.22455760726923	1.02192358794086	0.242327934752999	-0.941463789061945	0.43563482449922	0.975719007033941	-0.665501537157416	1.02213485499491	0.0523030831468008	-1.47818770079427	0.435456246842512	0.921053471887176	1.17242385411159	0.453168583846535	0.849031765359035	0.814726845220367	1.13073006178924	1.19441005949318	0.970253054868448	0.961882626546704	0.773478898276107	0.708841147122482	0.809959714775273	-0.0863462938061289	0.400151059888196	1.13204234506713	0.653121419678434	0.933138377128996	1.145100782263	1.4276515004014	1.10709602778453	1.42378331803483	0.607826938434838	1.08393095160981	0.893288414332817	0.559123960354633	0.839898411181523	0.793517902710287	0.987707486973759	1.00921581085716	1.02687245518651	0.620276546263556
"EFHD2"	-0.820462054559377	-0.511532565007038	-0.787770061621461	-1.3575523231862	1.06491083489194	-1.03561040778203	-1.5143712743292	0.828017255734088	0.505277336835807	-1.10612845796563	-1.00247793849566	-0.809780190394683	-0.695744341059529	-0.663277517610669	-0.727747409812142	-1.08352464837203	-0.765679582626295	-0.944003997046723	0.776854289018237	1.70346424884546	1.08863890528274	0.907585341650924	0.717260060382302	1.09250037054108	1.54154768266644	0.833718600207084	1.00552392667624	-0.136869479806743	0.690605600538241	0.866383229249153	-0.0654586421594737	0.494353851428551	1.22161421825268	0.715972252375766	0.674648008616918	1.2883282455241	0.985655245385051	1.2042228113681	1.60270994583433	1.22137893559346	1.11907720366965	0.323968040820662	-1.0264609889001	1.03772759227879	1.39555714282254	0.303122252668533	1.04601676242856	1.24413755850089	1.19643146766179
"C2"	0.202985583041892	-1.70941988699803	0.523040099120534	-1.66594125481937	-0.334249372710411	-0.674930318200317	-1.10080452299903	-0.507736317165367	0.0851855380440804	0.0696652564610313	0.50575997237052	-0.369212185643188	-0.656719606545841	-0.292414279500708	-0.219254771269876	1.02980033332788	-1.162615947467	0.576299551679489	-0.22124524847622	0.849908501205893	0.953930618521246	1.00645140233785	1.08817784185742	0.872190705397414	1.02224345410517	0.890871022639761	0.933645813042062	0.820562197992923	0.619650700935477	0.993066427191449	0.777285963245483	1.12121954927022	0.76040083811442	0.971928543388867	0.745522177473527	1.0096976594688	1.10612064517885	1.03639518189828	1.21222562443848	0.570560101668899	0.944119731020905	0.943325808556263	0.565321749560287	0.575415781579442	0.571748359307105	0.915784715028548	0.848195592831837	0.809648385587157	0.670934930436107
"ANKRD22"	-1.3176788644114	-0.0302259873865042	0.935711813176668	-2.23363338470684	-0.759040481429602	-0.132975266925765	-0.245427278171318	-1.49883536208088	0.866992101578277	0.226429943136718	0.491827976736749	-0.718625253837858	-0.179840334607323	-1.46295494493591	0.662823658356703	0.459138665789794	-1.15156475381987	0.997772658770092	0.776844100325524	0.720667933019797	0.875079712405991	1.1419030923274	1.1779939363794	0.926130887729626	1.12681158037617	0.697861565491907	0.858107456495016	0.746392429251987	0.646656917936455	1.18961724033962	0.559696788252137	1.01697826026736	1.06972636689679	1.02182523996492	0.0540476845665755	1.05537111123711	1.295388217616	1.0337507603337	1.29715059984613	-0.121302590228911	0.696302803955869	0.71500907238298	0.615796167415897	1.06051842194929	0.80527909737626	1.09771170863163	0.964228471853201	0.884007866521261	0.900090623057197
"SAT1"	-1.4805713891883	-1.14591546438641	-0.745562780683064	-0.792967117517878	1.02567319246409	-0.716829124528291	-0.919383712374181	-0.246670420634338	1.25226699068737	0.716251793930104	1.03215147046403	0.426399662794921	0.612252168774131	0.649343923856757	0.90108257922233	1.13904102555338	0.633864273447511	1.28343271909766	0.85406584565042	0.887081887579014	0.983288192428952	-0.401145802552194	1.05078738311078	1.01992436486655	1.01628170141749	0.942645136041985	1.15964203955179	0.915888565268942	0.599188664390634	0.852765386568938	-0.749890286264794	1.00708673128432	1.37529338700876	1.26317373485717	-0.787957688380291	1.07174076359976	1.03846402650652	1.11606060800728	1.41861943291868	0.916060057934244	0.962968611616196	1.01674879500668	0.797629734175733	1.09716699271371	1.21025114315015	0.989517506589425	0.931165674255512	1.10569857437496	1.23215611578866
"ATP6V1B2"	-0.591196800035416	-0.799484728098609	0.342871804904649	-0.892499163347175	0.117108491593618	-0.602216959080082	0.959630537272221	0.870465402940606	0.833161143087791	1.04659191008592	-0.446544131615255	0.130077559183272	0.9310118715668	-0.395799462347893	1.34039462069236	0.907715115134432	-0.823029113939083	0.64455707483036	0.0133675318783151	0.424996030936147	0.764247004008862	0.958993465330679	0.875106794529425	1.42396456031234	0.92873511879593	0.132179779315569	0.27577740786438	0.875738206700711	0.850592714889687	0.914471231881567	0.729103673744112	0.387713836244026	1.56100629738743	0.857394119043747	1.16924502345953	0.791999584305267	1.09742081699022	1.07996617971043	1.03725899573292	0.261185721526133	1.66084923462075	1.51122626162675	0.55800329291171	0.418317069921337	0.282050392163683	0.611769997794085	1.24691246944909	1.14933800938581	0.918816032333599
"NINJ1"	0.0116151384224041	-0.153862435472507	0.694329505403615	-1.12214708477379	0.727229536354918	0.19751101076994	-1.04182210556911	-0.722968265253364	-0.68212265605446	-0.510721940269382	-0.127458362751297	-0.83309991100203	-0.605364959314483	-1.01382446340949	-0.955593429665391	-1.39945082044246	-1.01218447608282	-0.760777481371425	1.05655060204803	1.15180194216722	1.23068476811961	0.700298139391799	1.23519320159532	0.531548949508416	1.21232351586093	0.945653557392577	1.03659569140802	-0.452017521779279	0.174417606359259	1.03882797445046	1.13706942562406	1.0409040923197	0.925465160648196	1.18912797021337	0.820118300328795	1.0571188518886	0.992856152020774	1.10002227913207	1.32575128588395	1.0920069552496	1.24874198444742	1.04581532756672	-0.300731071732926	0.760564654476628	0.970153094053216	0.749922381183313	0.880776101379666	0.785133033199502	-0.0204198427475929
"FCGR3A"	-0.328899081997238	0.127139071005895	0.746667419426926	-1.01083932301388	1.19034157858581	-0.0145111206068828	0.659850402048287	-0.634555653991133	0.661685559547856	-0.517475819498952	0.789565578935025	-0.253053826927685	-1.10908096581329	-1.01007769027431	0.645090519411745	-0.317332734068059	-0.910597096167365	0.899250938991016	0.739500450355413	0.814533201968369	0.929941512217535	0.358978101534504	1.33051929900864	0.810972987851907	1.28819959182359	0.877499976487637	1.06442254931061	0.664685415814209	0.733862430579407	1.17800257178679	0.744752760024556	1.15038286215344	0.677961815013226	0.845753954973588	0.662342201465801	0.905887400741429	1.07803944273613	0.983894115471813	1.32365779792873	0.677860582940796	0.661220999966702	1.03600929406938	0.269347522934982	0.762927195622719	0.714105957112109	0.838970611089864	0.764523193523716	0.714890926656478	0.708884465478815
"CTSS"	-0.925133129383655	-0.13091276199955	-0.247548579887973	-0.904220550154136	0.886009815479064	-0.949963522488332	-0.405542340161248	-0.63709418089132	0.185088905645458	-0.566044269532496	-0.423235813343155	-0.0124438291383398	-0.543364083489473	0.219004602846169	-0.43058028746075	-0.39305061229718	-1.06556438513424	0.261018331939819	-0.421675263775225	1.21616226173393	1.16628904059181	0.780329315476947	1.15212328857602	0.933019230854121	1.20709153903792	0.397971161862202	0.641697154039768	0.93134580930245	0.674751753323482	0.954398833325375	0.3448677632847	1.06448019453756	1.00643582274549	0.812518562149712	0.792984851667549	1.00189415286568	0.986880084304856	1.11677447332204	1.18440028280418	0.587068075073377	1.14903384632265	1.10141371291305	0.663257104482457	1.14378693400932	0.277668443539355	0.873523494347079	0.872846501018315	0.891666452434016	-0.361097616451188
"DNASE2"	-0.252636418909763	0.0854007248718479	1.2446717237218	-1.74178985513932	-0.457160017669748	-0.277560276440266	-0.724595035352858	-0.358887267599464	0.917132265512175	-0.570848625436465	0.429447221143019	-0.283846394474416	-0.464901906157011	-0.179643368567569	-0.154465022059136	-1.96207232791363	-0.0444244562838805	-0.0120418167021546	-0.385455627814054	1.0377632241378	0.86721612085883	0.92787170699378	0.986575295518144	0.90524943272795	0.852679152182784	1.246251801971	1.07150205271188	-0.596525334453279	0.974063900403256	1.26744535472863	0.975774466090369	1.00435153420567	1.05263521850996	1.00572451734938	0.988644829467129	1.16127139328492	1.08830519145378	0.883926848978231	0.843750635464864	-0.21577530631206	1.07473799078958	0.932346410859462	0.0208456976040262	1.0340216225125	-0.382533446321787	1.09652810889587	1.26010291302156	1.0953518738516	1.10505449371745
"LGMN"	0.498176762073461	0.918012959410273	-0.408257170270699	0.876119630206301	1.06887756587172	-0.311656702102966	-0.838547316337846	-0.726505182775107	-0.448907957986388	1.08219079758477	1.06465673086638	0.442959404053124	0.858670114238848	-0.325239768469292	-0.456880743077056	-0.395812945978273	-0.984093976870308	0.954701837446832	0.614878860537781	1.00761965072283	1.08919592479898	1.09050131701454	1.09715530286446	0.925824783727084	1.1001894970919	0.93714855817434	1.25801180253759	0.569799171464777	0.306894034566612	1.13519589933268	-0.378184295585283	0.993571818894227	1.09632917782047	0.452722293219355	0.872308020081722	-0.423841969843948	1.10660902003826	1.19277650750879	0.984908633313894	1.41315137935841	1.14257689352103	0.94614672005642	1.03286496078654	-0.367005491246756	0.832974168874997	1.11262063282023	1.06422142170362	0.989966263727488	0.963329742592329
"FCGR1A"	0.973060476156388	-0.753589736881707	0.0536082615396387	-0.768346279910208	0.987921371870776	-0.989257893453293	0.59013286166291	0.691240372017557	0.619926271314135	-0.89648912073887	-0.208928536925428	-1.94683616416644	-0.305533692101237	0.598465263354976	0.647418251509128	0.988529300394399	-1.00331236704315	0.854899382628643	0.0770329103377716	0.936155946901819	1.09897247112001	-0.636119521889986	1.30709529005585	0.902382413647503	1.06031945551963	0.877458948251361	1.09534302071299	0.80331720348163	0.761915743092931	1.14048088261756	0.692675942306379	1.1803675183871	1.2256798860605	0.967225050058831	0.731411398029266	1.13034445360036	1.23149523054858	0.77944423184971	1.38295709730351	-0.706249429764846	0.842669257581978	0.969123876830549	0.704903000290467	0.822720768768495	0.844179369515347	1.02386911665551	0.677224058433318	0.797214285633721	0.771793008334282
"CEBPB"	-0.0594961527788404	-1.38485732864857	0.927198317561231	-1.5896695388684	1.28918995415211	-0.678256063679408	-1.19391805821379	-1.35380502908049	-1.16738147788116	1.16017083492839	0.600979443153467	0.155303522165436	0.582768326095427	-0.676061684979188	0.647763017861304	1.21444623590136	-0.516914573159505	1.12360288787249	0.55973339163906	1.13614157525345	-0.964473300077599	1.03647962752338	0.933068239356835	1.03722740660629	0.98448046926785	1.13508717420326	1.0963640646908	0.766145965398031	-0.804932376832708	1.11814192541275	1.25696521972103	1.01775910037674	1.13814112481471	0.99567007713639	0.848822981111798	1.19698054376673	1.22172886003149	1.14274045669031	1.4353880941216	0.775870440570185	1.09017917578251	1.00316638755166	-0.442365855771035	0.944672672580126	0.625123224535124	1.08454575241701	1.17365566257704	1.19120476458021	0.22058451473522
"STAT1"	-0.810810387128912	-0.948086402789775	0.605185295634393	0.280791666612958	-1.28379588476113	-1.19268463241284	0.510371142929135	-0.518367068690051	1.07316866785052	-0.790004356190265	-0.0737446311283388	-1.58909360430568	-1.52049579805994	-1.41669875084145	0.418599447284609	0.383503726391537	-0.946587160974283	0.684337842930044	0.305057373238964	1.11832348967198	0.795657746930099	0.453919696572769	1.16625511989625	1.06627867097322	1.14308824529533	1.00294919936863	1.07671166214647	0.98422236273469	1.16549951974254	1.02202097726905	0.676279501972814	1.08198615924519	1.03963188261001	0.919602609000074	0.539819025439963	1.05461110014086	1.13433795196812	1.07355731978597	1.14623513356227	-1.27638207457853	0.936915810901651	0.811697229161404	0.676011615868502	0.978627972091984	0.8168073519352	0.847313396880465	0.782193133548547	1.00629712385376	0.145848666794296
"RARRES3"	-0.830075721026906	0.973686642221667	-0.276425241453673	-2.49896539043352	-2.36526817535585	-0.646177163976441	-1.3575122873157	-1.51081239093441	0.0179057480098341	-0.538566938603271	-0.193258153131968	-0.395464812493729	-1.85293217634333	-0.219484595450939	-0.100005625702787	-1.83210939035403	0.0991582022572506	1.00623224632904	-1.23447171700332	1.08118077237724	0.94911439503673	0.762098098282748	1.22925485794106	1.11519762084011	1.20797961655937	1.193252110774	0.463143325861243	0.668645692818458	0.818607373817794	1.11091315866206	0.228070146476363	1.06273886046785	0.878920501379665	1.01259524301705	1.03439841039496	0.47624752173957	1.04067786874227	0.961876939274875	1.15479036437924	-0.255442822956078	0.524189252058213	0.895834560920831	1.22131511156907	1.13401499743464	0.422416518068813	0.968879289237418	1.02252536746719	0.961206288244217	-0.00350687120877722
"TMEM86A"	-1.653257381247	-1.02300537615988	1.00174669843662	1.26148100403126	1.2080650809931	0.336319810596482	0.00519309303690456	-1.28293304536299	1.10962473755853	-0.195367107991657	1.00836817826128	-0.109928030987216	0.982446038364456	-1.10069462783844	0.605898952732907	-1.46431346096625	0.458162289004181	1.02868144410396	0.699713441009982	0.578723565222684	0.659081170389427	-0.275089413504082	0.489221135084138	0.873497864614023	1.18877358381542	1.02006236024223	1.44591134090535	0.642926657886649	0.424464905845264	1.28378669814786	0.980958151024331	1.18317692923151	1.28429466294118	0.983960678732534	1.15465031379343	1.1618509044739	1.1346837908304	1.11864919695118	0.686436594299405	1.30335856318579	1.20964820743961	0.252297058489212	1.03462577610921	0.51549329671733	1.19110671309974	0.562222844237036	0.818593074296603	-0.320816473626579	0.740614360840422
"GNAI2"	-2.07575851645703	0.0751345928665896	-1.04632059216482	-1.50343454064996	-0.166362588183886	-0.766975323095759	-0.123537266672276	-0.434516570224628	-1.7586081708789	-0.658338384946625	-0.325608224216532	-0.755302012845577	-1.27171181913717	0.47857745860259	-0.970146741531826	-1.3647580173007	-0.60467093287084	-1.775695973287	-1.12519315891826	1.5739615961049	1.53104385989029	1.54063879464418	0.75510420867067	1.23103279846609	1.61688208442548	0.785095897900617	0.397850180581775	0.517172839929375	0.233628077746826	0.873532655336616	0.251223926998548	0.805219098562642	0.202946996265317	0.831350220653096	0.439626138145635	0.998138726637796	1.59433002238245	1.64459705568381	1.73129510904342	1.19747585873259	1.37945523173754	0.286561242405782	-0.121599753822277	-0.776792216323659	0.573144348205862	0.329993750154773	0.873176192097692	1.26267869183805	0.765957306017053
"SHTN1"	-0.837035991784587	0.849280602979935	1.16207645141454	1.11013330330601	0.889868078139193	0.536684282977542	0.939949048492373	1.19061626974937	1.11358527722744	-0.590365293920333	1.03089014989539	-0.0871997489672762	-0.10348337046417	0.0116686640833297	-0.0769382144770605	1.08898846317608	0.10542634544517	-0.229286978872156	-0.656897002782506	0.923910111300544	1.10094583202927	-0.441496740615436	0.904851403337988	1.01740028301651	1.22306693719777	0.820962962994877	1.02006697746693	0.914368069871879	0.92964492040524	1.1649671914147	1.09549256142078	1.21131346680551	-0.473849203447622	-0.212633499942357	0.959949360496837	0.905965912623337	1.29459821680129	1.08257716183675	1.23814186431281	0.876302922954724	0.996496594097857	1.06145272749077	1.03423731401279	1.12570659166475	-0.487480407199725	1.04033019638175	0.976420820173884	1.13250246838837	0.866948528136288
"PLTP"	0.649548653548993	-0.62658181408721	-1.2565098482483	-1.55243118632229	1.21373378652746	0.71186276339759	-1.0682851850069	-1.11192916512211	1.08229144106389	0.307751159754525	0.97371621505383	0.932985232439598	-0.447932278788009	-0.277258032134015	-1.29114046944972	-1.6143457532278	-0.672264556366294	1.01066518159178	0.131719193397041	0.804672712798092	0.534397777612711	0.688384223040092	1.36268017440256	0.984792197863398	1.43552102182425	0.984307541767075	0.916501150261829	-0.520819745717956	0.486239730756801	1.1271783785026	1.33316260545152	1.3000255387902	0.69238927557976	0.633411529424719	0.183107092774722	0.637038843424722	1.40019613111092	1.34390782402653	1.3603066835245	1.24016540937519	0.607794715534096	1.11571190246322	0.0733946835560939	0.511180081148363	0.56471502252963	0.919783749945018	1.00545188598802	1.04137528074957	0.421746719873944
"CTSH"	-0.323732975301055	-0.833599461950178	-0.656227966084988	-1.04633848764297	0.883345820962318	0.461858995227218	-0.934570247091084	-0.551461977358129	-0.797593966838048	-0.819529132571965	0.853935836692506	0.858433261021028	-0.409211998446904	-0.779654635109096	-0.424623194110382	-0.800814494109217	-0.543123949233582	-0.288951909388909	0.973084226936101	1.20910427253955	0.580120155758001	0.964436503427115	0.794337659783329	0.995338370005902	1.01000382494815	0.898601295500876	0.991418370134579	1.01385502657293	0.982174166671419	0.939530823047962	1.12652655871211	0.701273963103757	0.507241262370736	1.01080002142599	-0.12087973629986	1.08442595461276	0.783499054972159	0.932603209792374	0.934340737941448	0.902972932612114	0.850945825931386	1.07795669602525	-0.602035195234535	1.08752415237512	1.03939745431442	0.921454896481723	1.00489193493812	0.701553579781092	0.781555876713413
"PTAFR"	0.643298297665861	0.542859299854781	0.729021449920695	-1.85663223377951	0.318477997787031	-0.136936412685645	-1.03472868613086	0.979780803925578	0.689936778463206	-0.699744781019217	-1.39052823464804	-1.17644057731816	-0.559007438949642	-0.14847990888555	0.894977158213505	-1.94529600450293	-1.08023082270136	0.41415107898691	-0.294639830176834	1.04112041788627	0.86330242940281	0.978888424055757	1.15096176059008	0.714914708191207	1.04316194539868	0.583403291111311	1.06720827811884	0.868479747291427	0.888590295589298	1.17888508061669	1.20990020321062	1.02245792114466	1.39480151397262	0.919743683463616	0.406282229224056	1.28502889892535	1.27035770921881	1.19648192518094	1.12750230019432	-1.07012233275977	1.22700657404702	1.07754799861504	-0.738186256431573	0.958820392404698	0.303837688688835	0.860822300342919	0.34716054637711	0.880561987626811	0.812369671820525
"APOL1"	-1.01410969757969	-1.94403767224719	-0.0814770375219661	-2.00016532195784	-0.474641947407365	-0.721259977350874	-0.844144562384563	-0.446028524474403	0.834412514091787	-2.08692336683762	-0.228835523987445	-0.761984657376177	-1.08243260389326	-0.899647130856425	0.888193537390354	-0.119782133227473	-1.19262356054456	-0.155831009987784	0.82545113453919	1.099868281031	0.348752033460502	0.499744406408114	1.07640233793774	1.04042122214271	1.26201257280057	0.881602410310653	1.21870896928379	0.52039285306625	0.748743995609303	1.30559366227931	0.614662435733014	1.07592489314519	-0.539805032807856	1.17717274944669	0.987317468268328	1.2189379092944	1.35132001822976	1.1805949481157	1.38052213493742	-0.715969342457365	0.917838673087624	1.23975411798419	-0.408911610689962	0.91791180666834	0.796723393210736	1.00517552695047	0.912015509223872	0.958454497877716	0.761441681645693
"CFB"	-1.20913693867036	-1.6895332235702	1.0228604474357	-0.549278131182913	0.986931281232604	0.542794226232225	0.972264877056883	1.04121451590026	0.852629655470019	-0.688105949434141	-0.45105484539772	-0.335752500232359	-0.969598887037744	-0.943722015700747	-0.413275056879227	-1.4606192131808	-0.368381967501073	0.614443894195512	0.413852526234949	1.10715249960211	1.10038889849734	0.731103714346652	0.916297870522218	0.741363933825716	1.18251855957629	0.269832123930077	1.17669468344351	0.464889566443229	0.00899718665522894	0.82972488633992	1.00299418476598	1.23760237306964	1.02792391629881	0.972678114655319	0.348575534234384	0.962846769331699	1.38820448696745	1.1864158422301	1.29724976208649	0.953828124634891	1.19750516604477	0.191924494139171	-0.434769985394208	0.677956701351989	0.70911965416913	0.948664682118407	0.970684954638876	0.98553337359813	0.635547134710662
"ALDH2"	-1.37450650177101	-2.25925567344712	0.27596196142725	-0.384950649029701	1.11831079941327	-0.341113760044456	-1.6512020898732	0.139497351753319	-0.740676501283268	-0.57371198500667	-0.540374041009183	0.811033013042287	0.508272039220445	0.318562942495623	-1.51651417176445	-0.656503616034794	-0.588409648800228	-0.524325449348313	0.356564464312794	1.2169217844296	1.00920330683297	1.0464945075414	0.846207541718927	-0.0193014769862396	0.965881068546654	1.14931734689763	1.19769184618131	1.01936577948046	0.906361367262184	1.21018378165368	-1.01984118980989	1.33365451818926	1.07173407248482	1.11855311220896	0.754588523478785	1.07560570240343	1.19212587007856	0.944180853987668	1.03594409789197	0.963680912016134	1.43035872136	0.967772060975396	-0.591588466045692	1.15691324071844	0.217333135031383	-0.157800598287415	0.920054324916569	1.03726129022307	0.720035075676901
"CXCL9"	0.596924897610952	0.657730716505074	0.89403141747064	-0.181311166316927	-1.27733134928511	-0.98106836214244	-0.0374064185953453	-0.158079209172505	0.719836017957359	0.578733369570232	-0.101366802639487	-0.339874714842279	-0.600041792440617	-0.473985223889074	0.211478908649845	1.21361524972951	-0.443339123377077	0.796882022465178	-1.08038104922438	0.677537926071967	1.05836571993293	0.291474576662383	1.29650412929783	1.0742518468524	1.17400167592816	0.96396592779796	1.03049681382035	0.93312139978428	0.730331762144702	1.17726584441859	0.538939519023402	0.583619775087913	1.03535960605598	0.828480039841826	0.180928893636456	0.769249144587965	1.15918817708072	0.914816330468992	0.977431520867972	-1.13798510890568	0.882811444859852	0.692646502768717	0.876507016395955	0.996714210748207	1.00641166728306	1.13588626643421	1.01755620612522	0.920355057069568	0.928235581087582
"SLAMF7"	-1.10121390467402	-0.257794910821346	0.889729807776232	0.311004481741246	0.509649582918381	-0.342081191872483	-0.0831449248424259	-0.342503253869415	0.569099841905895	-0.271616842074951	0.799879875073359	-1.06519405140813	-0.326681549930341	-0.246713220032003	0.951351128410034	0.0582467273082081	0.112280164390977	0.69118462910676	0.164050653286452	1.11648416053391	0.937248133312792	-0.112156891625084	1.18526589151622	0.823323758200728	1.10404262325128	0.688791843334524	0.951003747275258	1.06345517893862	0.307396158005193	1.15435576631414	-0.0686171986143218	0.865109264380719	0.943572885524141	0.998042470177531	0.937967806136375	1.05306643294633	1.21375425573878	0.98572646084245	1.26817370873206	-0.974280594820305	1.15593096824164	0.0553238614409477	1.00936483176892	0.951147332854265	1.14629547774292	1.06609624314904	0.953244772923634	0.815595303207409	1.08866227029128
"SCARB2"	0.679204826828753	1.19152187851729	0.731097311666721	1.05877797760856	0.681931838519224	0.621905393967128	0.709702522425046	0.568298581857288	0.991414456827996	-0.803854562308656	0.985072379110806	0.676445116603617	0.776036414595097	-0.666995017523088	1.07407361972923	1.38860454184539	-0.597667143231727	0.791612180353086	0.921331961309532	0.858944215806125	0.857791317115033	-0.347752280934734	1.06929156970661	0.892460664105244	1.02998790571708	0.903816405624123	1.23295197962907	1.23063288230384	1.14203616767773	1.23496151289725	0.997136710351025	1.00903115923456	1.09891278818408	-0.923536861662923	-0.449249561441358	1.09651696180272	1.30839478494134	1.21697221009266	1.06579203194011	1.12708974360261	1.19962643215288	0.95802200336032	-0.83069602073156	0.922059680432635	1.09124556715673	0.944268290072613	0.897219416477159	0.61192184566938	1.13709979390612
"SLAMF8"	0.0983250297514236	-0.206316056983754	0.725340757914124	-3.73709452682968	0.628904195410562	-0.43989726615429	-2.39603271824418	-0.284749322942055	0.717583317883746	-0.239622630197379	-0.435870199369753	-0.529974595746944	-0.465702335842837	-0.694610778066314	-0.505672142949437	0.841365159853978	-1.00519531536136	0.284125526419981	0.0628992111575042	0.789746800587639	0.908967370271838	0.813319613538019	0.986069380698667	0.840999918399767	0.804334972377872	0.740200721839118	0.989174633847659	0.716181581936208	0.688183279745654	0.909663383016093	0.831132562361539	0.984766451128266	0.973556137535996	0.757351900154015	0.717283636222684	0.985747096330353	1.00309608614278	0.867808580324837	1.03950976472767	-0.339295824771889	0.971739076140137	0.813684198952396	0.752258717377038	0.897998380838441	0.772982811417702	0.84728747353337	0.773563927255718	0.832872876790886	0.79101183892803
"CTSC"	-0.778376856216101	-1.46939953080189	-0.512112307332169	0.491751612737988	0.467510277380175	0.0234090190061123	-0.234019896257008	0.331024110534933	0.840092817932237	0.731576284928603	0.759285177147834	-0.145306012861542	0.776243733403725	-1.11653298924321	-0.0652290790672093	1.24496759766356	-0.7877344209398	0.302541542667836	-0.330206413697835	-0.577477370839191	1.084150385416	1.05632286357401	1.4308681792453	1.25133180061435	1.41281943080989	1.22679326267702	0.498227675217892	1.14374506002219	0.720504951503222	1.37402767304507	-0.434224177707898	1.15471091013057	0.839786393178199	-0.120085013645974	-1.27659232324972	0.91379472833732	0.591248450573078	1.33516930370088	-0.294971466442736	1.10108869505227	1.35534799800158	1.29392422188933	0.828526148273532	0.76001902462885	0.695475019586769	1.47580640317215	0.988308021668814	1.40838779870923	1.18568390728739
"TNFSF10"	-1.34448356970436	-0.848347813274386	-0.463725882334727	-0.875333405304542	1.25742020451673	0.787299026620857	1.12239885979217	0.936794944380428	-0.485194803016195	-0.449957595036559	0.620649558429737	0.83148794111489	0.902741436438423	-0.736813117843611	0.431761940852776	-1.51670074251846	-0.516134154770925	0.961329904095015	1.00705179900077	0.816312332189995	0.756343796021043	0.625008751089501	1.13106013369928	1.03046500277261	1.11074705645532	0.9439955039268	1.15123927865713	1.25231718687038	0.953300097564263	1.10891916854853	0.613269196333832	1.35147648219404	1.13226855412132	0.824863844180141	-0.251368032237179	0.866700975096457	1.04621732317778	1.21855514183458	1.30181678611503	1.17134088444569	0.68755223547535	-0.482280605461827	0.977266950384835	1.15658227193055	0.685070628039497	1.05284830441599	0.804020590619778	-0.417959484002709	-0.369793366461305
"DOCK4"	-1.42506623385276	-0.870262552717961	0.963866234211288	0.167620927660479	1.20150095387714	0.743116411820636	1.06777942031601	1.14175655209673	1.11276687290223	-0.879741820560741	0.851128276509913	0.879031139654537	-1.20167886749288	0.417762260292023	0.268898430477456	1.46111086745289	-0.45887403124136	1.01750507031048	-0.927979249687945	1.16189913868871	0.77073456800669	-0.477888608012496	1.0061113542861	0.890607398934416	1.12148599321681	0.589911634440123	1.44043430140444	0.769528204795865	0.629469422491336	1.06442250642105	1.18561189241999	1.45556003553569	1.49530284248594	0.884656402789195	-0.235120686151608	1.32519197134575	1.30178430639301	0.884974208154869	0.725751693740203	1.02023425039092	1.09179367629041	0.854459408824348	-0.871773845554223	0.796268863180712	0.817774890467362	1.05999520305596	0.889658251785264	-0.200047049261665	0.782375008273932
