"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"TMEM39A"	"TMEM39A"	1.0117768133965	-0.944348386762941	-0.225352812615738	-0.0684019161849916	-0.479171418907855	-0.0106097386915884	"IS01"	1.0117768133965
"ADAT2"	"ADAT2"	1.00959696222672	-1.01630143522676	0.00387000222147235	-0.899572745427284	0.0672192979324451	0.338045507825805	"IS01"	1.00959696222672
"BUB3"	"BUB3"	1.00778491722345	-1.20630756636832	-0.00368655423062748	-0.140483831125759	-0.65705410913472	0.182002129190802	"IS01"	1.00778491722345
"ANAPC4"	"ANAPC4"	1.00666774565129	-1.28627468083142	0.445677172518116	-0.455381463553215	-1.08072122201421	0.475043283207234	"IS01"	1.00666774565129
"GCC2"	"GCC2"	1.00583425094816	-0.244411398142146	0.929409369211724	-1.17616097061659	-1.29548657374715	0.29313068545239	"IS01"	1.00583425094816
"CMTR2"	"CMTR2"	1.00582385754212	-0.755313528937177	0.381320651275064	-0.688649399115101	-1.20525431350289	0.47545351052778	"IS01"	1.00582385754212
"SRSF2"	"SRSF2"	1.00020661587829	-0.464074761757033	0.444865712797711	-0.681763409108394	-1.37017211346335	0.345716454848401	"IS01"	1.00020661587829
"TMEM167A"	"TMEM167A"	0.999291513498539	-0.123382195776888	0.88031186639292	-0.684655753290105	-1.00353018833958	-0.37409095894615	"IS01"	0.999291513498539
"MINOS1"	"MINOS1"	0.997436345928047	-1.00216637649628	-0.485878232148953	0.422869433388218	-0.775868399918336	-0.0676935506995666	"IS01"	0.997436345928047
"WDFY2"	"WDFY2"	0.996971693663881	-1.28571470796301	-0.0233528900463633	-0.640630960355598	-0.459143552593179	0.607935032521969	"IS01"	0.996971693663881
"HELB"	"HELB"	0.993897830047233	-0.921718613778682	-0.387319702557891	-0.467677225860103	-1.04728372344366	0.810876786973584	"IS01"	0.993897830047233
"CLCN3"	"CLCN3"	0.993367960559225	0.176989659463341	-0.269337938731248	-0.820634094110428	-0.970966847765384	0.323754055273246	"IS01"	0.993367960559225
"SUPT7L"	"SUPT7L"	0.991646812698582	-0.592561202235489	0.10499381461366	-0.897514368126519	-1.37995217521805	0.87197758817078	"IS01"	0.991646812698582
