"IS01"	"IS02"	"IS03"	"IS04"
"FLRT3__pos"	1.79709856322397	7.08048751023032	2.22044604925031e-16	0.349496479175041
"FSTL1__pos"	5.24912872478523e-16	1.58160377853381	2.57308970485252	3.65575135561543
"IRX5__pos"	2.30119513601597	6.91217201882149	2.22044604925031e-16	2.22044604925031e-16
"ISLR__pos"	2.22044604925031e-16	4.21713325908797	2.22044604925031e-16	2.84467256007142
"KIAA1211L__pos"	0.211821024348512	4.1907692184906	1.078476639928	2.63416709437827
"LAMB1__pos"	1.57578252238544e-06	4.32797439035846	1.04020852947082	3.39537458278728
"LRRC15__pos"	0.387679117259353	3.81974393228184	1.7916149609473	2.32365524049218
"LTBP2__pos"	0.220137544697828	4.12719947610249	0.481884362105662	2.85871119738376
"MMP7__pos"	2.22044604925031e-16	5.12227755118685	1.36320483773528	1.9205664536754
"MXRA5__pos"	0.728338683093694	4.03743250427067	2.22044604925031e-16	3.65268783838603
"MYO10__pos"	2.16609908017284	2.19049148906519	0.998502374814305	2.87479356155266
"PARVA__pos"	2.71499224270952	3.57980276050647	1.83616266627088	0.238272247261799
"PCDH18__pos"	0.82366061390427	3.74067965168847	0.295231346614254	3.07888483858249
"PDGFRA__pos"	0.672264298419223	3.2769385917901	0.133731351588796	3.86040927491286
"PHLDB1__pos"	1.83849754078126	3.88763708004535	2.37829771484888	0.193201622010494
"POSTN__pos"	0.285200747462207	4.03523212695551	1.17060763319998	3.18090712595983
"PRELP__pos"	0.157900078183315	5.07626724238503	2.22044604925031e-16	3.33360522545074
"RGS11__pos"	0.465323066566785	4.27461714387618	0.444597537404631	2.70592652131275
"RHOD__pos"	0.745522073545508	5.96841260629285	2.22044604925031e-16	1.78078338518189
"RNASE1__pos"	0.110580106090349	4.66530145751444	0.971317972344194	2.96263460236721
"ROS1__pos"	2.76622412814412	6.59488785296882	2.22044604925031e-16	2.22044604925031e-16
"SEMA3C__pos"	0.768258885940646	2.91697531354323	0.483190291172465	2.91017685355202
"SFTA3__pos"	3.19746574018568	6.00887303892547	0.341275384553427	2.22044604925031e-16
"SFTPD__pos"	3.36972740560756	6.17431942966556	2.22044604925031e-16	2.22044604925031e-16
"SLPI__pos"	2.09562096946535	5.83558578253703	2.22044604925031e-16	1.52230924037201
"SPARC__pos"	1.97291403812756	2.61410080685726	1.38617209542656	1.7469521081493
"SULF1__pos"	0.260367556398189	5.02925976940602	0.0542102438830319	2.43753141348734
"TGFB3__pos"	0.227213619372862	5.10556012797286	0.352425472143723	2.70463950320921
"TIMP3__pos"	0.230485564217471	3.79837561288015	0.0652639408922908	3.45820718307123
"TSPYL5__pos"	0.536718459183703	3.32123976873773	1.76679133519622	2.32018072528149
"UNC5B__pos"	3.64137176277739	1.2570238258256	3.38309323920065	0.52455374887957
"WISP2__pos"	0.577603134882849	6.16488835634633	0.520933741718566	1.06142628195108
"ZNF768__pos"	0.642244497144271	3.43978992481843	1.4879663885679	2.49466049961161
"ABI3BP__pos"	0.014001413415388	4.59996649948707	2.22044604925031e-16	3.33864191763968
"AQP4__pos"	0.454976161946239	5.38639682228039	0.161964230521928	3.14318627250319
"AVPI1__pos"	1.33420057147045	5.015520365052	2.22044604925031e-16	1.59257765487989
"BBS5__pos"	1.04203566707975	2.98948734838813	2.22961740959678	2.36547119506212
"BHLHE22__pos"	1.26882499506448	4.36627719408327	2.22044604925031e-16	2.56041299975836
"C16orf89__pos"	1.2193644070951	7.54619721359929	2.22044604925031e-16	2.22044604925031e-16
"C3__pos"	2.22044604925031e-16	5.02576537785979	2.22044604925031e-16	3.28529858675019
"CCDC80__pos"	0.589397549996516	3.64236664379689	2.22044604925031e-16	3.3509384733205
"CMTM4__pos"	2.33515361880646	3.14499260079756	0.762783513838379	1.78676042635482
"COL16A1__pos"	2.70698307755399	1.72018527280453	4.51226254713208	0.0222886685642801
"COL1A2__pos"	1.15325028275025	2.48464987432303	1.07991757825147	3.41708882490719
"COL5A2__pos"	0.986975139764002	3.22799749171535	0.744571585239451	2.90768368769157
"COL6A5__pos"	1.21819846064808	5.79153086780663	0.272697332634092	1.89066370479512
"CTSK__pos"	2.22044604925031e-16	2.76557500733554	0.63745305368976	4.83885936592728
"DPYSL3__pos"	1.24862709849043	3.02135194305013	2.22044604925031e-16	3.53623079246174
"DYDC2__pos"	0.406604093658697	5.42282048909818	2.22044604925031e-16	2.88170345430886
