"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"TMC6"	"TMC6"	1.15173031694247	-1.26705092115081	-0.449489775154394	-0.441350717859025	0.748940034331126	-0.310827243545164	"IS01"	1.15173031694247
"TRMU"	"TRMU"	1.14578234120298	-1.06771433428546	-1.01100867454604	0.0859467133080027	0.419505373190603	-0.402434910888825	"IS01"	1.14578234120298
"ASH1L"	"ASH1L"	1.13136390114232	-1.49726214502423	-0.630216729664507	0.657780411495008	-0.459726797985578	-0.020732690952436	"IS01"	1.13136390114232
"CTBP1"	"CTBP1"	1.13063211460607	-0.834912335320532	0.367442886378326	-0.206558714720278	0.0449666490209012	-0.763226588631269	"IS01"	1.13063211460607
"EP400"	"EP400"	1.12490625089243	-1.25585115295336	-0.221525819007758	-0.152053334729944	0.412373560880399	-0.440953379971622	"IS01"	1.12490625089243
"NFATC1"	"NFATC1"	1.12467418812226	-0.795844380451801	-0.158056373447841	-0.808313433043107	0.483197159012753	-0.146568521808277	"IS01"	1.12467418812226
"MBD3"	"MBD3"	1.11093756599431	-0.719782208367181	-0.504324195244904	-0.834590668995114	0.813241936577747	-0.286177497846726	"IS01"	1.11093756599431
"MFSD12"	"MFSD12"	1.10929483041617	-0.856309474883693	-0.501011921637959	-0.33352095665987	0.609631019879903	-0.574321505536238	"IS01"	1.10929483041617
"SHPK"	"SHPK"	1.10388333964418	-1.37509149110948	-0.624453929613988	-0.0952619603488212	0.452968689957578	-0.144520445360202	"IS01"	1.10388333964418
"MAU2"	"MAU2"	1.09963413969279	-0.953822319612747	-0.478115364129318	0.196343708515199	-0.047402915477465	-0.441345704453009	"IS01"	1.09963413969279
"STAT3"	"STAT3"	1.09554934026895	-1.29717570372487	0.261766205138866	-0.264985126449042	0.137389063459391	-0.255039385828422	"IS01"	1.09554934026895
"KDM4B"	"KDM4B"	1.09318849969105	-1.28886151487458	-0.516219292214432	-0.256367757236872	0.666051809722186	-0.312134640153354	"IS01"	1.09318849969105
"IRF3"	"IRF3"	1.09255917767675	-1.24126156355538	-0.129691693338576	-0.495976841230763	0.674799145516178	-0.327173030247259	"IS01"	1.09255917767675
"UNKL"	"UNKL"	1.09233475805736	-1.13155810501379	-0.148589246973877	0.138665735960539	0.267634936182594	-0.770219524764651	"IS01"	1.09233475805736
