"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"TLK1__pos"	7.258286681664	2.22044604925031e-16	5.63719485923243	1.47143578167001	2.22044604925031e-16	2.76219741797338
"CYLD__pos"	5.64922321052269	2.22044604925031e-16	0.3321866343971	8.49807115452684	2.22044604925031e-16	4.10938947208682
"SMN1__pos"	6.37444696979511	2.22044604925031e-16	2.22044604925031e-16	8.33730265734162	0.522818305622392	2.27473113555562
"CDC40__pos"	4.7143039079389	2.56267426423179e-15	0.30424759841004	8.85312679006583	2.22044604925031e-16	4.47635825425857
"DDHD1__pos"	6.29363053667712	2.22044604925031e-16	0.178758146733606	10.0311149442082	2.22044604925031e-16	0.455554760848921
"PHF5A__pos"	7.77591591678322	0.116081583807154	2.22044604925031e-16	2.22044604925031e-16	4.84394209760929	5.23955145146701
"KIAA0355__pos"	6.55633404075379	0.718811849583586	1.20338452569575	6.89480619263199	0.833210765962495	1.09319811960978
"SAT2__pos"	5.98970564438929	0.905553757051641	2.22044604925031e-16	1.48753870223877	6.24461101628302	3.66004537823091
"TBC1D3C__pos"	7.50086514323235	1.56816287000599	3.94844950010751	4.30833982804646	2.66849337918808	3.75000943465064
"HLA.DQA2__pos"	4.66327541174056	0.345046593168258	2.22044604925031e-16	2.86166157093236	3.50491586670006	7.76445424142848
"NTRK3__pos"	9.55112627180798	2.22044604925031e-16	3.83984959821677	4.27131557360809	3.00614158796768	0.600615199874801
"PPM1A__pos"	4.94128141835064	0.124787999283493	4.57138884098432	7.25118859080732	2.22044604925031e-16	2.46020027766586
"OVCA2__pos"	9.98330852122659	0.828211844019325	2.22044604925031e-16	0.939214483816352	0.776674502661531	5.99615700291414
"POP7__pos"	4.8142369630171	2.22044604925031e-16	1.7145188722318	2.30999131748074	8.04729026999778	8.39280935529942
"ZNF506__pos"	7.14677172347092	2.22044604925031e-16	1.53448851284688	7.52030319844587	2.22044604925031e-16	2.22044604925031e-16
"HIST1H2BK__pos"	2.09822330482304	2.08696427168796	4.86124096076427	2.22044604925031e-16	5.95830414477512	9.27713421350144
"POR__pos"	7.97829342180938	1.17136571568285	2.08103886682051	0.65363776035366	10.1955182359464	1.24975856877928
"VPS13C__pos"	7.05600850447456	0.237981311468299	2.22044604925031e-16	9.30309438922054	2.22044604925031e-16	0.682487966997883
"OSBPL10__pos"	8.93871176165812	2.22044604925031e-16	2.22044604925031e-16	2.96458685319813	1.75535388907167	2.64933293027137
"PPM1G__pos"	4.74364886961733	2.22044604925031e-16	1.155425022925	2.22044604925031e-16	6.06045748936484	5.42657046881055
"MBD1__pos"	9.6728167537243	2.22044604925031e-16	2.22044604925031e-16	2.77483072450282	5.3630005681941	2.22044604925031e-16
"CLN3__pos"	8.69551421049466	1.11087712326672	0.343017259799707	2.37367429742869	6.20156133997461	2.22044604925031e-16
"CDK1__pos"	3.88566436738677	2.22044604925031e-16	1.69786605210345e-13	7.61722525913708	4.17666616503497	3.94115393359073
"FAM49B__pos"	7.84188124240334	2.22044604925031e-16	2.22044604925031e-16	9.2808477773605	1.0211126822648	1.71799508515596
"NISCH__pos"	12.9334565170036	2.22044604925031e-16	2.7227924667037	0.778780258068479	3.59452524244121	2.22044604925031e-16
"RBM3__pos"	3.685109048571	9.27800780872954e-12	2.02428740461728	3.94453777859713	0.333079357182772	5.1100442049216
"PLA2G4B__pos"	8.54264008113821	2.22044604925031e-16	1.30288001309342	3.37500055847744	2.41133143461664	4.6071418614032
"SRP9__pos"	3.15133953384177	2.22044604925031e-16	1.80395319617679	12.6161836601566	0.103312911720423	2.07190607566721
"NDUFAB1__pos"	1.34033092260125e-10	2.22044604925031e-16	2.48024515596182	2.04915031289511	3.60112445987122	16.6192250530658
"HIST1H2BN__pos"	2.28233477822812	0.823255619538604	2.33909987557455	2.22044604925031e-16	8.74309786460913	11.4781684402944
"HIST1H2AD__pos"	3.75681500662041	0.307271195889216	2.41839271167653	2.22044604925031e-16	5.96398641244472	9.45670283364363
"NUDT1__pos"	3.83091536332878	0.768571467945569	1.6798247992015	2.22044604925031e-16	8.81097223270634	6.85386498658478
"SMIM4__pos"	3.64409560164356	2.22044604925031e-16	1.59457198490493	3.6277027207014	6.40372445535949	6.46931071196834
