"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP13"	"LP15"	"LP60"	"LP62"	"LP63"	"LP64"	"LP115"	"LP120"	"LP14"	"LP17"	"LP18"	"LP21"	"LP22"	"LP24"	"LP30"	"LP43"	"LP68"	"LP69"	"LP71"	"LP100"	"LP112"	"LP114"	"LP117"	"LP118"	"LP121"	"LP19"	"LP25"	"LP26"	"LP29"	"LP31"	"LP37"	"LP39"	"LP40"	"LP47"	"LP50"	"LP51"	"LP52"	"LP53"	"LP54"	"LP55"	"LP58"	"LP61"	"LP65"	"LP97"	"LP110"	"LP111"	"LP113"	"LP116"	"LP119"	"LP27"	"LP28"	"LP32"	"LP33"	"LP34"	"LP35"	"LP42"	"LP44"	"LP45"	"LP48"	"LP49"	"LP67"	"LP79"	"LP90"	"LP91"	"LP92"	"LP94"	"LP95"	"LP103"	"LP106"	"LP107"	"LP108"	"LP109"
"FAM53C"	0.659001677235609	0.882883504945719	-0.269376511989637	0.681667178216701	0.751694211899093	-0.353869816691449	0.979541108178191	0.712728201903198	0.829947367699201	0.601732332517328	0.593983447648481	0.663578688948479	-0.226606377092591	0.937123125327207	0.733596244345929	0.961766173279622	0.847599644620023	-1.10990382009041	0.635109929858767	0.718617870378104	-0.719733609312652	-0.231573900395478	-0.371987936198146	-0.314761703456379	-1.54533659847768	-0.794462520761531	0.501189721616186	0.870482653758963	0.705475916801584	-0.459149110945316	-0.50976296433219	-0.348169455434727	-0.0581549374154042	0.452173808189862	-0.885774902636221	-1.94442478034848	-0.566661373484228	1.00053225384738	0.979436485348241	0.696851850456277	0.338211357105517	-0.143525493397482	0.706170437598816	-0.432444045837268	0.633051087291682	0.907541712842287	-0.108075933731576	-1.07221738510659	0.930516915061104	0.935413887312567	0.794436916342589	-0.10779280912801	0.998149045631292	0.966471534772971	0.93995049095199	0.922573053186684	0.982941080946149	0.588722025556001	-0.218421615870436	-0.0518978852865169	0.631030546022433	0.700330809949651	-0.706200532250309	0.894922179076091	0.758643283846541	-0.854998237562416	-0.275060974290017	-0.0986170543761946	0.84894150479367	-0.873656260971316	0.4740487890507	-0.505120721331918	-0.245888610053138	-1.38060547793584	0.862450023779271	-0.572182855670148	-1.89208135747568	-0.906070986606169	0.772759577982848	-0.363908996796733	-0.392088287940144	-1.35132417140219	0.747194001549782
"NR2C2AP"	0.883732102599691	0.820973491065178	0.766341271824705	0.777625756688414	0.502551062705014	0.783404358137988	-0.108070900351865	-0.0854494359733998	0.583376916284131	0.723566319275455	-0.480374155105486	0.719590373134434	0.729208050791525	0.964126581041006	-0.663723153652613	0.277410507543521	0.76763071168826	0.735775894933004	0.774048375796163	0.761793133324969	0.0713828786002578	-0.148039549931349	0.59114697339247	0.58033931378893	0.0273901381841907	0.183339898634118	0.903987075005153	0.0785560284602063	-0.493334671453355	-0.157394551249297	-0.42429670280781	0.738896632685398	-0.0516996248039324	0.961016585719439	-0.0572812062505604	0.884648554665895	0.523501080421171	0.146677155316368	0.894663738087698	-0.553667064651843	0.536642424579768	0.916430243294741	-0.332328772855051	-0.11773774036893	0.937523704747931	0.914311737393786	0.730112534750698	0.967019881279472	-1.50393025209938	0.538018984243965	-0.640479877706968	0.381209761799819	0.892334595722278	0.89579755368484	0.908421269798236	0.650890873254087	0.881621004543328	0.00390366811294068	0.889141325430034	0.878356539477887	-0.459696566940013	-0.111229218613412	-2.51461636291865	0.313304059640612	0.914353705972292	0.995128678624336	-0.145286087899174	-0.142020504051988	0.411762234206891	-0.691121070814456	-1.97201093593033	-0.667474224586547	0.429101679469629	0.58638279450095	0.187837518410196	0.86822441837783	-0.521686741152055	-0.0573942206941328	0.571419242814412	-0.186807318413131	-2.51461636291865	1.01267069962083	-0.126706349962173
"GSPT1"	1.0979494647268	0.894090193438886	1.24759695379759	1.19534924226373	0.996852331255445	1.17120119041772	0.605088216405985	0.718021591068287	0.882822695001991	0.695675712288565	-0.244909962298552	-0.614044519496022	-1.30364564130643	0.88395001658966	-0.894964998880641	1.23770160979795	-0.887203082284717	0.925645506962164	0.815108110080228	-1.14483288919976	0.523324592794921	-0.343625768192416	1.06409426837347	0.796875687293923	1.06107365988609	0.982609057182017	-1.19984522767902	-0.732115974089646	-0.882972738941271	1.00084144972384	-0.528631798191257	-0.486314355684525	-0.213655294463239	1.05282782163107	0.815802360984197	0.747329917854925	-0.358135436769519	-0.742220232172506	0.813134684731115	0.718019936508597	1.05179320145545	-0.723593674703193	0.740702984147417	0.992133028698031	-0.32689215409269	-0.849419696613632	0.570383650489285	1.01615911209472	-1.47160152441127	1.16261886924417	-0.6910257494555	0.890675521371295	1.18679528131317	0.942751594344028	-0.616198017841389	0.813132636818003	-0.980774896268429	0.872205240290314	0.595153182929446	-0.391250056728189	-1.18347018080544	0.650679317336806	-1.00752392428165	0.680646710670372	1.11510496113039	0.790033975694514	-1.14482804584111	-0.374287746037188	-0.957821144190287	1.17940306807877	1.0313795904812	-0.983334763582541	1.09427381596586	0.756623939497456	-0.762684789315517	0.639235773934444	-1.14016361585208	0.859725162692108	0.972164381706835	0.922150615692689	0.646145010449684	-0.65890645894732	0.776649902652862
"STK33"	1.01196969687877	1.09116685975464	1.00592288235644	0.863090397661501	1.08732037400688	0.902410719285221	0.700649363489344	1.09092981231754	1.13552968739497	1.01175762279469	0.662363674578505	-0.384030341636513	-0.0855361624700181	1.03598419547835	-0.647868099450062	-1.41520357351816	0.241402982536347	0.503113039068604	-0.454089282802632	-0.107135214461386	-0.810899741424873	0.480738578874286	-0.865272398705186	-0.30218637417393	-0.961763020415057	0.469494252095671	-0.184458350143788	-0.292989470888412	-0.486594795501083	-0.788700680668382	0.830819427240738	0.55142235505365	0.45535141520747	0.429294605827275	-0.628347091756288	-0.985104522463351	0.077290257300371	0.743157013855316	0.249452091868329	1.1061568034801	0.0635433861346859	0.225766630072181	0.942948068191553	0.796425627302521	-0.46027671207864	0.9760393739407	0.692554323872468	0.724580160959012	-1.46066975199103	0.52602671882149	0.130995401000999	0.706605673867653	0.310165764375665	0.807104311342598	0.538066284594036	0.746405133102376	0.61513524209755	-0.658908672600352	0.415308181755851	0.450693747972731	0.903756540964143	0.24895690385746	0.686414884431871	0.340233644347514	0.80505588939216	-1.84624389622879	-0.00580213290573904	0.934215753771642	-1.17153397964373	0.844168754349567	0.568232668604928	-0.723550592102438	0.604863497945772	0.561698961095525	0.75220254738204	0.494847768992784	-1.67835770438868	-0.187949438892614	0.606227016608366	0.280541771970558	0.656772166845122	-1.51401630817291	0.560347905484606
"CKS1B"	0.45379690005769	0.624780884385617	0.704754420742453	0.768417050949509	0.842228923150313	1.00657517709092	0.621854031112453	0.851763783599546	0.774610211403834	1.01807175457381	-0.263211844221038	0.00109058052798866	-0.00899630709692568	1.1610273362507	-0.485499379514517	0.14443289739134	0.362409806282166	-0.0249890469852208	0.705739365885776	0.815183696137457	0.805366290186329	-0.573146807853272	0.425402217590524	0.135445653960658	-0.674037526594687	0.424653026841258	1.08748780670309	0.652774012011154	0.902940356194485	-0.140514520163012	0.5663709415308	0.458200724341963	0.838006373501768	0.896871564540266	0.88488330406841	-0.43906848386276	0.66633907311386	0.826464431027679	-0.610563264735017	0.373615944682845	-0.599013315518522	0.540845705871386	-0.642439020924674	0.601000877692034	0.831328189523537	0.953961963643068	-2.27365200922264	-1.14131739574531	-1.52939237396819	-1.00712168642584	-0.789312249366903	-1.01037108308119	-0.628951541691384	-0.347572650583279	0.857979991715434	-0.188612019545908	0.753188406854541	-0.454571370887845	0.77236387873415	0.554130325699041	-0.810089319178774	0.775371531382476	-1.29333424541399	-0.467268186903862	0.939573486203079	0.417499354287921	-0.701907079045823	-0.791577035641197	-0.798273322599633	1.05977603675302	-0.397746152711542	0.932005943852911	0.150556999843247	-0.315534226985562	-0.662559624531005	0.551365931120645	0.819262878003591	-0.162321071246962	-0.556439910346806	0.426678220701271	-2.26044312889607	0.891930911884283	-0.366189910572709
"PHF19"	-0.139305878315394	-0.687162938288764	0.800862571459116	0.845482000620763	0.932265087639359	0.909211195314949	0.722888848905877	0.695442101036857	0.519811381022937	0.88321978391134	0.89812566545926	0.801821748052271	-1.51678883107941	1.35937038634048	0.412331008676124	-0.534794074605839	0.727973899373806	0.773445104830828	0.842245064385949	-0.784903683889715	-0.92771754846533	-1.05766172100087	-1.04071815400264	-0.661196113105351	-0.831021878824901	0.831610408036458	0.899084313201477	-0.401031688777618	-1.1479791215398	-0.630842393437694	0.306302513332856	-0.762949144780665	0.834347592226068	0.672376210634904	-1.34610451364182	-0.760139341409885	-1.05456582133894	-0.159219366255752	0.641975543115089	-1.14869705027903	0.890433742041075	0.825367271336032	-0.232011575007079	-0.338546395126206	0.920070407178379	1.19788420131994	0.925090199481829	1.10513822440444	0.934530307888887	0.819454535427339	-0.998381498517395	1.47283145230233	0.806127899000149	0.717032851964244	-0.805750107378273	1.06018265213879	1.03462434422237	1.13686322517187	-0.0242207127067224	0.77323150620454	0.898098379777719	0.294343007351245	0.675176309317794	0.707067999341	-0.85418619739964	-0.669383290021646	-0.137198541641677	-0.701082117415503	0.592468679479782	0.931543274471215	-0.731464022670607	-0.960425858448271	0.604086153519086	-0.76287134002945	0.700497008457802	-0.380985115295275	-0.917851501111012	-0.667402405504767	0.945690321999043	0.866696962218836	-1.3830358329005	1.04275914126008	0.835060332989374
"PIGBOS1"	-0.437321678402528	-0.592485122435133	0.791021006563929	0.618682679309277	-0.171063955893216	-0.104349293480137	0.66615598154281	0.813082621705645	0.846781097806626	0.631268233488008	0.846287736570188	-0.206938273402295	1.37284402918152	1.05486816945033	1.04526983713848	-0.23720638424187	1.0164788538208	0.660634994763474	0.62071596142121	0.573801210840524	0.451514165222657	0.489239460549319	-0.0150129919110561	0.239509979973824	0.544860241786131	0.87460679699436	-0.901243605485754	0.383308022500629	1.02956431092505	-0.149376208462806	0.474056668187024	0.638379016343247	0.766427102334747	0.933747681007296	0.715542039551095	1.0645205952392	1.04537744737721	-0.127742315530058	0.733927378740762	0.853218995929086	0.0725987212958802	1.24033988078668	-0.666877333065894	-0.537676037372199	-0.500093101824551	0.504605455112171	-0.668245229697769	-0.492008710229392	0.763846384084965	0.199561423610867	-0.500164405235025	0.742360452101655	0.713576575212974	0.453396837011859	1.15762353032513	1.16118447906641	1.2201155940634	0.856869626721351	0.874051915818393	0.0799843370074781	-1.59698239017297	0.885600001119599	-0.76222766581219	-1.36351132299166	-1.25398121639597	0.461547263656355	-1.06361563012636	-0.649100929673479	-0.90919303273672	-1.41233691425644	0.894700627357065	-0.826887005745435	0.496186993202397	0.912269548167354	0.699898392974516	0.532360802351019	-1.11611194793133	-0.561677136267812	1.19940089786706	0.512854687913031	1.07504561672692	1.11608104719971	0.822332823111213
"PHACTR1"	0.735716106923373	0.655086178814223	0.275747767356471	-0.816219454002579	1.1729824075763	0.296252926894106	-0.038724271035271	-0.0940632649937143	0.798330613970681	1.30987108144647	0.509240619578682	1.20307778662518	-0.109958461898225	1.15643144296682	0.327145695115399	-1.33547324702547	1.07314247517086	0.966755227859449	1.05430309979191	1.00857922014478	-1.11953539659878	0.412887375463801	-0.191970841292729	1.2615756176739	-1.00582343884093	-0.0661708990768819	1.06789838913757	1.18864271220656	-0.0405979156200925	-0.285454562198373	0.950436228095034	1.35390034882136	-0.593430777533991	0.219248004933594	-0.509001227464877	0.886566251113061	0.565673615398186	0.481501970969572	0.334270861057877	0.958824241029243	-1.47271173628961	0.570653600953712	0.496919352551417	0.549685737142586	-0.27572069945092	0.67978037513972	-0.477282722118142	0.0511250875177714	1.11870725369312	0.658724136713915	0.116730770515914	1.0539037272691	0.907558549925995	0.284828736595047	1.25545639234049	1.37562916646189	1.20413828782353	-0.12371337091564	0.869524619181207	-0.39699024253827	-1.54209331851772	0.9908831108941	1.16409721937491	-0.793833956968881	0.0617343355256458	0.908921192291435	1.29349788574404	-1.20954120670874	0.654962884451513	1.2359056147648	0.808860959997292	-0.311529506989474	-0.845246174679654	-0.310783389218558	0.255652567014207	0.72450309525543	-0.794226038997291	0.784517321449566	0.809049188442337	0.709836943959107	-0.669703555124155	-0.635363237505927	0.0170814042509219
"DDX46"	0.259567607686519	1.62559637580512	0.0578454664683377	-0.621840886312424	1.97235888656601	1.46155393714829	-0.0889267772869871	1.22709522464478	0.378287592020711	0.0145065646083202	-0.709643043123319	1.07303489034808	0.055695334105982	-0.682731497135736	1.21551709827833	0.0323059429062311	1.09446615490829	-0.0949344030082032	0.8527306481273	-1.03118107114832	-1.21666266912387	-1.23778052628665	0.0923927887600138	0.00298293339699351	0.693923912390594	0.491281212380021	-1.05285402637758	-1.28812867208336	-1.22977540758761	-0.503121175204207	0.265225763591388	0.109194481719879	-0.772339323493939	0.527917468622814	1.18791031565141	-0.202371407525906	-0.151107282074949	-1.7824831610867	-1.46286644798706	0.136170579481269	-0.0653647085710138	1.02243162606016	0.144277216801362	1.19211791547062	-1.65487514861901	0.159870034267458	0.131962990701624	-0.836741769991758	0.87863209742661	-0.227499033309124	-0.22603522235246	-0.107159741654795	1.16595438360217	2.35489697525463	2.07242173241156	0.699996427146142	0.0328268169553242	-0.507324284927029	1.09710219365786	0.262819727462835	-1.27691897317151	0.217334124161895	-1.11166396509042	-1.35888865473503	0.0780671095179763	1.6933498111943	1.14461046429472	-0.968918413288039	1.10226186387795	3.25858235989409	-0.881971984609866	-1.43629205768763	-0.324362889719609	0.0178917032717433	0.99073487425366	0.56739639064661	0.398211227892934	-0.353228897998751	-0.299610757220276	0.403433000779831	1.2794997760442	2.15787867502674	-0.114622783739986
"PHF5A"	0.548024331569459	0.749871869295815	0.221340624682932	0.757363272857456	0.818702082629565	0.715735297783514	0.846553069992359	0.809993320792952	0.760005029835542	0.742066870915715	-0.603677866313301	0.339891090366323	-0.285949863361394	0.724943447390446	0.0601422033183642	0.628436794019995	0.0516865410191016	0.672919677886472	0.487278464387388	-0.156326775673323	-0.0454617941066121	0.0848300378968093	0.529619871072767	0.420675886462035	0.680590032415291	0.809943136769141	0.820087512343129	0.477309816301084	0.782154823458364	-0.179734701509919	-0.156237061427759	0.70483783302081	0.258782343266969	0.516627530028492	0.622088177800554	0.727178683635141	0.720848736743906	0.172819890237035	0.278681242510556	0.308100444005173	0.713692554046555	0.682769547531097	0.260239685311631	0.0849546487603201	0.785475663129808	0.292440630153617	0.818137813585287	0.635538414139472	-0.916314646079827	0.106405520509926	0.421121007894588	0.714002896890022	-0.178783290502015	0.652801532179203	-0.0957313975856328	0.833188921408038	0.885281163501612	0.721430572734891	0.821389177211925	0.796761272515891	0.524909738004837	0.598553503183677	-1.31167108167215	0.0226309500791547	-0.383480794820495	-0.862758408076438	-3.08025101540866	-0.0736077217258001	0.112955779750913	-1.06764209585105	0.539148989991191	0.721400737518214	0.141351797293316	0.693085261873705	-0.278647007388773	0.109786709293373	-1.00910843909218	0.216517870345264	-0.9773896732323	0.103896369733434	-0.0527385534291621	0.800092927921623	-0.312031955913394
"GRASP"	0.977325498690271	0.602645899128158	-0.0440152726813356	0.569169888622059	1.1654498183804	0.916130254063332	-0.255404674255738	0.442228907563223	0.779392670375714	0.718626156601214	-1.24181664120588	-0.670765609591191	0.541290629888278	0.761194728499006	0.558798854457482	1.22638895460141	1.09777385468153	-0.00886265521851825	0.832907704374654	0.189541071915294	-0.939135305601178	-0.535647108970134	0.320795370657485	0.408003537926907	-0.945649785354094	0.686160975869844	0.465048793940764	-0.604185909042025	0.654950870569713	-0.680420035840682	1.08431917926097	1.16063821299914	0.550808444749831	0.1586535949024	0.813990684703196	0.935867489831929	0.861595000395605	0.5240652990635	0.973573914695403	-0.557332708192863	-0.968875664313368	0.544540478455374	0.7293784307246	0.642559468179813	-0.708707691289744	0.994814939013145	0.160425541598217	1.02351240165692	0.825992907461779	-0.0864291373965637	0.807079795523183	-0.193590432887413	-1.44150745352222	0.979881691876263	1.1705141503164	1.00519282620836	-0.393093283393454	1.00705296178434	0.691491293566063	-0.82231804610103	-0.242424849332423	0.609811592148891	-0.0956447807862489	0.473893863833165	1.00958932819001	-0.47762447473102	0.629736299459739	-1.63315605411345	-0.190733629622994	-1.34154576549836	-0.647051190636351	0.911257436297282	-0.01926033623153	0.772314417140311	0.510069879180063	-0.0148547154981936	0.0237240842048393	0.698900701146687	0.769461127856184	0.330539688121669	0.450626421865415	-2.31675599900812	0.792440391864171
"SLC6A9"	0.706677884109911	0.780003962012255	-0.328491706174612	-0.469126408607064	0.761585262915089	0.851099719679249	-1.32844443672301	0.60397372420703	0.803668499064925	0.948774882385832	-1.36407961339177	0.622955017069887	1.13420387148753	1.18861860671626	0.672817474471111	0.773907284239375	1.12765617655643	0.598391630601245	0.874152194294888	0.793111035091766	-0.774106222286076	-0.0845605286274643	0.775533160784229	0.417121405197002	-1.11445603630658	-1.16402626380152	-0.0817565595357592	-0.348866963930275	0.610091679569632	0.09093384753587	0.591703669003219	0.805886631844475	0.813743605846183	0.690235371178298	0.652953324799936	0.718084499375418	0.66815315341951	1.02212007492812	1.16421979934815	0.693284722140814	-1.36407961339177	-1.36407961339177	0.99846972815102	0.603023390695861	-0.353792896782381	0.838663976085644	0.320427459952757	-1.36407961339177	0.969988882927863	-1.36407961339177	1.0035668472787	0.259264055647604	1.27761093863987	1.10519342470013	0.844611501718404	1.32955257951804	1.07111163058627	-1.36407961339177	0.632753403284948	1.21246771107716	0.0237731412816695	0.641614583725603	-1.36407961339177	-0.879346442025919	-0.566867688085945	0.85740638093799	0.476643174589024	0.109943498016219	-0.709583186275724	1.0719609868066	-1.36407961339177	0.709947443993081	-1.36407961339177	0.194114389959431	0.909071865907932	0.891426083023764	0.671565717498981	-1.21745802478604	0.754134780262135	0.832105605876212	-1.36407961339177	0.997249504778321	-0.256914883572606
"CALM2"	1.46877684595908	1.46341132051545	-0.381171818817883	1.02228229188744	-0.792664554845453	-0.47491611987667	1.21319086617403	1.16986982979134	-0.0141309579509855	-1.23615029795907	0.122939659214327	1.49655391705169	0.421081363632235	0.502731528366991	1.24108541934547	-1.5800876418427	1.26921322541627	1.13413004777879	0.673501179540238	-1.16066777826634	-0.981846604532162	-0.986688104327273	-0.568360921932258	-0.613368601098671	-0.746208755881537	0.903276555246489	0.565638693178816	1.50871849404981	-0.970811740361733	-0.488353250735466	0.234122831887397	-1.20631850380774	1.20599366482021	-0.483032466087644	-0.658293439454594	0.638486098942621	0.697446098889521	0.209551351965209	0.645781733082374	-0.689421976837776	1.10163957423327	0.661984178771329	-1.37324938668759	0.991529952579394	-0.739708389737529	-1.3823148490773	0.899413670782487	1.14971506923282	0.452256362154126	-1.07412212100768	-1.67146615009104	0.904852122729087	-1.47093324131199	0.737213165092442	-0.371751407600919	1.02802763308082	0.140736048323437	0.945336346617014	-1.251885906116	0.933006579112833	-1.34106071287795	1.30098668876632	-0.854874856952392	0.0986630644112251	-0.346835721663662	1.71036600791878	-1.28346008900152	-0.874242238407184	-1.08623264418445	-0.25105175268827	0.702569696755313	-1.42487952518207	0.32858544506182	1.14198192493033	-1.84243485486737	-1.07192442911796	-1.83807070198084	1.22917476890888	-1.3881831323283	1.0720737936469	-1.45128730372739	-0.153298723709753	1.59030314985612
"BCL6B"	0.842862584785441	0.945347935410957	-0.0217928147661842	0.762391462686035	0.842372339840807	0.958801998230973	0.745687269347376	-1.05190895100105	0.769555659178935	0.772752270380614	-0.525454997156136	0.832935150916053	0.880556003043077	0.914969358456514	0.840404470661366	-1.04283977911076	0.946896038516056	0.767434340786248	-0.553682304303898	-0.502139028087407	-0.844068882444008	-1.23245242753223	-0.713317152739374	0.828247023932978	-0.886431327656195	-0.481084118000052	0.819897159832877	-0.748231788659101	-0.926090302932799	-1.14256165517419	0.809341686928161	0.915541215583234	-0.822970673977923	-0.953946906962771	-0.70011694001974	-0.31621782194775	-0.14259395048562	1.05822749539628	0.918716574851282	-0.560535762792174	-0.635428116822362	0.782099681931607	0.932152316967824	-0.174007429056734	-0.264127432840116	-1.38776128328044	-1.44307880943767	0.803204064312389	-1.83460914696212	-0.962469654215589	0.891887818523723	-1.65713112491223	-1.32035288512265	0.963800933528535	0.9887528372712	0.869128490133175	-1.12519561320995	0.783107387267062	-0.307064042427919	-0.702949680605512	0.777191056569767	0.881412084392807	1.0538379009803	-0.38067955027821	1.04622303053515	0.912887319645823	-1.19696478261091	0.893680255562115	-1.12863869805089	0.817234589417988	0.853643380650585	1.00577300799697	-0.445491240226928	-1.29847877320088	0.953358377668979	0.86876075626469	-0.62046850904752	0.855024359487475	0.0394453177520554	-0.134392689443332	-0.881520888572909	0.906000186433287	1.00825513844256
"CHTF18"	0.387113955963197	0.870038085301482	0.705325836257562	0.54523919565859	-0.737238413000912	0.923235103456941	0.126594174849631	0.358190482304424	0.419352893085898	0.525654900663188	-0.902955993277151	0.398467076323305	0.822024487265591	0.937451857264753	0.730701868680243	0.85346891067465	0.772105843505353	0.58315493132226	0.290060019543107	-0.59232000996373	-0.690242210314912	-1.01142242759877	-0.728324793307742	-0.266515516570428	-0.867562047658377	0.0137528921493059	0.836374633507345	-0.154117750223059	-0.591553839661214	-0.366649713426945	-0.0422283604405993	0.77245964562498	-1.25758756076268	-0.995218084675159	-0.50896992999459	-1.07938591006862	0.12644380495543	0.482869128158217	-0.744280869660527	-0.494074440933294	0.667793078482002	-0.779184707131677	0.858917556987638	0.736841553430124	-0.603665194095073	0.641626376439635	-0.541026625720026	1.24873285076379	-1.61559396253971	1.07695016772639	0.296064509740008	1.27835507056037	1.07081145993557	0.884632616814557	0.842989659364135	0.944106074235346	0.955235680902876	0.839290019792803	-0.222520955470149	1.00228532892635	0.70942833279612	0.658674265148155	-1.55161286040394	0.34003866840283	0.895863904577534	-2.32135047600642	1.0743090190478	0.585215743315874	-1.43204368879342	1.37624720844311	0.639726137412125	0.18150311231467	-0.469312642444786	-0.147077309020115	0.900781438707192	-0.780801454116896	-0.919170526547646	-0.903858288165793	-0.703216624571792	0.722664641229623	-2.12189260700747	0.786423756395065	0.285240141980346
"CD8B"	0.00320703532934959	0.532558847480517	0.505753629188844	0.728196558059283	0.0643936455267777	0.809965157724794	0.761750025325553	-0.067051284379553	0.765755626323838	-0.348139331614787	0.73819397935019	0.863802384750932	0.725235113156965	0.664369422370752	0.647487209969597	0.733072748613017	0.584731978351824	-0.914032698963797	0.767069512330404	0.855524087769659	0.597838508980837	-0.0151027912083185	0.419832559557129	0.710432889917355	-0.180557129616969	0.770427732870108	0.712847027212987	0.883048111138944	-0.398241334448304	-0.219616025838982	0.127346664053262	0.157382486432736	0.53401287635428	0.807481512673799	0.79220757117369	0.0203729178628383	-0.0980450327969414	0.729014337021731	0.232474497411895	-0.065760874126581	-0.599244597427017	0.145131979174822	-0.147160123395515	0.591776343872047	-0.150708359653549	0.804939274429432	-0.172861093542798	0.826889270606998	-1.38080343771737	0.390463527862206	-0.0784153898310006	0.800050071037538	0.585554205275488	0.793413713588912	-0.170742659644228	0.697221716215204	-0.577649951127602	0.218128898216149	0.77096034770038	0.726199537870179	-0.255349623429477	0.757763050673113	-0.694127249346631	0.0145204517553569	0.595040141304273	-0.799318955884091	0.185807427592463	-0.566461036879427	0.54482217591679	-0.178046604320899	-0.0470651227403402	0.898652257093912	-0.160272270507525	-0.0122735894774099	0.757845860010338	0.28903234227161	0.830266296823842	0.0260708138494023	0.559394323034188	-0.0882228994712326	-0.177017013081595	0.270954397330814	0.498529082797611
"LILRA4"	0.0914467425891999	0.993740618092018	0.470134016728498	0.0631730001586789	0.93406770703845	0.0201752211790618	-0.477446533162011	0.181822085113749	0.468677639269471	0.883449257526479	0.050236467558959	0.658303027456861	0.968047346175843	0.816044171672761	0.628315616485036	-0.860636217325981	0.967789585216107	0.714230773754361	0.912234620777761	0.754056222990105	-0.150569488864195	-0.0487913198809423	0.768644133960836	0.737129305451028	-0.120161046100367	0.821848445679314	0.512683960697701	0.707853550238958	0.783872620136485	0.17168413338127	0.889687353196388	-0.137031149218545	0.470758452953884	-0.0469867366987445	0.24929041441292	-0.84637358193744	0.763036248551233	0.470393351261476	0.884609147541588	0.847869551587949	-0.310860375566626	0.607680830112376	0.127168547924922	0.61124538144391	0.508289421916466	0.486388222519635	-2.66778462885356	0.672130167324262	-0.913904247353242	0.687699590444845	0.504524181682862	0.63100031071779	-0.390950529990178	-0.47535366768417	0.760354249793173	0.811438386868105	0.926772093933315	0.306544652392177	0.900943001780224	0.714819019788911	0.119279980964729	0.938378423125318	-2.68038081434477	-0.332078062171067	0.659661263844344	-0.234609045589536	-0.710906805084101	0.847211157146863	0.538884125141609	0.85499208402061	-0.499946801765171	0.872981684601062	0.82809404560096	0.618593933993503	0.713682973174547	0.436738616050432	-0.704577702038535	0.445687306351698	0.249869183700283	-0.301931754499077	0.572391787921243	-0.0276117399895778	-0.581193467407524
"NT5C3B"	-0.263897003047483	1.03682057612658	0.92064419942102	-0.251596235304801	0.918528645079726	-0.540264981284071	0.749808439844848	1.16638196474871	0.81519443090349	0.873117652178703	-1.08470113386046	0.645035598852743	-1.1016660932998	0.986590892571591	1.09623888693558	1.07976228405053	1.10189506352709	-0.296144580987726	0.592586007902247	0.681017444435447	0.900434783161519	-0.961584369959039	0.846928335676575	0.825797621035351	0.617681197664061	0.741479302243369	-0.821555188694469	-0.455126926875385	-0.441515201142121	-0.293906956502354	-0.944580457059657	1.1466702903103	0.767082379792009	0.957961272929346	0.821302618019914	0.99071769405048	1.07373743341787	-0.820204429224083	-0.404568665917305	1.22025930213985	1.16234385552669	-0.437850302490212	0.92327017970281	0.620480784176029	-0.648632483178195	-1.28980153734488	-0.801348973038543	-0.673218241477053	-1.53252805152792	-0.873263518010021	-0.260222479676113	1.14563445432482	0.933932702451812	1.11792000448016	0.866699122921561	0.88055999227815	0.614111925120302	1.08138862417614	-0.443323129844223	0.742950751215753	-0.468620874311795	-0.924983731920416	-1.50231857751948	0.914885810345691	0.769785633396364	-1.31468495728259	0.671663890442562	0.814711654930457	-0.991905460598396	0.713162229993923	-0.239130234831033	-0.658558567371811	0.659279514940166	-0.539768016670992	0.455209469449488	1.07896064786732	0.928634101429693	0.85534365869027	-1.01457631100852	0.980519465666141	-1.10301117114971	1.0366065988071	-0.138463077173345
"ZNF675"	1.16971735132998	1.1902805188604	0.763323137150125	0.701549875375952	1.01910635287211	0.826094358704903	0.864777358962518	0.944008514589314	0.48544682042722	0.730243225959969	-1.3340579956375	1.02531355898799	-0.757264828775702	-0.558442281607097	0.948181637839492	-0.608788979932844	-0.796241151444085	0.967494805402373	0.856115481394871	-0.0896949801958664	0.956403081750591	0.945821909280021	-0.940975127366978	0.759066046793677	-0.923095357236541	0.832248097542536	0.891426956829942	-0.661933008033509	0.730064772541547	0.720146462190076	0.531418229531559	0.943386809394991	0.693395719439373	0.768375497633742	-0.416459986322621	0.504612247261021	0.776100778142895	-0.524638474424216	-0.618272287614724	1.10007625757979	0.599961030432531	0.57379789486923	0.877173285201157	0.869560334917579	0.478123846665763	-1.23762766445121	-0.607544682261295	-1.2590825189324	-0.242790394347462	-0.431362080325307	-1.36220289621663	0.69756077238692	0.867184581729481	0.734093815957818	-0.45145822281754	1.02284629260938	-1.71227482449803	-1.07415782438195	0.397945988317774	-1.11524930644997	0.947696746787747	-0.0459153570395379	1.0285851219811	0.846298264632112	-1.14455631163975	-0.667765612289939	1.01553712559783	-1.13111053962683	-0.823908249990404	-1.04483681236998	0.951204261019362	-0.586533815542728	0.87570993972027	0.723757193320818	1.19969372022895	-0.0260771176635524	-0.8306204659781	1.01078736791392	0.781618955999113	1.21219106803105	0.882921901636104	-2.23598940753817	0.924969198234012
