"LP03"	"LP04"	"LP06"	"LP07"	"LP12"	"LP13"	"LP14"	"LP17"	"LP21"	"LP22"	"LP24"	"LP30"	"LP31"	"LP63"	"LP68"	"LP69"	"LP71"	"LP72"	"LP112"	"LP114"	"LP115"	"LP116"	"LP117"	"LP118"	"LP120"	"LP16"	"LP18"	"LP20"	"LP23"	"LP27"	"LP28"	"LP29"	"LP32"	"LP35"	"LP40"	"LP41"	"LP42"	"LP43"	"LP44"	"LP45"	"LP46"	"LP48"	"LP49"	"LP67"	"LP79"	"LP90"	"LP91"	"LP92"	"LP94"	"LP95"	"LP97"	"LP100"	"LP103"	"LP106"	"LP108"	"LP109"	"LP121"	"LP01"	"LP02"	"LP05"	"LP08"	"LP10"	"LP11"	"LP15"	"LP19"	"LP25"	"LP26"	"LP37"	"LP39"	"LP50"	"LP51"	"LP52"	"LP54"	"LP55"	"LP60"	"LP61"	"LP62"	"LP64"	"LP65"	"LP80"	"LP81"	"LP84"	"LP110"	"LP111"	"LP113"	"LP119"
"TRIP4"	0.633405377488757	1.29430041653666	0.870448394425221	0.864409991605187	-0.265359410847371	0.1483861049774	-0.818300647828271	-0.161134352817135	0.325254047370415	0.739452599515137	-0.0825052237273873	-0.793366465980531	0.748267287390567	0.894724569025082	0.763583611045246	-1.85067041125621	-0.0224434262693386	-1.44200069081821	0.166282328364592	0.305482596366679	1.02778680346235	-0.481582408844939	0.653443796562948	-0.186460837291195	-0.338788072680394	-0.185811719078517	-1.54859621730928	-0.992484816443259	-0.482343091442283	1.16771142665428	0.232483319111958	0.885475973657024	0.375198298173994	0.0299886961874079	0.557791451314541	-1.16268519289709	-0.893436440887304	-0.0963999047034205	1.0242784199094	-0.656520465344132	2.27839719771001	-1.17491988320472	0.647945206353797	-0.48970835349128	0.210995085881373	-0.62333628382741	-0.0122686697757035	0.340787131171565	0.146600846676493	-0.60655472531196	-1.57601422585198	0.716694133374006	0.0264237374685323	1.02358295455412	1.44454194161448	1.15487796926918	-0.893641639044108	1.01684929404196	1.29489477191857	0.0514463018308168	-0.601409839658571	-0.144778376782149	-0.649910009927384	-1.71128722012726	0.910056911551904	-0.783709958613405	0.391517391184346	0.648132413756504	0.593774482814416	0.176847064998281	-0.222960751640887	-1.41071647937322	-0.744883466557863	0.664589359097078	-0.122555867662919	-0.324761868675238	0.783713480857874	-0.887614722257111	-0.580732693174374	0.32265535631141	-0.953027447668107	1.38951046653144	0.933651595429772	-0.875398830677525	0.210837360878604	0.0265209140086812
"TLE4"	-0.0891606218864093	-0.414877940313831	0.456435891951017	0.602316435398515	1.77361891027368	-1.28365627561017	-0.123034410065953	-0.357975373698492	0.837591845114334	-0.96080597278156	-0.244740395178955	0.573980290960729	0.27207798513119	-0.445618349416669	-0.0835035014715133	-0.566041877532793	1.03092907661712	-0.732525369326467	-1.28123819906443	-0.218076501711078	-0.0325259728019837	0.597052998235109	3.79826695534721	0.676047146296735	-0.897693298362937	0.315617155992385	0.183941234413171	0.00673616326343158	1.39680617766126	-1.48074719552379	1.19696554079183	0.650038365036431	-0.991907108673602	0.987022204049304	-1.31538461835346	-0.18348203246928	1.1663877351935	-1.09692705481639	-1.33333331939301	-0.0473070098247669	-0.931792623691504	3.42115260632903	-0.390283236674542	-0.0662558237782426	0.983272510415191	-0.600684001819738	0.628867495871533	0.192462388216227	-0.0696899301939373	0.109503257739699	-0.456976294468644	-0.375561755936701	-0.465925656130937	-1.66773456083072	-0.396924883960016	-0.272653228325673	0.0775307647321137	-1.02438253077528	-1.11584224146699	-0.304669717840343	1.36745167685655	0.71653626701763	0.247424983873039	0.335460609146519	-0.641191694388747	-0.263523047004808	-0.193083412347795	-0.378214586882668	-0.429679326914471	-0.452093064706646	1.54657193326307	0.294669426358252	0.215566789003164	0.133870292304318	0.335214142218689	1.69085371352027	2.07032163288293	-0.198112839143847	0.816302469127034	-0.0745664455054098	1.76550999820257	-2.57915656038716	-2.19381752987141	-0.10985486451802	-0.0145975976234988	-0.646193160286141
"PCMTD2"	1.1429243119257	1.27221010609971	-0.274333142968711	1.12253633825588	-0.37184300176259	-0.360331127786348	-1.18732003888371	-0.160848464620312	0.508294916101381	-1.79081716989621	0.709999405831347	-1.26973457251268	-1.41476763757233	0.582301727277069	1.1883064481243	1.04655785031449	1.07151940464129	0.935276533376992	0.221267043300179	0.475021274431842	-0.0870365476727477	-0.644975175537683	-0.598454266497565	1.8764899083788	-1.16198645697346	-0.13396324672597	-0.687254192282177	1.0397672021959	-1.22279532197215	1.27535592603801	1.03175615960598	-0.513980285778935	0.0670954869294026	0.523229702681865	0.806577193886914	-1.04243578895036	-1.97767066718372	0.614527952788556	0.139052323254561	-0.0667591585502154	1.36776174745225	-1.24655880140547	0.617577720670132	-1.708233809513	0.388924176283657	0.331736938456172	0.229287747820693	0.399133405326258	-1.11189242530089	-1.4740672741454	0.963286671224674	-1.78859828179564	2.0859712673823	0.911798158254701	0.827041870975042	1.0472756006394	-0.514245113878618	0.282582847901807	1.1368702258701	0.293027153995427	1.18255796605055	-0.00473787515658587	-0.500844610072601	-1.48048479392198	-0.659212556024552	0.711302471952389	-0.741002200799224	0.337608175567988	0.846380883017371	-0.432539148878388	-0.870336659575355	0.297532861828144	-1.13895804963924	-0.726813891617592	1.40735519128621	-0.953788827272693	-0.526921202793082	0.105844775757786	1.05220004185157	2.30985388203216	-1.45027937328301	-1.74964456349346	-0.387243839837438	1.05042461705257	0.821393940578814	-0.884755489385363
"PRPF40A"	0.557551177469644	-1.84742845699372	1.60814729504419	0.00633016854760038	-0.0397824605242105	-0.0276821684871592	-1.77843721154874	-0.482614189589412	-0.640114282814288	2.06004744332911	0.779647606722156	-0.89905998108405	-0.968354404596292	-0.557664571980817	0.852420718777779	-0.187410087004233	1.0010570129325	0.359092434885035	-0.37996086419321	-0.659740642822391	1.21949653703582	1.12940875811701	0.571928105270296	-0.60830213087786	1.46746963452255	0.315315760418305	0.929134551979553	1.14309043353643	0.0803145893182932	-0.78502176155547	0.00934481196546486	-0.770447109516022	-1.38902911938422	2.064848132138	-1.04893819487869	0.452969522960612	0.750662975705026	-2.27745822388963	-1.12744954897876	-1.86643190483318	-0.670174800202343	0.951080077946293	-2.10215468450944	-0.704914450133062	0.555670275977125	1.5993434865348	0.344203435978587	0.53186299728491	-0.474491707880247	0.485396259430972	0.0822140989735575	-0.451637324504139	1.6041901972907	0.0235758455035224	1.49236089790769	-0.937064445413048	0.682725879526906	1.15221635606183	0.466613052387927	0.436751205536437	0.788374799383526	1.58223804057237	-1.01790148516759	0.379991813824963	-1.37161918321351	1.00104928592377	1.11693036059091	0.943286251722381	-1.09531480204331	-0.35712749319317	-0.493688256490438	-1.25910627550382	0.54435405667344	0.0470928489305694	-0.508844552745458	1.41026221876508	-0.255191330969537	-0.0126761320811643	-2.34716670229835	0.0688864007745006	0.768319438624686	0.522774102884969	-0.00962453493162414	0.306502637425572	-1.50908420791733	1.08207285829176
"MAP3K14"	-1.74926611671073	-0.234108999784825	-0.828245922450499	-1.05788949752046	0.845920544864194	0.502535993782341	-0.111187273324188	0.846322141003073	-0.492697860945343	-0.36745802891578	1.66983489439467	1.38568749226341	1.18083656371303	-0.719835622414185	-2.17213372471176	-0.562990346612454	0.740012466627949	0.377730377691194	1.45810246592648	0.903333859014407	0.0295293677443156	0.600811252502424	0.791493585606656	0.72434118113777	-2.40502737973289	-0.0888026586223544	0.0155549466226834	-0.305770634289446	1.16414093565429	-1.18662669030683	1.48701683849132	-1.09419786346435	0.437556642299547	-0.236362294092366	0.687933428628706	0.934301033619049	-0.351306902263128	-0.596926607549539	-0.821655480906671	0.0714315796775542	-1.86798193682191	-0.386551563485695	1.34209070900898	-1.1203843127895	-0.0709749321583409	0.52673917577952	-0.0707844207418885	1.15589573129943	-0.74897904635461	1.24444701718059	-2.00185228889084	0.324625243494857	0.272567911042429	2.00181807060931	0.966048374046707	-0.686154633274861	-0.424713104122376	-1.69744435095924	1.12476605298682	-0.364185501540489	-1.40159520512678	1.79896467753483	-1.06156789839052	-1.70292379118316	-0.989485737183996	0.734119961455608	-0.563975912888956	0.0829068232220914	-0.50065783192041	0.617439210743478	1.02489356187966	1.24339615698685	0.13735117130235	0.617028004067319	0.959818724498384	-0.17677655898299	0.0857155182317056	-0.711607427277936	0.290077726474932	-2.09358598246685	-1.46979739174396	-0.341208738524663	0.561294776363456	0.675811132728827	0.492520286626052	0.942737110264691
"LAPTM4A"	-0.741155330645614	-1.03593533894059	-0.895817628681104	-1.15904523153309	0.152634019909722	-0.137149180292528	-0.0546663159010245	0.731469128841522	0.588472367127409	0.408218533856197	0.0343964494591002	-0.316269566352269	0.0700302733490835	-0.668261733225203	-0.0343438039896139	0.658666625317265	-0.786783809924841	1.37273172752528	0.132675872102921	0.808636846688703	-0.186544124518856	0.47898009826401	0.255239441525071	-0.220348702671986	-0.185785856269433	1.23475743709822	0.620202582916856	1.19203026114058	0.251797579375147	0.556613263746983	0.343812580284996	0.267826053757623	1.0786130762718	0.997642335877072	0.183910387369645	1.15441677811332	1.51523932603298	0.232934830692307	1.37495050999731	0.818918290627484	1.47463558455044	-0.356516752669467	0.920932039867679	1.52144567440432	0.65314217480177	0.884586825130239	1.04871784024593	1.09898525652166	1.30926477977419	0.213740040449077	1.07474764817309	0.753425158382117	0.383787293377787	0.778477463788306	1.03066581740874	1.02139239300677	0.210480355174613	-0.300624860783651	-1.01892769666935	-0.638470101943287	-0.551814752575217	-0.691033328590217	-1.03312883591034	1.11845728613077	0.951006660191577	0.69437960393468	0.229984522054824	-0.48833922916902	0.324987389674384	0.452420502284653	-1.09700659357228	-1.36730637777992	-0.68670619484735	-0.270281496388963	-0.226782972409023	-0.732609064187022	1.09944345270949	0.629104018852152	-0.436317446050465	0.262328161176631	-1.78721490753836	-1.59404287629787	-0.154398062320529	-0.962826418920539	-1.83714536348201	-0.973266047814895
"TMEM47"	-1.32804176161706	-1.05161398591267	-0.828477959743183	-1.41009773865655	-0.627474313157477	0.516564731837576	-0.0964681565707149	-0.249057551389589	0.679104533215689	0.54213775920083	-1.08994213773254	0.286315995975981	-0.75456015430189	-1.22974587443041	-0.36442436294532	-0.390217539737736	-1.27730725407599	0.933960455775205	0.612476339947518	0.569137003489975	-0.689960468363989	-0.533037121482782	-0.996698195420601	0.485514896073603	-0.927212395166582	0.901830043743982	0.0744247087023551	1.27118146639775	1.18353058037959	1.07689664445622	0.81813602042885	0.742149689900654	1.013860600659	0.925108654167729	0.697119939888397	1.20959773244915	-0.412717832009205	0.0223098255930635	1.47325583024835	0.655564531480605	0.965462328792104	0.65812544841252	1.08885524136525	1.18367541813237	0.785346372790828	0.849222144094316	1.21942581769681	1.10262997995465	1.24988744847809	0.618511731702656	0.878980337546065	0.865609909074458	-0.707668564373351	1.07898499072483	1.39708807998351	1.00381920800864	-0.215514496064572	0.63600814331594	-0.16842983922919	-0.801053231621508	0.158670618866984	-0.552479076968524	-0.862317860508185	-1.18932701674147	0.523134629221102	0.509299815758291	1.13480273156339	0.571779425972506	1.34773557949069	0.74056575390833	0.759794371496398	-0.538731149544309	0.791469000121084	0.350679995574234	-1.3958779858128	-0.215251708269729	1.01091558347097	1.16510279288894	0.760769782121732	0.600805804771123	1.31757385040597	-2.23133242946185	-0.304687447840417	0.40148490869831	0.32244762075575	-0.150786006950961
"ARHGAP42"	-0.0976243250921809	-0.677214133471562	-1.1819603097782	-1.19915825798455	-1.53440393838439	-1.10911163146064	-1.18367082312068	-1.10261697107754	-0.433965796134232	0.450514293928795	-1.512880908699	0.215718180293679	-0.542681724463942	-0.380639172876865	0.3910073841349	-0.40815829454942	-0.547889703064096	0.661891207385969	-0.32253539276363	0.635052117067053	-0.409215697872686	0.466458247620649	0.280885035941817	0.461275675857501	-1.05028642482736	-0.242922919426232	0.665589427883522	1.0706830260829	1.6600756519742	0.201634138558045	1.30520634444722	0.751998269186441	1.24592364224655	0.99610376973654	-0.339470722991207	0.59472198821527	1.46566607334818	-0.284656115152535	0.491395001109516	1.01949230972849	0.429992597335861	1.01717416617551	0.602354306999187	0.979780573800297	0.733388732717216	-0.436293235459388	0.96541114638641	1.1344886709816	0.993462187907314	0.322148446473416	1.11059665644895	1.02633683764756	1.06900200952758	0.995035374801731	0.820851267891517	1.15107880044582	0.170831679102888	0.452519182909766	0.930719912923773	0.525896971771135	0.909756935396805	0.598640805633356	0.601593709331373	0.907065454569062	0.314184795400941	0.502904035099635	1.069843120685	-0.378644223251973	0.966643007317184	0.18859866112514	0.24821767399874	-1.19031863361319	-0.858728208207738	-0.335180453831514	1.33424456568766	-1.43978271212972	0.637996178366737	-0.169502665968089	0.0669355931320639	1.30734366313715	-1.6562784508026	0.841217588703486	0.321567786290134	-1.53934947787889	0.980343395496018	-0.314505191032304
"CXCL12"	-0.982681948374332	-1.41917983778092	-1.15934928005955	-1.28610105502211	0.904394082142079	0.0659888123774021	0.748996468202319	0.841218523516102	1.04647969879836	0.970865937552062	-0.12029348436398	-1.16431180376739	0.823715790107513	-0.997578568637691	-1.12965840005666	0.458055713454128	-1.35261613150755	0.68473961902006	-0.411547974892786	-0.341712735339708	-0.333720838886738	0.250371034367772	0.781519259877138	-0.664746829854508	-0.652112162526194	0.924692288501102	0.479484448885548	1.01364588753121	1.42450377943491	1.26375813020452	0.771259557801712	0.680848031363774	1.03531499153405	-0.684033087987656	0.759752034549361	0.74575778018435	1.1193804648282	0.710628490884802	0.965205038145381	0.652914307187633	-1.10341051130564	0.647397269380562	-0.652058216564128	1.32363014215297	0.909931047606852	0.457417646165751	1.33425045934966	1.24761708819706	0.970841828300201	0.574597130869156	1.0283798260543	0.667372294733916	0.596710971264553	1.08191504729518	1.02191058535245	0.829762478323629	0.663429904969301	0.683533918935151	0.757838791624332	0.705590128281352	-0.539582783940547	0.860113588753058	-0.908876384576228	0.64886039294916	1.10972458855906	0.687363352406886	1.2259768950321	-0.370128486745798	1.08556037438668	-0.0782973337952974	-0.0472458572718635	-1.19582223843723	-0.525568464271179	-0.403906516376799	-0.348280509087938	-1.37059762500226	1.11231447668542	1.5427315022319	-0.791046935951401	-0.510602764882447	0.956638456632801	-1.679577651206	0.741314275924668	-0.486634245682908	0.0857674207146823	0.79892043026519
"GJA1"	-1.31062419606306	-0.868762040639989	-0.907947881151542	-0.557058212634634	-0.645786404031741	-0.0724212188807699	0.404487119879895	0.342608829277782	0.179733167560915	0.705421182118918	-1.06441966720486	0.391354399728728	-1.31213111714335	-1.72036969527734	-0.299289270724516	-0.64107373217132	-1.0751118034119	0.708972539434725	0.76833876854694	0.579726329277555	0.648503123849741	-0.493422283615004	0.752075667846855	0.802347287156601	0.495784981253001	1.26007054167275	0.699794337294954	0.863858741832224	1.32031915247329	0.0339420717440983	0.850700209229692	-0.506327637163458	1.14437072051349	1.13254736935029	1.00094377271989	1.26435204752442	1.18190257774368	1.0312569117613	1.13561212639167	0.958607311051245	-1.17149246923354	1.00650329140177	1.01517236514507	1.13460303866532	-0.190329574235463	-0.531129340441853	0.860630266863055	0.956255226720494	0.725837871304778	0.600388768969449	1.19469621258985	1.02687838172594	0.647859473527382	-0.553513206068608	1.35827550381281	0.973134458952239	0.847722226837753	0.49409604014437	-0.497816301632345	0.482285621822264	-0.529158148212108	-0.213724103210592	-0.612073217493074	-0.109339564776771	0.648447646327109	0.756918862808243	-0.282986997352641	-0.546137135666196	1.01416431595776	-0.862492657641515	-1.31075405840102	-1.84921218818907	-0.305006314562476	0.807782535213188	0.0998838016904894	-1.0556117736513	0.912647580302428	1.03352042344559	-0.734051531177124	1.00274698675372	0.43887384760886	-1.68976675553225	-1.13351469595943	-1.19230774439195	-0.301170911417477	0.433613735014753
"IGFBP3"	-1.49446364348752	-1.18002134709336	-0.796871292080954	-0.461044054531204	0.645530957255708	0.814490718333992	0.722323689435478	-1.36380646827837	-1.21734338064619	0.855533547963934	-0.984510186309577	-0.994493999897219	-1.21789196492034	-1.37337887583604	0.332429344110155	0.572935611112361	-1.15212619034738	0.483522453089779	1.15806317829349	-1.28787762079246	-0.0125843601018368	0.70390883432739	0.571150611167681	-0.224203064262842	-0.719474941957429	0.798249158614569	0.908031373429667	0.693138432871717	1.43312353214218	0.836899193393462	1.03577160236888	0.704174623013597	1.35599649531493	1.19438316075136	0.599850575104544	1.13309811768259	0.761600371605325	0.910161531976281	0.997888146661991	0.587793770226392	-0.743932443853311	0.850525108574578	0.753786275879659	0.735974327301084	-1.23413969622218	-0.266150274807776	1.26141632867792	1.50048456066103	0.576559203856853	0.447872137451569	1.05367689046101	0.791129759423328	-0.913911347077262	1.35548802575045	1.19679356124693	0.916234376281141	0.944113512620582	1.2075879983722	0.957082484240269	0.634219048163589	0.115396730378064	-0.28499588655442	0.670233223285466	1.02721026947836	-1.04090579318771	-0.64320165795933	-1.10015886521246	0.53143196811145	1.56727176342164	1.23173217007543	0.819542518741416	-0.95034884797391	0.629717178095432	0.57351375698876	0.546373563070249	0.225224918510152	0.920211589841542	1.58352875737356	0.69604967057985	1.09754432362267	-1.69483017331897	-0.573285716069271	0.358280597929679	-0.173011877357311	-0.923680818115528	-0.3973901322349
"RMI1"	-1.3079181562358	-1.04821173398145	-1.10636157654659	-1.26387025500938	0.182050017146937	-0.586272579772176	-0.857322932150467	-0.691528006126621	0.636249463702541	-0.586857586643184	0.68726930332741	0.577704369519149	0.803477873616696	-1.32139745085518	-0.0639224289830179	0.167811315928644	0.173452227813258	-0.250345132015909	-0.729248817655971	0.606043234690294	-0.0556262289052627	-0.307167114572071	-0.536696328335361	0.540348334585612	-0.980167136410192	0.870209423679831	0.58295239411029	1.20968681311549	1.34183060618249	0.924810056857845	1.01029587503743	0.711791895519215	0.800709685114414	0.649729425235641	0.742075919460621	-0.842459323707902	1.37338825191291	0.787926892092857	0.579798535764597	0.681100505229319	0.469413769196409	1.54702123377927	1.37653669464137	0.895545022110259	0.825753742634827	0.864879491822772	0.987003822262189	1.15064318020753	0.760375705858128	-0.135561693379539	0.938533790348768	1.05331764079614	0.81241659640348	-1.0118743912989	0.550558581966568	1.25174542810104	-0.740455757495851	-1.57986645008156	-1.22846177051892	-1.15184415022689	0.581409022634358	-0.845072591244274	-0.787393489436529	-1.03898862398763	0.724461037097321	0.871348727284372	0.11088965052591	-0.819701322495751	0.69802523412001	0.873027751538041	0.533156097474463	0.881304900996247	-1.59061794539548	-1.58004994471033	0.916455700761509	0.675965650729281	-0.446738855581796	0.550950514083016	0.585791837244017	-0.721866561906012	1.61687567313113	-1.19619978101082	1.12200433939804	0.799165041973472	0.7415578599254	-0.0814486407068298
"ZNF33B"	0.424756427727741	-0.253521008789105	-0.627118459286118	-1.55118074222534	0.433236035874464	0.483013739253555	-0.481433160485136	-1.95379144063213	0.146485735912942	0.435323931556239	-0.65209838658168	0.404500602368868	0.741462816103869	-0.693588708701734	-1.00572043793054	-0.266926376144493	-0.820077672437851	-1.59135567647118	0.910520730210083	1.17742589270467	-0.254002258611153	0.940504202819405	0.259013875319699	-0.223089392083817	0.455383216671717	1.05996399680249	0.159214670931788	1.17713191232225	1.57498415235507	1.15905406570006	1.1030127516447	1.04033520327655	1.32977440723537	0.422069379654297	0.99372488504194	-1.53113428783949	0.802690792977709	0.916603238778282	0.399833132485024	-0.287056534616428	-1.61263311876399	1.03806511087174	1.09471534441012	0.260637515257419	0.72312121040235	-0.626154805068286	1.23662972673482	0.465444354834644	1.33170231812413	0.606094470627553	0.808541053303918	1.43645635315409	1.12645998031529	0.955522807740985	1.20816435086627	1.15698550925302	0.870489343312903	1.05054469337589	-0.376346375481253	-0.157226460495043	0.46623985777823	-1.25777052146951	-0.774361260901357	1.16924406985669	-0.560597775653248	0.844633643312215	0.954963942982252	-0.44835742396475	1.19605408911697	0.371543587907714	1.42826405629625	-0.390170419454841	-0.00814093502761018	-0.607227523402638	-0.485268322250879	1.51596637674113	0.754354686971751	-0.203371669621787	0.465374720156764	-1.59662528725233	-1.81426727031243	-1.03928759795961	0.786751608044215	0.604538546333176	-0.337422898774301	-0.464210420413731
"ABCD3"	-0.978749060437046	0.117940339047745	-1.23494014072712	-0.775007457472782	-1.43335046130122	-1.34818570672901	-0.797658116863596	-0.680648385930749	0.559835289924956	-0.216240671016737	0.14642547975053	0.519321527666105	-0.173115841183031	-1.51499221367828	-1.16666500086452	-0.891965242249247	-0.668796791002517	-0.65797160825671	-0.254080630369801	0.362841213467836	-1.30217719579954	1.21115509905459	-0.215462372479936	-0.626108685651062	-0.950304215841415	0.491774107116056	-0.452503852345516	0.820736231398547	1.47793792314493	0.940310561210201	0.845020030546306	0.601284329154543	1.21042937857721	1.3729757611611	0.373243925210677	0.193465985277355	0.0122011836837958	-0.593306834109632	0.979210020723922	0.812689049483797	1.48978507550385	1.18457596867678	0.928573322065345	0.771179264193129	0.393098144572572	0.787100689257481	1.20231329849493	0.339063702822094	-0.227570821463796	1.04744586154947	1.36470550421654	-0.813315506705564	1.21375314418456	0.734681596887828	1.60147115291643	1.15579879475868	-0.525493431676192	0.67989489965268	-0.297229922179336	-0.644329114921894	0.216768436532539	0.716967214316071	0.261316707725713	-0.866627011098549	-0.708349868872805	1.0532073097964	0.919799064685354	0.67828347522044	0.961494541873795	1.54440666562697	1.20990742581211	0.0242753529373013	0.176418377455204	-0.46129260919814	1.10795677193091	0.905240849539846	-0.214380323016548	0.0393369356320459	-1.03855728090776	-1.04116564447443	-0.826043394024611	1.20178663530765	1.14129658814805	-1.56678927737476	0.88750181438697	-0.565957232211034
"SEC63"	-1.05720598579736	-0.909748854583041	-0.919898762294611	-1.12232800259836	-0.951366104482661	-1.13262997151374	-0.969196592535673	-0.82914260704272	0.270768204338246	-0.17859153601479	-1.11233889092585	0.739098298570316	0.0819382176121017	-0.93757231424647	-1.12539685357028	-1.20766748717431	0.574246736313244	-0.817854721266329	0.943395213583808	0.832581549595031	0.727214823456314	0.0823296842761824	0.648762591154047	0.438030195476328	0.2593333312879	0.686824612093241	-0.998266735674422	0.580097673510072	-1.23484463515101	0.711856687251075	0.596741090621128	0.483444993227371	0.825120576493687	1.44194830035039	0.763074594339414	0.15244132474996	0.571242539830074	-0.59705707998531	0.704929601689209	0.577459700881042	-1.28776850143699	1.35100854248601	2.01420157133095	0.574412833220831	0.880597654245234	0.423111815433636	1.39187497113182	1.68438435799632	-0.877703058493324	1.18486826945154	0.862576006423341	0.86490443002731	1.03309004589327	1.71692689442065	2.1187430202511	1.28641160464755	0.842320585827602	0.588684975181011	0.733380076030919	0.643528178304815	0.737911533547266	0.473207732905185	0.580520594624578	-1.10296880813249	-0.230384649235971	0.580371086498284	-0.125788325464471	-0.0242083359259668	1.96483218717735	-1.12913477262882	-0.977240082474363	0.529556606831223	-0.944209471170041	0.506777891441598	-0.837791188916846	0.615859218344094	-1.08073685306774	-0.183365539032046	0.516551799616219	-1.1289415334829	-1.49635741548328	-0.791685222645403	0.636100089572246	-0.794382946491718	-0.938949751170085	-1.18471780816236
"MPPE1"	-0.612127110149776	-0.72071049022573	-0.759592180935269	-0.899652995989388	-0.992331147550647	-0.342872148245343	-0.82218107887775	-1.38393822202126	-0.427155002135178	-0.489809223747331	-0.359321356847481	0.0496312139372561	0.969780570596084	-0.926430152421876	-0.55438869518748	0.775224115393939	-0.70571265696114	-0.962451844041758	0.573634905676383	0.967146355245994	-0.158316048603279	0.80171489309992	0.4257959870138	-0.613532012353881	-0.408445662098514	-0.0778679888925134	-0.778341998676848	1.06915797899181	1.54756532371444	0.888362195700141	0.516252457055585	0.516578154520372	1.35941256071651	0.496444750031876	0.856884484646751	0.413586514173395	1.18723670295921	1.06395462137435	-0.741935023021662	0.451489470817119	-0.403038121093398	1.32395352957973	1.14460770368527	0.440295293470707	1.03163494700919	0.998773242033998	1.20751344726245	0.867393525633034	-0.284634342926734	0.788002448512403	0.839824350886117	0.456168648499699	1.20929004009156	0.930575327248621	0.969079679861639	1.07368920290234	-0.155079101146569	-0.691391677948542	-0.195408603736274	-0.274303205358828	0.90593626165335	0.00608621242966268	-0.925220692479451	0.692618390080029	0.927658431194723	1.13907583371241	0.629504458797334	1.07650993060397	0.956369499063159	0.111352285367345	1.29918333982516	0.830852883416707	1.10811045498053	0.897394782918805	-0.417145250819474	0.91624871638258	0.617233622837165	-0.470281928135178	-0.639084816772712	1.09943156082338	-1.63533545467612	-1.02036798704679	0.923565600878471	1.04166172552151	0.818375855456945	1.25200479420162
"MBNL2"	-1.75684959817082	-1.47485928519544	-1.89763512797053	-1.68547098886808	-1.14425505899859	-0.287395776270618	0.667399011444412	-1.30318172691961	-0.645026457517686	0.53033202320321	0.220957590765025	-0.160137588372676	0.184005950395919	-2.19203639172814	0.108218314440963	-0.0570417327474581	-0.961509842096317	0.224909573703148	0.426922938586826	-0.000418106480531534	0.599860244750559	0.420704157125102	-0.673528813655219	-0.925601355979962	0.0528274710341175	0.703163681642919	1.38971170792371	1.20303418171968	0.439122136867888	1.24536976914349	0.415542420030587	0.310357648182643	-0.896480359921782	1.14697677917841	0.95743342673386	0.675075470080688	1.78190217767422	0.386564265008726	1.3126468457508	0.399031604083919	0.0597501056247143	0.653691816995525	-1.08955599622747	1.35167890126657	1.10873384511474	0.51464902864695	1.43167108026861	1.23575686310031	0.836598667722255	0.549141654896804	-0.107578570324053	1.02274446042774	-0.173782197306012	1.27529533322263	-0.463706903833572	0.817790739678491	0.217314509427999	-0.334125162573898	-0.104110863666016	-1.62946517039584	-0.388218675419607	0.630419358063505	-0.892398358305933	-0.240831994080715	0.141861643484447	0.596066030273381	1.04503273995504	0.549315181227612	1.16204388053382	1.42277232824121	-1.80113020056503	-1.32992027171605	-1.26512713709128	0.54241979576328	0.115411406661526	-1.28479581886142	0.161949732450568	1.00833965567213	-0.961862711653372	-1.08716115525568	-0.904305190778257	2.14223945242395	0.208466650548608	0.115890309320993	-0.163341495088653	-0.0432500113301406
"RBM43"	-1.13478200780043	-0.654278349525897	-1.37808698371909	-1.19463160078622	-1.40901795919487	0.824226277528238	-1.13090063602854	0.520353271292285	0.793788572383261	0.439998173010463	0.887546424467124	0.476794012933948	-0.724638704222481	-1.0724207298261	-0.799223440271468	-0.686972044233236	-0.519442313259062	-1.00326022298403	0.940128938030646	0.738878783618339	1.02526011408721	0.753390759193864	0.692213685982463	-0.591001303108759	-0.791429492462889	0.986225257737154	0.848803783702461	0.713692989025532	0.765547586010416	1.44068583053504	1.25779672991398	0.638967754508015	1.51539144437762	0.774311370144767	1.22296878588478	0.955714083372004	1.07639198218626	-1.05214753304816	0.922324418922043	0.619931135051625	-0.685608499708397	0.940776503503321	0.795634718938408	-0.794718178125052	0.520821315087222	0.980299966365556	1.4823605950426	0.814014026785176	0.891151011340731	0.548409782225717	0.259567941042345	0.386315341323602	1.01088249540531	1.02124187408262	-0.961609831276971	-0.0645897122930818	0.876054303136931	-0.824172518556018	-1.53801473045404	-1.06371062207475	0.559717149836768	-0.603215826231138	-0.938657031618468	1.02128147899928	0.280384640574083	0.654176305768806	-0.540545067224558	0.626733958742767	0.553731455729704	0.330646126529886	0.726058430343738	0.576836736363172	-0.958035970742111	-0.316976375868761	1.12364193291341	0.48479618837093	0.740525944837586	-1.1258537661221	-0.409284831211134	0.815600208874741	-1.42633314017791	1.54756709733536	1.45283303457173	0.769307171793293	0.49575066060373	-1.01355736714036
