"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP13"	"LP14"	"LP15"	"LP17"	"LP19"	"LP21"	"LP22"	"LP24"	"LP25"	"LP28"	"LP29"	"LP30"	"LP31"	"LP37"	"LP39"	"LP40"	"LP43"	"LP47"	"LP50"	"LP52"	"LP54"	"LP55"	"LP58"	"LP60"	"LP61"	"LP62"	"LP63"	"LP64"	"LP65"	"LP68"	"LP69"	"LP71"	"LP79"	"LP95"	"LP106"	"LP110"	"LP111"	"LP112"	"LP113"	"LP114"	"LP115"	"LP116"	"LP117"	"LP118"	"LP120"	"LP16"	"LP18"	"LP20"	"LP23"	"LP26"	"LP27"	"LP32"	"LP33"	"LP34"	"LP35"	"LP38"	"LP41"	"LP42"	"LP44"	"LP45"	"LP46"	"LP48"	"LP49"	"LP51"	"LP53"	"LP56"	"LP59"	"LP67"	"LP70"	"LP72"	"LP80"	"LP81"	"LP82"	"LP83"	"LP84"	"LP85"	"LP87"	"LP89"	"LP90"	"LP91"	"LP92"	"LP93"	"LP94"	"LP96"	"LP97"	"LP98"	"LP99"	"LP100"	"LP101"	"LP102"	"LP103"	"LP104"	"LP105"	"LP107"	"LP108"	"LP109"	"LP119"	"LP121"
"FAM50A"	0.860817943013486	0.792631459872059	1.33416756130476	0.666836841952024	0.888733158954154	0.841682379050691	0.63872361120241	0.74485207158257	0.920486286081673	0.897626776216132	0.943361814547966	0.612448005764039	-0.598009110022688	-0.302258546909425	0.677718838710278	1.04182461950317	0.960563385823444	1.02200925885305	0.422234494431859	-0.654644889336318	0.954176210280119	0.2066802431344	1.07182034953557	1.09377709746458	0.775323431906563	0.469919645614109	0.527955996411311	0.167386159316574	-0.383817609406033	1.02239295143127	1.13745194325507	1.26055575645287	1.07988424264054	0.881022464650268	-0.679566748299041	0.88992981492292	1.158302296103	0.933710416377216	0.74133984420893	0.615898014355668	0.590338259873007	0.899831222216392	0.707935723353043	-0.610735422631694	0.744332193354344	0.836904599337582	0.725211680915469	0.482236261055149	0.653860608953455	0.925902565350699	1.09774425632279	1.13476681255423	-0.699972368175976	0.974668169992021	0.91268710181491	1.03259263644182	-1.85329895725793	-0.257380778552052	-1.47327275930278	-0.97185718074467	-0.810045630238064	-0.528394451949828	-1.09974345113992	-0.697219556315041	-0.764838509033869	-0.928863313463172	-0.674527822243352	-0.53854385183392	-0.627673601766189	1.31466560670956	-0.821430351667451	-0.40613722365056	-0.645289816655397	-0.128497950308447	1.34892482802961	-1.39877415981916	-0.36445931028264	-0.169671493027853	-1.05032925844236	-1.22602792477476	-0.717764387750993	-1.04899659539257	-2.94634690574691	0.965192522300746	-0.57651893178625	0.908561677033967	0.928023184132953	-1.33381444490531	-1.05801096260355	0.435335142293049	-0.615492794450088	-1.40871905390095	-0.249329336871618	-0.507710088116916	-2.96651366014105	0.202839946660462	-1.25571817025976	-1.29151084519547	0.229473069222119	-1.81194491628773	-0.55259626814413	-1.14507951526291	-1.66367668017203	-1.97293102602789	-0.285713817143319	-2.01968701929345	0.0674156399070276	-0.175005991126491	-0.405325634919198
"HSP90AB1"	1.40400315213681	0.731350531961257	1.39810994473551	1.58608577644393	1.12503580037518	1.51397602043376	1.05017391656145	0.149162603091181	0.0184579327079718	0.477949687272659	0.75010260489679	0.51456604362977	0.52411411896939	0.479900291677021	0.527494373832114	1.01797430754626	1.03013715377814	1.23911192042544	0.91416467425687	0.692116905869401	0.468794505995891	0.966847741525932	1.14485706641025	1.36789881346555	-0.0492922994064464	-1.27681605278503	1.40126093019461	0.952002261781874	0.373760742770684	-0.150405878947544	-0.848314781861265	0.542870062556317	0.594557243947539	-0.130134243014598	-0.476245273732586	0.537948028066169	0.929909817535894	1.09844311909319	1.33194020670347	1.35900288709475	1.31536871754551	0.321722700275704	1.49608087859393	0.179486531630955	-0.140697751805003	0.0750365513979859	-1.10747636376341	-0.042100255329542	1.60016638960527	-0.243823434926201	-0.198082317459143	0.300787416932111	0.811836332586725	1.22756616268756	1.0974309822373	1.50013363056287	0.196572183710698	-0.383987379594341	-0.0861820687167981	-0.257986740465574	-0.771465735449096	-0.597567474773744	-1.2005690849422	-0.188981072586716	0.631066503675241	-0.23331753410736	-1.32036076071179	-0.624923249332643	-0.35959700544339	0.307308796421253	-0.871690017255693	0.0701050163025433	0.0918759774150997	-1.41262436016814	-0.41673424347393	-0.100984873414585	-2.03844526669549	-0.644431654051538	-1.14301802261628	-0.57919630592817	1.16565447348589	-0.515995533306467	-1.60512467481928	-1.04266318736012	-2.09568860557023	-1.77194736091106	-1.40436908308765	-0.51157567471571	-1.97622120185654	-0.261754746726836	-0.0970510517725801	1.02155294945184	-1.13102444292143	-1.11365447291513	-1.67813943748298	-0.500975701737363	-2.13245797244797	-0.996952654876809	1.35578377150224	-2.05018770448774	-0.920644644293907	-0.334021935012118	-1.18659658972126	-1.12677938628008	0.40826837145391	-0.0454466908029929	-1.18905029979869	-1.38612980792935	-0.417981161625572
"CADM4"	0.824254404140528	1.0417816361579	0.921984927116053	1.07072458596622	1.01277507563207	0.971803091675426	1.21563436464962	0.898193410337852	0.911617546584499	1.01355849394521	-0.895277360545749	0.778750244833171	0.796446167404247	-0.821704790774132	0.413318139820039	0.824053395763479	0.810002317235491	0.851109082552374	0.808746257009621	0.780393039651307	0.880028889125104	0.826226097506909	-0.0519627826613507	-0.187672850232536	0.827087815887652	0.831134917245258	0.494738212713013	-0.403969483029657	0.822764258445124	0.862431655135734	0.841623403327222	-1.11776093890043	0.771959177646114	-0.203743117702798	0.818407061593761	0.792158541645203	0.824874223853006	0.889458659631649	0.8755489825981	0.799989194806885	0.808715348856588	0.881809089486885	0.824007507698764	0.86955263413766	0.325940823751319	0.838250823997388	-1.03200176047639	0.844879261687938	0.177061184233637	-1.04619816655657	0.829050836453468	0.814480792598188	0.821543169108222	0.82483140155237	0.83515628456075	0.804785036617957	-0.302768794137775	0.809367884224063	-0.352525112773864	-1.21275085111121	-0.246595908460019	-0.241483361826111	-1.79450024045346	0.323382882140381	-1.79450024045346	0.79100568176503	-1.79450024045346	-1.79450024045346	0.900351109235869	0.921371515032922	-0.90003938226774	-0.998998433604315	-0.470826748713308	0.792671004458009	-0.593844046661127	-0.937182673566249	-0.719147916505818	-1.79450024045346	0.83436168562872	-0.6732703389417	-0.173865217125221	-0.77051519030092	-1.79450024045346	-1.79450024045346	-0.554204955827159	-1.05237582910962	-1.79450024045346	-0.316544043093004	-1.62287019261804	0.854522734823155	-0.0487024895286445	-0.105916163464894	-1.66714868405087	-1.66497474348168	-0.83556235984858	0.798544076369822	-0.979467734012559	-1.35782137175229	0.830890844362289	-1.79450024045346	-1.79450024045346	0.895736042281063	-1.05122287703742	0.89018698999515	-1.79450024045346	-1.08447876217803	-1.03096128898438	-1.58278451783856	0.80260996799532
"LENG1"	0.974729277099838	1.27065113540228	1.35030669947283	1.21445481248021	0.756315285855296	1.33362598056552	1.18461201611915	0.61616165474672	1.49587232658948	1.44550100627201	0.883562140684772	1.09236354697781	-0.0715152031181814	-0.532482044414122	0.471912906804073	0.389230628917183	0.37309280008068	0.841641837796072	-0.154236592764618	0.82813698162473	-0.750491604781799	0.42864403227053	0.279943323263761	-0.369533481625401	1.23611064201192	0.339363923381498	-0.256903923139634	-0.603503119058312	0.728989740775037	0.766255064186606	0.65909693547989	0.187818028341379	1.07460548425115	1.16865852381604	0.619812276931133	-0.189363344087271	0.993694883834868	0.990620264138393	0.649737759914945	0.570432943372507	0.198964509197054	-0.326701093144181	0.925305027155138	0.162214341401143	0.495011777345109	0.945289787845287	0.431576881778157	-0.0326879406647967	-0.0428986928336608	1.15633066158024	0.422342623041075	1.16644368605561	0.213222239463612	1.19111163880343	0.809690154336635	0.781480147182715	-1.45794617704673	-0.0680207558491771	-1.42634747585021	-0.462504726191484	0.431211774413501	-0.0874919711606035	-0.939000482931073	-0.143295753999794	-1.26718695403386	-0.0378033366929605	-3.18142704829349	-0.706792046109037	-1.83895163649842	-0.354436509077008	-1.36206800185547	-1.34497479240293	0.037626186841528	0.00386928546242687	1.05044783828866	-2.61361934067822	-0.922215337371932	1.00754883812845	-1.08312352366178	-0.638163618093063	-0.380573167799643	-0.73319517798407	-1.88882418056168	-0.429257232269495	-1.5509228675632	0.821346915758614	0.981434043452987	-1.64398940326292	-0.999599965612867	-0.11694128438493	1.18785433812308	-0.658155019637012	0.185748530576898	-1.34991818849374	-1.22350637595266	1.1377470805704	-1.52457930387442	-0.349390895798452	-0.798285450152678	-1.8111551248335	-2.58661737940589	-0.992981813062837	-1.13050226748547	0.0911596668770297	0.356676785180911	-0.21789987086209	0.326141955973549	0.544776736744443	-0.626546818609289
"ENDOG"	1.50878274959595	0.159356126420318	1.18376617409187	1.24865608791313	1.62315985787608	1.03043411552677	0.631887269211136	-0.0881160499990855	0.0084714142404565	0.32987970351758	0.40671895183623	1.51263563847706	0.300995109312675	1.199227634383	0.386490743324647	-0.0650136454355681	0.565037186798759	0.413067184406507	0.125159349421234	0.770252791172017	0.699082308430625	-0.843953060280399	0.921286143954496	1.08103406773302	1.16923283697904	-0.747890719974048	0.328652090689756	0.104254217940596	1.89288234529067	0.242169730030489	1.62765677181542	0.430495372825107	0.74029149899428	0.576375889228548	0.0919976149598943	1.30529379032877	1.07146657680465	0.661423480452749	0.863773663555371	1.62753887953855	0.708830484972612	1.3136452805471	0.809884797737864	0.391986553746949	-0.579727348966678	-0.257634310957166	0.134044405097697	-1.77823746989992	0.554601134143735	0.643655892436049	0.554766731057022	0.681887229907815	1.00599334093434	-0.00871319576463035	0.623783771613378	0.891494048176016	0.311615052372551	0.758356654072195	-2.09603205001872	-0.902412626751768	0.548448385120831	0.766943248548667	-0.66527438921608	-0.642552218311449	-1.52139286329682	-0.728744903923747	-1.73917879574666	1.27820305690368	0.0521343924226336	0.663349270287932	-0.320355960145514	0.711003680205023	-1.82515098226227	-0.469084874711185	-0.872031849739004	-0.10988286989238	-0.967639854088408	-1.32448453608936	-0.575906900106472	0.824145509879134	-0.536051956110944	-2.59741077314951	-1.84169538776854	-1.04650562871236	-1.50250418916334	-1.33549875431415	-0.77704957945383	-0.934812645079751	-1.06548566271489	0.180561875528209	0.934268795754082	0.198620904656187	-0.734066919219117	-0.828077525115049	-1.3419946832957	-1.47013356129561	-1.70608874516567	-1.62693152923899	0.86619287550781	-1.47230474855535	-1.29432976270108	-0.954237231883865	-0.824542528686381	-0.243071113898893	-0.905575241938357	-1.46012388926868	0.402979310940008	0.335544023992404	-0.35792254133202
"CHCHD6"	0.790199999662735	0.803410752053123	0.844224615803723	1.07850755375596	0.986961690744747	1.05417147978335	0.917551129295126	0.884436787798153	1.38211075498337	1.57388974185791	0.434424580483287	1.05749949172208	-0.992295117589348	0.345713979483928	1.08516018173468	0.80238325934529	1.10744471650413	1.61203660772234	0.742820187542601	0.273845926166943	1.07921463154064	-0.153926022606812	-0.575356565453754	0.768165750248317	-0.244627084660244	-0.0931795644199479	-0.237366126276634	-0.455566654806078	0.865930174995571	0.704392283742869	1.13941742307154	0.893595200722153	1.34028232179563	0.944995811225331	0.598451844402913	0.809849371845053	1.20767537436566	0.844723676312254	-0.199139498209179	-0.343927264975609	-0.64289756232536	1.00257521467253	0.75657063637261	0.129158718153439	-0.319039971926261	0.138802077326047	0.597639270820829	0.0681469280559729	0.00108925356530564	0.0453750044604015	0.754393737824616	0.59908870327819	1.21690829037996	0.288718471941543	0.798317030936604	1.02184570539957	-0.0394832908204583	-0.509421879733219	-1.45030085554169	0.389220270807833	-0.0405804056733805	0.000737068065248862	-1.85268041393973	-0.632200267450996	0.54299028088623	-1.69855296792147	-2.13717772084194	-1.58696275423455	-2.27331502060214	-0.574534598070344	-0.198031615753944	-1.65744554842029	1.04956240407498	-0.744362679021536	-0.232127508168633	1.46775022850231	-0.701741320960175	-0.539692593512272	0.201005753408212	-0.721207672010361	0.765352894348497	-0.411226389886547	-1.28573565060628	0.0148373934893379	0.216377751499608	1.18142596738137	-0.494487815072263	-1.87599848226785	-1.99681056215641	0.127247397693348	-0.104266985187914	-0.0622990702239025	-0.288434721548016	-2.22391182322807	-0.706458714051252	-0.724868357020679	-2.04407346258186	-0.18872201533859	0.263213350979474	-0.644606149607566	-0.991181170604079	-0.651371778596859	-0.809484250537289	-2.34092856919613	1.29234676467015	-1.55842442102479	0.237420578231467	-2.22627688984494	-0.664896623429521
"MRPS26"	1.47381879136533	1.65666081458749	1.33397112092567	0.980459434772108	1.41695304672204	0.89820792483935	1.01285475623425	0.83847799691022	0.526870005217644	1.14402654393669	0.81908385069991	0.918225889209596	0.652849367792654	0.410466684366988	-0.0672494202339725	0.969392059730776	0.576224561819854	1.45445599696417	0.452320232028825	0.255631063475522	-0.972090837321696	0.725462008891687	0.77532644890951	0.554060410558675	1.03868836994951	0.825743601487576	0.36354647300639	-0.560700460488866	0.942592397656744	-0.611901183688123	0.570553265347389	0.215256031091209	1.55259671587107	0.953259400345589	1.05381543464665	0.11189174894387	0.671999384909698	0.688981522536318	0.43589316057528	0.268306544329394	0.694995180966654	0.644424216328868	0.241358106999306	-1.2861612965324	-1.25723876854747	-0.356145243176284	1.18906506816114	0.757588865699339	0.553924724201806	-0.496356108375882	-0.701113605470378	0.918310785173484	0.29573596875714	0.665028758319238	0.720551745166843	1.67905275929049	-1.14654481083831	-0.743176598956104	-0.584294235996622	-0.83969881338915	-1.31465667756049	-1.91818109498372	-1.11438388435764	-0.22773502731773	0.406032915338741	-1.08596436081636	-1.51981675828029	-0.871262531490025	-1.02522907663651	0.997904802830941	-0.860411344088195	-0.655107760798061	-0.0305699364513158	-1.8699627745979	-0.520068313226994	-1.76132985385914	0.587489379055172	-0.286889031236227	0.383682070453022	-1.82050118115449	1.35847395399846	-1.03337929403039	1.16720687305549	1.22778301578033	-1.16073266643181	-1.56470311745117	-1.64820611793455	-1.31442376315166	0.438135623935142	-1.36122951805022	-0.711055332532014	0.140401883357597	-0.710919345486011	-1.07592299503842	-1.27646500874384	-1.6122628925097	-1.12607649793057	0.605518933025621	0.0564553155695241	-1.77048400571339	0.924435759885162	-0.629457314698442	-1.22655841668847	1.65974966660763	-1.49095076157066	-0.942889946930902	-0.672106901075598	0.300775496009388	-0.320440042783979
"MYBPC2"	0.235820822175636	0.437426432260288	1.26336915745738	1.53589721648251	1.05358627125922	1.84888743091491	0.959540008754302	1.74918152591387	0.686433273635391	1.11858446530419	0.157587327846218	1.02679524693221	2.2391263151699	-1.26541362093428	0.480632521853106	0.715705946104724	-0.00467339099314342	0.714877559620653	-0.704309049317928	0.87300641488338	0.7424933738944	0.258674400034274	0.91931372572493	0.989970584740143	0.467715989339281	0.542250690281041	0.388047632511114	1.90060719344774	0.362436448075368	1.58511300855929	1.12549345215862	1.02275042123946	-0.0181067621997403	0.495050294365692	0.896998358024646	-0.512415794192451	0.948173838346773	0.308610132539267	0.838778905238655	1.02376995162676	0.891411317035124	0.054786425110077	0.742514686607115	-0.265078435391849	-1.2447996806868	-0.548973513781504	-1.43814328548935	0.724539616561308	0.440870556233708	0.304011497914407	0.252553161915237	1.62377427418616	-0.548855643102101	0.420195094221806	0.42358535063658	0.303297976022468	-0.947729644510231	-0.766717582231556	0.112380471331561	-0.819553488730215	-0.881056590350835	-1.30389167828443	-0.587616662314617	-1.19314456181332	1.79425504344455	-0.671250223641024	0.356559240943703	-0.623621900168594	-1.20858207983198	-1.39908402082617	-0.435675978252114	-1.24068034654198	-0.218195018324859	0.855250321199698	-0.756850571704797	1.02265070747333	-0.902401048759944	-1.26135725273458	-0.747179725162338	-0.913891048559787	0.824961667057996	0.342885434583321	1.30322817303843	0.480382333848434	-1.48645057633378	0.847096629416575	-0.697688059341197	-0.0336713011010894	-1.77608494969615	-1.81111111237767	-1.40545544474387	0.794262494018777	-0.881031257148989	-1.9099937069957	-1.11955688714992	-0.427524543414414	-0.637075758261248	-1.46635530211768	-0.544074485738043	-0.783112063831356	-1.7923081334742	-0.547650479154218	-1.45900558818197	-1.35799131206096	-1.17591768671463	-0.912905853860856	-0.115434812455473	0.276054008788589	-1.33456490531827
"PPP1R9B"	1.18896136931687	1.04993080836273	0.883509724880357	0.600874490639974	0.466552028384215	1.03148601080673	0.383586292430626	-0.478977853705933	0.599262993924949	0.590273595023282	0.575350912640417	0.399910747990559	-0.151514955073403	1.78047560374827	-1.59844841263682	0.805763303543286	0.412955631231545	0.562578791008153	-1.04951021058293	1.28588038256363	-0.597814213556459	0.536931564983491	-1.19046666323343	-1.4827112880022	1.3553901908456	0.391749154372167	-0.954326726927147	0.941725376556821	-0.578472469578739	1.40389392096498	0.844777593525717	1.16986130109556	2.18170801500035	-0.0305250077452137	0.970007745993391	1.37374064589299	1.14375399016576	1.45721111731358	1.38123808637669	1.28856437217061	0.701589671694048	1.08598022944325	0.926904148715633	-0.231139965587351	-1.71233213769111	0.607666402696738	0.387997597215626	1.37161405006603	1.13297281188346	0.0779185984049494	-0.262594565066767	1.14736636424661	1.24881869430747	1.24108563744354	0.734644258179051	1.53436275127007	-0.432697281251566	-0.369944981783997	-0.452722231406051	-0.207394190988164	1.20241842492909	0.607385661701545	-0.691947016901889	-0.154332194841954	-0.540671471649787	-0.90916078297194	-1.04238357935718	-1.26040939071092	0.187194259971498	-0.66228574092594	-0.32827994438214	-0.834554588597048	-1.27754359608989	-1.06063367877658	-0.793630546860927	-1.07629226401629	-1.19967211838285	-1.11660778452051	-0.491398499689244	-0.707491329777208	-1.08969450177914	0.188144662114551	0.0893982874560377	1.45452295150869	-0.943838704034452	0.691592919788455	-1.05120113532427	-0.258232288432772	-0.33109347321485	-0.480094609419607	-0.378051746884757	-1.27291343535031	0.515347753465563	-0.238998263465175	-2.18347461454421	-0.75300472769852	-1.26897577722487	0.308019000490948	-0.070663351328494	-2.28804558141596	-0.241227228983041	-0.476307132407067	-1.95610442743795	-0.418588919228583	-1.13925783523169	-1.24671772652542	-1.35686456306001	0.457780724073071	-1.58639389655821
"CCDC167"	1.18603233792378	1.16305637761128	1.60681030787422	0.839874478570613	1.12390265610205	1.56780535552608	0.746854494587862	0.997770831984524	0.636643725096772	1.41452493330747	0.707027861174895	1.2137168606715	0.559285589836038	1.36517862744126	1.06882722659954	0.934432487981252	0.625628803430962	0.364907566348749	1.30170062779351	-0.843227310556198	0.147742481018599	-0.0301564595126401	1.00748044529019	0.113477450098617	-0.560473206373616	-0.166101234204303	0.704944503406045	1.19796697570223	0.939590424431263	-0.449684502370776	-0.183653304949608	0.226146153594763	0.627073531751283	0.743649708772708	0.751561334752535	-1.02516219561857	1.21545404966941	0.267671729041532	0.614328131401162	0.513103580348407	0.936036658947029	-0.0106484282456634	0.618272851001624	0.270437856441323	0.00246391528919854	-0.558027472693113	-0.382523996164208	-1.05457051276628	0.419556499665529	0.879466080651498	0.510097223523391	0.712897689315689	1.05213972341337	0.811111597855249	0.174870084272571	1.10719096924577	-1.04278401547495	0.0769779622587988	-1.63006111525965	-1.16407984706102	0.520940663653533	0.550368937254943	-0.916616151657547	-0.275481488238879	0.296596127612788	-0.85061221501621	-1.9027896526685	1.96262652690394	-1.22473275153047	0.343812270813034	-0.300314005910896	-0.357537270038066	-0.913324436483487	-0.552611436317282	0.197217693350799	-0.750270625100138	-0.904056108061667	-2.16059588354251	-0.464343009432324	-0.705682606292293	1.55279502095972	-1.5854549595407	1.4845747603543	-1.70612560144721	-1.22964341258866	-1.66941274659101	-1.79505108839055	-0.965474911300725	-1.04047084606536	0.247474154634396	-0.140433326852619	0.674104964626269	-2.10131015636524	-0.217522422018344	-1.18507115250894	-0.855643634237905	-0.142980563074882	-1.6347916542314	-0.0146908271063909	-2.12508753745362	-1.75617852252657	-1.06089724617169	-1.14962615386707	-0.622542266654064	0.893848784254887	-1.21194383831729	-0.644630223325525	0.5374439810775	0.907609685658273
