"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"
"TNNC1"	"TNNC1"	0.288575420171887	0.474591644266341	0.639410731065377	-0.685500599822559	-0.431122956835986	"IS03"	0.639410731065377
"FAM166A"	"FAM166A"	0.138024437351417	0.2285128277397	0.634010995145402	-0.572124661594003	-0.222838670104721	"IS03"	0.634010995145402
"EPHB4"	"EPHB4"	-0.228857037275978	0.17748386402285	0.632160037017384	0.200400855182186	-0.895360503746428	"IS03"	0.632160037017384
"TTLL9"	"TTLL9"	0.374544635760595	-0.204374303231403	0.622976255560379	0.0917721467648504	-1.06578587257337	"IS03"	0.622976255560379
"SLC2A10"	"SLC2A10"	0.327345069957433	-0.451749075658113	0.621746700715822	0.271972558659226	-1.06908249257884	"IS03"	0.621746700715822
"FILIP1"	"FILIP1"	0.397225286480017	-0.142718083336788	0.617962347983835	0.2638873311825	-1.38353108186254	"IS03"	0.617962347983835
"ZFP1"	"ZFP1"	0.461772106571631	-0.252832267139216	0.61561409230655	0.00287900435413026	-0.983766430223037	"IS03"	0.61561409230655
"FEZF1"	"FEZF1"	-0.315200127288442	-0.102598716423325	0.614835160702703	0.0517992677707809	-0.337587057301899	"IS03"	0.614835160702703
"HNRNPCL2"	"HNRNPCL2"	-0.315200119304652	-0.102598699328912	0.614835096482317	0.0517992974881934	-0.337587050964503	"IS03"	0.614835096482317
"ZNF250"	"ZNF250"	-0.169422610677173	0.526758936975622	0.606669798374512	0.000236389766895927	-0.930634839227287	"IS03"	0.606669798374512
"TMEM174"	"TMEM174"	-0.313990630506714	-0.100255007858748	0.606145662534582	0.0556309357952523	-0.336621741306112	"IS03"	0.606145662534582
"MAP1LC3C"	"MAP1LC3C"	0.371459056817567	0.00967508922926712	0.604313798993571	-0.246565889172596	-0.730535949219034	"IS03"	0.604313798993571
"AURKC"	"AURKC"	0.262327091609449	0.117300153681612	0.599726035653323	-0.330368990909007	-0.575450362939183	"IS03"	0.599726035653323
"ARHGAP26"	"ARHGAP26"	-0.558468587663328	0.335501477877436	0.595624296655764	0.0397155489723548	-0.397012368580332	"IS03"	0.595624296655764
"LIPG"	"LIPG"	0.220114108799502	0.0356926185778634	0.59395434860877	0.181286745600227	-1.19334305827626	"IS03"	0.59395434860877
"GALNT9"	"GALNT9"	0.0865547888089308	0.0818550255891182	0.59184291444343	-0.525720845693934	-0.0659532223710131	"IS03"	0.59184291444343
"EHD2"	"EHD2"	-0.546904975268765	-0.734353414631582	0.590511488575165	0.432761233513695	-0.0879789237329836	"IS03"	0.590511488575165
"A3GALT2"	"A3GALT2"	-0.303461266827949	-0.0956702495557959	0.58929506241397	0.0592039930231757	-0.338068956314456	"IS03"	0.58929506241397
"KLHL40"	"KLHL40"	-0.303756067890475	-0.0854468923780397	0.579128079379384	0.0613384811742289	-0.337875923877665	"IS03"	0.579128079379384
"ZMYND15"	"ZMYND15"	0.381733014056625	0.382894921595779	0.577610358001513	0.194493570329535	-1.65503089586758	"IS03"	0.577610358001513
"FMO5"	"FMO5"	-0.0127066710768689	-0.180279406976198	0.570578782568307	0.468762114157366	-1.15172031996082	"IS03"	0.570578782568307
"AZIN2"	"AZIN2"	-0.573537299562695	0.475272611240205	0.565903553470732	0.345014235568824	-0.902626859673327	"IS03"	0.565903553470732
"CCDC150"	"CCDC150"	0.0967691907110426	0.363643339633265	0.565645811621021	0.114585446788064	-1.20266151909084	"IS03"	0.565645811621021
"SORCS1"	"SORCS1"	0.193055960090687	-0.123495965093795	0.558413491559136	0.0729949528212459	-0.837018181322266	"IS03"	0.558413491559136
"TMEM126A"	"TMEM126A"	0.475054677516117	-0.0536918075217002	0.554635880953942	0.450892402805406	-1.73963014742839	"IS03"	0.554635880953942
"CAPZA3"	"CAPZA3"	-0.323760501751344	-0.154740921366951	0.55308336309197	0.142437989580823	-0.346827284749295	"IS03"	0.55308336309197
"IFNA8"	"IFNA8"	-0.323893506384946	0.00231598717904568	0.551282164891241	0.054157618886646	-0.346964198047722	"IS03"	0.551282164891241
"LRRC26"	"LRRC26"	0.201266768695851	0.0243415388663462	0.543963338790701	-0.11909507455519	-0.674829312919821	"IS03"	0.543963338790701
"IRAK2"	"IRAK2"	-0.376248072244282	0.202048589767678	0.542314669713728	0.0399588525010855	-0.424579511379967	"IS03"	0.542314669713728
"PCDH11Y"	"PCDH11Y"	0.0833695708615574	-0.406401886325259	0.539680554946171	0.118054378731263	-0.529166595669208	"IS03"	0.539680554946171
"TUBB6"	"TUBB6"	0.383848596539387	-0.291896752754472	0.534484528692754	0.161287673036449	-1.00479181245656	"IS03"	0.534484528692754
"SYNPR"	"SYNPR"	0.125941039427452	0.177508586740502	0.532052745276299	-0.552370271443997	-0.0820671074777006	"IS03"	0.532052745276299
"IFT20"	"IFT20"	0.39191537429763	-0.188506239483669	0.530282639513631	0.0480192203656072	-0.930845698853796	"IS03"	0.530282639513631
"SPIN2A"	"SPIN2A"	-0.218657333294091	-0.449217694787953	0.528178150254859	0.270632743645586	-0.374442314825749	"IS03"	0.528178150254859
"DAZAP2"	"DAZAP2"	-0.165402748077963	-0.716075541200054	0.527630408944627	0.380777038143777	-0.370051715301831	"IS03"	0.527630408944627
"CPB1"	"CPB1"	0.0509995702332929	0.190172613955194	0.527302299694485	-0.68834107084831	0.189722342390083	"IS03"	0.527302299694485
"ZPLD1"	"ZPLD1"	0.243916812309019	0.186079026524958	0.520823529924469	-0.551929723963802	-0.204696545599932	"IS03"	0.520823529924469
"RAB6C"	"RAB6C"	0.412063002529583	-0.158768868767363	0.516466656114526	-0.154172356580077	-0.670330302282212	"IS03"	0.516466656114526
"FCRL4"	"FCRL4"	0.140249461728329	-0.388364096524428	0.51626799688656	0.307127583588329	-0.851746749226332	"IS03"	0.51626799688656
"H2AFB3"	"H2AFB3"	0.370144232204422	-0.550832913956301	0.512474501287994	-0.0381584456900808	-0.46444790509956	"IS03"	0.512474501287994
"TPX2"	"TPX2"	0.187959908905238	0.184412329611305	0.508624617821502	-0.120081577891557	-0.751460705844667	"IS03"	0.508624617821502
"ASB11"	"ASB11"	-0.132257722937774	0.167108335614911	0.508288582404514	-0.416789682592878	0.0367806724904046	"IS03"	0.508288582404514
"APOL4"	"APOL4"	0.104694567413142	0.240204333854319	0.504217986403427	-0.282512432202097	-0.468494891429397	"IS03"	0.504217986403427
"FAM71B"	"FAM71B"	0.285750691786693	0.0316172572907193	0.500215241953538	-0.274787361064569	-0.498820775811518	"IS03"	0.500215241953538
"LAMTOR2"	"LAMTOR2"	0.422561920184807	0.0999617733346435	0.488565744709291	-0.0867295963814882	-0.960967040229805	"IS03"	0.488565744709291
"MPP7"	"MPP7"	-0.545562598412251	-0.0420857740287251	0.488554897214145	0.0647347479211284	-0.0158244847363706	"IS03"	0.488554897214145
"SLC22A23"	"SLC22A23"	-0.213970643583303	0.111183320438638	0.479767349940746	0.195134842926369	-0.678618534054793	"IS03"	0.479767349940746
"GP6"	"GP6"	-0.0581283397290707	-0.438001751242766	0.477650452266535	-0.277473413827737	0.2891667643889	"IS03"	0.477650452266535
"ARHGEF1"	"ARHGEF1"	-0.557031295583524	0.417022498086554	0.462361171577627	-0.0130656716960861	-0.240569213686616	"IS03"	0.462361171577627
"KLHDC10"	"KLHDC10"	-0.425837001017232	0.430007445101686	0.450874431604143	0.185735524796802	-0.666660651990165	"IS03"	0.450874431604143
"C19orf68"	"C19orf68"	-0.185358291495283	0.30491316334865	0.448288330941353	0.0521533465778234	-0.628020554987029	"IS03"	0.448288330941353
"FOXRED2"	"FOXRED2"	0.150873688448905	0.0709716916437447	0.44756558160742	0.228682452758222	-1.05204605161644	"IS03"	0.44756558160742
"HBG2"	"HBG2"	0.216924142434246	-0.357261321505804	0.438965011707468	-0.551983598289096	0.364193685310489	"IS03"	0.438965011707468
"POLN"	"POLN"	-0.318519584875876	0.370614331198691	0.43584227807683	0.260954965420991	-0.825226414722754	"IS03"	0.43584227807683
"NDUFAF3"	"NDUFAF3"	-0.314932361687445	-0.161121332814999	0.431287661262478	-0.272217379566314	0.382710598399159	"IS03"	0.431287661262478
"NAPA"	"NAPA"	-0.190190907570517	0.251085279589776	0.424490649394541	-0.557036062833241	0.326025911607418	"IS03"	0.424490649394541
"CT45A6"	"CT45A6"	-0.197377745206858	-0.098276895882384	0.421664911153974	0.10966308739098	-0.335644439148332	"IS03"	0.421664911153974
"APH1B"	"APH1B"	0.310582656426598	0.204066578802245	0.421165841546593	-0.31136202068546	-0.526670191192236	"IS03"	0.421165841546593
"TAC3"	"TAC3"	0.355594536063706	-0.387444879054077	0.41789086322401	0.0912925215202419	-0.664110706676088	"IS03"	0.41789086322401
"STON1.GTF2A1L"	"STON1.GTF2A1L"	-0.0785917962470563	0.0548046249509562	0.408078255481379	-0.182082637375299	-0.154647394277725	"IS03"	0.408078255481379
"SUSD4"	"SUSD4"	-0.0930613559677898	-0.0218195838780505	0.406350077090736	0.186140430127911	-0.604480156894921	"IS03"	0.406350077090736
"CAMSAP2"	"CAMSAP2"	0.0916924165187566	-0.0127554609689697	0.394455494566676	0.387138257283669	-1.08792916275321	"IS03"	0.394455494566676
"MPZL2"	"MPZL2"	0.297411093789602	0.193407967245221	0.391097283145398	0.176399628751475	-1.17282445632916	"IS03"	0.391097283145398
"JAGN1"	"JAGN1"	0.36886057047344	0.0775016879903835	0.378260446127002	0.0650318776519146	-0.979626172352489	"IS03"	0.378260446127002
"MGARP"	"MGARP"	0.261347200431703	0.0363228402294766	0.370823523176583	-0.301267815489192	-0.29334336673448	"IS03"	0.370823523176583
"PAQR5"	"PAQR5"	0.238818784563617	0.268495442188058	0.369869904355078	0.0499014745956243	-0.965382408010505	"IS03"	0.369869904355078
"NCKIPSD"	"NCKIPSD"	-0.00255721850423741	0.263350765106361	0.365618010393456	-0.137165098013951	-0.425974800813355	"IS03"	0.365618010393456
"RMDN3"	"RMDN3"	0.0409814176603343	0.23851715984784	0.361012796133047	0.0831292291086254	-0.764825595055004	"IS03"	0.361012796133047
"RTN1"	"RTN1"	0.0415350155230667	0.064833118412036	0.340193885033223	-0.19555601015981	-0.197340638928313	"IS03"	0.340193885033223
"LRRC59"	"LRRC59"	-0.0502200126306999	0.196474616603459	0.288021676093712	0.134934140436952	-0.624546103011321	"IS03"	0.288021676093712
"LCN8"	"LCN8"	0.162915127205643	0.0993488404323352	0.269970765368143	-0.0915144104850028	-0.42829330851766	"IS03"	0.269970765368143
"IGF2BP3"	"IGF2BP3"	-0.315410496038434	-0.177092111857303	0.212013908058574	0.0941129452798723	0.113970501288952	"IS03"	0.212013908058574
"PGM2"	"PGM2"	0.191274577102359	0.12560300630434	0.209555909875216	-0.012159817828689	-0.527312209207926	"IS03"	0.209555909875216
"ZNF461"	"ZNF461"	-0.140855951234455	-0.243730682785361	0.198513006607166	0.0327655209226095	0.0837859195375477	"IS03"	0.198513006607166
"FBXO9"	"FBXO9"	-0.0227971572229859	0.0346694165368261	0.156433563864197	-0.104750137817932	-0.0281077382582073	"IS03"	0.156433563864197
"TMEM65"	"TMEM65"	-0.596979512107584	0.248620857077369	-1.08462134721893	1.34593611667498	-0.285238949131227	"IS04"	1.34593611667498
"CD164"	"CD164"	-0.0157402703747131	-0.373901012698954	-1.30710621113166	1.29698309374485	-0.0805126358615858	"IS04"	1.29698309374485
"NAA25"	"NAA25"	-0.880152251073181	0.528308447855381	-0.787833039845178	1.26650910411514	-0.427578681736191	"IS04"	1.26650910411514
"BAG4"	"BAG4"	-0.523559049767035	-0.0946019758007825	-1.08434092823778	1.23171477679517	0.0826954599253825	"IS04"	1.23171477679517
"ZDHHC21"	"ZDHHC21"	-0.66641150550997	0.357631831237009	-1.08319037164913	1.22111190606554	-0.121827944485868	"IS04"	1.22111190606554
"SLC35F5"	"SLC35F5"	-1.01641281171624	0.161664600091059	-0.871231622115031	1.19754935677765	0.214713157632317	"IS04"	1.19754935677765
"CEP44"	"CEP44"	-0.757202705744657	0.192560479406903	-0.796079637621834	1.18623981341059	-0.158712368177265	"IS04"	1.18623981341059
"LIN7C"	"LIN7C"	-0.216571391744487	-0.495037492506178	-1.13354980615092	1.1727972109375	0.221092864093788	"IS04"	1.1727972109375
"BBS10"	"BBS10"	-0.299936658468078	-0.259043098597344	-0.92812454005481	1.1632682098512	-0.099607476922335	"IS04"	1.1632682098512
"ABI1"	"ABI1"	-0.335037079299062	0.0105957655833891	-0.758079178699189	1.15637483692931	-0.464406758533038	"IS04"	1.15637483692931
"EED"	"EED"	-0.597175222969545	0.386821088341251	-0.986124448298757	1.15485193426823	-0.233889411992126	"IS04"	1.15485193426823
"SUZ12"	"SUZ12"	-0.634755317807234	0.248370573803279	-1.06987205167744	1.14427457345467	0.0298642550663602	"IS04"	1.14427457345467
"SACM1L"	"SACM1L"	-0.824234788958639	0.630822501139518	-1.12621198426971	1.12070538290671	0.0163028291221819	"IS04"	1.12070538290671
"PYROXD1"	"PYROXD1"	0.232885199021664	-0.449180871523433	-0.673849256996029	1.10769224547412	-0.723177212808087	"IS04"	1.10769224547412
"MLLT10"	"MLLT10"	-0.737840674175366	0.41998080892472	-0.587810924200773	1.09200079069637	-0.464481411732951	"IS04"	1.09200079069637
"ZNF738"	"ZNF738"	-0.846445677558186	0.134593321832857	-0.496077006354402	1.08694202807073	-0.207180548924419	"IS04"	1.08694202807073
"PHF6"	"PHF6"	-0.264793620320533	0.221593250042412	-0.935714202686438	1.07735579376942	-0.40161144100203	"IS04"	1.07735579376942
"LETMD1"	"LETMD1"	-0.609713091669999	0.41194881211213	-0.626107427579304	1.05944901865843	-0.506556021789201	"IS04"	1.05944901865843
"VEZT"	"VEZT"	-0.948891355681472	0.0363222615000283	-0.506109834978436	1.0507417205425	0.0479552405358654	"IS04"	1.0507417205425
"HNRNPA0"	"HNRNPA0"	-0.193629751520792	-0.559076019529706	-0.711401844929158	1.03925423389283	-0.0309791419708901	"IS04"	1.03925423389283
"LYPLA1"	"LYPLA1"	-0.388569712131978	-0.220687083257322	-0.854596743808775	1.03656026886144	0.0648299886480294	"IS04"	1.03656026886144
"ZNF430"	"ZNF430"	-0.0676688389504259	-0.683761383783112	-0.418259956768289	1.03273831205441	-0.383018759142097	"IS04"	1.03273831205441
"NREP"	"NREP"	-1.15077540353553	-0.320025291008471	-0.0810648014626371	1.02857051470283	0.116157244343458	"IS04"	1.02857051470283
"PITPNB"	"PITPNB"	0.00882882390316309	-0.543096188954575	-0.773535978070339	1.02660170441522	-0.175174723859398	"IS04"	1.02660170441522
"TMEM248"	"TMEM248"	-0.474327567660253	0.00778214996474901	-0.791390365478286	1.02626982228968	-0.0867971748599263	"IS04"	1.02626982228968
"TMX1"	"TMX1"	0.139529963053568	-0.62910423529631	-1.07993638718524	1.02047175849503	0.106281539289833	"IS04"	1.02047175849503
"VAMP2"	"VAMP2"	-0.349087406024287	0.250997098895573	-1.07534238166026	1.01883672046045	-0.0941524817699845	"IS04"	1.01883672046045
"RNF145"	"RNF145"	-0.399227607322133	0.349650909748795	-0.777653102959805	1.01595585599805	-0.450363950016747	"IS04"	1.01595585599805
"SHISA9"	"SHISA9"	-1.02760410235363	-0.395960465994562	-0.675632721569621	1.01221992757038	0.734717991668239	"IS04"	1.01221992757038
"FBXO38"	"FBXO38"	-0.664467711118406	0.531541340346997	-0.503388800490408	1.00811247736656	-0.60938008177486	"IS04"	1.00811247736656
"MAT2B"	"MAT2B"	0.594244978216485	-0.719823828378128	-1.10802415861242	1.00287720063509	-0.253534681000927	"IS04"	1.00287720063509
"FAM122B"	"FAM122B"	-1.02674593097733	0.135569250148281	-0.795544129628247	0.997948286533653	0.450292820951212	"IS04"	0.997948286533653
"TM2D3"	"TM2D3"	-0.206736300610614	-0.149656804763105	-0.340666838903448	0.996436993598771	-0.707672306620923	"IS04"	0.996436993598771
"LAMTOR3"	"LAMTOR3"	0.0810071851322134	-0.185867837312793	-0.959826007752773	0.989194929935753	-0.2853198573311	"IS04"	0.989194929935753
"SAAL1"	"SAAL1"	-0.485033414390031	-0.00601705091421119	-0.105153061834077	0.987075073568564	-0.775476157509184	"IS04"	0.987075073568564
"RYBP"	"RYBP"	-0.408726794361826	0.0175233541281999	-1.33224236628865	0.984583432747871	0.499717834763513	"IS04"	0.984583432747871
"ZXDB"	"ZXDB"	-0.536040971769425	-0.0547332821381008	-0.676599635641149	0.982795004636087	-0.0343962252406666	"IS04"	0.982795004636087
"GFM1"	"GFM1"	-0.0328518948498835	0.326216723867014	-0.73274535729592	0.971362272746087	-0.812992576112206	"IS04"	0.971362272746087
"CLDND1"	"CLDND1"	-0.0595038588501914	-0.109196266930118	-0.759708200653351	0.971000445501466	-0.394464172010806	"IS04"	0.971000445501466
"VMA21"	"VMA21"	-0.253695995031119	0.091438849764475	-1.30417338411026	0.962776947082342	0.271232093699266	"IS04"	0.962776947082342
"UBE2W"	"UBE2W"	-0.343671126578674	-0.0191692211639913	-0.604927505732433	0.961585967947996	-0.321277038183256	"IS04"	0.961585967947996
"RAP1B"	"RAP1B"	-0.352580581953536	-0.475237620299902	-0.773183826481201	0.961062976018328	0.25349042751395	"IS04"	0.961062976018328
"RFK"	"RFK"	0.272283750453681	-0.18922161188005	-0.668841125577174	0.960158705241004	-0.773126920144243	"IS04"	0.960158705241004
"NDUFA5"	"NDUFA5"	0.253081776951751	-1.17626102160809	-0.838316760679063	0.956120661298714	0.257011629918281	"IS04"	0.956120661298714
"CNOT10"	"CNOT10"	-0.713039550298261	0.509442138226074	-0.644752605802293	0.953478780515877	-0.301714358849773	"IS04"	0.953478780515877
"DLST"	"DLST"	-0.975613075844797	0.290881632273193	-0.741234075068309	0.942758938391145	0.285704010608739	"IS04"	0.942758938391145
"SREK1"	"SREK1"	-0.448381815746179	-0.081912452787401	-0.445642824829281	0.940937479440178	-0.304914285782563	"IS04"	0.940937479440178
"RFC3"	"RFC3"	-0.146042062224109	-0.0140310952494623	-0.558915651079974	0.934242435092442	-0.551192531350182	"IS04"	0.934242435092442
"ACSL3"	"ACSL3"	-0.317489085359123	-0.13245303869646	-0.246578862255595	0.931916545907652	-0.614509831844197	"IS04"	0.931916545907652
"SEL1L3"	"SEL1L3"	-0.731125919771544	0.371670939464278	-0.658563071932653	0.921967258901188	-0.107703468514764	"IS04"	0.921967258901188
"NSUN3"	"NSUN3"	-0.438788485061083	0.0372491446294697	-0.640989697007539	0.914618795429734	-0.15696292713515	"IS04"	0.914618795429734
"PHTF2"	"PHTF2"	-0.296209705469556	-0.29992496589472	-0.537365356604788	0.91283670594612	-0.146445972684432	"IS04"	0.91283670594612
"AMD1"	"AMD1"	-0.0325786799828457	-0.666600184514004	-1.29555717449632	0.911928821448409	0.720944723222292	"IS04"	0.911928821448409
"TMEM260"	"TMEM260"	-0.469187432454097	0.602769169529642	-0.431445958623161	0.910124741743295	-0.81848301328209	"IS04"	0.910124741743295
"MON2"	"MON2"	-0.406936118661277	0.635088763883893	-0.647771683478905	0.904828558643915	-0.662643143924113	"IS04"	0.904828558643915
"NIP7"	"NIP7"	-0.158023713765493	0.052978820167102	-0.441278618598546	0.89921953223963	-0.674702903413926	"IS04"	0.89921953223963
"RTKN2"	"RTKN2"	-0.492955975795884	-0.202882612585836	-0.135744800862517	0.898078254786087	-0.442106516915343	"IS04"	0.898078254786087
"PTBP3"	"PTBP3"	-0.292365570679353	-0.567528973007715	-0.512955003736555	0.895020590148673	0.0684050114513204	"IS04"	0.895020590148673
"CTBS"	"CTBS"	-0.0613985157161635	0.0472548073643423	-0.87249920107151	0.89415055474653	-0.28443761250575	"IS04"	0.89415055474653
"ADO"	"ADO"	-0.477458188874247	0.465626864573221	-0.708771174485641	0.887638341543845	-0.353651457080204	"IS04"	0.887638341543845
"PLPP6"	"PLPP6"	-0.321731391052637	0.283744365531331	-0.765150728689738	0.887387493637561	-0.308505400201576	"IS04"	0.887387493637561
"ZNF670"	"ZNF670"	0.0712604768488945	-0.466897046943785	-0.361876161069231	0.882143510502677	-0.558090738373162	"IS04"	0.882143510502677
"PHF20"	"PHF20"	-0.58837253432973	0.00439985050165666	-0.130854431132777	0.880800370160498	-0.490484255352823	"IS04"	0.880800370160498
"FEM1C"	"FEM1C"	-0.222593507721498	-0.24344423820841	-0.654637004083713	0.87639040694996	-0.0887962331960751	"IS04"	0.87639040694996
"OCLM"	"OCLM"	0.0958934614988361	0.518540980568533	-0.377406327205277	0.875514753070582	-1.37033131037807	"IS04"	0.875514753070582
"SESN3"	"SESN3"	-0.00407484604563576	-0.302667355247265	-0.519878341901631	0.862057610738775	-0.406299134543651	"IS04"	0.862057610738775
"UEVLD"	"UEVLD"	-0.212028315655766	-0.161045163305861	-0.256684460167945	0.858137105201263	-0.587282902258095	"IS04"	0.858137105201263
"FOPNL"	"FOPNL"	-0.496961655048238	-0.256685279962364	-0.684565082157603	0.856899558347074	0.280215461262304	"IS04"	0.856899558347074
"DCUN1D4"	"DCUN1D4"	-0.574689170585737	-0.0862304317114707	-0.337037431529654	0.856549784929881	-0.164817853896989	"IS04"	0.856549784929881
"ARL6IP5"	"ARL6IP5"	0.382408026548225	-0.569988082319295	-1.06751963532682	0.854755889055531	0.0199457511063129	"IS04"	0.854755889055531
"PLGLB2"	"PLGLB2"	-0.453829821298812	0.233540396002322	-0.727610560804719	0.853819051958149	-0.117998818273519	"IS04"	0.853819051958149
"RHOT1"	"RHOT1"	-1.11517790939295	-0.171374094700199	-0.299248809157972	0.844021369429423	0.465251354701587	"IS04"	0.844021369429423
"PTER"	"PTER"	-0.307711285785922	0.295663678245488	-0.627539376041511	0.841664496553281	-0.42162940582315	"IS04"	0.841664496553281
"FKBP1A"	"FKBP1A"	-0.0246563714842079	-0.609381641109582	-0.546492141883503	0.825266357588881	-0.0483492731383935	"IS04"	0.825266357588881
"DERL2"	"DERL2"	0.368452047761212	-0.278106101251324	-0.806214506667133	0.821960423749112	-0.450868830324722	"IS04"	0.821960423749112
"ATL3"	"ATL3"	0.553276596408559	-0.81430388688261	-0.487319673337759	0.820477692094258	-0.563282952169778	"IS04"	0.820477692094258
"PCNP"	"PCNP"	-0.620945221707809	-0.282350929172728	-0.725188034785156	0.820104223564829	0.53385653307873	"IS04"	0.820104223564829
"FAM135A"	"FAM135A"	-0.411666713568782	0.262731135555316	-0.763461346770017	0.819138399980157	-0.0975338095270069	"IS04"	0.819138399980157
"RARS2"	"RARS2"	-0.492185930314194	-0.24847426937471	0.0767433967435315	0.817093364335656	-0.526489235117663	"IS04"	0.817093364335656
"TMBIM4"	"TMBIM4"	-0.34590525508316	-0.717442950941108	-0.154795066492866	0.815230940325508	-0.0360373143123184	"IS04"	0.815230940325508
"ENY2"	"ENY2"	-0.205797645827167	-0.0224790323609144	-0.800849832795035	0.812015621758823	-0.0327312438166944	"IS04"	0.812015621758823
"CMPK1"	"CMPK1"	-0.159403593356997	-0.520543630982261	-0.854174314247914	0.805376534085464	0.39706796356295	"IS04"	0.805376534085464
"ELF2"	"ELF2"	-0.162623057275628	0.490459524107601	-0.757253421947955	0.802711758347283	-0.537730550938992	"IS04"	0.802711758347283
"ACER3"	"ACER3"	-0.382192133001402	-0.344051205487459	-0.292951940999309	0.795549477390038	-0.121707974089164	"IS04"	0.795549477390038
"P2RY13"	"P2RY13"	0.468657691117299	-0.46811498732322	-0.3018696308052	0.790231825839454	-0.921280717290227	"IS04"	0.790231825839454
"PRMT3"	"PRMT3"	-0.59765906933868	0.3664766884994	-0.574329770933841	0.790010645710665	-0.151799543923965	"IS04"	0.790010645710665
"LSM11"	"LSM11"	-0.475920784156934	0.492973616895572	-0.518680634254866	0.786715041468453	-0.445206034453333	"IS04"	0.786715041468453
"SNURF"	"SNURF"	-0.497507894498133	-0.150338593145672	-0.636788581331847	0.78421098425897	0.244379815685965	"IS04"	0.78421098425897
"ACADM"	"ACADM"	0.098522945044876	-0.273279787854232	-0.432210422851761	0.780761332707769	-0.522392442118208	"IS04"	0.780761332707769
"WDR11"	"WDR11"	-0.616680914750208	0.394260612534655	-0.774261671764079	0.779041726676328	0.0854367789535063	"IS04"	0.779041726676328
"CLK4"	"CLK4"	-0.475234936345633	0.0906536543959452	-0.49080285020906	0.777086009238297	-0.131538457189809	"IS04"	0.777086009238297
"LRRC37A3"	"LRRC37A3"	-0.703351020648707	0.0225120284323465	-0.323349766414523	0.775423698691552	-0.0138607102861904	"IS04"	0.775423698691552
"PRDX3"	"PRDX3"	-0.0502613835025038	-0.216898409348341	-0.431627656071865	0.768185415350884	-0.390622067724702	"IS04"	0.768185415350884
"AGFG1"	"AGFG1"	-0.371584801352074	0.157613123857251	-0.498003522594591	0.766276267928048	-0.27512969220395	"IS04"	0.766276267928048
"FBXL3"	"FBXL3"	-0.205562359502592	0.393539028092138	-0.377405932212634	0.758960910080286	-0.773529542357875	"IS04"	0.758960910080286
"RFC1"	"RFC1"	-0.0875911294137171	0.186909489850842	-0.0462089238480016	0.756000068795874	-1.09708436421117	"IS04"	0.756000068795874
"G2E3"	"G2E3"	-0.83258765919718	0.320291219030611	0.0597146759947541	0.748967411168029	-0.510373225502196	"IS04"	0.748967411168029
"TMEM126B"	"TMEM126B"	-0.202521043235586	-0.268832846450678	-0.363401260897256	0.748364806572241	-0.231057116164815	"IS04"	0.748364806572241
"RPAP2"	"RPAP2"	-0.384773334364043	0.568911495021818	-0.501397504482799	0.745858416425091	-0.566797895068631	"IS04"	0.745858416425091
"DDX60L"	"DDX60L"	-0.535026133245856	0.216472974080883	-0.615778709624634	0.7415496890584	0.0204230509742405	"IS04"	0.7415496890584
"LMBRD1"	"LMBRD1"	0.295869809144948	-0.508204445941652	-0.596246102986249	0.737469705287247	-0.295970439318264	"IS04"	0.737469705287247
"DCLRE1A"	"DCLRE1A"	0.0117400447953369	0.391341894560457	-0.661494927299244	0.736558755671838	-0.656296583179346	"IS04"	0.736558755671838
"MGAT2"	"MGAT2"	-0.245494979161806	0.0778316334563868	-0.362944065245298	0.734888537937262	-0.451554560397897	"IS04"	0.734888537937262
"PPP2R3C"	"PPP2R3C"	0.280180879352612	-0.113058027227203	-0.801666237225318	0.733506509536062	-0.369200764971269	"IS04"	0.733506509536062
"ARMC8"	"ARMC8"	-0.583029224417187	-0.0102980542449265	-0.694029318570483	0.730890236105563	0.362232068531056	"IS04"	0.730890236105563
"HNRNPA1L2"	"HNRNPA1L2"	-0.353990627268334	0.439138222810678	-0.57997415244041	0.730449514466431	-0.382904848447672	"IS04"	0.730449514466431
"TMEM50A"	"TMEM50A"	0.0695889586753843	-0.817403824941835	-0.719985418137431	0.729200913621033	0.353941541923214	"IS04"	0.729200913621033
"AC066615.1"	"AC066615.1"	-0.596388365889826	0.35389230071286	-0.754340577699746	0.725602075361558	0.151498191921462	"IS04"	0.725602075361558
"CELF1"	"CELF1"	-0.693412896717792	0.564357220736843	-0.797367874166806	0.723434516325867	0.134095213347288	"IS04"	0.723434516325867
"METTL15"	"METTL15"	-0.211770329579004	0.186392157910006	-0.761097826924762	0.722940804864358	-0.114646945054323	"IS04"	0.722940804864358
"C4orf46"	"C4orf46"	-0.208361058828055	-0.13271140537657	-0.541550945384061	0.719643810511066	-0.0961985504906225	"IS04"	0.719643810511066
"RNF125"	"RNF125"	-0.444377891436117	0.0912438751447755	-0.0110523358129266	0.714913785772332	-0.612770127472089	"IS04"	0.714913785772332
"MFSD8"	"MFSD8"	-0.904131297587612	0.22096174769001	-0.173726787370361	0.705379205646432	-0.0270542210449969	"IS04"	0.705379205646432
"SECISBP2L"	"SECISBP2L"	-0.00613333337705635	0.148474094664595	-0.763864781087132	0.698822842643397	-0.26776395711628	"IS04"	0.698822842643397
"GNA13"	"GNA13"	-0.123571118484985	-0.200095202351737	-0.822578193439259	0.698037176135608	0.213417966386435	"IS04"	0.698037176135608
