"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"GDI2__pos"	7.40384649691166	2.22044604925031e-16	2.23649619859891	8.02081420595532	2.22044604925031e-16
"GGT5__pos"	5.36310340928758	2.22044604925031e-16	3.40458977907608	6.6593809785763	0.781728659538824
"GLRX5__pos"	2.22044604925031e-16	0.774782656453956	5.95003982880246	7.30959374954035	2.9826370912651
"GPHA2__pos"	2.22044604925031e-16	2.22044604925031e-16	11.2697925332052	5.2334434343189	2.22044604925031e-16
"GPR160__pos"	2.22044604925031e-16	2.22044604925031e-16	6.22217181062194	8.60340726327856	0.647128305409511
"GRIN1__pos"	2.65231841014853	1.30230103110549	11.3113342122311	2.36535840532135	2.22044604925031e-16
"GSC__pos"	7.02140308757575	2.22044604925031e-16	8.29394582174302	2.46241831357268	2.22044604925031e-16
"GZF1__pos"	2.22044604925031e-16	5.31087591943268	7.36616282975659	4.88317815997716	2.22044604925031e-16
"HBG2__pos"	2.92783412266287	1.92167247625129	6.29131807121234	3.5379887614219	3.64918175143689
"HNRNPC__pos"	5.02119607762127	2.22044604925031e-16	4.34261980420977	6.38672550150219	0.90641205257998
"IFNA8__pos"	2.22044604925031e-16	2.22044604925031e-16	10.3440420161626	6.61699325413353	2.22044604925031e-16
"IGSF1__pos"	3.58517923870468	2.50627722396721	9.60818804808086	2.85176946333095	2.22044604925031e-16
"KLHL40__pos"	2.22044604925031e-16	2.22044604925031e-16	10.4470877123141	6.52988198942415	2.22044604925031e-16
"LAMTOR2__pos"	3.50505451833496	0.902313282534527	4.52511630882218	0.978218604925309	1.82425671656262
"LIN7C__pos"	0.958536488057048	2.22044604925031e-16	2.22044604925031e-16	11.9671379919868	2.63417382320888
"LSM11__pos"	2.22044604925031e-16	5.65791656171477	2.22044604925031e-16	8.61721285424448	0.874980142383843
"MAP4K4__pos"	2.22044604925031e-16	6.26951869336542	5.56464094778423	5.77434129796213	0.255886171928594
"METTL15__pos"	1.55145817128194e-15	3.66825049786631	1.87757757578644	8.24850990236967	1.84951026689268
"MGAT2__pos"	1.79974461383989	1.5642879467347	2.1943182163999	9.90344140912334	0.432339824381068
"NAA25__pos"	2.22044604925031e-16	5.08840588946568	2.22044604925031e-16	11.53211306893	2.22044604925031e-16
"NDUFA5__pos"	3.71786817721627	2.22044604925031e-16	2.22044604925031e-16	9.32299261584726	2.62036561775155
"NMRK1__pos"	0.479236600977668	5.83446312216627	3.80561248674151	5.18141568300448	1.15774214537045
"NR2C1__pos"	2.22044604925031e-16	5.07577973132792	4.09153948096405	7.66894408106604	2.22044604925031e-16
"NYAP1__pos"	3.49292089890583	2.05689444147576	9.59001488285997	2.6856908843435	2.22044604925031e-16
"PCDHA10__pos"	0.512927785767204	2.22044604925031e-16	7.89187734961904	6.34671382822802	2.28276005972251
"PCNP__pos"	0.80606080962523	0.447005654506838	2.22044604925031e-16	8.82754888481612	2.710106781227
"PDZK1IP1__pos"	1.33555055849056	2.22044604925031e-16	4.64861053397945	5.56640229856781	6.27263559633878
"PHTF2__pos"	2.22044604925031e-16	2.44176004296673	0.622021955879425	9.43353451190878	1.26454093836437
"PPARD__pos"	2.22044604925031e-16	5.86165885948358	7.42911998862352	4.87068374740581	2.22044604925031e-16
"PTBP3__pos"	3.06651136496865	1.47960510219284	2.22044604925031e-16	9.78017923863652	2.22044604925031e-16
"PTPRE__pos"	5.18425864278839	4.47880211805301	6.26367591840475	1.0065496894942	1.10335254083437
"QPCT__pos"	6.58279836931714	2.22044604925031e-16	4.25378563056398	4.15658248821423	1.06308303222412
"RAB3A__pos"	6.25797883933114	3.22108564207545	5.4832360406956	2.13478138966503	2.22044604925031e-16
"RAD23B__pos"	5.09510840271488	0.216602359027062	2.2972468425348	5.69776677669002	1.5517154012744
"RAP2A__pos"	1.15507718933414	1.84857532377292	0.939399750088553	7.11243186778057	0.868888891631193
"RBM42__pos"	1.73920775894016	0.935306147069258	12.1759381583812	2.74178878528723	2.22044604925031e-16
"RFC3__pos"	1.48685242015709	2.27099182039668	1.29396372168565	11.2232957834632	2.22044604925031e-16
"RFK__pos"	5.8289538799341	1.18621871506373	0.288602369355567	8.65865407192365	0.681487002869845
"SCNN1D__pos"	1.34162734061904	7.58898413239025	8.16420476756468	1.93643077152677	2.22044604925031e-16
"SCP2__pos"	5.85441216816584	2.22044604925031e-16	2.22044604925031e-16	8.75827302680974	3.16914495304382
"SECISBP2L__pos"	1.74371004941898	4.33837643951055	0.444885932206025	8.38065580639609	1.67467171888421
"SEL1L3__pos"	2.22044604925031e-16	5.15939927873232	1.39780054117122	9.79799819598887	0.488820965454936
"SLC19A2__pos"	1.19013488243103	3.7186426460148	0.067782179655993	8.1891350384156	2.94360283251043
"SLC22A13__pos"	3.01232060071755	0.470585008722731	10.3388080630124	3.47871299781636	2.22044604925031e-16
"SLC2A10__pos"	2.17808923694618	2.22044604925031e-16	7.05979763318406	6.3023770241399	0.552375499104497
"SLC38A5__pos"	2.15576641748578	3.78759013564188	7.39385210702345	3.42526703538174	1.09161210386231
"SLITRK2__pos"	3.04739219077852	0.865633562774992	6.8833235914928	4.40339099415263	1.41651719811123
"SPAST__pos"	2.36102890862122	0.139829951004313	3.14443980440093	8.66233432249547	2.23448705326152
"SPIN2A__pos"	1.20350576338131	0.40438109789459	6.79374649681681	7.45056513377959	0.649157952894743
"STXBP5__pos"	2.22044604925031e-16	4.49468637017618	2.22044604925031e-16	7.29199424314398	2.95722499774277
"SUCNR1__pos"	4.1425084011587	2.22044604925031e-16	1.04868196275907	4.90226622636228	2.01487646222659
"SUMO1__pos"	8.57087738704895	2.22044604925031e-16	1.67297049492401	7.25430743329991	2.22044604925031e-16
"SYCE1__pos"	3.35995856528376	1.38722858988556	8.53411523042273	3.80636874565254	2.22044604925031e-16
"SYT1__pos"	4.42488367749166	1.45223594902257	7.0272043483596	4.1527391336272	0.217337293136045
"TAS2R42__pos"	2.22044604925031e-16	2.22044604925031e-16	9.39526484871761	6.02967713319796	1.82805277579903
"TBL2__pos"	2.22044604925031e-16	4.7170725519276	7.6810615530191	3.53647913218482	1.1182210007033
"TICAM2__pos"	4.6863962890296	1.51656075964081	2.32724769059171	4.99684755229428	2.22044604925031e-16
"TMEM116__pos"	2.22044604925031e-16	7.20471285397936	2.22044604925031e-16	9.56121889720647	0.766777876407973
"TMSB15B__pos"	2.22044604925031e-16	4.75205219722561	2.39873667389688	6.54255337856258	2.22044604925031e-16
"TPX2__pos"	3.95723263174527	1.10179523834514	8.13302860321828	4.19276277196006	2.22044604925031e-16
"TRAK2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.58264154083257	7.28453898604342	6.35585214516371
"TRAPPC4__pos"	3.82571485746936	6.58884894535908	1.07133326581636	4.45066875326954	1.98316961443676
"TRPM6__pos"	2.22044604925031e-16	0.681979428795742	9.81873437285724	5.46829531402201	0.0579521190799925
"VAMP1__pos"	2.22044604925031e-16	4.56550612366791	4.52203467624383	6.02081959534018	1.7113984281005
"VAMP7__pos"	3.82707341241495	2.22044604925031e-16	2.22044604925031e-16	7.47725920443994	6.7933839603599
"VMA21__pos"	1.10254502193135	1.79521426153301	2.22044604925031e-16	10.7015722279998	0.104920601770665
"WDR1__pos"	2.07619342891038	3.17375076122115	6.60538417790327	1.75033730489059	2.06820911357466
"ZDHHC21__pos"	2.22044604925031e-16	3.56463330666319	2.22044604925031e-16	11.6061926377214	0.43967473079254
"ZKSCAN1__pos"	2.22044604925031e-16	5.73780919919424	5.13049060967688	4.19106158484738	0.423128682803605
"ZNF28__pos"	4.67862319472376	5.81720213157747	1.77072623903336	6.34083443102073	2.22044604925031e-16
"ZNF367__pos"	2.22044604925031e-16	3.61125365220409	0.283527420852922	8.1728378363229	3.87823898737496
"ZNF670__pos"	2.49781083568232	2.4449008777924	0.722693281225373	10.8871988232127	2.22044604925031e-16
"ABI1__pos"	2.22044604925031e-16	2.01504425167856	2.22044604925031e-16	12.6087334030697	0.676691255325711
"ACADM__pos"	3.08569112008609	0.758914626156443	2.30006628700164	7.08260570477532	1.94818729300354
"ACCS__pos"	2.22044604925031e-16	7.17034176256955	3.1200684451455	3.56999236081527	1.75019705884682
"ACSL3__pos"	3.39043687476612	1.86930689913018	0.787122147141388	9.92090295354102	1.11480498747337
"ADO__pos"	0.862384743697111	4.00867971596423	0.340847439623399	10.2790632069099	1.00723126383336
"AEBP2__pos"	2.22044604925031e-16	4.7107340044655	5.10234952326019	7.40401382436966	0.213900274089897
"AGFG1__pos"	2.9580693663661	3.23934702766405	0.342225652153625	5.79700863122711	0.930478020574521
"AMD1__pos"	1.02687247585444	2.22044604925031e-16	2.22044604925031e-16	10.2573358050423	4.89253434076969
"ANKIB1__pos"	3.86266619298606	6.15122956487658	1.02495084983533	7.11358716758339	2.22044604925031e-16
"AP2M1__pos"	5.30828961273784	2.22044604925031e-16	3.41680100029013	3.32525503656138	5.42648418528252
"APH1B__pos"	4.3840195004903	2.2538486407616	5.65855045729262	0.322505591395973	1.70641306979446
"ARHGEF1__pos"	2.22044604925031e-16	4.25603711848537	6.20963824651005	5.85043833210835	0.141915378328649
"ATP2A2__pos"	3.13054541597638	4.75270206816815	2.22044604925031e-16	7.28593563478469	0.0516160891294099
"ATXN10__pos"	2.22044604925031e-16	3.39139787211461	4.07649480781834	6.64128563317923	2.45630321623334
"BARD1__pos"	2.47248029080197	3.55012284755686	3.17727905931562	5.14963597064016	2.73753896224927
"C19orf68__pos"	2.22044604925031e-16	3.86361110207399	6.61808987249955	5.0410319877308	2.22044604925031e-16
"CAMSAP2__pos"	2.16867120205173	2.83726007419071	5.20759361728387	4.19440089037979	0.0984192399873841
"CCNG1__pos"	4.40417944755802	3.1049538694302	2.22044604925031e-16	7.37733173177411	2.54066619236207
"CD164__pos"	2.66060284711223	0.49076871392651	2.22044604925031e-16	12.6189854640655	2.22044604925031e-16
"CHIC1__pos"	2.22044604925031e-16	1.54479628807174	4.642946213533	7.58109974014122	2.49221200870972
"CLK4__pos"	0.420430172471686	2.19477642276802	1.79525925335186	8.50168297270903	1.17957177168212
"COX7B__pos"	7.69127820620865	2.22044604925031e-16	4.00570135160866	3.80454542834049	0.611129657935268
"CPPED1__pos"	3.6890901691144	2.75273565795443	2.46570641493176	3.90019245069898	2.22044604925031e-16
"CYBRD1__pos"	2.19413973749059	0.164723327678029	3.48199853645724	8.65647100984682	2.37776307801367
"DAAM1__pos"	0.686997478899374	1.46227530641836	1.69268472140406	9.85186767921697	2.651533341081
"DDX60L__pos"	2.22044604925031e-16	4.24089168290871	0.394343598290738	10.7609421506443	1.55925515363406
"DLGAP2__pos"	2.22044604925031e-16	2.83951424193659	7.07564973938022	5.78514597374881	0.842511141784586
"DTWD2__pos"	1.32660046517754	2.10352129694177	5.89312988441873e-16	7.89857585311338	1.37042011677055
"E2F1__pos"	1.91647602917151	2.74766695480168	6.04674603723985	1.99019330651629	1.40088617127604
"EEF2K__pos"	2.22044604925031e-16	6.59707355125506	7.50702927385552	3.95345899314412	2.22044604925031e-16
"EML5__pos"	0.014930503846082	5.75355013579563	1.8187292610793	8.4276844180289	1.49973187234455
"EPHB4__pos"	2.22044604925031e-16	2.63585552852108	5.90126138587992	4.87734888190872	1.28584609048765
"EXOC3L1__pos"	4.47481096810682	2.20558572531025	8.15178188298602	3.00950077006869	2.31659979340645e-09
"FBXO38__pos"	2.22044604925031e-16	5.708865651065	2.22044604925031e-16	9.86057119544205	0.920949103801056
"FEM1C__pos"	1.29154604878723	1.84318138268122	0.163505795824962	10.7731545000472	2.34095492890265
"FGF5__pos"	2.22044604925031e-16	1.41064041539841	5.04367932912434	7.29505506735794	2.16127354869162
"FKBP1A__pos"	1.8429018107663	2.22044604925031e-16	0.573087587781165	7.63764673130038	1.57645208223939
"FMO5__pos"	2.22044604925031e-16	1.35295339324935	5.63398391292539	6.24902456317678	1.19231139304849
"GBGT1__pos"	0.375174071796114	5.85855963733393	3.76034679673663	7.05562059838062	0.725360136632452
"GFM1__pos"	0.731445056931602	4.00916537846177	0.0607806990223775	9.31864862540692	2.22044604925031e-16
"GNAS__pos"	3.4709949507328	3.5830568626069	0.000209479245541123	4.64674565910932	3.37818844795567
"GOLGA8S__pos"	1.61211273282663	1.95321017239849	2.38764445555356	7.20611971751285	2.73489263624536
"GSK3B__pos"	1.87472027992538	6.76145199730976	3.33352810225171	5.92946196555551	0.477057620172638
"GUCY1B3__pos"	4.21188638715315	2.22044604925031e-16	3.49601341553963	4.44258453441561	6.07457715491987
"HNRNPA1L2__pos"	2.22044604925031e-16	3.97053709926228	2.22044604925031e-16	11.1765168375676	1.32657510187702
"HSPB6__pos"	5.06968379481884	2.22044604925031e-16	4.13320585711804	5.13815785424633	0.74828460612383
"ITGB1__pos"	3.64634234212934	0.0344083166919054	1.73313914406361	4.64082712569947	2.4974660332273
"ITGB3BP__pos"	2.22044604925031e-16	4.13853411679749	0.840761089184328	7.76618979957153	2.99166765997156
"KDM3B__pos"	2.22044604925031e-16	6.96041265849617	3.39229237229853	6.03256474724314	0.378803012143057
"LAMTOR3__pos"	2.85599358892825	1.71144392741071	2.22044604925031e-16	10.6863723243082	2.22044604925031e-16
"LETMD1__pos"	2.22044604925031e-16	4.92815767535463	2.22044604925031e-16	10.8792821103173	2.22044604925031e-16
"LMBRD1__pos"	6.93747809830805	2.22044604925031e-16	0.824589425761443	8.29089552787392	1.79007198629455
"MAT2B__pos"	7.29689302271382	2.22044604925031e-16	2.22044604925031e-16	9.20667835152222	1.14739208499544
"METTL2B__pos"	8.59096049845683e-07	4.63243565972596	3.10562091602325	9.10505431840697	2.22044604925031e-16
"MFSD2A__pos"	2.22044604925031e-16	2.80421979706987	5.45790094588702	7.93929524533077	0.719992552094009
"MLLT10__pos"	2.22044604925031e-16	4.82830445302911	0.908269240354171	10.6409493376896	2.22044604925031e-16
"MMP13__pos"	2.22044604925031e-16	2.22044604925031e-16	10.6805326335383	6.16117828686145	2.22044604925031e-16
"MYLIP__pos"	1.26036117250992	4.68686514722431	2.22044604925031e-16	6.45765651593915	2.22044604925031e-16
"NANOGP8__pos"	5.23948387636142	2.74044345040964	6.94027266650099	3.43608306079585	2.22044604925031e-16
"NSUN3__pos"	2.22044604925031e-16	3.69105956019365	2.22044604925031e-16	10.9628312080516	0.490624386907114
"PDLIM1__pos"	1.94897283970524	2.22044604925031e-16	4.12652371981548	5.36349030382533	5.50192512338343
"PGM2__pos"	3.96762182397093	3.70778975051008	5.42189418804744	4.25665967921192	2.22044604925031e-16
"PHF20__pos"	1.30036712136241e-13	2.06465503168784	2.47400768375137	10.9723057353701	2.22044604925031e-16
"PSAT1__pos"	1.22630637843205	0.195529862889647	2.83518028045383	7.23966541928015	2.57278840879134
"RAP1B__pos"	1.40704705847177	0.919453632399842	2.22044604925031e-16	9.97603562295012	3.62166563607954
"RFTN2__pos"	2.41547706631134	2.22044604925031e-16	6.63445920103197	5.60186912111608	2.22044604925031e-16
"RPA4__pos"	4.0432391468858	5.10319989625324	2.12826254567849	6.88857259558525	2.22044604925031e-16
"RYBP__pos"	0.509049897035292	0.00744147752329897	2.22044604925031e-16	10.7038736206368	3.00940529457045
"SHMT2__pos"	2.22044604925031e-16	2.788352352102	7.54882699098555	3.69398352689642	2.22044604925031e-16
"SLC2A3__pos"	2.09573302190049	2.1861067672111	2.22044604925031e-16	5.98068317285194	6.71077731450157
"SLC35E2__pos"	2.22044604925031e-16	4.48416719083712	6.28033923261453	6.79581260954749	2.22044604925031e-16
"SLC35F2__pos"	2.54823497780911	4.11387902170043	2.83526175785458	4.92730927902162	0.142442654044164
"SMOX__pos"	2.22044604925031e-16	1.73877838556524	4.45450429962143	5.94809660816885	5.40814315879826
"SNURF__pos"	2.22044604925031e-16	2.65886954885809	1.63079424319449	8.51102149068067	3.37751462055749
"SPAG8__pos"	2.22044604925031e-16	2.35290071920565	5.77002714161621	6.52887421377556	2.22044604925031e-16
"TAC3__pos"	3.40595308532282	0.836242509771408	7.76567359554914	5.27360585357234	2.22044604925031e-16
"TMEM174__pos"	2.22044604925031e-16	2.22044604925031e-16	10.5382710049801	6.35353380931355	2.22044604925031e-16
"TNFSF14__pos"	1.25021304700514	3.54761136041102	6.47349938868251	5.20322297088767	2.22044604925031e-16
"TNK1__pos"	3.16096384702136e-14	5.55932945368286	8.4029212238701	3.24168333416872	2.22044604925031e-16
"TRIQK__pos"	2.54080476172147	0.338346464264985	4.03944957906565	6.41957900268664	1.60541748403297
"TSPAN12__pos"	1.85808986688532	2.66846879452247	4.33384239166116	6.16661324012324	1.16912720259853
"TTC23L__pos"	2.56848043745146	1.94567038280084	8.96063066543781	3.62719575973433	2.22044604925031e-16
"TWIST1__pos"	5.80392810208862	0.169670628026606	5.87091642638908	2.96751590285447	2.22044604925031e-16
"TXNL1__pos"	8.78585903685427	0.642889692372806	2.22044604925031e-16	7.64389991354993	1.3471126364314
"VAMP2__pos"	2.16241866756211	3.63921402655954	2.22044604925031e-16	9.82511516097141	0.61346756702693
"VEZT__pos"	2.22044604925031e-16	3.47954177513542	0.617246000324432	11.2281849792984	0.832018790140491
"WDR11__pos"	2.22044604925031e-16	3.15334379741719	2.22044604925031e-16	10.7109685391694	1.17333387619235
"ZFP1__pos"	4.92914567893178	2.20669340763337	7.06248573614109	2.56416238881991	2.22044604925031e-16
"ZKSCAN8__pos"	0.348857900111494	7.03466850388463	0.471308141672407	8.68987173409659	1.09788469636683
"ZNF649__pos"	2.22044604925031e-16	3.25375781762301	7.55583367138848	4.34307479928176	2.22044604925031e-16
"A3GALT2__pos"	2.22044604925031e-16	2.22044604925031e-16	10.487522056993	6.47540119923637	2.22044604925031e-16
"ABHD14B__pos"	5.52176943127789	2.3231819559914	3.47311118894738	6.55897800113038	0.0492133818048768
"AMDHD1__pos"	2.22044604925031e-16	6.19756681128131	5.09779505732449	3.15388999465468	2.19209160710065
"ARPP19__pos"	0.00115216026373598	1.10687324711428	0.577101016355008	8.8946984082078	4.82168070763691
"ASB2__pos"	2.22044604925031e-16	6.47736732344223	6.20278947447486	5.12133902672147	0.228505132469305
"ATF2__pos"	4.64107081179092	2.22044604925031e-16	3.34634968089511	3.83393167438542	4.28204876360083
"ATL3__pos"	5.72951984419511	2.22044604925031e-16	0.20080339146452	8.33561602254275	0.666267521756694
"AZIN2__pos"	2.22044604925031e-16	5.80558866735888	5.77324197490537	5.92151515487721	2.22044604925031e-16
"BNIP2__pos"	6.27779605501642	2.22044604925031e-16	2.22044604925031e-16	7.71414340958884	3.15369898092353
"BOLA2__pos"	2.7949792017248	1.20135992103562	0.912670384432016	8.04314611587447	4.2203604636959
"CD151__pos"	2.39773746877868	1.59157949877834	7.00722777546944	1.89226092770208	4.63474970998164
"CELF1__pos"	2.22044604925031e-16	5.56833615913544	2.22044604925031e-16	10.7882774512954	0.446069425882458
"CELF6__pos"	0.752419401760242	4.28876089312195	3.69053230916841	3.59186465011259	0.598653262750928
"CLCC1__pos"	2.22044604925031e-16	2.13740637334474	6.44717898847204	8.2108334717831	2.22044604925031e-16
"CLDND1__pos"	3.46323123426915	2.68828220820654	2.22044604925031e-16	10.8023436243913	2.22044604925031e-16
"CT45A6__pos"	2.22044604925031e-16	2.22044604925031e-16	9.47154363099577	7.29954388697491	2.22044604925031e-16
"DCUN1D4__pos"	0.834142690829755	3.51449963754896	2.20686064492986	9.12936936212718	0.781930409821286
"DGUOK__pos"	6.92994044273081	1.08684755914481	4.50114907252773	5.79503202719996	2.22044604925031e-16
"EED__pos"	2.22044604925031e-16	4.43809828145847	2.22044604925031e-16	11.7957651016244	2.22044604925031e-16
"EPRS__pos"	7.66694797674124	2.96854705169956	0.806944282263292	6.573483966239	2.22044604925031e-16
"F11R__pos"	0.973179436066247	1.41706675469636	2.12465864580243	7.67265936188565	5.36297159490585
"FAM109B__pos"	3.19511094199459	3.10334895554359	6.81111868180195	2.67912179373532	2.22044604925031e-16
"FAM71B__pos"	2.22044604925031e-16	5.89961487565462e-07	13.1358902956479	4.14015009366769	2.22044604925031e-16
"FAM72D__pos"	3.99488710278622	0.279552046285875	4.14254833836747	6.14898504050278	2.04313926698052
"FBXO48__pos"	2.22044604925031e-16	2.07165349795578	2.13838841144169	9.76878678554328	2.31510231059556
"FBXO9__pos"	2.9980942668571	3.99865069323295	1.98350263771167	4.11882760319809	2.23129095954857
"FCHO2__pos"	5.34023314027615	1.3441931881643	3.12348238231952	6.42037334836353	1.67515212572611
"FCRL4__pos"	1.19055653144444	2.22044604925031e-16	5.72969080289609	6.23002761640577	1.77299556706205
"GNA13__pos"	2.26641362221151	2.53354104924984e-05	0.20756462182967	10.602625295418	1.65025094289965
"H2AFB3__pos"	0.268020746445681	2.22044604925031e-16	11.5429174468784	5.30473107439517	2.22044604925031e-16
"HBE1__pos"	2.22044604925031e-16	2.22044604925031e-16	9.68381084125177	6.11812734045379	1.33358424619134
"HNRNPCL2__pos"	2.22044604925031e-16	2.22044604925031e-16	10.5602166770355	6.27817002244792	2.22044604925031e-16
"IGFBP2__pos"	2.57610678805257	1.38105844172924	5.97463739944991	3.59884481409569	1.23504377683227
"IL6R__pos"	1.76304156212766	10.5410852883809	1.8703236822813	4.46976348782396	2.22044604925031e-16
"IRAK2__pos"	2.51084983270477e-09	2.32384618182057	7.43458971280207	5.20566917963061	1.4162233192675
"KIAA1143__pos"	4.91936180402492	1.81707800000312	3.72826294991117	5.61880367226818	2.22044604925031e-16
"KIF14__pos"	3.08905438098579	2.75812714317653	1.91147711508277	6.6245435845765	0.372057397694419
"KLHDC10__pos"	2.22044604925031e-16	2.92123488925685	6.61964660188966	7.31846878444218	2.22044604925031e-16
"KPNA4__pos"	2.22044604925031e-16	3.95117235942412	1.27962707198777	8.17448251405888	2.22044604925031e-16
"LAMP3__pos"	6.4708661005927	2.22044604925031e-16	6.27086783465792	4.43082065534141	0.425192249765019
"LEPROT__pos"	0.620142090020173	1.50722716193272	2.20551155990541	6.18217021820293	3.09552279630256
"LRFN1__pos"	2.22044604925031e-16	2.42456335167003	4.89609418084138	5.0700733299371	0.322644884130782
"LRRC26__pos"	1.81353263243679	1.09515695167565	10.3665140654262	4.1525811522405	2.22044604925031e-16
"LRRC59__pos"	2.66315821723856	2.59591438330568	5.67352788928242	4.92954835068794	0.618612664638995
"MAL__pos"	4.71446534820161	3.47952402454179e-13	5.50917213745457	3.18710960072412	0.661785912102159
"MKLN1__pos"	2.22044604925031e-16	2.69081005890967	1.69512033756458	7.75691080797638	1.93011643490154
"MMD__pos"	0.691045198245555	2.22044604925031e-16	1.56506324174163	9.27056353417049	4.60968083203956
"MRPS35__pos"	6.1010999824812	2.22044604925031e-16	3.03276510716296	4.44234873056648	3.68427105671751
"NDUFS1__pos"	4.27548564067116	6.15650274299521	6.28310954879546e-08	5.96850288270146	2.22042310798202
"PBX1__pos"	2.22044604925031e-16	2.22044604925031e-16	5.8659213346196	7.45504778143739	3.76504214781721
"PCSK6__pos"	1.16587333487742	2.22044604925031e-16	5.01228090453288	5.8834502793927	4.59307369887343
"PEBP4__pos"	0.480821385691734	2.22044604925031e-16	11.699394389574	4.84202069919201	2.22044604925031e-16
"PHYHD1__pos"	2.85182038716015	1.93356276975271	8.23039088515258	3.45517289443146	2.22044604925031e-16
"PIAS4__pos"	2.07562315263945	3.57561775951854	7.11139784700114	1.05543267449658	0.888727890114039
"PITPNM2__pos"	2.22044604925031e-16	5.77948426122987	5.43279034401067	3.09672856526547	3.92278880891378
"PKLR__pos"	2.22044604925031e-16	2.22044604925031e-16	10.7754374730484	6.13307094645305	2.22044604925031e-16
"PLPP6__pos"	2.22044604925031e-16	3.41767368445601	2.22044604925031e-16	10.3820438550881	1.26088680869464
"POLN__pos"	2.22044604925031e-16	6.85735386381735	5.74051745405503	4.84574281877627	2.22044604925031e-16
"PPP2R3C__pos"	5.41263389563309	1.34172585913877	2.22044604925031e-16	9.11092902959072	1.22844840903655
"PRKD2__pos"	2.22044604925031e-16	4.70521940614664	9.06882540537552	4.21214208529393	2.22044604925031e-16
"PXN__pos"	2.22044604925031e-16	4.16776827028314	8.04544586220192	5.18199820949677	0.306832780944658
"PYCR2__pos"	2.22044604925031e-16	6.30369034769957	4.72967767586393	2.30405048514593	3.15762122833852
"PYROXD1__pos"	3.9648259338742	2.1114122396808	2.22044604925031e-16	10.3770619892307	2.22044604925031e-16
"RGP1__pos"	2.22044604925031e-16	9.2618084130873	1.8214640306769	6.17154290441348	0.528536198005488
"RMDN3__pos"	1.48101578005078	2.54900712404391	5.31521608899716	3.37534593509411	0.645294478247572
"RNF145__pos"	9.18586085398448e-14	6.05043515075548	2.22044604925031e-16	10.8151558389859	2.22044604925031e-16
"RTKN2__pos"	2.22044604925031e-16	1.97936503192561	2.08154518934364	9.49384830022275	1.87511155896246
"SAAL1__pos"	2.22044604925031e-16	3.44553846974437	2.50137400616142	10.5774425350031	2.22044604925031e-16
"SESN3__pos"	3.23722971919849	3.3612811939914	0.830864736017023	7.79630768723365	2.22044604925031e-16
"SLC25A37__pos"	2.22044604925031e-16	5.78855448492296	2.22044604925031e-16	6.62549523748152	5.28220158670561
"SND1__pos"	4.81789984058163e-14	7.03055020955522	3.81429218288726	5.50228577051783	2.22044604925031e-16
"SNX3__pos"	7.22371981323471	2.22044604925031e-16	3.66907092658645	2.53254602951925	3.31331107125243
"SP1__pos"	5.58976325231385	5.53451293656854	0.909055681492049	4.61923674251319	2.22044604925031e-16
"SSX2IP__pos"	2.8876337829224	3.84832704763734	0.514443842887261	5.0663918188817	2.47738068361709
"STON1.GTF2A1L__pos"	4.46775760864475	2.62390568397848	4.89661853595043	3.1502958369464	2.53774331318942
"STX1A__pos"	1.73470734532359	0.997298581465359	8.16374722080895	3.23034994587875	1.57615756627462
"TCP11L2__pos"	2.22044604925031e-16	5.92233631609397	2.22044604925031e-16	5.87388877065992	3.91488292928794
"TMBIM4__pos"	0.812367140498359	2.22044604925031e-16	3.10372562742576	10.1865756975101	2.20375492367439
"TMEM256__pos"	7.368788473198	2.22044604925031e-16	2.07408774146843	4.30017660897182	2.68679792098261
"TNFRSF10D__pos"	1.28875842745983	3.46362074973569	3.40694939609214	7.27040741089578	2.07418447926996
"TTLL9__pos"	1.51187232189745	3.48647250557195	5.97951289801874	5.18395213662992	2.22044604925031e-16
"TUBB1__pos"	1.79573683124314	2.22044604925031e-16	6.30332967194014	4.59696083754059	4.99324194600989
"TUBG1__pos"	4.66051656133511	2.88524544546513	7.82482838080652	1.96808011235746	0.709117620263904
"UBE2W__pos"	1.01488054586509	1.07718449352818	0.620343434987675	9.2794098467458	1.57163565752775
"VCL__pos"	1.00026947187448	1.94117077764765	3.39556530690832	3.62930854546516	4.31704346269022
"WRB__pos"	2.22044604925031e-16	3.34078211999404	3.55726371752629	7.53376461200239	1.95026341388633
"ZDHHC19__pos"	1.43159193816434	0.380445502109082	10.3030178072037	4.64035649127795	2.22044604925031e-16
"ZNF112__pos"	0.463080666829009	3.26138534741354	4.38450494123815	8.38067383903116	0.34208684456944
"ZNF250__pos"	2.22044604925031e-16	4.48427144574996	5.42298421119719	4.80025521869322	2.22044604925031e-16
"ZNF689__pos"	0.421079194483805	5.5385838048365	6.21020884873237	2.962396544577	0.000150586821674349
"AC066615.1__neg"	6.45544840066128	0.0440082374189939	8.49483373318639	2.22044604925031e-16	2.30019309262264
"ACER3__neg"	4.63218442612816	4.56909987544571	5.65044920163572	0.953301564246189	3.77443653595914
"AK9__neg"	7.39020214074761	2.72471992337253	2.22405979928606	2.52679681180078	3.71239501132326
"ALDH6A1__neg"	1.19679657972512	2.49932481517444	1.57333053956996	2.34280365041106	9.16806342442112
"ANAPC5__neg"	5.70188776920111	0.395856674777516	8.10364506395131	0.974791963604443	0.486298070450713
