"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"P2RX2"	"P2RX2"	0.589564787572337	-0.179786029392045	0.739792180719245	-0.137759297377657	-1.11844488371286	"S01"	0.739792180719245	"IS03"
"IGFBP2"	"IGFBP2"	0.407228198737006	-0.256859029173659	0.737259422799467	0.0775917987828002	-1.16531415647376	"S01"	0.737259422799467	"IS03"
"GPHA2"	"GPHA2"	0.169152919391707	-0.669986338016435	0.72570212445886	0.0507612047235229	-0.515779726950714	"S01"	0.72570212445886	"IS03"
"PTPRE"	"PTPRE"	0.120858228126912	0.292845384739791	0.722675578137183	-0.238225180850288	-0.837703046199473	"S01"	0.722675578137183	"IS03"
"SYCE1"	"SYCE1"	-0.0106831104461653	-0.00152602795230454	0.71477150508742	-0.0592936682913906	-0.701800569912323	"S01"	0.71477150508742	"IS03"
"PDGFA"	"PDGFA"	-0.421165921100859	-0.550429977869557	0.712478395101897	-0.290663484099295	0.530369630167306	"S01"	0.712478395101897	"IS03"
"PXN"	"PXN"	-0.623048584809689	0.501727462437831	0.703906880788174	-0.262188925915336	-0.150459762387258	"S01"	0.703906880788174	"IS03"
"RFTN2"	"RFTN2"	0.320686320522631	-0.532094630729337	0.702833484501385	0.392283355549366	-1.25975694058874	"S01"	0.702833484501385	"IS03"
"MPDU1"	"MPDU1"	0.0691447907422185	0.641264869036062	0.699837463574693	-0.165191660840412	-1.14878344538225	"S01"	0.699837463574693	"IS03"
"LRRC17"	"LRRC17"	0.500601593032191	-0.334198823118462	0.693338536687859	-0.0425187296159903	-0.980219422674397	"S01"	0.693338536687859	"IS03"
"TRIP13"	"TRIP13"	0.363039863399595	0.358974751950454	0.69267359082982	0.190107923330217	-1.73757616593364	"S01"	0.69267359082982	"IS03"
"PIAS4"	"PIAS4"	0.354039681847646	0.487150365595078	0.691534250224123	-0.251362640068762	-1.19613237271523	"S01"	0.691534250224123	"IS03"
"FUT7"	"FUT7"	0.321888995237038	0.452209951183948	0.690993806156674	-0.0669018801039582	-1.39776772326031	"S01"	0.690993806156674	"IS03"
"FAM109B"	"FAM109B"	0.566165382662511	0.429803661206428	0.674279231336221	-0.050014566330453	-1.64890722035127	"S01"	0.674279231336221	"IS03"
"TBL2"	"TBL2"	-0.187076549712371	0.327700691932228	0.66577951080601	-0.00463104839839282	-0.806568182564352	"S01"	0.66577951080601	"IS03"
"CMTM4"	"CMTM4"	-0.666801479664062	0.00359834425810901	0.658217984118032	0.249020838193858	-0.377918770699605	"S01"	0.658217984118032	"IS03"
"SPAG8"	"SPAG8"	0.165771260389586	0.190560218792999	0.654022328843952	0.196892664805653	-1.35203360303306	"S01"	0.654022328843952	"IS03"
"SNAPC2"	"SNAPC2"	-0.335953750319163	0.24910876436224	0.652592932497472	-0.228180040554199	-0.243993029260561	"S01"	0.652592932497472	"IS03"
"E2F1"	"E2F1"	0.29499828341314	0.375802429760208	0.652379505577676	-0.245031791139272	-1.00580952866543	"S01"	0.652379505577676	"IS03"
"GZF1"	"GZF1"	-0.385935019059873	0.518399142445787	0.65099503866648	0.0463291237610162	-0.805786164082282	"S01"	0.65099503866648	"IS03"
"ARF1"	"ARF1"	-0.00440695599318384	-0.14682071698113	0.645022419209977	-0.594167118860684	0.260009436329605	"S01"	0.645022419209977	"IS03"
"NPAP1"	"NPAP1"	-0.210456737745666	-0.359762817604112	0.644552516475482	-0.0197656670597961	-0.168877946621607	"S01"	0.644552516475482	"IS03"
"ZDHHC11"	"ZDHHC11"	-0.0263077180498473	0.318415491722734	0.642168310607718	-0.117163516441796	-0.784075100797382	"S01"	0.642168310607718	"IS03"
"TNNC1"	"TNNC1"	0.288575420171887	0.474591644266341	0.639410731065377	-0.685500599822559	-0.431122956835986	"S01"	0.639410731065377	"IS03"
"FAM166A"	"FAM166A"	0.138024437351417	0.2285128277397	0.634010995145402	-0.572124661594003	-0.222838670104721	"S01"	0.634010995145402	"IS03"
"EPHB4"	"EPHB4"	-0.228857037275978	0.17748386402285	0.632160037017384	0.200400855182186	-0.895360503746428	"S01"	0.632160037017384	"IS03"
"TTLL9"	"TTLL9"	0.374544635760595	-0.204374303231403	0.622976255560379	0.0917721467648504	-1.06578587257337	"S01"	0.622976255560379	"IS03"
"SLC2A10"	"SLC2A10"	0.327345069957433	-0.451749075658113	0.621746700715822	0.271972558659226	-1.06908249257884	"S01"	0.621746700715822	"IS03"
"FILIP1"	"FILIP1"	0.397225286480017	-0.142718083336788	0.617962347983835	0.2638873311825	-1.38353108186254	"S01"	0.617962347983835	"IS03"
"ZFP1"	"ZFP1"	0.461772106571631	-0.252832267139216	0.61561409230655	0.00287900435413026	-0.983766430223037	"S01"	0.61561409230655	"IS03"
"FEZF1"	"FEZF1"	-0.315200127288442	-0.102598716423325	0.614835160702703	0.0517992677707809	-0.337587057301899	"S01"	0.614835160702703	"IS03"
"HNRNPCL2"	"HNRNPCL2"	-0.315200119304652	-0.102598699328912	0.614835096482317	0.0517992974881934	-0.337587050964503	"S01"	0.614835096482317	"IS03"
"ZNF250"	"ZNF250"	-0.169422610677173	0.526758936975622	0.606669798374512	0.000236389766895927	-0.930634839227287	"S01"	0.606669798374512	"IS03"
"TMEM174"	"TMEM174"	-0.313990630506714	-0.100255007858748	0.606145662534582	0.0556309357952523	-0.336621741306112	"S01"	0.606145662534582	"IS03"
"MAP1LC3C"	"MAP1LC3C"	0.371459056817567	0.00967508922926712	0.604313798993571	-0.246565889172596	-0.730535949219034	"S01"	0.604313798993571	"IS03"
