"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP15"	"LP55"	"LP56"	"LP60"	"LP62"	"LP63"	"LP64"	"LP65"	"LP82"	"LP112"	"LP115"	"LP25"	"LP27"	"LP28"	"LP32"	"LP33"	"LP34"	"LP35"	"LP39"	"LP40"	"LP41"	"LP42"	"LP43"	"LP44"	"LP45"	"LP46"	"LP48"	"LP49"	"LP67"	"LP79"	"LP90"	"LP91"	"LP92"	"LP94"	"LP95"	"LP96"	"LP97"	"LP100"	"LP103"	"LP106"	"LP108"	"LP109"	"LP110"
"FAM109B"	-0.314061908626418	0.784957487886307	0.816865145317745	0.819317096545978	0.838701277939071	0.786288233898355	0.817365959854158	0.784458355809809	0.782733308510275	0.101776399334689	-0.65775503452445	0.791110500339269	-0.206946390577548	0.905175717030356	0.82372545136105	0.804105191418905	0.802167393273907	0.788746889485802	0.811665014003291	1.03180122430155	-0.18162595273011	-0.0904754995077268	0.788850059822746	-0.500124631750762	0.809486600676717	-0.391968300557835	-0.463627297310751	-0.157289121569803	-0.464558687727293	0.810249231834267	0.798884674760736	0.831901087435739	0.783723938326124	0.0337987851464265	0.803909198059613	-0.0972830448864245	-1.84632860139136	0.819828915783413	-1.84632860139136	0.0722882003852573	0.783953998680656	0.830951492863243	-0.438055801390015	-0.129479251174945	-1.84632860139136	-0.224872413216125	-1.84632860139136	0.801883182339789	-0.259584121066235	-1.84632860139136	0.78363379997512	-0.124411410345136	0.783768422744443	0.815180990510143
"TBL2"	0.70148005804112	1.03884312630328	1.32825337462136	-0.671072223180343	0.506830702078638	1.08918185133168	1.06420931335645	-0.6672221369196	0.6312823240848	0.672856202661129	1.01076780134589	0.813738478474381	-0.725431209127624	1.82933226116763	1.00716377261198	0.418980620434366	-0.612202744217665	0.815978792243999	0.404478367144071	1.90372195199468	-0.272001159231187	-0.598325638221765	1.09883222135475	1.18056646620946	0.76420530427725	1.05100641585911	0.519266453586111	-1.2147485833137	0.474582228597647	0.568560443413044	-0.68479396433658	-1.37157184014967	1.10213422632235	1.33093891008499	-1.05552278179475	-0.761036015584188	-1.57637944746933	-0.859633011585523	-0.268220716320123	-1.22352493211953	-1.15137360063379	1.05844645897353	0.72212426576947	-1.01046811226987	-1.01377881466346	-0.240217345904574	1.35085138391893	-0.403109611039209	-0.481289916770088	0.453269457708025	0.422387896787358	-1.38084000775138	1.14751428735601	1.34713509567452
"CMTM4"	0.974934883198738	1.3336675807849	0.812842705570701	0.863214035086489	0.888363294621877	0.863676864743937	0.783975796325469	1.12494453917574	1.07309148640608	-0.0815016819914572	-1.49076891484569	0.0448284623665525	0.783717315810885	1.01046739629362	0.914513643605867	-0.666118344702112	0.784440395547032	0.914990211922643	0.838209420489152	1.40017398775461	-0.567079959755147	-1.04651686518133	0.775743490476908	0.799633601839394	-1.2449377444883	1.0620725213872	-1.04547666815762	0.885862481184596	0.817155232962413	0.804077731684628	0.855254861533178	0.934814191800817	0.982538244738024	0.849148146575211	0.995066148730406	-1.21405539115244	-0.339553587867137	-0.791730292439961	-0.57620327452325	0.068714447958186	0.70908629105776	0.0162614648110903	-0.925235248671811	0.842725342153311	-0.827312566261817	-0.653899086588285	-2.46011757198392	0.871382063976964	-0.968664561716326	0.917193011636704	0.84820751027143	1.10627913675413	0.833760544999624	0.701451227407569
"SPAG8"	0.647929552326325	0.848706211168248	0.653848573067469	-0.289168789879101	0.723407046061741	0.702569151465696	-0.605907862561705	0.531606658890875	0.675788090947546	0.642089028456482	0.475129713282612	0.700608064882216	0.695826322934971	-0.142511764215067	0.840463390241793	0.320723595022149	0.43847598158263	0.652901412729376	0.666257022870804	0.90999755578346	0.691954235301392	0.703698895945833	0.757913868196252	0.804792979033876	0.703578656445833	0.857598730621769	0.816526729667836	-1.83767509948196	-0.9685162904378	0.791983958642557	0.113039266248313	0.825173000493997	0.76060370608748	-1.07895909479666	0.837240261686139	0.757811763119872	0.762602660587142	0.6993172695487	0.792068412760697	-0.471277761234482	0.651438882269009	0.0311777718699835	0.698995608504101	-1.83767509948196	0.681970651879177	0.720705669411392	-1.83767509948196	0.766300861360171	0.249442693339985	0.656561768062512	0.706954481149897	-1.83767509948196	0.714187030333627	-1.83767509948196
"SNAPC2"	0.854358196767154	1.05942849981687	0.865261294210801	0.964662949219242	0.887197792192352	0.857268598064411	-0.726651061074557	1.07361676332283	-0.88126596920946	-0.690076762793141	0.864450354164746	0.903610912827477	-1.05027613817839	1.20700621156654	1.01943724449303	0.883228135847682	0.87451283407824	0.899957651981418	0.877991488549215	-1.03240522610543	0.858239365012642	0.889739276256797	0.893561413249161	0.903973449583802	-0.969270196409213	-1.07505242193269	1.03469847002338	-1.05531676449639	-0.898209030975679	0.86706712935491	-0.79961856172182	-0.974493663266248	-1.03925432980564	0.968905278092399	0.882527739719544	0.876031045729347	-1.06946314016259	0.870481214629183	-1.0574952272797	0.966975899328577	-1.00604835744228	-0.954320889800071	1.00675190534796	-1.06366239308112	-1.0543507296471	0.898611457773186	2.60526837883079	-0.986130808346754	-0.794259641177805	-1.0422630531568	-1.00711125528554	-0.959032446947567	-1.02007254274033	0.892447118567459
"E2F1"	-0.0240974737672022	0.68704938064166	0.669414785434602	0.666726440128545	0.734226278769466	0.748683621385277	0.700137171525208	0.679727768996838	0.426596128785101	0.746622182972969	0.616884154517764	0.686262429779964	-0.198739118598213	0.783892981390382	0.760093423301191	-0.327616169271539	0.696745435417483	0.680431613991875	0.721695184668145	0.945070558008655	-0.0799805352121192	0.135718469754797	-0.28164098211129	-0.901459265583322	-0.0928422949396674	0.769781841688556	-0.354791084761576	0.0608078289849452	0.668396513510649	-0.329207125215106	0.614883268851541	-0.411839875099241	-2.7848959694621	0.631242567613161	-0.235749493714837	-0.996646312391285	-0.353238516088614	-0.305330525763158	-0.545323558256429	-0.768931951111907	0.691546792462342	-0.0699668992869038	-0.419390347160408	0.689027912271863	-0.272563595021286	-0.249439224864055	-2.7848959694621	0.725696603211143	0.686099220003665	0.670713037628939	-0.407895459121138	0.717892792622513	-0.597463608154193	0.698356400121448
"GZF1"	1.00369498655578	0.99226761120466	0.983596818240875	0.905742721622375	0.888807297799365	0.892425199321827	-0.930441811415187	0.894051036707218	0.893247602829123	0.897135978146528	0.914060461175344	-1.02903429433111	-0.980496124182505	1.19184262034022	1.04756409669548	-0.910489414621134	1.09955846739209	1.05872036679384	0.991449245620603	0.850398096090652	0.844889226156838	-1.06775620642139	-0.859368624500054	0.926197615670577	-0.437005546432931	0.856675189200555	-1.17926635354772	0.981614623904703	-1.18069460102621	0.910201834112028	-0.647485048267374	-1.04422554245532	-0.709077560058753	-0.826351395190445	-1.0844008199396	-0.946541505540837	0.915131684562534	0.930635849391699	0.921292546797299	-0.677113578232697	0.0736838990830649	0.898320474551594	-0.795600501633333	-0.477492605494856	0.962444901350368	-1.12035693968148	1.59092539718822	0.892629665209362	0.918432094754032	0.923753667032737	0.920734142490293	-0.527652028299369	-1.00335030406	0.940602588760483
"ARF1"	0.788135510732862	0.790342450753114	0.792348589170312	0.793887827363956	0.788880483070786	0.789418810049572	0.79374549844652	0.395471789498891	-0.162551586003844	-1.59598985458852	0.793559597817169	0.796647289539534	0.807285465408413	-0.414076394009268	0.787808410244114	0.795996590289438	0.808570270761856	0.814848608426747	0.811275717335355	-0.211463829669637	0.809497486723224	0.552718244491656	0.787454290755241	0.017071804180577	0.798229611554158	-1.59598985458852	0.109586162679155	0.794050207363429	-0.558282627344748	-1.59598985458852	-1.59598985458852	-1.59598985458852	-1.59598985458852	-1.59598985458852	0.278957597264987	0.0199986416856373	-1.59598985458852	0.224426970846644	-0.306573582375218	-0.0325368958119553	-0.00264366417886185	0.238637910886367	-1.02444832196914	-1.59598985458852	-1.59598985458852	0.0513445406808545	0.977988515513103	0.802453725372185	-1.59598985458852	-0.188741976264833	-0.463502062159286	0.8030820322401	-1.59598985458852	0.797887988612871
"NPAP1"	0.941213158441402	0.958658352226841	0.950924206882515	0.943374994670492	1.00031948499015	0.950906654656011	0.948342624111992	0.970760933126392	0.940961359055126	0.94245257756219	-1.08480185106344	-1.06320619266383	0.945126421754974	0.985156443784577	0.937525864942959	0.943518067595657	-1.10515128373066	-0.760108786632505	0.945691690548317	0.945738163399973	0.946047278367673	-0.865344505750905	0.949969030068517	-1.50229852409467	0.948350979925894	-1.47125771102589	-1.25095418602739	0.946440379681799	-0.804713226990114	0.954149327951847	0.946611881533102	0.95320399721364	0.950762430386507	-1.26744510889312	-1.38041766033641	0.949857182542554	-1.1024454682701	-1.08687921885892	0.945317089669558	-0.969872160449471	-0.638961047242475	-1.34117440072345	0.9506411271361	-0.900813864833963	0.952678446429737	0.946010328761382	1.29035591619609	-0.487466061253014	-0.222885467871841	-0.799794664393836	0.955711784536327	0.951278405613242	0.948040881866859	-0.758813295636914
"ZDHHC11"	0.808870799351705	-1.41389525564672	0.809943243617718	0.831572207346617	0.843989921253899	0.82581555352023	0.809963949251786	0.39224269397225	0.800588915078027	0.812803091569297	0.812907308208125	0.870100393220278	0.820694500155134	0.926655522495494	0.84947131734813	0.830485442485313	0.80227575534585	0.847313606367933	0.81851245425615	1.00371896827209	-1.41389525564672	-1.41389525564672	0.816110268946427	0.820393834352358	0.810316175098938	-1.41389525564672	0.834866323091412	-1.41389525564672	-1.41389525564672	0.804244112390925	0.809983068127393	0.111606426250464	-1.41389525564672	-1.41389525564672	0.813460799461204	0.554472315609537	-1.41389525564672	-1.41389525564672	-1.41389525564672	0.7994137659731	-0.0708928749173591	0.481300986971718	0.821588567464162	0.830320457258238	-1.41389525564672	0.84078753278878	-1.41389525564672	0.0627092658855894	0.812308619977565	0.819734880595456	0.820565611962064	-1.41389525564672	-0.510535631228164	0.821552897681725
"TNNC1"	0.800466275533237	-0.174645536225037	0.7700237479582	0.809484705395913	0.924749625289395	0.752635923714041	0.74678593189187	0.74960561047234	0.753410575911098	0.743587218425697	0.887669722900154	0.968927997598115	-1.43132573639386	-0.525769286112943	0.912132484581751	0.810053449084223	0.864933773284199	0.744478713261991	-1.43132573639386	1.01309478895776	0.746078003661335	0.792765538572597	0.930429888005294	0.533173034578869	0.745238166820387	-1.43132573639386	-1.43132573639386	-1.43132573639386	-0.90243178673091	0.870477210386759	0.743587218425697	-1.43132573639386	-1.43132573639386	0.760429729502015	0.797472742286345	-1.43132573639386	-0.146914928726872	0.291834858967892	-1.43132573639386	-1.43132573639386	-1.43132573639386	0.783007370545529	-1.43132573639386	-1.43132573639386	-1.43132573639386	0.744946812419246	-1.43132573639386	0.752394398319162	-1.43132573639386	0.485171587740445	-1.43132573639386	-0.375835841746896	-1.43132573639386	0.392144367721838
"FAM166A"	-1.0122486415507	-0.975424570206311	0.953049799644251	-1.0122486415507	0.939787746222302	0.922249503612414	-1.0122486415507	0.935379273732585	0.921627508843901	0.953325885383083	0.913103727859176	1.02041687093273	-1.0122486415507	-0.89923339961053	1.14499928384598	0.922785368013815	0.974584843769697	0.914331734100182	0.948068058286163	2.74353118896065	0.934166713976622	0.915245439004477	-1.00261622695457	0.913103727859176	0.913103727859176	-1.0122486415507	-1.0122486415507	-1.0122486415507	-0.992736694464704	-1.0122486415507	0.913103727859176	-1.00327131352815	-1.0122486415507	0.913103727859176	-1.0122486415507	-1.01179438846658	-0.969887240541835	0.913103727859176	-1.0122486415507	-1.0122486415507	-1.0122486415507	0.927038383063264	-0.988788053736538	-1.0122486415507	-1.0122486415507	0.913103727859176	-0.990065101474776	0.913103727859176	-1.0122486415507	0.913103727859176	-1.0122486415507	-0.947498595006455	-1.0122486415507	0.913103727859176
"EPHB4"	0.7903373652079	0.834448520598032	0.789840500423041	0.778397732127699	0.821429561277202	0.807908707319913	0.779492047347962	0.778772184043109	0.779116801881516	0.786298805343178	-0.774387153866897	0.0274760311791324	0.773519420547573	0.888364695037134	-0.0389273973300182	0.776867031445186	-0.284761278648081	0.794805656923424	0.824141518115923	-0.562366289959546	-0.0362436068920291	0.765967412569232	0.825575382338755	0.780219934321612	-0.415305811473607	-3.04914259568939	-1.00796186640764	-0.486754193363282	0.761696528324519	0.790265288894387	0.768740517378127	-0.519162248405987	0.767560336215905	-0.204451481533858	0.77055911190175	-0.624458973504669	-0.538999035933914	0.782731358427876	0.83300364247505	0.778023110589284	0.776929842463131	0.775424234066308	0.456078256615379	0.769404926318228	-1.25845577104061	0.760777973322816	1.06082817113014	0.78251781053805	-0.67563209130179	-1.08818660465606	0.776191315793757	0.763244631897569	0.761023828061361	-1.1421230766723
"TTLL9"	0.893140506724929	0.885777641714352	0.871496242800517	0.890288011153403	0.891788509905265	-0.244783064506196	-0.167552619456151	0.885788807979285	0.892295579127772	0.870533114584113	-0.340982951781032	-1.71867923921856	0.870944542002985	0.878649490350876	0.888121478663563	-0.332995247550255	0.868870285890882	0.87124830226566	0.87003601926441	0.878012448416263	0.871902713734431	-0.334666139565903	-0.499952245853627	0.888602511397143	0.876025056098261	0.880942643604481	-0.300690777045562	0.885959531137408	-1.71867923921856	0.87461134824277	-0.339700990662453	0.885353417599599	-1.71867923921856	-0.906107278317788	0.885745704678841	-0.227724998986837	-0.833027647554393	-0.6600963159289	-1.71867923921856	0.876877564229744	0.872304962315187	0.888849026487819	-0.35285680987084	0.881402671606764	-1.71867923921856	-0.653874857219707	1.12284111878887	0.872121120740687	-0.803820417469524	0.882588585466522	0.881698464219827	-0.701012759828288	0.888380604636388	0.883833409027849
"SLC2A10"	0.849867833535491	0.8956869106259	0.786153034491943	0.786926294448439	0.879865287559555	0.789779529869746	0.216390979069359	0.786012541524828	0.800432426297579	0.793224475556637	0.919424683871431	0.785414349022705	-1.39176354555428	0.895829190460905	0.904682510077461	0.843717274101603	-1.39176354555428	0.819878282624927	0.470539600314927	1.01695612294835	0.852153210903989	-1.39176354555428	0.856803241522262	0.871757243653603	0.91236048501477	-1.39176354555428	0.790378825594844	-1.39176354555428	0.837709815552737	0.891471740699218	0.833629711815181	0.861101915829907	0.787153186385703	0.797355972999678	0.880826301766195	0.786006418389895	0.834559171512645	-1.39176354555428	-1.39176354555428	-1.39176354555428	0.790711980244713	-1.28011822323483	0.827778346496414	0.783106251380746	-1.39176354555428	0.291369894641782	-1.39176354555428	0.923825518263302	0.793483880805026	0.789784161766456	0.838392296794622	-1.39176354555428	0.790409533724716	0.792327615166301
"FILIP1"	0.82185466467071	0.795544006416663	0.793270262766869	0.788665434546629	0.81276543370694	0.807825667635861	0.805893620262333	0.809224655880635	0.802186511457814	0.800178462253461	-0.650502676536805	-0.221778152925514	0.820602439100153	0.821726196466473	0.816243616989464	0.817338033686326	-0.319856311387509	0.816228277616455	0.770665649193973	-2.45802491432595	0.787896602192947	0.81324457575465	-0.22927656333665	0.803317999656298	0.79449154369141	-0.860791879502829	-1.33085622364596	-0.917059616818926	-0.37550284708403	0.8176380668432	0.79874211996691	-0.491626520158823	-0.424013253169691	-0.714925324591446	0.810611186392071	-0.248637361045317	0.801608713599077	0.770540492568307	0.81415342842103	-0.459501648497238	-0.260934706931822	0.805710998192707	0.778847397575057	0.792728259829325	-0.642884224357233	0.803496619647396	1.06072062736583	-0.221585499633928	-0.267558025547134	-0.447175435934688	0.806168464212673	0.791929764441554	0.810397599064517	0.79653212432671
"ZFP1"	0.178349959633742	0.887000157480035	0.58588304240353	-1.21460024534095	0.656135222414944	1.04106808876258	0.878830049012457	0.987146292092545	0.880013383724384	0.164965486304532	1.034248631544	-1.64114422449608	-0.371140295738847	1.29700111641734	1.03334816125259	0.950365020029609	-0.535649459453614	-0.465079314837549	0.955712545274978	1.41353705526083	1.02819918786061	1.06576768787299	0.645842513596688	-0.446079513896433	-0.384980346985458	0.717614172819718	1.19030507815715	1.20000345250539	0.993730552526275	-0.423940794568485	0.698261528965086	0.578582865045424	-1.17637288732929	-1.40321021717758	-1.1664749175316	-0.728048918320385	-0.298782174056088	0.677330214220879	-1.27346417656668	0.98265327952642	-0.0139796623490454	-0.972642127892265	-0.078121132692719	-0.480628340156223	0.739527161720891	1.1688621594742	-2.23456470669011	-0.17738917046977	-0.49128604684884	0.747703639486857	0.727039783601309	-0.380523798448833	0.73169171389881	0.396422162568446
"FEZF1"	-0.992224031718717	-0.992224031718717	0.944371121234375	-0.992224031718717	0.944371121234375	0.944371121234375	-0.992224031718717	0.944371121234375	-0.992224031718717	0.944371121234375	0.944371121234375	0.944371121234375	0.944371121234375	0.944371121234375	0.944371121234375	0.944371121234375	0.944371121234375	0.944371121234375	0.944371121234375	2.58405716615417	0.944371121234375	-0.992224031718717	-0.992224031718717	0.944371121234375	-0.992224031718717	-0.992224031718717	-0.992224031718717	-0.992224031718717	-0.992224031718717	0.944371121234375	0.944371121234375	-0.992224031718717	0.944371121234375	0.944371121234375	-0.992224031718717	0.944371121234375	0.944371121234375	0.944371121234375	-0.992224031718717	-0.992224031718717	0.944371121234375	0.944371121234375	0.944371121234375	-0.992224031718717	0.944371121234375	0.944371121234375	0.944371121234375	-0.992224031718717	-0.992224031718717	-0.992224031718717	0.944371121234375	0.944371121234375	-0.992224031718717	0.944371121234375
"HNRNPCL2"	-0.992224062145722	-0.992224062145722	0.944371187598033	-0.992224062145722	0.944371187598033	0.944371187598033	-0.992224062145722	0.944371187598033	-0.992224062145722	0.944371187598033	0.944371187598033	0.944371187598033	0.944371187598033	0.944371187598033	0.944371187598033	0.944371187598033	0.944371187598033	0.944371187598033	0.944371187598033	2.58405522557493	0.944371187598033	-0.992224062145722	-0.992224062145722	0.944371187598033	-0.992224062145722	-0.992224062145722	-0.992224062145722	-0.992224062145722	-0.992224062145722	0.944371187598033	0.944371187598033	-0.992224062145722	0.944371187598033	0.944371187598033	-0.992224062145722	0.944371187598033	0.944371187598033	0.944371187598033	-0.992224062145722	-0.992224062145722	0.944371187598033	0.944371187598033	0.944371187598033	-0.992224062145722	0.944371187598033	0.944371187598033	0.944371187598033	-0.992224062145722	-0.992224062145722	-0.992224062145722	0.944371187598033	0.944371187598033	-0.992224062145722	0.944371187598033
"ZNF250"	0.76953269470785	0.819520105498095	0.682521258149836	-0.749514239785819	0.814453472197031	0.691182971734673	0.717911741699029	0.6933009576931	0.79292941140348	0.741921771883191	-0.334781044724899	-0.493072337687693	0.151851097308941	1.12930483121142	0.573247884708562	-0.104364121995621	0.951906648516476	-0.526724941491697	0.699667361364377	1.14726839156708	0.810071801304844	0.674763313075517	0.812060068046181	0.755605885196716	0.740469733535067	0.853054447826969	0.711721700794739	-1.52856314034975	-0.597296220345209	0.775209629531297	-0.239487663262219	-1.27990747965964	0.705023118954317	0.814177163808854	0.681851125816314	0.699680438279143	-1.17118281643701	0.670465906251446	0.990017263656692	-1.40854622250193	-0.471399336835329	0.610472111433849	0.777424335556568	0.749592551040907	0.845356357665473	0.743736402630652	-5.58650783168044	0.957462481498046	-0.846036549442035	-0.343562433291027	0.70686500163357	-1.16775361654695	-0.834075520387842	0.87941681754251
"TMEM174"	-0.995985506487744	-0.995985506487744	0.952785174801387	-0.995985506487744	0.952785174801387	0.952785174801387	-0.995985506487744	0.952785174801387	-0.995985506487744	0.952785174801387	0.952785174801387	0.952785174801387	0.952785174801387	0.952785174801387	0.953783998417344	0.952785174801387	0.952785174801387	0.952785174801387	0.952785174801387	2.32683198862177	0.952785174801387	-0.995985506487744	-0.995985506487744	0.952785174801387	-0.995985506487744	-0.995985506487744	-0.995985506487744	-0.995985506487744	-0.995985506487744	0.952785174801387	0.952785174801387	-0.995985506487744	0.952785174801387	0.952785174801387	-0.995985506487744	0.952785174801387	0.952785174801387	0.952785174801387	-0.995985506487744	-0.995985506487744	0.952785174801387	0.952785174801387	0.952785174801387	-0.995985506487744	0.952785174801387	0.952785174801387	0.952785174801387	-0.995985506487744	-0.995985506487744	-0.995985506487744	0.952785174801387	0.952785174801387	-0.995985506487744	0.952785174801387
"MAP1LC3C"	-0.863388755000377	0.993812647176485	0.8453428435487	0.859833067578025	0.999003726755176	0.849748689027293	0.851900994989019	0.958743958726768	0.949321746154274	0.885007069165664	0.865656456570855	-1.53778246436903	0.859249655479013	-1.13442323059198	1.02168410641387	0.871649237902512	-0.396153798436612	-0.280777162424307	-0.217614524611276	1.44281239970406	0.915613743297307	0.872288136739923	-1.43799886112521	0.151828042597135	0.835570824764008	-1.4535135463827	-1.25338519350228	-1.32196093695417	-1.32485348610807	1.14861218959064	0.898612706222394	-1.37599552880823	-1.41137598158641	1.00569090051922	-1.51218689128634	0.908065370690826	-1.19323919068418	-1.17164375919243	0.942616704321657	0.889527489609661	0.840595698317343	-0.618949721374454	-1.39736345311899	0.844090509944146	0.84175796291708	-0.153547443722738	-1.34953537786716	0.887308914285998	0.881829324421459	-1.03004024348697	0.835393898874106	-1.18813206617302	0.868048333294839	0.840426472275528
"AURKC"	0.901216420336413	0.900881063951568	0.901173445131146	0.087566318673742	0.902938193157296	-0.438263170209957	-1.28994058507532	0.901648986774107	0.904384199476633	0.0318576492548003	0.900999865460343	0.914183274111617	-0.0601338977507052	0.916128347751043	0.909266882337244	-0.0812842446997314	0.900908270148243	0.906214253240491	0.907037577829961	-1.28994058507532	0.902261278284601	0.901865560015301	-1.28994058507532	-0.207671570551052	-0.0697472776872854	-1.28994058507532	0.911542104507151	0.904342159430519	0.907704410962893	0.264178570357077	0.901374670224402	-1.28994058507532	-1.28994058507532	-1.28994058507532	0.909308474027901	0.902503650155571	-1.28994058507532	-1.28994058507532	-1.28994058507532	-0.818534635027125	-1.28994058507532	-0.413852846014526	-0.645028975704644	0.901148392309937	0.901238102442343	-0.147794694041534	1.0801390631448	0.906313148219288	0.910108416056981	-1.28994058507532	0.903230152240773	-1.28994058507532	-1.28994058507532	-0.989372033597241
"ARHGAP26"	0.932810434521995	-0.578799333704476	1.36558181728382	0.667987029253601	0.811029792098999	0.879953655182518	1.20379553212213	0.861694013674215	1.07549371209122	1.12223524666387	-1.03900255077027	-0.635944207391278	0.662844437154449	0.662844437154449	0.743235777844136	0.662844437154449	0.809571207992731	1.29290316701424	0.853781132037588	0.85108091156097	-1.3687877774268	-1.37820879996094	1.48477627045691	0.873569022527512	0.812808546228484	-1.24312451268877	0.925490961771811	1.06739068982639	-1.37798697572728	0.895658579106287	1.07077734420735	0.875977296863669	-1.10466284968154	-0.66029328017042	0.877111782862181	-0.399953469355593	-0.997262622114393	0.662965447799575	0.662844437154449	-0.66450299786113	-0.990330799323363	1.07788454572795	0.749700149429008	-1.22066363843233	-0.300518459528637	-1.37820879996094	2.35846976550883	-1.24533673189429	-1.27499063727385	0.662844437154449	-0.995284298784269	0.00234087380631396	-1.16180754550251	0.852107492344058
"LIPG"	0.627864149566492	0.693500124388318	0.740971064914463	0.97943960337007	0.668264375640652	0.836095204531604	0.677881480946656	0.761889911800281	0.651329529698255	0.697366380820639	-1.1297731482519	1.22295219887557	1.15153492806802	1.02313188242864	0.709630395386014	-1.16909292632454	0.722448651968526	-0.769240920428481	0.825193288662827	1.26776945473411	0.00806854118116724	-0.767603775305939	0.884361685845509	-0.763356952987288	0.947145599618121	-1.239311678046	0.70010075930114	0.603717826483757	0.767348678021952	-1.09914836835574	0.927229128546523	0.594785837613522	-0.795349942835356	0.38552351043192	0.76628655819997	0.744850052275724	1.14694503613121	0.139351878921268	0.729955037211486	1.10663307334961	-0.606799899809664	0.769404788421559	-0.890795721664087	-0.0972641607265476	-0.674685403472174	-0.621510693130997	-1.15392771055868	0.563963877179981	-0.168278677674492	0.709064636900548	-0.814784002762221	0.742459969674229	0.73758170987881	-0.943418072727071
"GALNT9"	0.955721736774007	0.959472296890493	0.946903068157014	0.955307200623916	0.952207735150894	0.960472871479606	0.931378419945463	0.935366438234072	0.951124453181467	0.93983141162051	0.927402050434662	-1.1407235341057	-1.1407235341057	0.0625358436866736	0.97396791743633	-1.1407235341057	0.944271206217584	0.927402050434662	-1.1407235341057	1.1849593367823	0.927402050434662	-0.480287563495213	-1.1407235341057	0.927402050434662	0.931421211107336	-1.1407235341057	-1.1407235341057	-1.1407235341057	0.927918446205657	-1.1407235341057	0.927402050434662	-1.1407235341057	-1.1407235341057	0.927402050434662	-1.1407235341057	-1.1407235341057	-0.304769217943947	0.927402050434662	-1.1407235341057	-1.1407235341057	-1.1407235341057	0.937265851451501	-0.426206531239741	-1.1407235341057	-1.1407235341057	0.927402050434662	-0.836007538053194	0.927402050434662	-1.1407235341057	0.927402050434662	-1.1407235341057	-1.1407235341057	-1.1407235341057	0.927402050434662
"EHD2"	0.78373445681188	0.78748618248615	-1.29527266735891	0.806873517115532	0.81928621059764	0.7791541100241	0.810854919180258	0.792788195717461	0.822786038534184	0.802161649614721	0.585214702551618	0.786186384875355	0.77209545733737	0.956782113786756	0.554103254221597	0.781126167847784	-1.29527266735891	0.938311120769143	0.786806027652956	0.915968962325829	-0.0267364314574378	-1.29527266735891	0.825728600459502	0.877919446527035	-1.29527266735891	0.550048384089633	-1.29527266735891	-1.29527266735891	0.77209545733737	0.785856254080318	0.801420534191072	0.920775192326531	0.803434147506745	0.789165066383342	0.968798786385933	0.598101551134876	0.773449287895058	0.474422146878572	-1.29527266735891	0.941632872033437	-0.194026679964985	-1.29527266735891	0.775755684888772	0.809403740267256	0.77209545733737	-1.29527266735891	1.07811902891536	0.789435843554356	0.77209545733737	-1.29527266735891	0.779113528362358	0.828629677849605	0.77209545733737	0.78412979773517
"A3GALT2"	-1.00535770843527	-1.00535770843527	0.96580598602308	-1.00535770843527	0.96580598602308	0.96580598602308	-1.00535770843527	0.96580598602308	-1.00535770843527	0.96580598602308	0.96580598602308	0.96580598602308	0.96580598602308	0.96580598602308	0.96580598602308	0.96580598602308	0.96580598602308	0.993318928437377	0.998762136049275	1.83239240874543	0.96580598602308	-1.00535770843527	-1.00535770843527	0.96580598602308	-1.00535770843527	-1.00535770843527	-1.00535770843527	-1.00535770843527	-1.00535770843527	0.96580598602308	0.96580598602308	-1.00535770843527	0.96580598602308	0.96580598602308	-1.00535770843527	0.96580598602308	0.96580598602308	0.96580598602308	-1.00535770843527	-1.00535770843527	0.96580598602308	0.96580598602308	0.96580598602308	-1.00535770843527	0.96580598602308	0.96580598602308	0.96580598602308	-1.00535770843527	-1.00535770843527	-1.00535770843527	0.96580598602308	0.96580598602308	-1.00535770843527	0.96580598602308
"KLHL40"	-1.00824939583142	-1.00824939583142	0.97119577970732	-1.00824939583142	0.97119577970732	0.97119577970732	-1.00824939583142	0.97119577970732	-1.00824939583142	0.97119577970732	0.97119577970732	0.97119577970732	0.97119577970732	0.97119577970732	0.993024338514634	0.97119577970732	0.97119577970732	0.97119577970732	0.97119577970732	1.62900767040752	0.97119577970732	-1.00824939583142	-1.00824939583142	0.97119577970732	-1.00824939583142	-1.00824939583142	-1.00824939583142	-1.00824939583142	-1.00824939583142	0.97119577970732	0.97119577970732	-1.00824939583142	0.97119577970732	0.97119577970732	-1.00824939583142	0.97119577970732	0.97119577970732	0.97119577970732	-1.00824939583142	-1.00824939583142	0.97119577970732	0.97119577970732	0.97119577970732	-1.00824939583142	0.97119577970732	0.97119577970732	0.97119577970732	-1.00824939583142	-1.00824939583142	-1.00824939583142	0.97119577970732	0.97119577970732	-1.00824939583142	0.97119577970732
