"LP27"	"LP28"	"LP29"	"LP30"	"LP32"	"LP33"	"LP42"	"LP44"	"LP48"	"LP49"	"LP79"	"LP90"	"LP91"	"LP92"	"LP95"	"LP97"	"LP103"	"LP104"	"LP106"	"LP108"	"LP109"	"LP114"	"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP56"	"LP19"	"LP25"	"LP26"	"LP31"	"LP37"	"LP39"	"LP40"	"LP41"	"LP43"	"LP47"	"LP50"	"LP51"	"LP52"	"LP54"	"LP55"	"LP58"	"LP60"	"LP61"	"LP64"	"LP65"	"LP80"	"LP93"	"LP110"	"LP111"	"LP113"	"LP116"	"LP117"	"LP119"
"GPATCH2L"	0.795580620608427	0.980433814517562	0.695900973218049	1.10192800021019	2.10969753925281	0.931164694545711	1.37863134882824	1.11358274603884	0.849277955010328	1.15489832499596	0.792581630091981	0.795980188026521	0.84119801316061	0.862712938460493	0.716947957681076	0.720956513502605	1.35419300423965	1.2584882286672	0.424915518271063	0.792434133321147	1.4932652494684	-1.01791021977191	0.180039459279738	-1.02355877189526	-1.01715803465577	-1.4510981533478	-1.09636496580308	-1.41936562494003	-1.20854403586135	-0.0582340886608378	-0.678124534079086	-1.12878735067557	-0.0430636283787625	0.546938304450379	0.99861292633451	0.681861742725755	0.589352569737734	-1.23127955802338	0.939970061306117	0.484358171728945	0.754174839577688	-0.767763907941673	-1.20836531544639	1.34488498896725	0.601939627910778	0.573650686570893	-0.445843153541562	0.53678853170029	0.750121529768754	0.881440212450286	-0.00337988824548352	-0.384833823331517	-0.248193480631299	-0.679253513187284	-1.5486915103444	0.981066612129883	1.14915086308039	0.674548004312877	-0.200562792305441	-0.375025791776337	0.813411718044133
"CEP135"	0.758301614101123	0.990611625506192	-1.1028662793536	0.486443264887115	1.53375932698392	0.604614891945291	1.80007705307436	0.682842496287666	1.78289214675685	0.937090189561344	1.14478668414411	0.651781713097595	1.00220668360074	1.14818094584669	0.932994804924672	1.20728944104598	1.04464871162313	0.752764546985089	0.867620077464484	1.07018798778274	0.808646601455436	0.740770601927061	-0.708769886355762	-1.2816197351175	-0.940638806507704	-1.57572612364889	-0.969670438737957	-1.15207169593536	-1.29871506955307	0.857510538930749	0.624769391194539	-0.454343419415666	-1.28020843740068	0.464765899141697	0.901043356783876	0.709290865330396	0.445887427465455	1.09781700437753	0.904873615629757	0.728685256280596	0.640782844321179	-1.09559935875817	0.182954295135678	0.664972576651852	1.97188551780575	1.06080034640159	0.762709635807765	0.469945801050454	1.0890740615402	-0.727152576287409	0.630496106385599	-0.924260010625202	-1.60016531389147	-0.310224471370015	-1.11375123172683	1.16484755060905	-0.480130614798093	0.627506495212636	0.101331149618632	0.787429571451275	0.461956738012615
"PICALM"	1.01977110108982	0.787005038922588	0.219544182493296	1.22570354052611	1.7280340834442	0.18905775494041	0.777098350372529	0.635668813667152	1.58731843940661	0.678575909256591	0.676967286008597	1.00684115370432	0.881366558084182	0.652979602805924	0.546858085342736	0.343118347343887	1.54639888024039	0.905985247031296	1.03961183967095	1.23375100814618	1.14193945450071	0.60835941223328	-0.246531204809916	-1.58980083225103	-1.66422950714959	-1.84455593063888	-1.27437250246424	-1.89375693167268	-1.62256245019654	0.371838219441489	-0.876509115502665	-0.603163153848374	-1.05335391928375	0.426272680087305	0.499385064024968	0.445004912229867	0.0828096092209219	-1.16905246341899	0.467678985853669	-0.530927871657591	0.352745905420473	0.857831067495706	-1.20788381951687	0.663508763295931	-1.27429574622418	-0.899819596482599	-0.725383082431498	0.0707014997132999	-0.33295397354151	-1.06132153503633	-0.878995265735253	0.0992394727161978	-1.08215589287015	1.82006225638095	0.0542037921265427	0.560078269719776	-0.862529878120742	-1.19632780745174	-0.012253303445381	-0.381177335557794	-1.56100460895698
"SMAP1"	1.28331163278411	0.917704569513091	0.978230935923012	1.12386186978759	1.47363942876093	0.766234777955781	0.82932128393317	1.03584084400845	1.02983091541438	0.624613372419941	0.969044846254733	0.724636563126023	0.584940213270815	0.759654557045215	0.973253033957026	0.944425106297453	1.65699742556493	-0.936123974012497	0.749783121941813	1.25953982282792	1.23688415758453	0.441199744198132	-0.298198290521198	-0.634287174554331	-1.00716660750279	-0.592123855391078	-1.41487467856398	-1.02037890491262	-0.581259138868963	0.799637621261642	-0.700149241182783	0.102035236274725	-2.50418017943895	0.734689901167489	0.894120270775887	0.974602536177182	0.669569336411623	0.451139552983601	0.764552121647038	0.92869367200909	-0.741095879915368	1.07502281624846	0.882947728114079	0.938126838171094	1.87819535169704	0.965687226051086	-0.0939393825706811	0.31051499353481	0.947596965876469	-0.474609232509955	0.988233566450684	-0.0539315508957303	-0.817458468598563	-1.11881495385144	-0.65302460842068	0.914476333978405	-1.02129880006364	0.887394985873293	-0.463144000263087	0.9301681513066	-0.671763610248189
"COPS7B"	1.18392657231017	0.745245520136236	0.649651802504314	0.698897844887491	1.92177249100015	0.696350492933882	1.86792056411387	0.160494924298982	0.775839013076888	1.04775476396795	0.746311605575301	0.887219802153217	0.877377514039549	0.783343979674906	-0.760856209314812	0.900046129800047	0.967928089521491	1.08960097077737	0.614100896867864	1.51127655976766	0.86230062921472	0.887790900127829	-0.713245539002166	0.681325320430027	-1.13545209281918	0.937488944889506	0.726103985723636	-1.1899901119535	-0.938543257084779	0.676612076902624	-1.0000315341287	-0.963969748919191	0.881858087360527	0.904547570687683	-1.25157397498237	0.843794803504166	0.828718768378652	-0.770068844541731	1.01631423469886	0.9913999276139	-0.637737798228771	-0.586710063377507	-0.756910969629582	-1.35748658796748	0.88701766469133	-0.983561840552697	-1.37762884202154	-0.00977537273627435	0.881787772078203	0.993412865774799	-1.25519938957014	-1.02614588788283	-0.873940717796488	1.08367386705405	-1.130533311779	0.802281418638081	1.14183621632767	0.932904317866232	0.869131331213664	0.745255660672893	1.0563319968266
"CLIP4"	1.05429347599939	0.537924868388879	-0.226764284048999	0.671345724682801	1.98701050899617	0.735317054190809	1.55346482895139	0.722354706105662	0.967896689109596	0.556467762686418	0.920154981682677	0.539129330737899	0.661102869450659	-0.422229661875714	0.747785657732234	0.599097743345595	1.35523570532501	1.24960661523298	1.26859536796283	1.6169398677232	1.09333301972339	0.873775129079857	0.386968342498699	-1.27700033460893	0.712859955678341	0.295882569102484	-1.10937505958134	-1.68775182234721	-1.03996408023152	0.498941699511729	0.201465171309855	-1.332637216168	-1.24472512190305	0.20588325461057	0.547638786672839	0.574264701467083	1.12302129044876	0.543792433979961	1.07536677185576	0.740655394051745	0.678395292716266	-1.4399646848629	-0.234092430265842	0.641773144163209	1.23968135719152	0.695989515861457	0.808908251856432	0.722018997230039	1.24234109558578	-1.08132396118796	0.474696582414657	-0.657076787599348	-0.0372008617555937	-1.03943173230283	-1.14649872111938	0.773021664312044	-1.3059316308011	0.933175084792731	0.516709177182802	-0.244809610653926	0.513151733692523
"GIT2"	0.983143365520211	1.11710490034992	0.790190109304916	0.550956012715764	1.03542471018182	0.784223861148031	1.15665893491421	0.943646435900845	1.44300409011195	1.0197043965703	1.06284939517841	0.856921038432286	0.845580685426721	-0.329055492509996	-0.260973778196637	1.12424328743509	0.975517761083698	1.22999652949392	1.08280562420751	1.07110887453054	0.950273741333685	0.542199394070806	-0.56847112114457	-0.659660325012301	-0.668542186966815	-0.725555403285429	-0.433584961020866	-0.576489365671213	-0.451397272094237	-0.307048017962802	-0.0230330118929456	0.93144520099352	-0.514365743355057	0.183826323723301	1.23082911602044	1.03696258350294	0.887035308558331	1.05771901046172	1.07094922654188	0.480480425324137	-0.431077499489997	0.746039927505845	0.0228614420491168	-0.126864494414696	1.35849192540613	0.37660835020366	0.888463321622013	0.846289650031271	1.03086062058225	-0.423921363738422	0.96406625127644	-0.38718513970578	-0.369254598157266	0.893913347832434	-1.86962719430197	1.16686263070859	0.945365525659562	0.848334255403876	0.715043812100769	-0.021859186775864	0.710363486528481
"VPS45"	1.27239772618147	0.614981643619595	0.753644140778051	-0.525955818106005	1.8476109140161	1.28116265023821	1.27953875604453	0.929826922619531	0.605775762518229	1.27286926089411	0.805532029682534	0.838284010150481	0.982286835730982	0.610179870459106	1.40849625839385	1.05202632663337	0.677659891880216	0.842809527636547	1.30620774405569	-0.98004336451573	1.16099263571316	0.827447597128981	-1.14163709898068	-1.03275920801446	-0.906161730864908	-0.685060963843255	-1.43041003076881	-1.23477739719328	-0.984519564045103	-0.596539561390452	-0.164410702438392	-1.38011664279725	0.75427550885487	0.77559354426262	0.70385648868692	0.761311881176843	1.04884664254486	-0.187527258669892	0.798254673237364	-0.327814331525732	1.20828331617048	-2.26688953666664	0.812010313867642	-1.05713577360124	0.230547841729351	0.631018405189614	-0.973862271431468	0.910566262466912	-0.192582433215149	-1.41201847731597	0.839482196144015	-0.334131496884351	-0.814289147920961	1.14578891898668	0.888571957336703	1.2045415062288	0.977446520931014	0.68209040803812	0.622240155954512	0.641345065962041	0.705175718417248
"PIGK"	0.976805975234296	0.574713763105934	0.305332779297035	-0.0746117203629893	1.22325279133254	1.14044297262505	0.231402357371176	0.663924639732458	0.602111201609669	0.889776547517899	1.03274855428754	0.616782989062733	1.00227748371788	0.512139004964998	1.06868680059392	0.371161786136148	1.45685159152568	0.989711399738914	0.693959337173466	1.97942483447366	0.962425493585192	1.24610761443535	-0.00218765443672998	-0.782890876856362	-1.0968069178355	-0.643353536361165	0.345151061231809	-1.09525838689151	-1.23982115310227	0.529356219366046	-1.11173098362058	-0.455507455819204	-1.39024002438445	-1.28910546772058	-0.0620761790398828	0.587365368740192	0.665682312702312	0.418248634236406	0.727711232330007	0.597206334085819	0.637717903036079	-0.376692114792774	-0.909392560207566	-1.093100779174	0.629358387007593	-2.07967551393991	-1.64879356151982	-0.342140516179326	-2.4118236548488	-0.311773755563978	0.656861446163351	1.02334285088248	-0.35487790171942	-1.2613152313915	1.86666225035245	-1.03389258074479	-1.27061088250766	-0.506107808749584	-1.42926815558351	1.05182106510153	0.645058888918375
"FPGT"	1.3574321472758	0.896084840139751	0.499428103509125	0.601233168000602	1.09755873292444	0.714516029075137	0.938901615178815	1.34364073602917	0.86172190748013	1.09393718267071	-0.477811059581669	0.833307949362953	1.12499697691773	-0.0271636240777799	0.617500853813221	1.13618063747084	1.07455406664338	1.498508215671	0.760956740041395	1.35060912972495	1.06209581230639	-0.00328482852854477	-1.34944107663846	-1.50288016967706	-1.24105593211408	-1.388917842639	-1.55841406523521	-1.46601187645883	-1.01652810550065	-0.489065850970254	-1.19986737282883	-1.49043914330417	-1.50746612180728	-0.475827615425524	0.601610595895149	0.849677493318688	0.63100577911336	0.84940230905834	1.25470638051556	-0.51439442523228	0.672685061696517	-0.183548017539897	0.668626577891002	1.09499190803416	1.03075002967271	0.59821867705469	-0.777907472830585	0.879551507363666	0.799633041834065	0.973450240990521	-0.0150862720135544	-0.35534094591155	-1.00432179261298	0.726919004377858	-0.934236791369311	0.871031713827916	0.768690027841526	1.15979999468948	-0.959091105269196	0.553982425715184	0.717371802830696
