"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"TMEM254"	"TMEM254"	0.870709039998704	-0.120623591027764	-0.0655746742190935	0.053540172384602	-1.16016685695619	0.0618406792424036	"IS01"	0.870709039998704
"LY6G5B"	"LY6G5B"	0.869058004609436	-0.448866225122352	-0.789808029130919	-0.405177719773643	-0.861188632513011	0.848428059442502	"IS01"	0.869058004609436
"ZNF548"	"ZNF548"	0.866394311211002	-0.127713622913978	-0.658903085643533	-0.464575478816579	-1.20085425613477	0.845331013346531	"IS01"	0.866394311211002
"ZNF449"	"ZNF449"	0.864673465082743	-0.951651335225202	-0.303288083672747	0.530247289205718	-0.854934742047024	0.17184605023258	"IS01"	0.864673465082743
"DCAF16"	"DCAF16"	0.860496259198269	-0.283464228984936	-0.694892221856251	0.164227728581802	-0.485248969350767	0.137843238926476	"IS01"	0.860496259198269
"GTF2H2C"	"GTF2H2C"	0.855327326082494	-0.692738921059008	-0.457183423890654	0.394725614284446	-0.822654386939732	0.232106405740496	"IS01"	0.855327326082494
"STARD4"	"STARD4"	0.852644608499403	-0.934393927229436	-0.341171738328018	0.631987375067671	-0.880664745639633	0.158691634893415	"IS01"	0.852644608499403
"TMED5"	"TMED5"	0.852508896132427	-0.218402706805743	0.684758803772318	0.136599961087872	-1.47947053438261	-0.292251304443973	"IS01"	0.852508896132427
"TMEM218"	"TMEM218"	0.852395697359432	-0.474793623647054	-0.674420888154255	0.316862761365664	-0.837085316269042	0.349411244978996	"IS01"	0.852395697359432
"PREPL"	"PREPL"	0.85189443507365	0.388964971968957	-0.935327226532107	0.0610155356858532	-1.04988909633724	0.418329952482241	"IS01"	0.85189443507365
"ZFYVE27"	"ZFYVE27"	0.846231536154226	-0.0797283229719983	-0.511691865490666	-0.307503140456913	-1.06053233643148	0.549198780039568	"IS01"	0.846231536154226
"TARBP1"	"TARBP1"	0.837549887808271	-0.971227111364576	-1.03651749534168	-0.00782935760158678	-0.345632437078632	0.755781322624	"IS01"	0.837549887808271
"ST8SIA1"	"ST8SIA1"	0.832054202949351	-0.289830597897003	-0.55915546582047	-0.858598632328716	-0.72611867067581	0.812083330375221	"IS01"	0.832054202949351
"ZNF493"	"ZNF493"	0.826645591913363	-0.842173784839718	-1.0821898953159	0.336587996236967	-0.186840009466172	0.437385703914179	"IS01"	0.826645591913363
"ZNF468"	"ZNF468"	0.819593462210547	0.00255826935979046	-0.597081587556308	-0.134255096685835	-0.803466065156662	0.335536262849868	"IS01"	0.819593462210547
"NFXL1"	"NFXL1"	0.81829567648388	-0.728371638364738	-0.523310047882646	0.0906217646543469	-0.415368403372012	0.25527750661844	"IS01"	0.81829567648388
"XPR1"	"XPR1"	0.81680009742002	-0.870543950764139	-0.754508231636065	0.756322531027152	-0.689629144664273	0.27855740576279	"IS01"	0.81680009742002
"WDR92"	"WDR92"	0.811233060340476	-0.0255802113324606	-0.669230576974749	-0.495206683949424	-0.321077962894049	0.322136020407798	"IS01"	0.811233060340476
"ZBTB43"	"ZBTB43"	0.806717345356045	-0.588320994215061	-0.0575345108736087	-0.269282023259135	-1.23439719977756	0.56754064769279	"IS01"	0.806717345356045
"C16orf52"	"C16orf52"	0.806712704889439	0.0596781968372292	-0.355249964795216	0.178446394614478	-1.44581586097451	0.352893688530734	"IS01"	0.806712704889439
"FAM214A"	"FAM214A"	0.802028605131997	-0.852227584636148	-0.769840791883962	0.0218116408115958	-0.12911708668241	0.376142835132044	"IS01"	0.802028605131997
"SLC25A40"	"SLC25A40"	0.798389777488451	-1.04763371901191	-0.368315825042843	0.434505754963484	-0.745475311057926	0.310528531876298	"IS01"	0.798389777488451
"TXNDC9"	"TXNDC9"	0.790163771106734	0.497510663166033	-0.104644877498821	0.134073938158201	-1.36562176134529	-0.0540294825934035	"IS01"	0.790163771106734
"FAM218A"	"FAM218A"	0.785825636700423	-0.372055131839797	-0.0583727994626432	0.175216834876797	-1.25251291382487	0.233609995002972	"IS01"	0.785825636700423
"ASF1A"	"ASF1A"	0.785554346879767	0.505319841741226	-0.227835512677594	0.280618922878475	-1.74690736338314	0.190136301717651	"IS01"	0.785554346879767
"PIGF"	"PIGF"	0.783259807627772	-0.847549381809263	-0.75078949815077	0.129885283697132	0.237032804581105	0.0843850625450189	"IS01"	0.783259807627772
