"IS01"	"IS02"	"IS03"
"ZNF560__pos"	4.81988935045179	2.22044604925031e-16	11.4968328211723
"ABHD16A__pos"	2.22044604925031e-16	6.31544846330552	7.6043880229174
"ABLIM3__pos"	5.76735596478683	5.24957658790131	3.93655317211535
"ACTR1A__pos"	2.22044604925031e-16	6.60984733685123	3.88281422427969
"ACVR2A__pos"	6.55700735790697	4.18702546829605	2.29090596799952
"ADCY3__pos"	2.22044604925031e-16	5.16378801182798	9.02712903340661
"AHCTF1__pos"	2.22044604925031e-16	5.73335253843284	7.78990582026882
"AIFM3__pos"	3.03199283486286e-09	5.79711122993772	8.23651027088549
"ANLN__pos"	1.89091159018439	2.9982491914617	5.92080549018518
"APEX2__pos"	3.76340022875183	3.45602568990807	5.99090184561562
"AQP11__pos"	2.22044604925031e-16	5.7598017323966	7.88027473542582
"ARMC3__pos"	6.18134282318964	1.73418486546012	7.32400328494248
"ARPC5__pos"	2.94972241189945	5.31287506646712	4.4280828349417
"ASB11__pos"	5.26003376667328	2.22044604925031e-16	11.0590914978544
"BNIP3L__pos"	6.98822581510199	5.2069844568592	2.25259922371945
"BRCC3__pos"	2.22044604925031e-16	3.71166626852256	7.99218028748625
"C16orf89__pos"	2.35540550470692	0.179602893094293	13.5160485892689
"C19orf33__pos"	2.99620432239549	3.14369484444743	8.6763817425501
"C7orf77__pos"	6.0885583423811	2.22044604925031e-16	10.4612815023058
"CABS1__pos"	5.86236623689982	2.22044604925031e-16	10.6892606589622
"CAPZA2__pos"	6.76242478142275	4.75076210468627	2.82638596680615
"CASP5__pos"	2.22044604925031e-16	5.83543251226197	8.65559658826152
"CCND1__pos"	0.394776035334341	5.78687207935811	3.80897229911851
"CERS5__pos"	2.22044604925031e-16	5.6539489032305	7.80717141853093
"CFD__pos"	2.22044604925031e-16	4.50378177600847	10.1222953167942
"CHTF18__pos"	0.301587544636204	4.65366880205676	6.62319955182029
"COPRS__pos"	2.22044604925031e-16	5.82502110058738	7.22159031759576
"CPXM2__pos"	2.22044604925031e-16	4.59738485157003	9.80352381540264
"CRKL__pos"	2.21523757763788	6.19909763127598	4.02493246628133
"CYLC2__pos"	3.69349690575475	2.22044604925031e-16	12.5160116027441
"DBNL__pos"	2.22044604925031e-16	3.48003225771046	9.45463197860086
"DENND6B__pos"	2.22044604925031e-16	2.98532114719685	10.5628699493841
"DMBX1__pos"	2.24519112996549	0.914510062673129	11.1029097667254
"EDDM3B__pos"	5.65495585171088	2.22044604925031e-16	10.8766404869667
"EPHA1__pos"	3.64133704039992	2.22044604925031e-16	6.03969577818585
"FCGR3B__pos"	1.42389466531226	4.67307805720487	6.67328232995615
"FRMPD1__pos"	1.50728199189328	3.02425612715601	10.724832949091
"GANAB__pos"	2.22044604925031e-16	7.24538390549785	4.11136553722416
"GNA15__pos"	1.88817468473629	6.28996872848726	6.1089074939123
"GNG11__pos"	5.19416612998781	4.66201763023099	5.70971464339773
"GPR88__pos"	2.1340432239744	3.26649937419458	9.49313119566368
"HBA2__pos"	7.19992268188491	2.85284671435959	4.77208341203997
"HDGFL1__pos"	4.51132861910024	2.22044604925031e-16	11.8298135222145
"HIST1H4D__pos"	4.03183019693321	1.80886546750081	6.6622484156135
"HRH2__pos"	2.22044604925031e-16	6.49260107101826	6.27149186625525
"HSPB2.C11orf52__pos"	2.22044604925031e-16	3.65300543909519	10.9430956729931
"HTRA2__pos"	2.22044604925031e-16	6.21704412434168	5.97067326663914
"IER5__pos"	0.863262941114525	4.15259646197112	7.21774053394439
"IKBIP__pos"	3.90931841743172	3.25283546215276	5.60738498588553
"KCNK9__pos"	3.32495269574162	2.01017970608671	10.0393452484591
"KRT78__pos"	6.15460435315245	4.01060642077286e-07	10.0665155119303
"KRTAP21.1__pos"	6.08855834327456	2.22044604925031e-16	10.4612815019257
"KRTAP23.1__pos"	6.31316828149077	2.22044604925031e-16	10.3156712271014
"LAPTM4B__pos"	1.93385743190887	7.06862182829086	5.57062399719983
"LILRB3__pos"	2.22044604925031e-16	4.35503422874517	9.82415282110001
"LPAR3__pos"	2.22044604925031e-16	3.56573731117558	10.6750078020599
"LRRTM3__pos"	5.02925911820764	2.22044604925031e-16	10.6138957614955
"MKNK2__pos"	2.22044604925031e-16	4.31794664775104	7.93364171507194
"MRPL48__pos"	2.02981269539971	6.00194988905335	6.61777395281255
"MXD1__pos"	2.51898929816371	5.57692881385864	6.06204924552668
"MYL1__pos"	6.01750351881237	2.22044604925031e-16	10.5226910995685
"NBPF6__pos"	5.09519592938179	3.09284120651567e-13	11.0984085768512
"NOSIP__pos"	2.22044604925031e-16	3.36803778178846	11.1602382325941
"NR3C2__pos"	1.57053630972311	5.67622039172819	7.95135703486916
"OR1G1__pos"	5.49911035858421	2.22044604925031e-16	10.7499691917046
"OR2M2__pos"	6.43370488102019	2.22044604925031e-16	10.147117312611
"OR5D18__pos"	5.68407629923156	2.22044604925031e-16	10.6643600108388
"OR6C3__pos"	6.08855868953945	2.22044604925031e-16	10.4612813546508
"PAGE4__pos"	3.86280348556445	2.22044604925031e-16	12.2803965706826
"PAPSS1__pos"	5.03817969413264	3.38312842820765	3.29571718217299
"PEX6__pos"	2.22044604925031e-16	4.39993926566823	9.26836590118198
"PHTF1__pos"	2.22044604925031e-16	5.79496322203244	5.10135685909505
"PIK3C2A__pos"	3.62886624671864	2.95629636886147	3.20815020757821
"PIM3__pos"	2.22044604925031e-16	3.97357265345366	8.45530850632002
"PLEKHM2__pos"	2.22044604925031e-16	3.00029220384622	9.81170374713718
"POLRMT__pos"	0.193672973777406	4.41692020281578	7.12260622965324
"POU5F1__pos"	0.000233769880277343	4.64348648217876	7.23002632449949
"RAB24__pos"	0.17915994548584	3.8011516912876	8.38372435578855
"RAPGEF2__pos"	6.02809757113677	2.53192025740401	3.73144852885357
"RNF148__pos"	0.266145259220539	4.25455894042237	9.78430724377867
"RUNDC3A__pos"	2.22044604925031e-16	3.78597984092316	8.8106306008642
"SCRT2__pos"	4.28962762169598	2.22044604925031e-16	12.0785994985186
"SIDT2__pos"	1.47500881037206	5.33139352109632	4.55254423961692
"SLC25A11__pos"	2.22044604925031e-16	2.88804497019492	11.0368268476118
"SLCO1A2__pos"	1.57590626693845	3.86702422893442	6.82008523204513
"SOCS4__pos"	4.9907574856083	5.8595790715724	3.46147647190358
"SPANXA1__pos"	5.77914949619999	2.22044604925031e-16	10.8073109421318
"SPINK1__pos"	3.8656958292266	2.22044604925031e-16	12.095120316578
"STRN4__pos"	2.22044604925031e-16	4.39316047324162	8.12411084176862
"TACR3__pos"	5.83763575928174	2.22044604925031e-16	10.716968713357
"TBCK__pos"	2.56136542576655	4.3809044244613	6.76561071713571
"TMEM257__pos"	3.18165090235151	0.620311694839674	12.255979954051
"TMEM41A__pos"	0.443512501233562	7.30468665359475	6.69035262001522
"TRIM35__pos"	2.22044604925031e-16	3.49584177619249	8.0600451990452
"TRMT112__pos"	4.98606568289954	2.92537017260298	5.32602898678993
"TST__pos"	0.0594321944896749	4.79454234644885	9.72920924029449
"TWSG1__pos"	6.52852328976716	4.53179193503714	3.53742098649843
"UGT2A1__pos"	3.4023312666969	2.22044604925031e-16	12.5176691450905
"VLDLR__pos"	0.197619999837807	5.0156786738614	9.79912820924132
"VPS41__pos"	1.9497861100117	5.74923431798118	7.1204992543392
"ZNF215__pos"	4.94228882427849	3.70324084156721	5.8691925737805
"ZNF774__pos"	1.35650952587661	2.89667018841979	9.65664721680075
"ZNF784__pos"	2.22044604925031e-16	3.23840145453956	11.1709026699508
"ADAMTS14__pos"	2.22044604925031e-16	5.95434476579785	7.23075110826039
"ASL__pos"	2.22044604925031e-16	6.32937101029339	7.86534508465798
"C1QTNF9B__pos"	3.54784403809808	2.22044604925031e-16	12.1333294174486
"CBR1__pos"	2.88974505087288	5.04844323542629	4.63884635344566
"CHD9__pos"	2.43385068074931	4.71150719887471	3.57214244481678
"CTNNA2__pos"	3.91364524269954	2.22044604925031e-16	11.8881344299312
"DEFA1__pos"	8.84421047982971	1.25477610296179	6.25454846677654
"DMC1__pos"	0.0819785412326157	5.99704148171012	8.05286152298503
"DNA2__pos"	2.22044604925031e-16	6.81622750159269	6.33822580217228
"DOK4__pos"	2.22044604925031e-16	5.01918143464061	9.46740656248162
"EGR4__pos"	2.39489829211351	1.86031813299706	11.0766615683015
"EMILIN2__pos"	1.07580378684743	3.56894057929336	4.5392839386927
"EPN2__pos"	2.22044604925031e-16	5.03488950727696	9.38744670722563
"FASN__pos"	2.22044604925031e-16	5.30623210211023	6.43941675652258
"FGFRL1__pos"	2.22044604925031e-16	4.00360982162489	10.0338001471566
"FKBP8__pos"	2.5425377933861	5.33861863687356	4.95365159627906
"FLII__pos"	0.894935090489327	4.29797689692995	5.94980855550123
"FOXS1__pos"	2.22044604925031e-16	3.1697910641461	11.7973219107046
"FUK__pos"	2.22044604925031e-16	3.38027810525645	9.28606801140106
"GCH1__pos"	4.82917698559794	4.6684571338312	5.79870435047038
"GMPPA__pos"	2.32215845016847	4.80060155181285	6.03934971651818
"GPKOW__pos"	2.22044604925031e-16	4.69464243708579	3.80592916388374
"GRIK1__pos"	2.63179690104978	1.11677487568618	12.0603871393256
"HBG2__pos"	5.41612670763939	3.56404827414385	6.71492690973162
"HIP1__pos"	2.22044604925031e-16	5.34447058690774	7.63899039648068
"ITGB7__pos"	3.9382448143766	3.17680371510687	5.64025560516076
"LGALS1__pos"	1.68188116005855	5.75860226793286	4.74304384513051
"LILRA5__pos"	2.22044604925031e-16	3.97713896987448	10.2798457384728
"LIMD1__pos"	0.36728265943365	5.30210125747379	6.98715197843777
"LRRC75A__pos"	2.22044604925031e-16	4.34804658595082	8.43307276602031
"LRRN4__pos"	2.03170139620825	2.22044604925031e-16	13.8443507678694
"MAN2A2__pos"	0.709539212742226	5.23470799927708	6.49854424096672
"MARCO__pos"	2.22044604925031e-16	3.62105976227073	7.57006309721784
"MPP4__pos"	1.80178420941721	0.902559181532111	13.0074340933951
"MRPL13__pos"	6.34512650447058	3.43223222049437	5.11846200278779
"MRPL22__pos"	2.22044604925031e-16	5.06263721089383	6.60415979284111
"MT2A__pos"	4.46981765305176	2.38187833064707	5.09667880426654
"MVK__pos"	2.22044604925031e-16	3.0863993843216	9.78431585469199
"NFKBIE__pos"	2.22044604925031e-16	3.5425502335524	7.99924464296497
"NRXN1__pos"	2.22044604925031e-16	5.06671852964874	8.56328042376963
"OAT__pos"	6.66712949070372	4.46038802213574	2.80414677379567
"OR1L1__pos"	3.18968874919191	2.22044604925031e-16	13.0356573327276
"OR4F4__pos"	2.96161164046892	2.22044604925031e-16	13.1637654875199
"OR51G2__pos"	3.26677124641523	2.22044604925031e-16	12.9274993829231
"OSTF1__pos"	6.29854865895117	1.79442911904112	5.54695530328611
"PAPSS2__pos"	0.619545911656744	4.53056891857615	8.33288527720031
"PCNP__pos"	5.97222433866389	6.20678361079532	2.14117892555837
"PIRT__pos"	3.40700152028811	2.22044604925031e-16	12.7478068060926
"PLD2__pos"	2.22044604925031e-16	4.74113846025271	9.77582135806314
"PLXNB2__pos"	2.74644406441275e-08	5.12628262731312	8.75468430933858
"PPBP__pos"	8.82729344594084	1.41657491492802	6.03068761713635
"PSPH__pos"	0.426157206240272	3.86012060930261	10.7551518531781
"RERG__pos"	0.00656849784928297	5.41032748330788	8.42670760465769
"RFK__pos"	3.09477937529454	4.16929417681102	3.19782251263704
"RHAG__pos"	7.63664683438714	2.22044604925031e-16	8.94619147401523
"SCAP__pos"	2.21137058519893	5.30017738686303	6.4355374442994
"SEMA7A__pos"	0.944654580493226	4.55202714084388	8.63400375653327
"SERPINB6__pos"	2.22044604925031e-16	3.69814858178681	9.34840336761887
"SLC25A30__pos"	4.87511466207305	5.01442486787606	5.35553708544514
"SNCB__pos"	2.53273486854056	1.9606159425738	11.3102751126313
"SUGP1__pos"	0.0802695734947307	4.56213231811908	7.69071060903485
"SYTL4__pos"	3.30865114250655	5.1172867644948	6.75515675009402
"TACC3__pos"	0.949330307805863	5.65405555238655	6.55078859576259
"TAX1BP3__pos"	1.41134032210848	4.22935423183524	8.8610372508871
"TMEM191B__pos"	2.73719656321869	0.940999246533214	12.1652924129485
"TMEM8A__pos"	2.44833722549631	2.87711873797641	4.07613220141719
"TNFRSF12A__pos"	2.22044604925031e-16	4.93952140978221	8.33823741224103
"TOLLIP__pos"	2.22044604925031e-16	6.47978898743331	5.75240642856174
"TRAF6__pos"	1.45151016425041	6.04101370590448	4.89427010090891
"TRIM26__pos"	2.22044604925031e-16	4.75492907828104	8.20247080063575
"TUBAL3__pos"	4.67125602657245	2.22044604925031e-16	11.6873078072364
"UBFD1__pos"	1.95861807533455	4.71554465947342	6.42875340879452
"UBL5__pos"	4.01687381969875	2.43451331060498	5.71128064496071
"VAMP7__pos"	11.1859297232214	3.70397367774551	1.44668454706904
"VEGFA__pos"	2.48661511286859	2.64064622989093	7.33226658987303
"VSIG1__pos"	1.47273524423967	5.8150534702176	4.91723789536469
"ZC3HAV1L__pos"	2.22044604925031e-16	5.98906652124097	7.04389032307056
"ZDHHC9__pos"	0.0817031331508339	5.17704776489568	5.90571976222017
"ZP4__pos"	3.15128535992451	2.22044604925031e-16	13.0739101615184
"ACOX3__pos"	0.518010655187977	3.94699920757156	4.1861034779724
"ADAMTS6__pos"	1.93195670488666	5.36542136866654	5.88355904984203
"APP__pos"	4.09118471661639	4.35927745153699	5.74818486955545
"ATG4A__pos"	6.10160272984041	2.98422931089689	5.01826329267895
"ATP5EP2__pos"	3.14868403215587	2.22044604925031e-16	13.0804342776739
"ATXN10__pos"	3.23324326353575	3.44519098529066	4.92409953353134
"BAD__pos"	0.849784614195137	5.35770193896999	7.8411673376312
"BCDIN3D__pos"	0.00707217540641238	5.67282832310686	8.13056114027742
"BOC__pos"	2.22044604925031e-16	4.6963756703898	7.86550448884727
"BPI__pos"	4.63038869993902	2.27833312200006	8.18154214467123
"C1QL1__pos"	4.34508994581461	2.22044604925031e-16	12.0180098261691
"C3orf33__pos"	2.22044604925031e-16	4.40381475953528	7.2583973902674
"CAPZB__pos"	2.94981696740818	4.1019956428863	4.64938985827546
"CCDC102A__pos"	2.22044604925031e-16	4.90979788398521	7.60763241706889
"CCDC60__pos"	2.81158575414389	2.22044604925031e-16	13.2421595142439
"CD14__pos"	2.22044604925031e-16	5.71205676652883	6.2123472587589
"CEP295NL__pos"	2.22044604925031e-16	3.5472293914301	8.69646471719638
"CFP__pos"	1.98412303734916	4.13036101782374	7.31182850750305
"CGB5__pos"	3.20828739089836	2.22044604925031e-16	12.9792753295271
"CPEB4__pos"	4.85151667096889	5.48447342455453	4.12790867300557
"CYP24A1__pos"	2.22044604925031e-16	4.40586611501539	10.8129788514896
"DENND5A__pos"	2.73125646019745	5.77266082143109	2.50122704114525
"DHRS3__pos"	0.194343799864373	7.89784953925942	3.63531878363028
"DHX40__pos"	5.80958906128548	4.31096019669218	3.80423522744472
"ELF4__pos"	0.605009200625284	5.75040514543946	4.20970924142939
"ERVV.1__pos"	2.18679890852464	0.675851627260442	12.4976483688498
"FARSA__pos"	8.86030053102292	3.83320882585239	1.69129611528836
"FLNA__pos"	3.48818292588597	5.71212509108199	5.06687571775787
"FOXD1__pos"	2.22044604925031e-16	4.32389771637274	10.8688318799166
"FPR1__pos"	0.0156004814909016	5.85554590148023	6.5128939040063
"FSD1L__pos"	2.22044604925031e-16	2.73384077863979	5.98901883532021
"GABRR2__pos"	2.22044604925031e-16	4.86869066078241	9.88138762750438
"GADD45B__pos"	2.22044604925031e-16	2.38842320755655	9.63414907788238
"GNAS__pos"	7.01591971312208	0.642845013888755	0.515538948891087
"GNG13__pos"	2.32747521725287	2.22044604925031e-16	13.2000081137079
"GRPEL1__pos"	3.92776097949817e-07	3.98821382721904	9.19751929523714
"GSTM2__pos"	1.76249964149801	4.42947194044168	8.31298707877313
"HES4__pos"	2.22044604925031e-16	4.40334724361071	9.0957639930779
"HIST1H2AC__pos"	3.53826952154994	4.97639241427972	5.25841437939707
"HPDL__pos"	1.82775790664663	2.26416938416941	11.0975361367654
"IFI6__pos"	2.22044604925031e-16	4.86009339703672	7.69260908019875
"IL11__pos"	1.76311863331521	1.45243481422283	11.9480983359029
"IQCJ.SCHIP1__pos"	0.539060919025396	3.82220360032069	10.0068867196151
"ITGA2__pos"	0.488939906581251	5.9323707846027	6.8664287134729
"JAM3__pos"	7.76967661758856	3.71323144645022	2.10781115948255
"KIF7__pos"	2.22044604925031e-16	6.13171072331181	6.51831491463618
"LKAAEAR1__pos"	2.11262414608483	1.19745292455928	12.3980319712637
"LRP1B__pos"	1.99885307401887	4.37281265463885	8.4792514458923
"LTB4R2__pos"	2.22044604925031e-16	4.88399463139273	5.38629197118623
"MAP2__pos"	1.68034941193958	5.04251695178368	5.77088346031636
"MAPK11__pos"	2.22044604925031e-16	4.66504089159835	9.24862339000954
"MAST3__pos"	2.22044604925031e-16	4.02271468386411	8.37419412768501
"MED12L__pos"	6.09411537669977	4.64086341974912	4.80933223256279
"MPO__pos"	2.22044604925031e-16	6.81764591372412	7.87134805163894
"MTRNR2L7__pos"	1.06752634752334	1.91139278510606	12.3739829187224
"NDUFAF1__pos"	2.22044604925031e-16	6.02272605335981	6.53468751220481
"NFKBIL1__pos"	2.22044604925031e-16	5.91978129730849	9.15342604736836
"NME1.NME2__pos"	2.22044604925031e-16	7.00131749783737	6.00420257127446
"NT5C3A__pos"	9.1677364946631	4.46687061108081	1.66688350396088
"NUTF2__pos"	4.98548975835209	4.94789413360036	4.7846683770915
"OR5K4__pos"	3.84334170050824	2.22044604925031e-16	12.3859573150313
"OR5V1__pos"	4.38009309895743	2.22044604925031e-16	11.9877910840536
"R3HDM4__pos"	2.33425532612642	5.08884366690299	6.26888913175423
"RAD51C__pos"	0.856165994876134	3.36674135766506	5.84974467666571
"RERGL__pos"	3.17977874746702	0.302137962594901	12.5837712191921
"RMND5A__pos"	3.71413292356571	3.29033974295312	5.72634380314515
"RNF150__pos"	0.46242522828359	4.54173986792441	8.38489784912714
"S100A8__pos"	4.70064641267877	5.19419281029228	2.86430718628113
"SERPINB1__pos"	5.0933216051243	5.53804304285206	4.18392496518613
"SLC5A4__pos"	0.141663126294509	4.81964743583284	10.2866614864808
"SRD5A3__pos"	2.57287093886251	3.50243745209337	8.84470336431654
"SSR2__pos"	4.54237557315237	3.85198203284169	4.37717366555988
"STK25__pos"	1.96124185560487	5.00862769858634	6.82802376164536
"TCFL5__pos"	1.35270938370705	5.42345293093635	5.76651811823734
"TEF__pos"	0.0418183178545866	2.8940016573652	10.6292882489514
"TEP1__pos"	4.2583668251078	4.84333542680069	4.64993457453543
"TIMP1__pos"	4.37371475910542	5.63634767294231	4.02137240958388
"TMEM140__pos"	0.766684570718273	6.39585963401524	6.14569874512866
"TMEM246__pos"	2.22044604925031e-16	4.97187832387737	9.44996215247401
"TMLHE__pos"	2.22044604925031e-16	6.11229532038949	5.18809350468548
"TOM1__pos"	0.159541840405359	4.61680975384912	7.56306685531099
"TRAM1__pos"	8.52843255058598	5.28340076561341	0.493109306507065
"TSPAN17__pos"	2.22044604925031e-16	6.56285803686102	5.82335259763226
"UBE2O__pos"	2.22044604925031e-16	4.08643799711546	7.78277094951552
"UBXN2B__pos"	2.64707945197682	4.03550272237688	7.7121990405883
"UQCR10__pos"	1.14343576980752	3.61467159148508	8.75532567801261
"VWA2__pos"	0.992098325494288	3.3362306311791	10.9322934447775
"XPNPEP1__pos"	1.52327828895095	5.3824263978979	6.06684243371794
"YIPF3__pos"	1.21627378821098	3.4782096973975	8.21874282132599
"ZHX3__pos"	0.605708723826782	4.08085497036164	10.1464375940653
"ZNF395__pos"	2.38275385887721e-13	4.68538367406946	8.34032672960324
"ABCB10__pos"	4.39850164499558	3.89377151059453	4.80608806054354
"ABI2__pos"	5.14096781862984	4.66062102007663	4.76514511714629
"AFAP1L2__pos"	2.22044604925031e-16	7.84944258629307	4.84050104549585
"AGXT__pos"	2.97838375552243	2.22044604925031e-16	13.1289383557187
"AMACR__pos"	0.175644892739744	4.07735115499056	8.82960669365192
"ANAPC11__pos"	2.22044604925031e-16	3.3864725603028	10.1817044570198
"ANTXR2__pos"	2.22044604925031e-16	7.09608096358497	5.34218175188674
"AOX1__pos"	0.909365713645118	5.16197394016886	7.71665186160905
"AP2S1__pos"	2.46156282822158	4.09036302294439	5.13214467919936
"APOBEC3A__pos"	2.22044604925031e-16	5.42246579408592	6.45936535116188
"ASS1__pos"	2.22044604925031e-16	7.96700761937195	6.43202107323519
"BAG1__pos"	2.22044604925031e-16	2.54125264220757	7.71798291000552
"C1orf198__pos"	2.16435071596217	4.93023853251849	3.54177135757759
"C7orf26__pos"	2.22044604925031e-16	6.06489866723552	6.26196480879276
"C9orf43__pos"	0.0766264477833026	6.42849674762556	7.84003830272328
"CCDC122__pos"	2.59966784092534	3.19328138435397	8.4017017286755
"CCDC83__pos"	2.47609528242663	2.22044604925031e-16	13.3994360181018
"CCZ1__pos"	2.81323709474258	6.01935493761864	6.12907095368864
"CD320__pos"	2.22044604925031e-16	3.39081612751532	10.5190436268905
"CDC123__pos"	1.38843223906563	5.93655033591353	5.01852615176337
"CDK2AP1__pos"	5.11337743999507	4.78334562385148	5.2759971334379
"CHIC2__pos"	0.320148924056018	5.11325325765494	5.19558113709658
"CNTNAP3__pos"	2.22044604925031e-16	6.31818702855395	7.48022083201315
