"LP05"	"LP08"	"LP10"	"LP11"	"LP15"	"LP29"	"LP39"	"LP43"	"LP48"	"LP60"	"LP64"	"LP67"	"LP68"	"LP69"	"LP92"	"LP100"	"LP110"	"LP111"	"LP113"	"LP116"	"LP117"	"LP118"	"LP120"	"LP01"	"LP02"	"LP03"	"LP04"	"LP06"	"LP07"	"LP12"	"LP37"	"LP54"	"LP61"	"LP62"	"LP63"	"LP65"
"C19orf48"	1.98646459523683	0.979086730491374	0.859235913039746	3.63081165138499	-0.393301615683201	0.770115371459232	0.111504458591039	-0.515239743719746	2.94907074867797	1.51144963837914	1.34945283095506	-1.37001827568973	2.54402651986082	-0.380386178852697	-1.82675571190065	0.927036489477066	0.863396996633305	0.0575296862564657	0.20642747495621	0.756165221289011	1.16655561267909	0.309674750851386	0.0484071700458381	0.529955766334081	0.950493600886975	0.489416241635693	-0.420745969312012	0.0309561363333187	1.79599270335848	-0.504012179537476	0.503408949517866	0.471425631538171	0.404439487536871	-0.86229783256404	0.603331412065763	0.731912674915677
"LPP"	1.35548004850481	0.556674127756777	0.299520910272069	0.946601687458736	0.540025312487461	-0.444463027720542	0.781389903959416	1.13434542245938	1.03868998573457	1.56599673175431	1.5701613588227	1.20981829096209	0.484349665874815	1.58409735341027	0.0299991092641345	0.83581773888261	0.961047652658444	0.110532057590333	-0.590425096992018	1.21824214082697	-0.47739076296882	0.0302221341993445	0.635907094266239	-1.21388374393808	-0.37841706709433	-0.388347824643379	-1.18305170207962	-1.01739608869563	-2.37092450523147	1.04146442571408	-0.699436665588171	-1.03073089198406	-1.28539107483134	-0.214140617874519	0.996566243659869	0.754390885828654
"ATP10D"	0.850128535646432	-0.974814330441023	0.409562037675901	1.59683818805226	0.65474474839283	0.78368281903082	0.0259183478399887	0.988134996990863	1.843128573437	0.856675892194273	1.15800831312628	0.757622508653358	0.367254318835065	0.74034448086951	1.34258857004247	0.677899041300385	1.12117822621789	0.464132862724775	0.714931321863563	0.606175371000639	0.704187532133167	-1.07711244522614	0.673082819085231	-0.213260660914682	0.921267824346127	-1.50768768813219	-1.32667291612133	-2.14971509654402	-0.979976657972697	-0.504533144272963	-0.812200560580469	1.29752714510823	-1.08649420422278	0.880787062025381	-0.875477606946998	0.674566959276456
"CCNA2"	0.479247449703208	1.27388344328344	0.512304157331019	0.512304157331019	0.754689094121203	0.724500529242874	-0.282895232585251	0.584847196285996	1.40187559437074	0.823391107107627	-1.41239163058788	1.2481628760418	0.512304157331019	0.512304157331019	0.712254396987665	1.30893674181597	-0.337794457921468	1.50262232847505	1.20166117970521	0.987830524121043	0.774009474873965	0.940562740774377	0.512304157331019	-0.241111445620044	-0.56392180554778	-0.365377637463543	-1.13514491272355	0.706979981489957	-1.70523801585131	-1.70523801585131	0.544819060061602	-1.00616709539775	0.654511395615237	-0.318336947137815	1.15901166085412	0.512304157331019
"HIST1H2BM"	1.02721141736315	0.664389658593001	0.468840955400801	1.20654036872584	0.52135216646995	-0.120452899362012	0.59640195859574	0.633684274820129	0.780777040974245	1.13461895427986	0.594681693268617	-0.0128593135150705	1.12001026589435	0.902720893585463	1.04118141636483	1.16760329699373	-0.27896842333279	-0.787803078938737	0.907210696463979	0.774015180115077	0.679570010111598	1.01765368313693	1.09471811490322	0.251786722616744	0.513961003367939	0.681064808084567	0.814641705381092	1.03638493528793	0.797640218931021	1.031120402578	0.789423393959641	-0.258172867550428	-0.233662242255582	0.746838720461161	0.718535203517577	-0.831451707875552
"MYBL1"	1.23750288985909	0.666926219028062	0.473991266067331	1.33376914473661	-0.0193301752603075	0.889629208282828	0.972790777193217	0.742682121009445	1.24382620058346	0.527376073321667	0.770491840125131	1.06971779312676	-0.565576958808763	-0.115541239595709	1.5308218038026	1.3533695582845	1.18405220349014	0.822956329244047	-0.709619962030364	0.486206019020741	0.674286803066354	0.494732590196139	-0.0830513403294163	0.932175158534573	0.708761328012542	0.474880214253052	-0.484287130898488	-1.10073807297014	-1.58018625869081	-0.532783307131686	-0.336148925615317	-1.29167652253106	-1.45431411715705	-0.837558427744717	-1.22147370593754	-0.442015065958415
"SPSB4"	0.736411472344681	0.760224689223914	0.80474610369885	0.904785158263508	0.941756652926648	0.89227394720684	0.801809661941513	-0.00695354234577996	1.16962546856455	1.1090298115862	1.07933054867423	0.940973394046696	0.712451020596165	0.705914331709896	0.877227407937482	0.822717599491548	-0.533589922047166	0.211220495620303	0.793910574764883	0.693220984618514	-0.685676969598945	0.399902283806881	0.723341679202835	0.805745045205605	0.862087549477462	0.690176973137656	0.69626018220075	0.693754939016825	-1.53872262391754	0.856396140775259	0.811483215645659	-1.39246438385681	0.802894148263077	0.780239736977183	-0.224916223683092	0.936032369678273
"IGLL5"	0.859803933762074	-0.283341397664111	0.718952657564533	0.806697534260561	0.689556196337046	0.733398271638055	0.394749039722935	0.591335214058673	0.886409802066609	0.77980342170307	0.964935394712035	0.69039464271169	0.583961153820837	0.675994689793426	0.68939218063463	0.773168776296032	0.748770819930119	0.658216658292781	0.599324771569911	0.154174804208451	0.663568870973391	0.698184192159651	0.61483111854528	0.435201688297174	0.740576253400171	0.684254065971581	0.189496300297621	0.655367148108686	0.86415155435107	0.809287299652562	-0.0177017943430834	0.0815127809312194	-0.372144511934772	0.31300061635826	-0.53673358862596	0.448050804301625
"DEPDC1B"	1.20089673126309	0.978695499324318	0.881690742615822	1.24854267423781	-0.575230308609296	0.403056756417639	1.03132789702924	-0.591629931263611	1.30569745849915	1.03493744299186	0.0314982374759082	0.868978456539478	-0.576527709873875	1.11836772591824	1.32274734395449	0.960756745004444	0.247671928778223	1.1319346273287	-0.70311473580626	0.688931978910944	0.669031231859937	1.08701969665065	0.358159037757475	-0.579182963011237	0.00885340271369289	-0.586905427802844	0.559244756249484	1.51306005142006	0.0917762651073788	-1.04388870306779	0.830348577025619	-0.644045410342538	1.16275895836185	0.24031749456896	1.04386015929201	-0.218563563723108
"KIFC1"	1.23679574406599	0.11155722864213	0.518579295773483	1.16754696328246	-1.11562222634001	0.020703134098234	0.177770221497377	-0.157552107732422	1.41273173485949	0.982100832953051	0.202361948320306	1.47003676972789	0.878465173477916	0.676956292226571	1.23741412289428	1.3410962527322	0.325997931478881	0.604953867596098	0.294113886332059	0.799315545547262	0.123604101063718	1.27190440249699	0.332444837929391	-0.156374147378072	0.807865692290842	0.547605841552701	0.732831073352016	1.53186879579391	0.100443087595299	1.1180708141031	-0.89686295983841	0.327821674633986	0.559780547428668	0.692600488923488	1.21779684070253	0.887683354444773
"TNFRSF17"	0.864221864251516	0.478146721707926	0.937129687862854	0.971793001943646	1.02853742476819	0.954443385791475	1.00226566479546	-1.0452041516129	1.03493483438795	-0.209653734354802	0.604191686284103	0.9785325993706	0.755603669659009	-0.192572991215978	1.09218221362406	0.968592982211289	0.950689014123912	0.658196295779614	0.530683331278807	0.7543732302128	0.444374810864336	-0.124121003883415	0.362349954210569	-0.199869553526349	0.561456419344162	-0.157292093810606	-0.10074695799492	-0.457526704678431	-0.103540887663916	1.01285862291907	-0.127631643930902	-0.158250553986558	-1.23380949635396	-0.232389499517968	-0.465126189536575	0.543294221306963
"CCL23"	1.74665235816724	0.803200109388159	0.770094678662281	0.742379400029629	0.562801688356305	-0.977280966397142	0.622090584836183	0.622090584836183	0.622090584836183	0.622090584836183	1.55492787649299	1.78768590627619	-1.0213982299841	-1.23300634154759	1.15133270853438	1.67143862378847	0.622090584836183	0.622090584836183	-1.23300634154759	1.22631152980839	0.87927735462055	0.856768882280356	0.622090584836183	0.801303408390271	1.64071982206839	0.646069141385487	-1.23300634154759	0.622090584836183	-1.23300634154759	0.622090584836183	0.74215170657965	-0.956335956344704	0.622090584836183	1.66692844405913	1.06859828800632	0.622090584836183
"PDIA4"	1.46937740330883	0.284766685821806	1.08130376377045	1.46277952052093	1.28860049779721	0.223592887752048	0.332397490730691	1.55851934075141	1.42335179913908	1.08146544532227	0.684834091302354	0.830971679057771	0.341184484164789	0.205119900103039	0.548854304536085	1.31147408371438	-1.20395402647046	-1.0932654101175	-0.111578085146886	0.382886852918954	0.545096802799358	0.689981375884468	0.179877931299495	0.995142856556473	0.137053063339361	1.29734220952522	0.3791251977291	-0.69545636701214	0.915147627235931	-0.00226821686674754	0.157859449170805	-1.3297263490201	-0.154082973145124	0.488615877736163	0.808650915509102	0.386510047013626
"ESPL1"	0.770187579170561	0.881328595401203	0.759990117592092	0.836736081273599	-0.211481836112476	0.722645175237026	0.798842491206111	0.722645175237026	1.26683841149692	1.09675686041212	-0.962921007697373	0.744273047452631	0.785406118047791	0.725153718008137	0.837129821264717	-0.521569376330567	1.06161813215644	0.440361449919915	1.06237381936125	0.730585987808185	0.837963705510572	0.00715430288476117	0.043362251281675	0.753696886306138	0.761057760609323	0.807104360925447	0.735082285422073	0.933614695484542	0.786079959503983	-1.3611621348678	0.400500740164756	0.790258125591572	0.755236604929956	0.0118894135578244	0.943507248036346	0.801117480330726
"TK1"	1.16757991919089	0.899464640684153	0.373666889966234	1.2402116389094	1.10608347341083	0.265255150391485	-0.29680540607868	0.52380101947598	1.07330477005692	0.279451033896149	0.364444114520906	0.655641327769854	0.66955025863308	1.20514307089198	1.23617843650592	1.16433560950794	0.855812872137988	-1.71786165999388	0.0937213357241273	0.383743807323928	0.244265979871603	0.652486183398912	0.909100086808898	0.846680280686452	0.866695647899974	0.812866288615268	0.704959614988838	1.16358233166965	1.06326541415526	-0.420574154884273	0.328967130864963	0.277131655946931	-0.107395053413589	0.474811584286493	0.73226064807336	0.412565083057991
"SHCBP1"	0.447906230954799	0.585506240518318	1.11859659697292	1.12713228667544	0.454266347199113	0.303790009730129	-0.366977678478985	0.413839924361339	0.362923358754594	0.347273752948452	-0.483145129483546	0.488167572341457	1.02443066172487	0.560099926418881	0.709132194971424	2.982231197234	0.432513752133606	-1.25343320828271	1.01082961895711	1.00494036695113	0.425949206835535	0.652508748558154	0.519361845173693	-0.696520225692492	-0.906480354508753	-0.597921244389306	-0.873584371827854	1.71922768195192	-1.12815796709804	-0.943385121051081	-1.23688326803836	0.551093905205396	-1.35712656145442	-1.03722601529781	-1.24402800579714	-1.01437669202378
"MAST2"	0.640020896139855	0.137058139868684	0.722895357596573	1.82043176158828	1.10947042872072	0.205747343380266	0.414901880105701	0.0862926913030391	0.980832670586663	1.39624996930369	-0.282638894919993	0.728852611835617	-0.480242897299236	0.18205067511475	0.968096078724747	1.36659657899091	1.43856364563313	-0.384040574850607	1.78324285681821	-0.0614134527011927	0.578760201560202	-0.402144218813305	-0.159066595122526	0.404137189458704	-0.0443339401670069	0.0303137482834625	1.10737758315397	0.539328288056067	0.992272980151768	1.57682881893756	-0.0584663776560285	1.03468381408149	-0.171800398095075	0.527285870319734	0.472373011352971	-0.444219409480975
"NDC80"	0.852631181081126	1.02523453552936	0.835806931746305	0.853639050538639	-0.946285477731304	0.0574615876114334	-0.74706145963474	0.866757588768464	1.06551615156737	0.925650485961209	-1.1587827143162	1.12139257582151	0.0851699935363332	1.13677373255313	1.14720613317506	1.38631965290891	0.48363074402375	0.571419850251445	1.040203243413	-0.34179456035426	0.993033200917191	0.729560892885691	0.660480478562596	0.599243145817037	-0.149612634741515	-0.205735680757193	-0.718580405623025	0.821511754826215	0.719574867124102	-1.39951477266022	0.560042288495923	1.1207689967946	-0.00697480738871292	-0.029495483500345	0.397424783313251	0.684642360945384
"RGS13"	0.908263830614992	-0.236747979474024	0.620076282763636	1.10170387273947	-0.863039647252397	0.92378101984171	0.907248666894611	0.677997211229397	1.05368371587305	-0.0955855138923828	0.686853403593596	0.955256910674245	0.553408626436698	0.940672593875519	1.13247706215202	1.23196148737163	0.904894189230501	0.244540446080374	0.153200533810908	-0.137990959601859	0.638430198737297	0.630793205324892	-0.332627550736366	-1.28285909158362	-0.24740596860156	-0.281000311388251	-0.58008485744086	-0.618875940374598	0.673701590598592	0.623873663398415	-0.534373047617674	0.632926936674066	0.677898660647629	-1.0317934593817	-1.42594752113763	0.727522433602058
"TXNDC5"	0.858031385914897	-1.16435660823174	0.314968766054382	0.428100750132179	0.889701163030529	0.658260492654103	0.689193581469384	-0.746061312818581	1.96426673970691	0.957837569167649	0.666091557269907	0.657655630667388	0.839777988867479	0.862246146631161	1.29253122805166	1.00499593084231	0.772648806351023	0.463179690008339	-0.328965131342157	0.430338525187422	0.225130559423151	0.683151354429177	-0.148779798031641	-0.6321496222322	0.69981092034462	0.143574328071168	-0.559296498240777	-0.889110481425776	-1.00253057900208	0.426166622266457	1.1561175927017	0.930902677943315	-0.858011666052444	-0.0616499292811382	-1.35039212981796	1.15346552907277
"MTERF3"	-0.0240288680922763	1.19791573525595	1.83343077133988	1.05020239037805	1.68633120517695	-0.165220159857034	1.24076057198639	-0.617357549887106	0.987488064323769	1.63542979861216	1.0869292322734	-0.596167030908365	0.252717462378223	-0.272693049217662	1.00709319929481	0.0629018429381827	-0.755561677275375	-1.40028271613829	1.34700541072942	0.486269351620923	-0.0759632623701107	0.412310244389569	0.406786314446094	0.184784539962193	0.497050927560644	0.932696867753471	0.637132096797273	1.36461986118528	0.337086865078596	1.45310433113408	0.210001964047839	1.56055182232993	0.384427941205127	-0.0757073083347037	-1.04271335901087	0.0420152500989581
"XBP1"	-0.105218245473039	-1.13444876779254	0.419159460889141	1.2156618781171	0.485254302388515	-0.0894395216495221	1.38358707566447	0.0647570291199877	0.0809488357111046	1.79051939231682	-0.651402861711019	0.2426639405516	1.16869020415493	0.164701880728268	0.66458539163773	0.14319765963788	0.812458666397229	2.21100478973605	1.34386664668898	-0.649563088050654	1.1316985994636	0.335010730015385	-0.257721923710251	-1.40957101446399	-0.181291749683226	0.787980068435102	1.13581049257201	0.0876914871257786	-0.355401181290051	-0.525191898341303	-0.275833752771823	-1.23782827774375	-0.361136980366664	1.6901414031121	0.540329861321239	1.36215902243314
"KMO"	-1.05245998352143	-1.18343794058071	0.0132766340492703	0.827032095156655	-1.14490302058227	0.17533017155819	0.281578910647993	0.63632006578493	2.3697789522785	0.141282019427102	0.935503976780964	0.44472429234113	0.728262997046736	1.06315910530941	0.502878214855596	2.13520521023373	1.84774911455804	-0.0860728266966271	-0.709534362303191	0.00795868448446835	0.996625726386587	1.15060520800233	0.67587883306362	-1.32438252273831	-0.719055414577655	0.63900562418569	-1.28925089445204	-1.6752512594898	-1.54119193279464	-0.786864391008148	-0.892781805321902	-1.73930013917155	-0.856926197689318	-0.968791371155434	0.801782495558455	-1.36974826336562
"JCHAIN"	0.580073907867418	-0.590336686306319	0.109090559817121	0.115585900905109	0.381824330961261	0.563412177994008	0.426604965803981	0.402675807159491	0.763282684448733	0.676350969718546	0.68253213891591	0.761477018983845	0.235619628861939	0.599059578914833	0.771711651861367	0.805026003440563	0.486772730724045	0.393832706058468	0.320415156588601	0.477019813295322	0.554893911126085	0.623570390698623	0.477374382076901	-0.281783951436103	0.375150563736145	-0.0392771499402116	-0.772646425516753	0.209881487141137	0.440315341649009	0.565489921587102	-0.108850235259837	-0.240999238329058	-0.683805066467947	-0.272581101414497	-0.818371189350263	-0.424282590662519
"NAGLU"	-0.0635028806041777	-0.104814425339696	-0.546099996740587	1.15267823263516	0.537875428783719	1.0677816415077	-0.129281933997612	-0.245555672920712	1.21514541856199	1.46107806583211	1.00353331408735	-1.41733520774708	0.617499043225418	0.703091316137679	-0.714139528541298	0.873551328123172	0.830233153284317	1.02952422128689	0.784632988880961	0.703029414435887	0.699278039271759	-0.129068983501968	-0.0612004901671886	0.0315698974714759	0.161316125120756	0.994852777199036	0.299674040105379	-0.656536912504266	0.326594245284966	0.658740742007305	0.655772020640799	0.771244581857675	-0.0907024957459268	-0.709550512121517	-0.160387113896343	0.344757171808342
"STAM"	-0.363160751613836	1.08786140158584	0.557556165573852	0.941518220448587	0.846999344893738	0.345338766031462	0.919687449264886	-0.5674336198879	1.58886194691591	-0.848512265510674	1.18772330422351	0.727610404580362	-0.466728870659646	0.569591862338933	1.04576428583228	1.17807670576645	1.18427780423457	-0.464450860849489	0.876021626238557	-1.7494292021992	0.459982105617572	-0.747279534373068	0.772884655117039	1.11451194488523	-0.314822145615431	-1.09124353604466	0.181159799859817	-0.357866550599375	-1.54627890451821	0.69735795918421	-0.512433450810744	1.08784360792543	0.939060934635817	1.11869925429601	0.381700331964933	-1.13579013101898
"PKP4"	-0.0514610177449739	0.769303912882607	0.96664442438556	0.0500020223190255	-1.56096573931717	1.07812707153793	0.944939681522785	0.80633728778827	1.68257121652718	1.00834741029337	0.907656396431973	0.796076564781061	-0.402078747913625	-1.66714019034506	0.891184220861001	0.86332384154597	0.88715920311931	1.24546928493473	-0.896848775207431	-0.706785939600847	-0.392262838024115	0.722837391101496	0.9827293523161	-0.744973215341312	-0.660233740343261	-1.36549547566481	-0.950836214836128	-1.31101935312223	-1.40583865695868	0.708161244048681	-0.964231670846261	0.772126750159184	1.02946824927761	0.835642638254196	-1.13806099997809	-0.00270531717970421
"AMY1B"	-1.01503946100696	0.980386414601853	-1.01503946100696	0.980386414601853	-1.01503946100696	0.980386414601853	-1.01503946100696	0.980386414601853	0.980386414601853	0.983724404005411	0.980386414601853	-1.01503946100696	0.980386414601853	0.980386414601853	-1.01503946100696	1.19303520998107	0.980386414601853	0.980386414601853	0.980386414601853	0.980386414601853	0.980386414601853	0.980386414601853	-1.01503946100696	-1.01503946100696	0.980386414601853	-1.01503946100696	-1.01503946100696	-1.01503946100696	-1.01503946100696	0.980386414601853	0.980386414601853	0.980539178077711	0.980386414601853	-1.01503946100696	-0.385106527444143	-1.01503946100696
"TMEM89"	1.07176882980251	0.957467220812231	-1.03324064068447	0.980688641792689	-1.03324064068447	0.957467220812231	-1.03324064068447	0.957467220812231	1.40093465812823	-1.03324064068447	0.957467220812231	-1.03324064068447	0.957467220812231	0.957467220812231	-1.03324064068447	-1.03324064068447	0.957467220812231	0.957467220812231	0.957467220812231	0.957467220812231	0.957467220812231	0.957467220812231	0.980809088232572	-1.03324064068447	0.957467220812231	0.995091222786919	-1.03324064068447	0.988504764460641	-1.03324064068447	0.957467220812231	0.957467220812231	0.957467220812231	0.957467220812231	-1.03324064068447	-1.03324064068447	-1.03324064068447
"SLC4A8"	0.450307671448834	1.04880467824469	0.387698952435697	1.17146163515607	0.112432039399308	0.491915584501825	1.04531485563756	0.51284318764148	0.710876709252964	-0.418543132443658	0.376659680863415	0.0209588952987635	-0.339672308124039	-0.656739276779391	0.904390693624184	0.637672817870594	0.290530020389251	1.69818951398593	-0.438117102282845	-1.9456328578018	1.13864699122786	0.813602421366087	0.505909051730359	0.249760803361653	0.0355409308311013	0.514580130501801	-0.292931757755014	0.50620738797333	1.34786075511323	0.940590661022231	0.016529451780936	0.72105471191735	0.374732835842422	-0.167627341799523	-2.98038685953515	-0.0132465972009309
"DLC1"	0.511306939149767	0.834478855781472	0.657066496077901	0.750932188404629	1.01087273504352	0.766387389841461	0.7087063433104	0.819768479071413	0.66870749990596	1.49206086116978	1.6691305735319	0.805186632230745	-1.85143414023475	0.803997394141069	0.647437773670901	0.0890311691312306	0.831835584191682	0.597252469095353	-0.341663142737337	-0.931686817694611	-0.387698462235502	-0.748089872163726	-0.953902283724689	1.1096523172734	0.929657568553654	-1.12830033335923	-0.473876638832209	0.713106182965575	1.18431060811902	0.697550445853173	-1.38246290917364	0.658416730869239	0.676069007651356	0.703665011560598	-0.769276139544616	1.1161580938792
"AQP5"	0.914118994042947	-0.338614223511377	-1.02726153903826	0.914118994042947	0.914118994042947	-1.0293959294361	0.914118994042947	0.914118994042947	0.914118994042947	1.23142245364206	0.914118994042947	-1.0307368655097	-1.02661425553496	-1.0307368655097	-1.0307368655097	2.28339548968888	0.914118994042947	0.914118994042947	-1.0307368655097	0.914118994042947	0.915003529320306	0.914118994042947	0.916411637076432	-1.0307368655097	-1.0307368655097	0.914118994042947	0.916838708529529	0.914118994042947	-1.0307368655097	0.914118994042947	0.988080351268692	-0.961027529573728	0.914118994042947	-0.919060575960478	0.914118994042947	0.914118994042947
"BPIFB2"	0.95070155138547	0.95070155138547	-1.0027459359077	0.95070155138547	0.95070155138547	-1.0027459359077	0.95070155138547	0.95070155138547	0.95070155138547	1.41998567158989	0.95070155138547	-1.0027459359077	-1.0027459359077	-1.0027459359077	-1.0027459359077	2.04467056318789	0.95070155138547	0.95070155138547	-1.0027459359077	0.95070155138547	0.95070155138547	0.95070155138547	-1.0027459359077	-1.0027459359077	-1.0027459359077	0.983096681418894	-1.0027459359077	0.95070155138547	-1.0027459359077	0.95070155138547	-1.0027459359077	0.95070155138547	0.95070155138547	0.95070155138547	0.95070155138547	0.95070155138547
"CBX4"	1.08672121510705	-0.783793273020343	0.776757211108879	1.68411801634539	1.04789411236344	0.0990407211302368	-0.638568555486918	-0.450756476276297	0.848559621982739	0.870324690503384	0.935398788324726	-1.40463404138201	1.09814688505948	-0.227761336281439	-1.07976980704514	-0.455087978209066	0.891293660762864	-0.86012126071119	0.728560834577563	0.680880658197646	-1.02667874270707	0.0303587940590392	1.29614301124798	0.921667695085516	1.72869529563332	1.22011831285122	1.07107386891845	1.02990142290283	1.05939767387574	1.5009557013736	0.335094122307395	1.41146620863558	1.06255492158776	0.82561195812686	1.62716611247715	1.63364780023531
