"LP25"	"LP26"	"LP27"	"LP31"	"LP37"	"LP39"	"LP41"	"LP49"	"LP50"	"LP51"	"LP52"	"LP55"	"LP58"	"LP61"	"LP80"	"LP91"	"LP93"	"LP97"	"LP103"	"LP109"	"LP110"	"LP111"	"LP113"	"LP119"	"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP13"	"LP14"	"LP15"	"LP19"	"LP21"	"LP22"	"LP30"	"LP47"	"LP54"	"LP60"	"LP62"	"LP63"	"LP64"	"LP65"	"LP68"	"LP69"	"LP112"	"LP115"	"LP116"	"LP117"	"LP118"	"LP120"
"UPF1"	0.935560819583774	0.775611126911557	-0.774939301232455	0.491374728236126	0.383183055527854	1.46073680214513	-0.681363092491404	0.550859101884028	0.973545209294965	1.1403604134938	0.876101132529404	0.54046988846988	1.47661328553599	1.03841153291479	1.13607644258236	-0.206373432321138	0.0258892194756241	1.90965189928721	0.590489873543501	-1.16317810111926	0.743608167357257	1.14855604096364	1.23314057106878	1.71562904961381	0.787686249664737	1.75903337232151	1.08871816158312	1.47960604091099	0.489709383832863	1.11324914970462	1.25965024072273	0.331517900791862	0.783216815490403	0.825057702538538	-0.953863079736837	0.704477563088517	-0.746240883456375	-0.473963679839728	0.149879141577489	-0.157517797299839	0.249954855296475	0.962368505304309	1.01896567880522	1.26327572560817	0.525384443874883	-0.0946390647774385	0.791371127441931	0.653339954976698	0.939463015717096	-0.890232170311744	-0.131739267576834	-1.54051991922959	-0.103250729367517	-0.802823764545671	0.528820238233161	-0.21038681682514	-0.700533759493993
"TRPV2"	1.01494112493144	1.15318691656382	-0.0840116492607237	1.32364369361726	1.42293058135376	0.695752319516175	-0.81090329738515	-1.03641312037441	-0.122040963365275	0.272622047138143	1.15566659516989	1.02438108673289	1.45023952636688	1.34993598284379	1.28094140866003	1.24998640572319	1.56003057632428	0.369473293500473	-0.229197214970522	0.852713750206741	0.46438617009543	0.63244496690293	0.700319864908814	0.426653712010691	-0.203303670555173	0.87505679668022	1.11816150313826	1.26772715964928	0.861385576961479	0.761653146534809	-0.184051831701759	0.734840255923584	0.655609777691352	0.901925829920244	0.715983665165828	0.836198477379391	-0.367786134929718	-0.472698857884407	0.942739908545793	0.0877388986737781	0.0751300530363728	0.340869270797709	0.853751213711147	0.627854750418439	1.11239996564343	1.12347738952055	1.17081906406049	0.815569755849934	0.985700292366116	-0.185677947312479	1.27982447034722	-0.748836809354837	0.658401616872391	0.539420126627162	0.215903450122039	-0.371451045601899	0.450317693630811
"PIEZO1"	0.815266007467605	1.09193799102167	-0.568269032136926	0.734464476853434	0.119684020222947	0.833738201372143	-0.274433221227511	0.168628373292538	0.881844889369422	1.64235306030534	0.856988922882867	0.855635976300437	1.15089514352239	0.959283857056263	0.619685984455132	0.66141940281386	0.897691063000145	0.898226313549836	-0.102662195188342	-0.382082932378247	1.2479694071922	0.910319001005526	1.00005193468729	1.08411589881028	0.903703569392954	1.4772194276524	0.833583111094742	0.788942931809204	1.33710135860712	0.608651938942497	-0.102576552219907	0.503489474595263	0.517676879645866	-0.280118434716814	-0.0116289035768198	-0.166112811753093	-0.218101011606885	1.08841105739153	0.657820528485802	0.348524035238184	-0.449395086301544	0.731919122033174	-0.116328532339238	0.878660718225339	0.305760536168676	1.01537613447017	0.957310262512104	0.781690106696672	1.25842611575169	-0.0919689088492518	-0.753198659049021	0.282280239630797	-0.00976950248198137	0.401785058854068	-0.351609547332907	0.133758739629945	0.955106446356058
"CYSLTR2"	0.956085476225287	1.04131319471167	0.707893270521247	1.20542259403612	1.01798698193317	-0.609066115898016	0.826697055157832	1.05388700165926	1.30617593266922	1.1743014026464	-1.21665803263255	1.03015189491503	-1.41110181252608	-0.734370656668019	0.896801955014086	0.995830370158783	1.53469667231454	0.941361597207535	0.82524014416654	0.628683517140566	0.778220904129367	1.09779262011915	0.703266613905469	1.20123120495555	1.0516905324171	-0.770629023250722	0.850841193753384	0.468261089691219	-0.50774164843251	-0.385743329608281	-0.606912138030413	0.556823939615371	0.0333352997619719	-1.01801300263926	0.743381577553155	-1.33239604652054	-0.482062280056494	-0.485018545967054	1.05304540489822	0.749730498257566	-0.917335615703238	0.981110572852928	0.793040819538893	-0.226597311698641	1.08145911847723	-1.01429906929382	-0.953360733975403	0.531338615172665	0.996783843888839	-0.84665702860535	0.850970772457284	0.601924001425807	0.795445907211462	0.740396391058994	-0.480227166640815	-0.66181713718406	0.448814259470403
"ATAD3B"	0.405285529530796	0.739600845468403	-0.771164384873297	0.811211608689844	0.776421490368349	1.27132033855242	0.0237654173202667	-0.396414327213229	1.01538881079668	1.02796348498563	1.1860523783194	1.08211436040204	1.34587625720047	0.825931233558502	-0.0637396959539994	0.218272622932547	-0.661014512612832	1.43665167951199	0.931887217271076	0.301388858276874	1.21069635254709	1.41371320935162	0.443962974708381	1.27091096263125	1.10779006505507	1.23636530919806	0.724547231190924	0.910581167137112	1.26112132050041	1.17081840436272	0.146784201709059	-0.146102523054411	0.416806681785392	0.676714341855307	0.746017241578817	1.03310249187993	-0.867279580888415	0.629306897919767	0.596150378330675	-0.182100184757231	0.256663450318567	0.385248485187858	1.19571624715269	0.714888928480721	0.00674417523849955	0.782978620083904	1.21919170307416	0.839777567879209	1.45378398240137	-0.281457541331098	0.372593321487359	-1.79141033666843	0.726090111467899	-0.120040385902114	-0.0347710361309824	0.023083120289532	0.883831075352571
"ADAM8"	1.64720557973002	1.43504307756417	-0.329680993091949	0.212462216616025	0.862829640226679	0.538183750580678	0.759768463709563	0.367336805024646	1.80881249443676	0.451232706078039	-0.302837693895339	0.561823678677707	1.08845414051352	0.138145621475619	0.278898080857934	1.47677239292429	1.06824447291485	0.770572290062068	-0.132795737173943	0.534727212179757	0.487221476985458	0.490702118003604	0.168038908270802	1.42369465361397	0.643152159999782	0.332066700808037	0.354920267482111	0.2670126761025	1.10982790918176	-0.239129057357211	1.05048214442716	-1.1448328549357	0.295923954896771	0.342621243818919	0.63917394495276	0.236282215253897	0.292916255167723	1.48669008913346	0.564595496986689	-0.882165356751474	-0.489929431623358	0.102609274608919	0.695842160260453	-1.30389000809677	1.14518045406796	0.945457945123588	1.11059409541727	1.21504946103564	1.34233690532563	0.310051951978004	0.384125807572267	0.279563026249415	-1.21804062983491	0.250939763312909	0.502000563681264	-0.187398742909979	1.01431521521493
"CLN3"	0.555655173970876	0.644978850631538	0.666076009140567	0.75052714122874	0.819912896719342	0.195299142510488	1.36682050867993	-0.313731145187215	1.33202306396967	0.847142400417027	1.34619291006823	-0.564531531118245	0.332703761923155	1.03425304316598	0.577240149847152	0.842161324938093	1.99382939039981	1.09811944675837	0.687793832123746	0.927037045623292	0.759433024699289	-0.422116813533841	-0.791480415109604	0.928345414117795	1.00245302645167	1.33198819214293	1.5354389918985	1.20485171119692	0.933969776289031	0.906157080927532	0.974332581633864	1.42889089225559	0.900866525015535	0.401367068239523	-1.17404645343773	-0.406257121897997	-0.823040188710508	0.300988148522897	-0.868351858382628	-0.672932625148447	-0.194606460220509	0.316807500998029	0.840821840610636	0.815742965244644	1.10813707845077	0.783731884539658	-0.68416539187307	1.0976854663861	0.822422863675847	-0.899583051270497	0.924344880049142	0.393457146340309	-1.47654602143415	-0.902010217041119	-0.971470723920205	-1.04376968136468	-0.422155846175564
"TRPV1"	1.00912175148767	1.24772506836292	1.17638090773818	0.275666523265087	0.833322532218269	0.772300306677717	-0.345839526667044	0.0712312909015424	1.12789081091342	0.0211935770654468	1.50420717969923	1.28221533397459	1.22024590676372	0.843479294250765	-1.66117338918048	1.14384544262992	0.85173939183193	-0.209292088034801	0.201611636617407	0.173850118034663	0.847229471949092	0.749658029500936	1.07761762020879	1.20926700594138	0.177024626826508	0.688660685099064	-0.483216846232422	-0.352005972728417	1.04362060087236	0.942078845733951	0.153833007682286	0.0452768851957712	0.820108578190299	0.788268780163662	0.961010607324246	-0.354792974581539	0.709431675186956	1.44738612536509	1.05105777018292	-0.414665518489548	0.551219081288849	0.381812210466043	0.369362457138139	1.02115813833267	1.35027256308977	1.27190700912072	0.0209768975886477	0.223610531649634	0.73837295367352	-0.0905454802002571	0.472882917669184	1.12774095693535	0.702072200853253	-0.223202315140701	0.0442354678831607	0.227267176190152	0.0910564216063025
"FBXL17"	0.855492449731416	0.509605511267398	0.876444245930295	0.557378787939799	0.456875443881856	0.406589218843833	0.984036949205643	0.867530951593475	1.26827161697599	0.493243182674494	0.412886118447484	1.368688999457	1.00895270851561	0.90675052167258	-1.16949338643197	1.12184383975371	-0.309760241802725	0.6425619351615	-0.555790909657001	0.904209358783093	0.525011319915968	1.08165987448574	1.19886571437381	0.880328729319596	-1.4008469703679	-0.651206093826868	-1.6715293282483	-1.96662752837613	-0.256024555069608	-1.18739698471784	-1.57097648328854	0.926264328868641	1.01160044272777	0.0937704416110114	0.996783919784837	0.50192694320873	-0.601316695202315	1.22926706339383	0.464266649829874	-0.423141821171211	0.502250663860862	-1.80242223701325	0.493162051603102	1.26295120854117	-0.248584448257604	-0.389513135114863	-0.596044697484231	1.05114908745875	0.94391634631774	-0.473698666900813	1.0932133374294	-0.413566140897682	0.411216844862549	0.536417372494031	0.419963018083925	-0.438912069740397	-0.659381247566571
"ZC3H12A"	-0.367106063267996	0.864454942525276	0.74178777547658	0.0580873824652321	-0.289135477565902	0.0247305317161058	0.675128643976539	0.73550886259948	0.238338657564048	1.00403659500058	1.25942553416563	0.593882360516204	1.79139606609727	1.14491716018782	0.781736549004816	0.450967982647936	0.855997382519563	1.02890907986193	0.35999507577815	1.47157320806375	-0.0341827736456651	-0.136973727662003	0.344580588880432	1.20514213980042	0.654568476906415	0.353948403976954	1.46451587406092	0.15658803810077	0.0805854729270335	-0.515148155278537	0.172748664884583	0.220165667309414	0.0136326844754456	1.27495779438154	0.0167001850209302	0.455791085436028	-1.41229692021478	1.93252262245613	0.683028056872346	-0.0804966631489268	0.697888173742449	-0.424479460628599	1.71077111833786	0.118245079691314	1.64567070568036	-0.202254877709644	1.02929530968087	1.92675268818481	0.633517295516623	0.108599171320683	0.145372114053689	-0.45302617966609	0.429355146941561	-0.0484775744218231	0.50031091754359	-1.77988222152577	-0.0691620212679066
