"IS01"	"IS02"	"IS03"	"IS04"
"HSPA1A__pos"	1.82657060501746	3.07687145612415	8.82514023963805	2.53412672051602
"ATAD3B__pos"	9.67059386863641	2.22044604925031e-16	6.52384494409141	2.22044604925031e-16
"MCM7__pos"	1.95240627074371	6.33622911702593	0.663996287162447	7.25436985667952
"LGALS2__pos"	1.75755507147442	2.22044604925031e-16	10.2668896701618	2.69147614849431
"MIB2__pos"	8.01720217201701	2.22044604925031e-16	7.98018436479712	2.22044604925031e-16
"HIST1H2BB__pos"	0.0933695252358754	1.19910861061857	10.0389521686243	4.1292663076047
"FBXO10__pos"	6.92898898414417	0.532961053651161	6.56989943889078	1.77599582743219
"RNF113A__pos"	1.58750759325002	0.672364547258631	9.85876157310474	0.618418553680277
"PLP2__pos"	1.31853735330024	0.504126892426932	4.40636578443295	8.56899602334236
"RNF181__pos"	0.851100945621974	2.60533436282486	7.68112903742988	3.49533345500324
"GADD45GIP1__pos"	2.63727772313692	2.22044604925031e-16	11.5864006464101	0.518915659402492
"TFF3__pos"	2.46630640621966	1.78949777919745	7.77751004799026	5.4366620544466
"AL513412.1__pos"	3.10699866354593	0.290812016857653	7.85629786388383	6.00029440995603
"SOCS1__pos"	4.78615443781468	0.20535906575315	4.58781032896534	1.66371113048144
"VWA1__pos"	7.50720293813844	3.00146766974469e-15	8.08784751418432	2.22044604925031e-16
"RNF187__pos"	4.25111805674318	2.22044604925031e-16	9.52579652940037	0.548257371589744
"STOML2__pos"	2.72611035977484	0.679251074231635	8.31978715376969	4.15901249641548
"ABHD14A__pos"	5.26001195560636	0.130308073245428	6.91739434468677	3.20872001301023
"NUTM2B__pos"	4.13094970009112	1.58380220456169	7.64357560716515	3.67235196729127
"FAM180B__pos"	4.56892741676268	0.842677215627548	8.50007587114527	3.79428365745289
"HIST1H4L__pos"	0.495303536046823	0.551407784560739	10.3712980077065	3.88469601836971
"GAB3__pos"	5.81645326504674	2.22044604925031e-16	5.64124262981525	5.39998849058539
"KRI1__pos"	4.57298244533768	2.22044604925031e-16	8.06389494714646	2.04746996468647
"SIT1__pos"	5.15027832710639	2.22044604925031e-16	7.37628029454828	4.34670479672702
"APOBR__pos"	5.7775846071752	2.22044604925031e-16	8.80219628954012	0.895665081603384
"STK31__pos"	4.43828330536518	1.62572537740524	7.41153738235804	3.19205922041646
"AGPAT2__pos"	5.16426498699691	2.22044604925031e-16	7.44310854131184	2.74509049976224
"WDR70__pos"	6.61325350656145	2.22044604925031e-16	5.97342103790641	3.20025574207042
"FBXL17__pos"	10.7800276525151	0.91226078871367	3.20025476636604	2.337099385427
"MRPL40__pos"	1.0463188691583	0.743876172467434	9.25737954346211	2.55001944918778
"ZPR1__pos"	3.63454211217689	1.23152870562869	7.3952731981222	1.36362233707887
"LAG3__pos"	2.39825951531464	1.13175233801791	8.01242228721812	3.9653861122623
"C11orf24__pos"	6.45230565311793	2.28509872128198	7.30128120359293	1.48019934728999
"ZMAT5__pos"	7.83339817475636	0.256113137007664	5.88280433496457	1.83125748753426
"DBF4B__pos"	9.76084517109339	0.562096328651669	5.51268995202429	0.680049452971768
"TCOF1__pos"	6.16743071363097	2.22044604925031e-16	7.81275187860973	3.12157703454667
"MUC20__pos"	7.1202779616517	2.22044604925031e-16	7.74461853184692	1.3632192925115
"DGCR6L__pos"	5.19328749472143	2.22044604925031e-16	9.15098929193257	2.22044604925031e-16
"ROMO1__pos"	0.344349788877095	0.675189744945152	9.76849598486498	4.75583817059512
"HEXIM2__pos"	3.2143003835306	2.80694011929995	7.05380607225001	2.58671612352247
"NUDT14__pos"	7.93439311095468	0.450181184725025	7.73801525253442	0.179736792731308
"MYO9B__pos"	8.443581482728	2.22044604925031e-16	7.52038138635317	2.22044604925031e-16
"MAP3K10__pos"	8.94369802568882	1.39242974120541	6.44323656387147	2.22044604925031e-16
"C1QTNF1__pos"	2.64377764834214	1.36780439114151	9.16996317123317	2.07076076266491
"NUDT2__pos"	7.02667586457172	0.80030089484872	6.74984038871585	2.0514613111089
"AL645922.1__pos"	1.68920428087596	0.227957745916518	7.51745590856407	8.06950490142235
"HIST1H2BI__pos"	1.90369868231243e-05	0.0956072161028988	10.6998191835885	3.25975335516463
"DDX19A__pos"	3.54624942575609	2.22044604925031e-16	10.6034330017056	2.02841646357447
"OR1L8__pos"	0.749585089436002	1.71039448683968	9.91358440532432	4.89741701157337
"CDK5__pos"	6.31013759836941	2.22044604925031e-16	6.37563359426443	3.86771711989306
"C2orf80__pos"	2.85758367045417	3.58616080709277	9.77494930685134	0.822158709969329
"P2RY11__pos"	9.31796678740162	2.22044604925031e-16	7.12147879813484	2.22044604925031e-16
"LRRC8A__pos"	4.24976556621492	2.011499307811	8.95769342708838	0.267092454328023
"PFKFB3__pos"	5.50231038472757	0.99385971573023	7.9725421911483	2.58610217915613
"ACY1__pos"	7.60813699559306	2.65064011687361	4.60857786769995	1.64487271004727
"MPND__pos"	4.47339638589365	2.22044604925031e-16	9.77448370611037	0.519287609836238
"MADCAM1__pos"	4.77181537194907	2.22044604925031e-16	7.44582194218415	4.67446586242114
"CALR__pos"	2.22044604925031e-16	0.347730223204725	9.9391552277356	4.37355280512807
"ZNF835__pos"	3.76003550517448	0.666434602483606	7.83503375988284	3.81667258665652
"MTF1__pos"	5.16074290292727	2.22044604925031e-16	3.79200279908501	6.58677644244503
"MAP3K12__pos"	5.58220006910507	1.46972102679977	8.0220814933455	1.16349622211569
"PROCR__pos"	4.37739471287145	2.22044604925031e-16	7.46650062599527	4.56650962210512
"YIPF2__pos"	6.87990834092611	1.52865056711045	7.67785569580091	1.00643113708135
"SERHL2__pos"	2.92256490835571	1.90924627480004	8.61060737048354	2.0227459582714
"DEXI__pos"	6.30365143332721	0.813347220229062	7.38132735622586	2.32690107051333
"HIST1H4J__pos"	2.22044604925031e-16	1.96559548583799	11.7884669572711	1.27892037407315
"SEMA6B__pos"	4.14584179263219	2.22044604925031e-16	8.00395869261651	3.98708822623051
"SLC16A3__pos"	8.337572955251	0.884763337173154	6.81045457506836	0.307306254325033
"GPS2__pos"	0.670636037705404	2.22044604925031e-16	11.3314762050258	1.93296264825588
"B3GNT8__pos"	2.65777638089732	0.143875338630576	9.22016639734998	4.87705753098022
"HIST1H4F__pos"	2.22044604925031e-16	1.17170574273822	9.41099278608481	2.82417924226905
"MRPS18A__pos"	1.94690112007041	2.22044604925031e-16	9.67564131738007	2.62821531831645
"THOP1__pos"	9.25011729086851	0.00710085035741381	7.26060484663111	2.22044604925031e-16
"LXN__pos"	3.09251061548708	0.0812673359506465	6.43733355658171	6.4998588252839
"CSF1__pos"	5.74792890649204	0.899732835673799	7.40505914684684	1.9667340761704
"SIK2__pos"	7.07529221228224	2.1312881108728	6.48550401923588	1.3688102972866e-09
"TFPT__pos"	0.6288488941509	0.0133948709609535	11.8968861373207	1.86107328091084
"NETO1__pos"	3.92487136026374	0.651821835139663	6.23158868717035	5.20036093476379
"COMMD4__pos"	3.92056689870346	1.17086730376726	6.88224314913117	5.52759937931792
"STAT5A__pos"	5.76323046340637	2.22044604925031e-16	9.18617640918378	2.22044604925031e-16
"IGSF9B__pos"	7.90301336313761	2.56793908368497	4.70736337587602	2.17743277278549
"PVRIG__pos"	8.02360682391789	1.67775444003063	6.52923579950312	0.189008830642873
"S1PR5__pos"	4.47935002919857	2.22044604925031e-16	7.5751363653568	5.02103429453599
"CLPB__pos"	7.06897553637602	2.22044604925031e-16	6.96392228805927	3.3368051676012
"SAFB2__pos"	4.77929889873754	2.22044604925031e-16	8.98995592580413	1.21518323632656
"NIFK__pos"	1.33242050275196	0.684783640112225	8.09892297808805	7.13759330053955
"MRPL28__pos"	4.20491308356049	2.22044604925031e-16	10.0786037178177	0.35456801356525
"C21orf58__pos"	10.0752048739293	0.617435698915381	6.07285114266065	0.732215827893957
"ZBTB45__pos"	10.5574945598468	1.09248132459542	5.69321413082032	0.152786872347997
"HIST1H2BO__pos"	0.121449251398383	0.577114356864052	10.8363872256961	3.02674414898405
"OCIAD2__pos"	1.56856085080981	2.22044604925031e-16	7.02647183974907	5.01348802685492
"SUPT4H1__pos"	0.523898942817715	3.81449492745556	9.2628698495005	2.41837232471067
"FAM222A__pos"	5.70281010083033	2.22044604925031e-16	6.99684207937977	4.48885385554433
"XRCC3__pos"	8.37093527105135	2.22044604925031e-16	6.45254491523909	2.2221730295378
"KLRC3__pos"	4.20616488251417	2.22044604925031e-16	5.88712360043138	5.62717603328393
"CYSLTR2__pos"	10.0001798493044	0.736296779761983	2.91735491957317	4.75443939836038
"DDIT3__pos"	4.57465814758122	2.22044604925031e-16	8.83895779340432	1.87688479521612
"IRGM__pos"	6.44144498896316	2.22044604925031e-16	7.28459840700362	2.72324390542213
"MACROD1__pos"	6.84072883214312	2.22044604925031e-16	6.1056189544107	2.87495286147197
"CDC25B__pos"	2.22044604925031e-16	4.85410910134121	1.3403199532627	5.67383971620455
"NDUFAF2__pos"	1.84177177762564	2.22044604925031e-16	8.05570289023802	4.98425928092825
"KCNK6__pos"	10.5760149615878	0.187387672105075	6.22252551143091	0.957134169501979
"DDX54__pos"	5.48689124919114	0.845529281869136	9.82433646385127	0.15371079923356
"POMZP3__pos"	5.37282620082603	1.16588821263026	8.61130243812087	1.27491971571067
"ZGLP1__pos"	5.43520984541587	2.22044604925031e-16	6.33210035686812	3.86247511416957
"C22orf15__pos"	5.34919719372416	2.22044604925031e-16	7.46177827279524	3.93512727276264
"CST7__pos"	1.96263690525932	2.94865325742678	7.59697275041262	2.90850733201372
"HLA.C__pos"	2.96900198891952	3.60964240598874e-07	8.47844859320565	4.20689761326597
"MRPL10__pos"	4.75629392029383	2.22044604925031e-16	7.52284119747043	2.78631938158638
"CDCA8__pos"	3.23482256834877	0.667893672471938	7.10051141896016	5.72968312778273
"ALKBH7__pos"	5.8619898363091	2.22044604925031e-16	7.04691666254665	3.21187209468068
"PRR5__pos"	10.7246421037541	1.00306081108421	5.02966418130937	2.22044604925031e-16
"SPATA5L1__pos"	8.98387931050766	2.22044604925031e-16	5.31134561168153	3.38158089404206
"KEAP1__pos"	10.7037586730245	0.886816358249476	5.37338772510611	0.251171498362321
"SART1__pos"	3.9928975113429	2.22044604925031e-16	10.3023147133259	1.47748763917755
"CEL__pos"	2.13753036895937	2.22044604925031e-16	8.70415886348714	6.15381314082468
"ORAI1__pos"	4.75016939174752	2.81161596195932	8.35957993537984	2.22044604925031e-16
"CD81__pos"	4.84999589436363	1.11393274347722	8.53677434520103	2.02234413891881
"TMEM160__pos"	4.15420850849918	0.543482640093572	8.06636446816558	2.00321269564512
"HIST1H1D__pos"	4.23779967303319	2.22044604925031e-16	9.87529151963918	2.22044604925031e-16
"CCDC85B__pos"	2.22044604925031e-16	3.2034322046454	11.6416974646361	2.22044604925031e-16
"C17orf49__pos"	2.22044604925031e-16	2.76905478975061	8.6271781546242	2.82875408603122
"C6orf136__pos"	5.98572742091222	0.780855544059719	6.8979159142262	3.2409902849799
"MAP2K1__pos"	2.99841943374693	2.22044604925031e-16	10.6302583495289	0.734160194831543
"DHX8__pos"	7.03536612191448	0.698894668059124	5.8828020973608	4.43491787788001
"UBE2F.SCLY__pos"	2.8232139759982	1.31961528864008	10.1836101158003	2.72298576289158
"NAT6__pos"	9.16651855520614	0.201043553752005	5.84492926122627	1.72051147450322
"DDX10__pos"	5.67413394648683	2.22044604925031e-16	8.30989393038286	2.391661136864
"SPAG7__pos"	3.4948188369316	2.22044604925031e-16	9.6582587279239	2.18740391180114
"PPP1CA__pos"	2.22044604925031e-16	2.39609100274713	12.8310121592592	1.30932933861081e-13
"TRIM47__pos"	9.33816233941668	0.580584415136188	5.35217080673957	2.69948293318338
"GRIA4__pos"	3.88960813562783	1.15430437151415	7.45931487324083	3.15172693662465
"RHBDD2__pos"	9.94639396753639	2.22044604925031e-16	4.28507931453442	3.10990059413678
"DUSP2__pos"	7.63944257214266	2.22044604925031e-16	6.28945168319048	4.41849141986529
"ATG9A__pos"	7.58983417651784	3.05120767952667	6.77807344324747	2.22044604925031e-16
"HIST1H3F__pos"	0.276313591428621	1.14356288681963	9.57946027016422	2.92422838897654
"ADORA2A__pos"	9.01291634502824	1.38471115630035	5.29702719550086	1.56805038653875
"FSCN2__pos"	7.18086119868914	2.22044604925031e-16	7.55514097979107	1.17211765677737
"ZNF574__pos"	5.02066827816221	2.22044604925031e-16	9.89685812412938	2.22044604925031e-16
"CCDC94__pos"	4.9815982942876	2.22044604925031e-16	8.56028943532651	1.98610811164565
"MRPL23__pos"	2.64505460701352	2.22044604925031e-16	11.0221227600297	0.624652477103969
"KLRC4.KLRK1__pos"	6.01001299686435	2.95809175355584e-14	6.75823197587077	3.97914577846531
"CEBPD__pos"	6.12623721435338	2.22044604925031e-16	7.66066455007214	3.08730726282779
"NUF2__pos"	5.27359825585294	2.22044604925031e-16	7.1389864663048	4.25357654592529
"USP5__pos"	3.2108868494079	0.538458301720038	10.5069438152785	2.29594696083091
"THOC6__pos"	4.92859363748043	2.22044604925031e-16	7.14732654453348	2.73445996033347
"SH3BP1__pos"	7.6136124200624	0.958279974650105	7.64043102303449	2.22044604925031e-16
"B9D2__pos"	4.12339060664057	2.22044604925031e-16	7.49555946743431	3.69841375958112
"DDRGK1__pos"	4.81427532479016	0.393560681251007	10.7634065632329	2.22044604925031e-16
"NMUR1__pos"	3.93404987620137	0.685182522643269	7.20223793426292	4.87145452774439
"WASF2__pos"	7.53912536058704	7.75577030731291	2.22044604925031e-16	1.31004939038578
"GADD45G__pos"	3.42215702795907	2.22044604925031e-16	8.22209731955867	3.79244280736666
"POMC__pos"	4.0739626326421	2.22044604925031e-16	7.76759768234285	3.46427530425471
"DPP7__pos"	9.23226278782922	4.21770084392799e-05	7.21529015481375	2.22044604925031e-16
"PDAP1__pos"	2.22044604925031e-16	0.100475856085592	11.1444123871077	2.74121894729559
"AREL1__pos"	11.0968888732981	1.12841251682642	4.92074110911319	0.855129392031074
"CRTC1__pos"	8.67938760379317	2.22044604925031e-16	7.9501615179305	2.22044604925031e-16
"GNPTG__pos"	8.33052893182887	2.22044604925031e-16	6.92951304559092	2.22044604925031e-16
"TSPAN4__pos"	6.09277310391731	0.25135399951565	8.34130900450947	1.17857893894108
"CCDC137__pos"	4.99678444186363	2.22044604925031e-16	10.5215463567043	0.803639040397453
"KLF7__pos"	9.61037974861934	1.97261981798556	5.32941910570259	1.1103831146011
"CUEDC2__pos"	2.31107839715115	1.49167323890757	10.5602014199747	8.02628825122073e-15
"BAZ1A__pos"	5.14432161776316	0.925779617101854	5.50521779868438	5.01597650972198
"PSMB6__pos"	2.22044604925031e-16	1.49927189110582	10.6394471773138	2.96184448857129
"AATF__pos"	2.86134153822955	0.238604584256262	9.67763238214676	1.17466500188254
"RPL23A__pos"	2.22044604925031e-16	2.22044604925031e-16	9.1983432499493	6.89301924438181
"BRIP1__pos"	5.53925233726543	1.05881943710231	6.02472390381989	4.12349204371974
"RNF126__pos"	8.07527914535173	2.22044604925031e-16	6.34005647377417	2.22044604925031e-16
"PBK__pos"	2.5577934353029	2.22044604925031e-16	7.01438169909258	5.32633449605165
"ATP13A2__pos"	7.13222216566896	2.22044604925031e-16	8.03978383553224	1.26185215057956
"FOSL1__pos"	4.30769688719645	0.565067487843615	6.32494664793166	4.8617490752625
"TNFAIP3__pos"	5.52891642885347	2.22044604925031e-16	8.27610036570376	3.34077792988769
"PTGER4__pos"	2.54309784452781	1.148407922428	9.2113968774366	3.16794772851375
"FLOT1__pos"	2.46819477657067	1.71840176761348	10.6811944733951	2.03873261693171e-06
"UQCC2__pos"	1.30835554268214	0.234822874488353	10.235134938451	4.66772868221155
"EBP__pos"	4.28042780969428	0.492032516215172	8.85295661647826	2.44374212772119
"RNASEH1__pos"	2.57390802909732	2.22044604925031e-16	9.39573426783432	1.83051557178569
"SLC24A1__pos"	5.1273840263877	2.57973419452226	5.57207757298681	3.61610325728364
"CPT1B__pos"	12.0908584267785	2.22044604925031e-16	4.87135024752274	0.124028636530197
"AGO2__pos"	2.7316657168242	5.30089997506893	3.54280585996148	4.16858445925027
"TRAP1__pos"	7.0573854989773	0.710336900992455	6.61907361365423	1.68054691294501
"CD244__pos"	5.7298953892718	1.74966637361945	7.32154286532814	0.324388396724529
"CCDC107__pos"	3.85746256590407	0.926897208642566	8.47587547717261	2.22044604925031e-16
"TCIRG1__pos"	10.9821192912469	0.352023805387242	4.3161498412536	2.22044604925031e-16
"RAB43__pos"	9.14717361259235	2.22044604925031e-16	7.4128652973429	2.22044604925031e-16
"EIF3G__pos"	2.15335152983038	2.22044604925031e-16	11.7628423197617	1.47864409324949e-13
"FXYD6__pos"	7.41461402678916	1.49677306324943	4.02935617855767	3.60827247728812
"MRPS17__pos"	1.21784267750428	0.393687416214132	8.57813051548081	4.44681698835539
"DAG1__pos"	8.77244102493824	2.22044604925031e-16	4.62909943070586	3.81484930306618
"DDX27__pos"	2.2313657401987	2.22044604925031e-16	9.09120763778622	1.98911688936841
"CNDP2__pos"	4.64705437162553	2.22044604925031e-16	9.02052741589295	0.0152444727995668
"HIST1H1B__pos"	0.911240444916841	2.22044604925031e-16	12.6631801632903	1.32752584349109
"COX5B__pos"	2.22044604925031e-16	2.22044604925031e-16	11.5893970675883	3.04186254600952
"ZNF622__pos"	2.33852689753744	2.22044604925031e-16	8.56369084699318	1.45586541088392
"NHP2__pos"	1.47638616854646	2.22044604925031e-16	11.4140798409563	1.23247376628099
"PHF12__pos"	2.22044604925031e-16	5.31254121972495	2.79053266447082	9.44123900281158
"NOL12__pos"	2.70113328994642	2.22044604925031e-16	11.0062733545897	1.56088040467002
"PRF1__pos"	4.19245829316252	0.58335790789586	5.914342391944	6.82589569402924
"NLRC3__pos"	2.22044604925031e-16	5.62169072499139	2.53874869922297	7.54789065798011
"ELP5__pos"	1.67563372060879e-15	0.275316775592829	10.7681730713229	4.7213932088308
"GAA__pos"	7.47922570207032	2.22044604925031e-16	7.2774118155005	1.0082520978197
"TRAF3__pos"	7.13573520443627	0.114238998819748	7.04211453856028	0.133921363257327
"LY75.CD302__pos"	2.24222652103205	0.381336485567195	8.71233931334345	2.06865006515733
"ERF__pos"	9.96274457170046	2.22044604925031e-16	4.48258985780195	2.65881418658269
"MRPL43__pos"	5.48455534889122	2.22044604925031e-16	4.17525757138869	7.47708425795547
"ELOVL1__pos"	6.21975134985281	1.26631308838507	6.17864598954451	2.29867651491674
"TP53I13__pos"	10.294916033832	0.681175522775315	5.20034098601805	2.22044604925031e-16
"AAMP__pos"	0.958227443120971	2.22044604925031e-16	9.77375098966136	3.36226403527045
"S100A6__pos"	2.22044604925031e-16	1.3822915038331	10.7534833426047	3.46270354306949
"CPNE2__pos"	4.97023987747136	2.89308467982414	7.60681737233605	0.421023465464198
"KRT10__pos"	1.93567694844509	2.22044604925031e-16	6.1803691629757	5.931895760998
"PSMC3__pos"	2.22044604925031e-16	0.716133495588433	10.0685325865272	3.60322390007776
"NCBP2.AS2__pos"	5.16694140351474	2.22044604925031e-16	8.82765345085351	1.69661538432213
"RNF4__pos"	2.88728129708987	1.51139827456904	9.62838914241291	1.50526221955692
"TRUB2__pos"	10.9184441949653	2.22044604925031e-16	5.34779542753558	2.22044604925031e-16
"ARHGAP25__pos"	2.22044604925031e-16	8.29847387681227	1.16373319506966	6.40859821410914
"ASB12__pos"	2.01224264682372	0.560065628915537	8.64187155152296	5.43137148370934
"PPM1F__pos"	11.6792916920585	3.23062087915126	3.41235813094562	2.22044604925031e-16
"ELOF1__pos"	8.31754494041448	1.43276802255046	6.88273052608947	0.00214668237419449
"UBB__pos"	2.22044604925031e-16	2.22044604925031e-16	11.4377584910921	2.67405982596539
"SLX1A__pos"	6.70129767751643	2.9779627509563e-08	8.4287828182392	1.37721619192557
"HIST1H4E__pos"	2.22044604925031e-16	2.21194120949451	10.8597155639101	2.4549659283773
"AHNAK__pos"	5.75474787442886	2.22044604925031e-16	8.85839431561353	1.04571248472932
"RPS16__pos"	1.61017200673779	2.22044604925031e-16	8.62582517358146	5.68383757607516
"CBR3__pos"	3.41606791013245	2.22044604925031e-16	7.18899085846966	5.75203587895034
"RPN1__pos"	2.22044604925031e-16	0.723193739036949	11.2275639647666	1.65511390316967
"NR1H2__pos"	4.22557604773817	2.22044604925031e-16	10.9169564234222	2.22044604925031e-16
"TSEN34__pos"	4.97031147583087	3.31093466573183	6.53152235971595	1.67591581830137
"LTV1__pos"	0.675638681353327	2.22044604925031e-16	8.00341391551229	5.28374728703341
"TNFSF9__pos"	4.42115488078437	2.22044604925031e-16	6.27396247616562	5.18339391510672
"VEGFB__pos"	1.96142010611732	2.22044604925031e-16	9.73884825446879	2.24311604370896
"JAK2__pos"	6.82700639758902	0.148752486500847	5.23057109325053	3.7195229212007
"CTNNBL1__pos"	1.74661361608524	2.22044604925031e-16	12.5347513900776	1.55594002237597
"CIB1__pos"	2.65778998572464	1.79183397517989	10.8050296464179	5.14493063573501e-09
"FASLG__pos"	5.73133297275001	2.22044604925031e-16	5.79534666735595	5.93636293388821
"ARRB1__pos"	4.08559351198202	2.23705653353789	8.55207814375568	0.676775502339057
"COMMD1__pos"	5.20395657116071	2.22044604925031e-16	9.39782998079113	1.52264535260199
"ZNF48__pos"	9.27295465893441	2.22044604925031e-16	7.22075835431073	2.22044604925031e-16
"FAU__pos"	2.24488244120376	0.588342734489668	12.5002923272872	0.183391426198419
"IGHMBP2__pos"	8.35178223133421	1.55668751133214	6.4541228840508	2.22044604925031e-16
"CLSTN3__pos"	8.0063074184503	2.22044604925031e-16	7.51667846089725	2.22044604925031e-16
"SLC25A1__pos"	3.26288120673169	3.24058273590714	7.81788597812454	2.22044604925031e-16
"GALE__pos"	8.35872893174712	2.22044604925031e-16	6.82533191762496	1.7807883671933
"GRTP1__pos"	4.68545284911713	0.0631798567302417	6.11741472252631	5.72124129691519
"BRMS1__pos"	0.226325466146623	0.403520089704852	11.3925747823542	2.98316505825712
"NOP16__pos"	4.80130033510093	1.3504256913803	8.06492747704787	1.77673192736582
"ATE1__pos"	5.08126982529739	1.87821822421762	4.72422575485082	6.68309482381221
"ITGB2__pos"	3.19230786882793	2.22044604925031e-16	9.93125684811531	1.31313938233145
