"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"
"PIEZO1"	"PIEZO1"	0.860392170256514	-0.918087511062352	0.617857453302352	-0.621862126004808	"IS01"	0.860392170256514
"CYSLTR2"	"CYSLTR2"	0.852328908166165	-1.11598512745068	0.1147187519253	0.143226361860342	"IS01"	0.852328908166165
"ATAD3B"	"ATAD3B"	0.846677948815175	-0.970287561189631	0.699439915314255	-0.652129378813408	"IS01"	0.846677948815175
"ADAM8"	"ADAM8"	0.844475114625028	-0.583628230158564	0.497555689976074	-0.788157010371303	"IS01"	0.844475114625028
"CLN3"	"CLN3"	0.83426060011386	-0.590271735295655	0.3253276227349	-0.577345373952361	"IS01"	0.83426060011386
"TRPV1"	"TRPV1"	0.82409846440215	-1.24234945074129	0.673786718887153	-0.344211432607347	"IS01"	0.82409846440215
"FBXL17"	"FBXL17"	0.817082323756964	-0.686547234076277	-0.12225859759382	0.0368228608226184	"IS01"	0.817082323756964
"ZC3H12A"	"ZC3H12A"	0.790955212725971	-0.436601164017914	0.497206310776234	-0.877904072696548	"IS01"	0.790955212725971
"KAT5"	"KAT5"	0.789979277872983	-0.590156942479098	0.120076876877596	-0.304146772747873	"IS01"	0.789979277872983
"IGHMBP2"	"IGHMBP2"	0.789240181172118	-0.757929426335048	0.542068914160527	-0.622360890244861	"IS01"	0.789240181172118
"SH3BP1"	"SH3BP1"	0.781680484062914	-0.542725132995352	0.651847200708806	-0.943874520133601	"IS01"	0.781680484062914
"IRF1"	"IRF1"	0.773243200611729	-1.2144101554414	0.746945474243727	-0.406727214193433	"IS01"	0.773243200611729
"NAT6"	"NAT6"	0.771509522080599	-1.43404089668751	0.648887477500597	-0.0857286971870598	"IS01"	0.771509522080599
"C1QTNF6"	"C1QTNF6"	0.771213558802863	-0.320015265082913	0.0465767615878605	-0.459827516416476	"IS01"	0.771213558802863
"MAP3K10"	"MAP3K10"	0.76977767071771	-0.431526796028718	0.475407066563248	-0.838509981727393	"IS01"	0.76977767071771
"RASAL3"	"RASAL3"	0.761828138723064	-0.0469435939685089	0.252343947498428	-0.943282057808148	"IS01"	0.761828138723064
"MIIP"	"MIIP"	0.761480324259331	-0.143338137722786	0.175663285727884	-0.764667250621824	"IS01"	0.761480324259331
"COMMD5"	"COMMD5"	0.755207407810322	-1.43422839598534	0.622904515117356	-0.0410966595655744	"IS01"	0.755207407810322
"SLC16A3"	"SLC16A3"	0.752009744837969	-1.0375642750735	0.664338918458399	-0.461326517302965	"IS01"	0.752009744837969
"MYO1F"	"MYO1F"	0.751746233648793	-0.174456437274582	0.261010469584264	-0.822862717291893	"IS01"	0.751746233648793
"TP53I13"	"TP53I13"	0.748051388317584	-0.34880062190521	0.626388013267842	-1.0679876528648	"IS01"	0.748051388317584
"ZNF646"	"ZNF646"	0.741933224981255	-0.338599237792931	0.357195130687762	-0.767087067462291	"IS01"	0.741933224981255
"KEAP1"	"KEAP1"	0.741416898290355	-0.859560116297475	0.535612275229332	-0.474584378754648	"IS01"	0.741416898290355
"TRIM47"	"TRIM47"	0.74081490945259	-1.19701614347012	0.519750907805745	-0.135981838650789	"IS01"	0.74081490945259
"PRKAR1A"	"PRKAR1A"	0.740629157200098	-0.0971853283688654	-0.611869183751078	0.102878781271057	"IS01"	0.740629157200098
"RNF126"	"RNF126"	0.739767837835024	-1.31193591874244	0.726402477653015	-0.260107666566438	"IS01"	0.739767837835024
"TSPAN17"	"TSPAN17"	0.738859532481714	-0.523730681980791	-0.0196062564532429	-0.16181866437141	"IS01"	0.738859532481714
"ADORA2A"	"ADORA2A"	0.738429931344617	-0.989668830551769	0.49008028785487	-0.296844569884516	"IS01"	0.738429931344617
"DBF4B"	"DBF4B"	0.737986624335574	-1.33009114933985	0.532139381842571	-0.0211864813423877	"IS01"	0.737986624335574
"KCNK6"	"KCNK6"	0.737661232561035	-0.770569397901033	0.401754286072384	-0.403899244942132	"IS01"	0.737661232561035
"ADAR"	"ADAR"	0.735143645804588	-0.465210785057861	0.0918128084049095	-0.340116039882279	"IS01"	0.735143645804588
"CHPF2"	"CHPF2"	0.734426690515532	-0.782679178918488	0.475135723125098	-0.472558521463688	"IS01"	0.734426690515532
"RHBDD2"	"RHBDD2"	0.733224978259884	-1.29530602388359	0.451998262607403	0.0409900866693819	"IS01"	0.733224978259884
"ZBTB45"	"ZBTB45"	0.730795840758697	-0.946009626979386	0.708335129465344	-0.578458809028958	"IS01"	0.730795840758697
"MSTO1"	"MSTO1"	0.730686827930372	-0.87470220177469	0.643340647746381	-0.572368947515371	"IS01"	0.730686827930372
"SPATA5L1"	"SPATA5L1"	0.727686551902296	-1.24154558090469	0.550811785033334	-0.116834147626215	"IS01"	0.727686551902296
"SKIV2L"	"SKIV2L"	0.726755644360957	-0.971574023533937	0.342847480639253	-0.136466823179013	"IS01"	0.726755644360957
"SLC35B2"	"SLC35B2"	0.722764137577097	-0.997070381362583	0.377932913339609	-0.148349948713458	"IS01"	0.722764137577097
"TTLL12"	"TTLL12"	0.71933497569011	-1.15611205893262	0.668549489827775	-0.323545685247233	"IS01"	0.71933497569011
"TANGO2"	"TANGO2"	0.717669671091501	-0.371673639225706	0.55313732971566	-0.935320645699889	"IS01"	0.717669671091501
"EOMES"	"EOMES"	0.717664304720441	-0.943741220174371	0.026962277242378	0.203342361974975	"IS01"	0.717664304720441
"METRNL"	"METRNL"	0.711859194380507	-0.959289416436747	0.529188826023258	-0.345479023344803	"IS01"	0.711859194380507
"ACOX3"	"ACOX3"	0.710647340200498	-1.00056493810437	0.537826265872094	-0.314996602889362	"IS01"	0.710647340200498
"PTDSS2"	"PTDSS2"	0.701020436630059	-0.639259627942549	0.429582468531253	-0.526210164011901	"IS01"	0.701020436630059
"TMCO3"	"TMCO3"	0.692169607045848	-0.477717071779495	0.15304265671138	-0.358017674195453	"IS01"	0.692169607045848
"MICALL1"	"MICALL1"	0.690034049201731	-0.871980689351101	0.645351171510076	-0.539769986848009	"IS01"	0.690034049201731
"BCORL1"	"BCORL1"	0.685556243854236	-1.23358849989626	0.576129361065057	-0.114241790980875	"IS01"	0.685556243854236
"ZNF383"	"ZNF383"	0.681423758468039	-0.971789852969951	0.350805728674977	-0.103507923918131	"IS01"	0.681423758468039
"ITIH4"	"ITIH4"	0.681182793904411	-1.07124848769369	0.642365106360845	-0.339224373153224	"IS01"	0.681182793904411
"TRABD"	"TRABD"	0.681051042686132	-0.354087171043015	0.564377889058569	-0.930994044104909	"IS01"	0.681051042686132
"AP2A2"	"AP2A2"	0.679074839479391	-0.549017663448458	0.295114001771656	-0.439259934841694	"IS01"	0.679074839479391
"GAS6"	"GAS6"	0.676063176288769	-0.82059519253659	0.632894116638421	-0.561525483212019	"IS01"	0.676063176288769
"SULT1A1"	"SULT1A1"	0.673370321913205	-0.567041790303884	0.233681689501425	-0.347317693917956	"IS01"	0.673370321913205
"LLGL1"	"LLGL1"	0.670117374545963	-0.922799686214594	0.641573082887185	-0.46893649272998	"IS01"	0.670117374545963
"MAEA"	"MAEA"	0.669706384722241	-0.215288111615595	0.598634599629933	-1.09099890077348	"IS01"	0.669706384722241
"DHX16"	"DHX16"	0.667764832536799	-1.03855618804037	0.613904384647796	-0.325629837482824	"IS01"	0.667764832536799
"P2RX4"	"P2RX4"	0.649816320311764	-1.11642287347136	0.472008049646594	-0.0744956854831955	"IS01"	0.649816320311764
"HIGD2A"	"HIGD2A"	0.626112862456123	0.243880742775543	-0.460302802480121	-0.286802335419596	"IS01"	0.626112862456123
"NCOR2"	"NCOR2"	0.623085965357195	-0.321131330583417	0.612451752724775	-0.963301070884027	"IS01"	0.623085965357195
"AREL1"	"AREL1"	0.610620419489489	-0.278177741869772	0.094021685840356	-0.40528400448042	"IS01"	0.610620419489489
"DAG1"	"DAG1"	0.610570850600793	-0.935427982537521	0.428846535920825	-0.161116930436429	"IS01"	0.610570850600793
"ATP13A1"	"ATP13A1"	0.609963638259394	-0.390400771959804	0.323688590986107	-0.558398910174675	"IS01"	0.609963638259394
"PIGB"	"PIGB"	0.596793155520122	-0.359307588559939	-0.284107365962661	0.112750303771083	"IS01"	0.596793155520122
"RTF1"	"RTF1"	0.594962889239004	0.0134255784044648	-0.0378680848450727	-0.518041938530037	"IS01"	0.594962889239004
"ELOF1"	"ELOF1"	0.5920618251196	-0.868534976500933	0.561869011948345	-0.358197901787929	"IS01"	0.5920618251196
"ATXN2L"	"ATXN2L"	0.587665714547589	-0.549083956815119	0.23565869942187	-0.287621394090054	"IS01"	0.587665714547589
"FAHD2A"	"FAHD2A"	0.585754895326825	-1.02435467055128	0.510936485707793	-0.146894256758892	"IS01"	0.585754895326825
"ERF"	"ERF"	0.584284094423934	-1.07353111003445	0.445302945469329	-0.0245456227595102	"IS01"	0.584284094423934
"TOLLIP"	"TOLLIP"	0.581856411319728	-0.161446568234643	-0.0735143725747274	-0.299717813632375	"IS01"	0.581856411319728
"NUDT16L1"	"NUDT16L1"	0.573577734283031	-0.90334715544926	0.295598400731193	-0.00651776898273184	"IS01"	0.573577734283031
"SYTL3"	"SYTL3"	0.573402897088275	-0.433448692353111	0.165948357191236	-0.305193376673066	"IS01"	0.573402897088275
"TAPBPL"	"TAPBPL"	0.570943369020794	0.233348922034687	-0.460183640507617	-0.226114109612538	"IS01"	0.570943369020794
"ZNF431"	"ZNF431"	0.568768758918722	-0.59856332477343	-0.275222259627959	0.355443604777296	"IS01"	0.568768758918722
"LDLRAP1"	"LDLRAP1"	0.566550476498593	-0.0772412639498819	0.217785695844351	-0.695466505392958	"IS01"	0.566550476498593
"CD8A"	"CD8A"	0.566004686291817	-1.27201502584566	0.440804891953995	0.185656425121932	"IS01"	0.566004686291817
"C17orf67"	"C17orf67"	0.561041535815696	-0.652936886698205	0.335292362032847	-0.277448290413807	"IS01"	0.561041535815696
"ITGAL"	"ITGAL"	0.558589084104012	-0.438071985029562	0.0403410618201021	-0.144871701018483	"IS01"	0.558589084104012
"WDR45"	"WDR45"	0.555463208912251	0.257673381499873	0.170220476775655	-0.949038845114755	"IS01"	0.555463208912251
"CASZ1"	"CASZ1"	0.554782541248949	-0.283009739446154	0.463109383103826	-0.767350616140618	"IS01"	0.554782541248949
"ASCC1"	"ASCC1"	0.543583021234983	0.164806215442899	-0.633302239312395	0.0602166217010087	"IS01"	0.543583021234983
"ATG9A"	"ATG9A"	0.540718779833277	-0.463801161378409	0.48918793628031	-0.612451317143742	"IS01"	0.540718779833277
"CD99L2"	"CD99L2"	0.540650551145489	-0.641583647374859	0.50220244863062	-0.458502803078225	"IS01"	0.540650551145489
"COX6A1"	"COX6A1"	0.538829126799472	0.46732552109714	-0.743865455717832	-0.0971004742703678	"IS01"	0.538829126799472
"TGFBRAP1"	"TGFBRAP1"	0.535838258639136	0.477822946374134	-0.409381670023287	-0.483201899995988	"IS01"	0.535838258639136
"CBX7"	"CBX7"	0.534232698324173	-0.49275135754912	0.441510990251688	-0.525007415212011	"IS01"	0.534232698324173
"FASLG"	"FASLG"	0.519208112707931	-1.32152095143069	0.471868922430276	0.240542994862307	"IS01"	0.519208112707931
"CORO7"	"CORO7"	0.509635284149418	-0.178683495008168	0.446891847461783	-0.806334866116445	"IS01"	0.509635284149418
"ZNF813"	"ZNF813"	0.493534957092558	-0.730526208955101	0.114521838583471	0.108434035758604	"IS01"	0.493534957092558
"SLFN12L"	"SLFN12L"	0.487876962802327	0.0926909019523047	-0.309719094068442	-0.186605424703222	"IS01"	0.487876962802327
"BPNT1"	"BPNT1"	0.483000880809876	-0.913016211749318	0.174932919322639	0.222800580921519	"IS01"	0.483000880809876
"TPGS1"	"TPGS1"	0.480149499563474	-0.983498383838015	0.377129850852637	0.0632339480632029	"IS01"	0.480149499563474
"IL10RA"	"IL10RA"	0.478766503048508	-0.174998914825325	-0.257893770966598	0.0169880905593738	"IS01"	0.478766503048508
"ZNF598"	"ZNF598"	0.475753989305299	-0.399126857439442	0.414872145714014	-0.529752068207194	"IS01"	0.475753989305299
"ZNF620"	"ZNF620"	0.473721394753667	-0.996018115658695	0.370833198660995	0.088164740444446	"IS01"	0.473721394753667
"CNP"	"CNP"	0.47029229383664	-0.58487072244664	0.298591760302629	-0.216818381719871	"IS01"	0.47029229383664
"CFL1"	"CFL1"	0.468789283737093	0.280823775277658	-0.296861021118398	-0.362029189675615	"IS01"	0.468789283737093
"SOCS1"	"SOCS1"	0.466862094807602	-1.06638472863185	0.433452702723979	0.0902935312952307	"IS01"	0.466862094807602
"ERLIN1"	"ERLIN1"	0.462363717849209	-0.932643788244478	0.345562250183066	0.0671453692149447	"IS01"	0.462363717849209
"PLEKHO2"	"PLEKHO2"	0.45479215732834	-0.585036180368758	0.271335792899982	-0.171504151205319	"IS01"	0.45479215732834
"FUT8"	"FUT8"	0.439706177885966	-0.708209347006074	0.344777368478243	-0.123966853802191	"IS01"	0.439706177885966
"FXYD6"	"FXYD6"	0.435669554307845	-0.775062965063526	0.360796292365536	-0.0749822788651142	"IS01"	0.435669554307845
"TRANK1"	"TRANK1"	0.434570992635481	-0.533533010095538	0.051460385733729	0.047349525205084	"IS01"	0.434570992635481
"JAK2"	"JAK2"	0.430494217205039	-0.98013094953091	0.33272486961508	0.156094317037945	"IS01"	0.430494217205039
"UBC"	"UBC"	0.41494379754689	-0.307592922222258	-0.353629307487945	0.310009978704089	"IS01"	0.41494379754689
"STK24"	"STK24"	0.414556212103175	-0.528255844293058	0.126453832143413	-0.0241660391557063	"IS01"	0.414556212103175
"MAST2"	"MAST2"	0.413390632048795	-0.378071902628375	0.233630728388356	-0.286952014750656	"IS01"	0.413390632048795
"STYXL1"	"STYXL1"	0.412154243633586	-0.763951653348748	0.295649499681543	0.00994348230286616	"IS01"	0.412154243633586
"RAB1B"	"RAB1B"	0.410697157562082	0.206135951998726	-0.703531076172325	0.223011851136503	"IS01"	0.410697157562082
"CREBBP"	"CREBBP"	0.408495937705828	-0.581082123891941	0.369565077321632	-0.243870129480336	"IS01"	0.408495937705828
"BAZ1B"	"BAZ1B"	0.405491191704476	-0.72760044307218	0.203834721530141	0.0856103964665105	"IS01"	0.405491191704476
"RAB4B"	"RAB4B"	0.401643941336505	-0.0468388123823862	-0.0499453998516831	-0.26907365469532	"IS01"	0.401643941336505
"TTLL5"	"TTLL5"	0.40004197093979	-0.0827690523808595	-0.237190904021486	-0.0214073276564957	"IS01"	0.40004197093979
"PEF1"	"PEF1"	0.399240734891313	-0.525142975456332	0.360720308855267	-0.278381836191956	"IS01"	0.399240734891313
"UBASH3B"	"UBASH3B"	0.398666407982831	-0.151889198754338	0.117436134112282	-0.356297190268504	"IS01"	0.398666407982831
"NASP"	"NASP"	0.397467963451863	-1.00814356675912	0.38444306313553	0.154509323581046	"IS01"	0.397467963451863
"AHCY"	"AHCY"	0.393110307951242	-0.581019042402526	0.36618103400546	-0.225920086929052	"IS01"	0.393110307951242
"RPL15"	"RPL15"	0.389370345856534	0.155985844201275	-0.324503272103341	-0.139128984613743	"IS01"	0.389370345856534
"CXCR6"	"CXCR6"	0.385807490855706	-0.512695637558739	0.255250591488944	-0.158335558232412	"IS01"	0.385807490855706
"GCN1"	"GCN1"	0.385595200358452	0.102401111257449	0.0399514605859157	-0.497676063921121	"IS01"	0.385595200358452
"KIF5C"	"KIF5C"	0.383213796244326	-0.291704028555168	-0.0246753368515013	-0.0484606773030743	"IS01"	0.383213796244326
"KLF7"	"KLF7"	0.360179110123822	-0.285569087625923	0.238814520275629	-0.33153438007653	"IS01"	0.360179110123822
"THAP11"	"THAP11"	0.357497204255105	-0.142074824204208	0.142429348826622	-0.355984630853092	"IS01"	0.357497204255105
"SLC24A1"	"SLC24A1"	0.350360410431827	-0.487247153655538	0.191445126784769	-0.077534142990289	"IS01"	0.350360410431827
"TBRG4"	"TBRG4"	0.338988177820427	-0.726496167249616	0.105920647312189	0.256755684287061	"IS01"	0.338988177820427
"SMG5"	"SMG5"	0.338465995327952	-0.818486034145403	0.318757081038715	0.103390822940934	"IS01"	0.338465995327952
"SLC43A3"	"SLC43A3"	0.338202740073499	-0.431732065830752	-0.00886212084372618	0.107917772163825	"IS01"	0.338202740073499
"TSR1"	"TSR1"	0.332493739306097	-0.557535260772852	0.0497527410209356	0.166105214524862	"IS01"	0.332493739306097
"COLGALT1"	"COLGALT1"	0.325597994894375	0.129054696746772	-0.0215026275169401	-0.398060606567417	"IS01"	0.325597994894375
"SUMO3"	"SUMO3"	0.315642398396621	0.203984767558103	-0.598113818443718	0.193220845553623	"IS01"	0.315642398396621
"INIP"	"INIP"	0.308567482248022	-0.867285733869161	0.240561647360143	0.265805675591705	"IS01"	0.308567482248022
"ZNF134"	"ZNF134"	0.306983016179548	-0.269739364479511	-0.129460965777467	0.119645625370633	"IS01"	0.306983016179548
"BRD9"	"BRD9"	0.306534615662178	-0.185970798723388	0.0993323360695367	-0.218571561650463	"IS01"	0.306534615662178
"RPA1"	"RPA1"	0.304512448422015	0.180567508309829	-0.615801856773082	0.245724432951825	"IS01"	0.304512448422015
"NDUFV1"	"NDUFV1"	0.290330916767782	-0.151131812584218	0.18908711576094	-0.338359869064071	"IS01"	0.290330916767782
"DUT"	"DUT"	0.284502919231581	-0.57698545449948	0.0680626381477365	0.208031798889774	"IS01"	0.284502919231581
"TMCO4"	"TMCO4"	0.28096126899892	0.258393318773355	0.164045599950939	-0.689798248807046	"IS01"	0.28096126899892
"QARS"	"QARS"	0.276895245978324	0.0238659272998248	-0.27948722906053	0.0388298199450752	"IS01"	0.276895245978324
"RNF20"	"RNF20"	0.274494916675939	-0.534012110161553	0.155642290427339	0.0772831693444351	"IS01"	0.274494916675939
"ODF3B"	"ODF3B"	0.254568765549338	0.0798254366419984	-0.03567634753357	-0.269863332906347	"IS01"	0.254568765549338
"POLR1D"	"POLR1D"	0.240694097705119	-0.357017485649254	0.18185196564445	-0.0891436175660751	"IS01"	0.240694097705119
"CRKL"	"CRKL"	0.238199952570103	0.0695475806020457	-0.190845229230182	-0.06925835031527	"IS01"	0.238199952570103
"EIF2S2"	"EIF2S2"	0.233015964020928	-0.467787845390798	0.0493020424518552	0.173149225947936	"IS01"	0.233015964020928
"TCF3"	"TCF3"	0.219851857253671	-0.0948555706032075	0.103634101282701	-0.229997929786705	"IS01"	0.219851857253671
"TMBIM1"	"TMBIM1"	0.219656579218072	-0.216942702505063	0.112515478985157	-0.124077943829722	"IS01"	0.219656579218072
"NONO"	"NONO"	0.198427760624904	0.122372449574542	-0.00799733466280467	-0.289845284754755	"IS01"	0.198427760624904
"UTP18"	"UTP18"	0.179702134383375	0.168099862565992	-0.018002212089361	-0.304630766761766	"IS01"	0.179702134383375
"TFCP2"	"TFCP2"	0.130642172104332	-0.195670382394022	0.0311217325129291	0.0299658838266406	"IS01"	0.130642172104332
"IFI16"	"IFI16"	0.120887984469266	-0.121678790232602	0.0403042997449046	-0.0416301773211649	"IS01"	0.120887984469266
"PNPLA2"	"PNPLA2"	0.113132478617464	-0.175569882393265	0.100167553157733	-0.0511805450195873	"IS01"	0.113132478617464
"PSME1"	"PSME1"	0.580914513147955	1.49776320872479	-1.52006838447031	-0.233982311152817	"IS02"	1.49776320872479
"AUP1"	"AUP1"	-0.632812196796962	1.30795513394641	-0.922463579880581	0.387429881896494	"IS02"	1.30795513394641
"DPP9"	"DPP9"	-0.883375546916075	1.26714632442221	-0.709479217794876	0.415741965967345	"IS02"	1.26714632442221
"TRPC4AP"	"TRPC4AP"	-0.668501020702549	1.22545971965854	-0.334470587699616	-0.167511786404291	"IS02"	1.22545971965854
"CTSZ"	"CTSZ"	-0.0361155426032701	1.22525695064101	-0.912239132073017	-0.0955140678393515	"IS02"	1.22525695064101
"XRCC5"	"XRCC5"	-0.367066964973261	1.13770054245617	-0.412022960414744	-0.27416483554306	"IS02"	1.13770054245617
"PACS2"	"PACS2"	-0.826649579610905	1.10382908660907	-0.679063799745507	0.483927764358149	"IS02"	1.10382908660907
"ARHGAP25"	"ARHGAP25"	-1.08287325509169	1.02097488261283	-0.328869462760655	0.401905510164334	"IS02"	1.02097488261283
"LZTR1"	"LZTR1"	-1.01941963827432	1.0208913340791	-0.537402915004984	0.579742895820238	"IS02"	1.0208913340791
"DOCK11"	"DOCK11"	-0.742880616023361	0.97325185001584	0.323953570733526	-0.605613362125243	"IS02"	0.97325185001584
"SEPT9"	"SEPT9"	-0.646017891378509	0.97293742993937	-0.653455231587422	0.41263487640503	"IS02"	0.97293742993937
"RRP7A"	"RRP7A"	0.107047757497308	0.972051618692847	-1.00085476770434	0.11312463091825	"IS02"	0.972051618692847
"HNRNPAB"	"HNRNPAB"	-0.00936768263242285	0.95132328659904	-0.620106498048788	-0.191256428266252	"IS02"	0.95132328659904
"ATP5A1"	"ATP5A1"	0.250454808241855	0.944742227994892	-0.413739594663923	-0.658187707400876	"IS02"	0.944742227994892
"EEF1D"	"EEF1D"	-0.732280725662936	0.902169921115471	-0.479570220724731	0.362266467745043	"IS02"	0.902169921115471
"MED25"	"MED25"	-0.908659567946812	0.898600171201868	-0.564727038169541	0.624634404162955	"IS02"	0.898600171201868
"PMPCA"	"PMPCA"	0.00599302679450485	0.87896665612647	-0.426340420673251	-0.356275509249261	"IS02"	0.87896665612647
"ANXA11"	"ANXA11"	-0.217236069102473	0.876866367287933	-0.681047574415488	0.139932035365143	"IS02"	0.876866367287933
"WASF2"	"WASF2"	0.396974296687751	0.855196223722523	-0.960758254558707	-0.0885988855587499	"IS02"	0.855196223722523
"LDB1"	"LDB1"	-0.603830873103613	0.855105215649469	-0.529457123125265	0.345064360011587	"IS02"	0.855105215649469
"FTSJ1"	"FTSJ1"	-0.0951581426765493	0.849280325353	-0.469988152835412	-0.185472350889758	"IS02"	0.849280325353
"IPO4"	"IPO4"	-0.108150113872478	0.843635451645579	-0.685335664109954	0.07579658059255	"IS02"	0.843635451645579
"MED27"	"MED27"	-0.359381243316771	0.829172079399306	-0.33223106023858	-0.0789919292204016	"IS02"	0.829172079399306
"FARS2"	"FARS2"	-0.643401874535203	0.828065821579944	-0.343104399558907	0.196073817898676	"IS02"	0.828065821579944
"CMKLR1"	"CMKLR1"	-0.28148876276706	0.824636856211376	-0.505942333639932	0.050317547773199	"IS02"	0.824636856211376
"MEA1"	"MEA1"	0.188570603955767	0.818971795557819	-0.771931462516382	-0.0761159416215443	"IS02"	0.818971795557819
"MYO18A"	"MYO18A"	-0.584705074159623	0.795436823562853	-0.769586204776193	0.656053849766184	"IS02"	0.795436823562853
"MAGT1"	"MAGT1"	-0.289377626227415	0.793787005186026	-0.0876723027657661	-0.386964868134682	"IS02"	0.793787005186026
"FBXL12"	"FBXL12"	-0.967384205037701	0.778701059409925	-0.236721049136442	0.42090693078151	"IS02"	0.778701059409925
"DENND1C"	"DENND1C"	-0.851723461529402	0.768742327022998	-0.307318101422436	0.403753736738552	"IS02"	0.768742327022998
"JAKMIP1"	"JAKMIP1"	-0.501667552221874	0.768579889588524	-0.403923149556614	0.190796430661568	"IS02"	0.768579889588524
"TRERF1"	"TRERF1"	-0.402106616799122	0.75709710868262	-0.277747368159958	-0.0329792369548868	"IS02"	0.75709710868262
"ITGAE"	"ITGAE"	-0.158899301801082	0.748261865086422	-0.227555947500277	-0.305548791633507	"IS02"	0.748261865086422
"LEO1"	"LEO1"	0.225860927111351	0.748108983806248	-0.774585379627871	-0.0402552055978215	"IS02"	0.748108983806248
"FMNL1"	"FMNL1"	-0.949533921698045	0.726532831113251	-0.413169748473411	0.653821131028681	"IS02"	0.726532831113251
"ENTPD6"	"ENTPD6"	-0.86612090487875	0.725143493070476	-0.269050793831509	0.41502470706146	"IS02"	0.725143493070476
"LCK"	"LCK"	-0.031369472985515	0.722923527313687	-0.430962606832761	-0.168604997530139	"IS02"	0.722923527313687
"ECD"	"ECD"	-0.683960449607968	0.721945463721283	-0.100137570632386	0.0588703118932176	"IS02"	0.721945463721283
"NOC4L"	"NOC4L"	-0.0124277425861414	0.719650017642727	-0.620786542313628	0.032077780464581	"IS02"	0.719650017642727
"LUZP1"	"LUZP1"	-0.554181208926418	0.71747924692574	-0.520017852544412	0.419163514836145	"IS02"	0.71747924692574
"PSMB7"	"PSMB7"	0.300578123941455	0.707970888303014	-0.842699104786641	0.00612968226196853	"IS02"	0.707970888303014
"IK"	"IK"	0.162455474837775	0.701159240668602	-0.705400315443696	-0.0156728016894023	"IS02"	0.701159240668602
"GIGYF1"	"GIGYF1"	-0.610357293594544	0.699532978575379	-0.677649709911791	0.66651088364198	"IS02"	0.699532978575379
"POGK"	"POGK"	-0.314609209100499	0.691622511905815	-0.531787356060153	0.236277416694521	"IS02"	0.691622511905815
"ABCC1"	"ABCC1"	-0.553797361651644	0.685610011133252	-0.414051386016329	0.329000212519637	"IS02"	0.685610011133252
"PSTPIP1"	"PSTPIP1"	-1.09218921519734	0.672046557779856	-0.12751705730852	0.513360888615463	"IS02"	0.672046557779856
"CD7"	"CD7"	-0.0300174979080618	0.655187780588302	-0.618284210986298	0.106593567141214	"IS02"	0.655187780588302
"PSMG3"	"PSMG3"	-0.920879558902276	0.638149770745927	-0.204170977206069	0.474498912568663	"IS02"	0.638149770745927
"CEP89"	"CEP89"	-0.445044209767458	0.637712835852142	-0.0858142712049436	-0.0975991757822436	"IS02"	0.637712835852142
"LGMN"	"LGMN"	-0.171451855740527	0.619596273101021	-0.388078353495835	0.00989617107772574	"IS02"	0.619596273101021
"MUL1"	"MUL1"	-0.283447212291835	0.615872356576996	-0.254273237106321	-0.034951380792094	"IS02"	0.615872356576996
"RNF168"	"RNF168"	-0.323974935199011	0.602278736820806	0.0406482671300974	-0.318799608617883	"IS02"	0.602278736820806
"TADA3"	"TADA3"	-0.438522568589731	0.599821858147865	-0.519512044716064	0.423620752466316	"IS02"	0.599821858147865
