"LP23"	"LP38"	"LP46"	"LP50"	"LP53"	"LP59"	"LP80"	"LP81"	"LP82"	"LP83"	"LP84"	"LP85"	"LP87"	"LP89"	"LP93"	"LP96"	"LP98"	"LP99"	"LP101"	"LP102"	"LP104"	"LP105"	"LP107"	"LP108"	"LP01"	"LP03"	"LP05"	"LP06"	"LP08"	"LP10"	"LP11"	"LP12"	"LP15"	"LP16"	"LP24"	"LP27"	"LP39"	"LP40"	"LP42"	"LP43"	"LP45"	"LP48"	"LP51"	"LP54"	"LP55"	"LP56"	"LP60"	"LP61"	"LP62"	"LP63"	"LP64"	"LP65"	"LP70"	"LP71"	"LP79"	"LP90"	"LP91"	"LP94"	"LP95"	"LP106"	"LP110"	"LP111"	"LP112"	"LP114"	"LP116"	"LP117"	"LP118"	"LP121"	"LP02"	"LP04"	"LP07"	"LP13"	"LP14"	"LP17"	"LP18"	"LP19"	"LP20"	"LP21"	"LP22"	"LP25"	"LP26"	"LP28"	"LP29"	"LP30"	"LP31"	"LP32"	"LP33"	"LP34"	"LP35"	"LP37"	"LP41"	"LP44"	"LP47"	"LP49"	"LP52"	"LP58"	"LP67"	"LP68"	"LP69"	"LP72"	"LP92"	"LP97"	"LP100"	"LP103"	"LP109"	"LP113"	"LP115"	"LP119"	"LP120"
"CDC27"	-0.241610663077224	1.02770650380711	0.892310694274136	-0.826045301148092	0.948694256402371	0.923262985758086	0.889273765791333	-0.964081507873974	1.00855028666944	0.91089979347948	1.15515137599708	1.04620606439259	1.04800624607632	1.0489803330097	0.823328597773066	-1.24585352371084	0.901491396378145	-1.20362345807422	1.18121184846985	0.842930809656662	0.824001261071345	1.1097856787917	0.896282541030373	1.02878207192607	-0.785790634317476	-1.09941337349541	-0.926647454066334	-1.40975050565073	0.875489266291346	0.928143051830182	-0.513846411741429	-0.625714237064611	-1.09420212082178	0.993868822147167	-0.509983013439702	-1.3202587229632	0.80184589698149	-0.448605471631813	0.92973386545594	-1.0509786047343	0.896898107695427	-1.18441503945029	-1.37660492974749	-0.107401675517082	0.802604209340845	1.59025563626352	1.26875163486366	-1.6573163525948	-1.07367747040336	-0.789695362652462	-0.941205201125901	0.873204509788164	-0.911078269229452	-0.918430088962412	0.891310899983014	-0.584205127837277	0.930862974506738	0.958037426913834	-0.442389618807302	-1.07052158565936	-1.0495354073671	0.857417196615869	-1.37980591027515	0.926373936832045	-1.66317416156655	-1.50608505303547	-1.50143997673904	0.901024684874707	-1.04718026514811	-0.905881423871987	-1.09832795961089	-0.99644003939402	0.874226677917245	0.191943528626446	0.997627008962159	-1.0503405741303	0.900865295168086	-1.55912282255164	-0.971978543980944	-1.11635089562846	-1.00047205546305	0.918433828439029	-0.990507770587536	-1.19710466960084	0.842424397338652	0.900739052184583	0.967734095261656	-0.0345035485880474	0.9571206068855	0.891518851702815	0.916783523202301	-1.28793356682161	0.872038464087894	0.852032615101633	0.846862509445829	-0.439035663364968	0.912944805687745	-1.19141395117882	-1.35199344226511	-1.11008834178666	0.937794728961611	0.888085450862691	0.837741545781707	0.911725681806206	0.864609085922305	-0.640243457943196	-0.874355464454206	0.815803660982093	-0.745073354314992
"CASR"	0.591580035700645	-1.62807404329716	0.867678851220435	0.637992249463149	-0.65629583496923	1.02267361907732	0.909793669039475	0.96856065362148	1.08603658673887	1.09591015581885	1.20947504723926	0.826895667245157	0.5533374736944	1.05221604852562	0.741170619996532	1.32130867716749	0.903285675187072	1.22139371383312	-1.60472756268282	1.09819144771492	1.15535034027642	-0.34126167538964	-1.29792197890775	0.866227408024253	-1.78993011222931	-1.9551877031144	-1.64395965642021	-1.77854900161912	-1.43381311080135	-1.31263483868499	-1.78127801007745	0.810207318633173	0.958308812780592	1.01172809012271	-0.453785830591671	0.723694989065051	-0.14908912928931	0.126751608151435	1.01695415680034	0.98102057006324	0.780065704808504	0.907068094842738	0.702269327958241	-0.587918225336303	-0.832028036530693	1.48055324028087	1.28734183488603	0.627836964645449	-0.741397951994514	-1.36540091439167	-0.304350861678467	-1.10866615765991	0.594321865829207	-1.3709167833692	0.593663125713711	-0.386511178674498	0.831256919905876	1.13589739580792	-0.556457182152467	-0.276537410282563	0.669533106754903	0.684334008832069	-0.303486301964535	-0.383153517150436	0.595491008461284	-0.614075950101946	-0.526031304620015	0.825441761520912	-2.24146150755115	-1.77371382481004	-1.48703022862054	-1.24000058687707	0.631927685956217	-1.52164454129368	0.660087807916049	-0.961468865591248	1.05079521378906	-1.32317314505199	-1.05381923203771	-0.462226641038675	-0.19186550259237	-0.467664288851794	-0.758946574574382	-0.974258900218828	-0.861165481260238	1.01919174124489	0.716208278349483	1.07008178620082	0.782383163403788	-0.857085716358309	0.941967294904513	0.719323097442299	0.493698821690188	0.99320560555471	0.703865316091809	-1.1158669346762	1.08641269570933	-1.00145019656203	0.80025807516942	-0.480405155594869	-0.281737769267866	-0.978537095750622	-0.00810172796611183	0.876643706138957	0.817696731559955	0.194123733615194	-1.02380721016935	-0.0330839349611499	-0.748733274527455
"FSIP2"	1.12857765080416	0.976125251672129	0.879353621760963	0.761072373019119	-1.27827005205513	-0.581981542956805	0.866926453718999	0.943885140533165	1.03603540139178	1.00020380879067	1.26594761336183	-1.28896491094781	-1.17687761284917	1.12443266241155	0.716360490288355	-1.39707882194206	1.05757974237955	1.0355413165289	0.802520097867055	0.994161296665578	1.28829880210959	-0.816136489577924	0.70230947574129	1.15097849665324	0.770114107198316	-1.39512857591202	-0.415290209175701	-1.3110783256165	-0.0643335123672002	-0.975794927337792	-1.82978955453471	-1.19707526421173	0.681608579534557	0.674530154808504	-0.0747841171103635	1.03658727719932	0.838216672097162	0.750008477099572	1.07424823256964	-0.00871494086972992	0.791578397610716	0.906965359654988	-0.862848085600831	-0.425020933962201	-0.433426354252133	1.48031325328628	0.790064202817383	-0.716543667222644	-0.470783206434914	-1.10486634651356	-0.825327947446227	-1.32294123788976	-0.648372910283376	-1.78149453038713	0.746980029667711	0.807643029667495	0.854832880847026	0.981892254422406	-0.309500178092481	0.767926681219456	-0.205589158723907	-0.909532367576641	-1.18382897742307	-0.250924707348537	-0.652463615862104	-1.09703964067783	-1.63669745119209	-0.488596931931921	-0.311063346252128	-1.12749414078389	-1.61519928700133	-1.65498547059697	-1.64844585918948	-1.75345036216195	0.701249523098435	-0.591391267204727	0.797814021991695	-1.7172195387539	-1.37933935412529	0.746608033255048	-0.312463861583734	0.787196383219366	0.763449251952801	-1.14855460624876	0.343530140120332	1.30641772573094	0.770260596914413	0.795761643185991	0.946763553645465	0.256802146349184	0.809431177780867	0.996954749098373	-1.15782349353703	0.925554223373955	0.789257367534165	-0.796350930488158	0.926763175571872	-1.56426659270945	0.719987257889006	-1.27755633438679	0.704224990035795	0.691384667289411	0.707768034049994	0.876882246965164	0.884717207121113	0.305083802572844	-1.54325810255224	0.68582341970688	-1.18754496998968
"OPN1MW"	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	2.54635176438405	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	0.945627094659715	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.992840150673621	0.947038523697849	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.991098319344886	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	0.945627094659715	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621	0.945627094659715	0.945627094659715	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.992840150673621	0.945627094659715	0.945627094659715	0.945627094659715	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.992840150673621	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	-0.992840150673621	0.945627094659715	0.945627094659715	-0.992840150673621	-0.992840150673621
"TCP11X2"	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	0.962748422849261	-1.00767562516879	0.962748422849261	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	1.87873750511539	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	0.962748422849261	0.962748422849261	0.962748422849261	-1.00767562516879	0.962748422849261	0.962748422849261	-1.00767562516879	-1.00767562516879	-1.00767562516879	0.973254774321191	0.975783886109042	-1.00767562516879	0.962748422849261	0.962748422849261	-1.00767562516879	-1.00767562516879	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	1.08142722452799	0.962748422849261	-1.00767562516879	-0.672756523873731	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	-1.00767562516879	-1.00767562516879	-0.976326026574245	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	0.962748422849261	0.962748422849261	-1.00767562516879	0.962748422849261	0.962748422849261	0.962748422849261	0.962748422849261	0.962748422849261	-1.00767562516879	-1.00767562516879	0.962748422849261	0.962748422849261	-0.968833521329849	0.962748422849261	-1.00767562516879	-1.00767562516879	-1.00767562516879	-1.00767562516879	-1.00767562516879	0.962748422849261	0.962748422849261	0.962748422849261	0.962748422849261	0.962748422849261	-1.00767562516879	-1.00767562516879	-1.00767562516879	0.962748422849261	0.962748422849261	-1.00767562516879	-1.00767562516879	-1.00767562516879	-1.00767562516879	-1.00767562516879	-1.00767562516879	-1.00767562516879	0.962748422849261	0.962748422849261	-1.00767562516879	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	-1.00767562516879	0.962748422849261	0.962748422849261	-1.00767562516879	-1.00767562516879
"CCL7"	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	1.62563329109365	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	0.971953043070878	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	-1.00580211261323	-1.00580211261323	-1.00580211261323	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	-1.00580211261323	-1.00580211261323	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.982216490906988	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	-1.00580211261323	-1.00580211261323	-0.931603165243002	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	0.971953043070878	0.971953043070878	0.971953043070878	-1.00580211261323	-1.00580211261323	0.971953043070878	0.971953043070878	0.977751564481999	0.971953043070878	-0.969476855862805	-1.00580211261323	0.983975598581419	-1.00580211261323	-1.00580211261323	0.971953043070878	0.971953043070878	0.971953043070878	0.971953043070878	0.971953043070878	-1.00580211261323	-1.00580211261323	-1.00580211261323	-0.942194377298212	0.971953043070878	-1.00580211261323	-1.00580211261323	-1.00580211261323	-1.00580211261323	-1.00580211261323	-1.00580211261323	-1.00580211261323	0.971953043070878	0.971953043070878	-1.00580211261323	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	-1.00580211261323	0.971953043070878	0.971953043070878	-1.00580211261323	-1.00580211261323
"LRRC37B"	-0.639745474325162	-1.20651613032342	1.04018428086454	-0.617198832390581	-0.866042703384406	-1.07150087560349	0.974926638426853	1.04320862158448	0.94375614875273	1.11214073081144	0.937520606079954	1.06985779047698	0.864955370124808	1.65245592495197	0.908573072738257	-1.27839992254498	0.89866594161832	0.998882496609181	-1.37711555873226	0.95402178187876	0.971963490024403	0.917937875268316	0.938697464676582	-1.22934206071611	1.01488594714411	0.92919172251696	0.989344911569223	0.897443738254751	0.88018519513046	0.958750319130907	0.95672509111412	-1.1659624044706	0.960251681396086	-1.38973378315569	-0.905207551492083	0.905773644498286	0.960238405821745	-0.916513298163328	0.917100019155937	-0.86229483268345	-1.01464277544649	0.934773099119048	0.921162114123493	-1.29384850693461	1.05673965847164	0.827974314846376	1.08798663091449	0.88378527140674	-1.15255257760093	-1.27524387166266	0.883171675157137	-0.937158576471819	-0.827293156222625	-1.15326723131023	-0.606604746924441	-0.380048156524018	-1.01982486384237	0.983707295693226	-1.11235747224818	0.862269827229687	0.884019910586409	-1.03193190829993	-0.532177766783186	-1.2740386037643	-1.26948684233956	-1.20050347579412	-0.456400130187811	-0.768387229196438	0.892844122973128	0.93478498016299	0.868686167056396	-0.874265687109739	-0.338164642068691	-1.05347285511335	-0.805180757185621	-1.10845941726974	0.973996750628879	-1.37499371707508	-0.559934234785821	0.929965601549708	1.06494908047825	-0.708300175991816	-1.03198467828112	-0.948557709594593	-1.59099913163189	0.920607986688702	-0.992544967152837	-0.808016545495397	0.988617979744655	1.03380538936728	0.961666652825495	-0.928667657637296	-0.51577512635912	1.12579959802486	0.884907597045445	0.932589315433207	-1.06800590894762	-0.922455146268535	-1.09354263811505	-1.35473732365164	0.925978946053954	-1.05695743355171	-1.04171191672556	0.864567271135357	0.908423313460284	0.964397746100187	-1.09609689205625	0.926748497689074	-0.922399822978421
"OR10Q1"	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	1.45082133732164	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	0.970094753848348	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	-1.01624634700674	-1.01624634700674	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	1.10094163225581	0.970094753848348	-1.01624634700674	-0.132239098962168	0.970094753848348	-1.01624634700674	0.970094753848348	0.993979982749056	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	0.970094753848348	0.970094753848348	0.970094753848348	-1.01624634700674	-1.01624634700674	0.97272009172692	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	0.970094753848348	0.970094753848348	0.970094753848348	0.970094753848348	0.970094753848348	-1.01624634700674	-1.01624634700674	-1.01624634700674	0.970094753848348	0.970094753848348	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	-1.01624634700674	0.970094753848348	0.970094753848348	-1.01624634700674	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	-1.01624634700674	0.970094753848348	0.970094753848348	-1.01624634700674	-1.01624634700674
"PABPC1L2B"	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	0.964425210944127	-1.01668780289544	0.964425210944127	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	1.5259122895527	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	0.964425210944127	0.964425210944127	0.964425210944127	-1.01668780289544	0.964425210944127	0.964425210944127	-1.01668780289544	-1.01668780289544	-1.01668780289544	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	0.964425210944127	-1.01668780289544	-1.01668780289544	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	1.17488234940659	0.964425210944127	-1.01668780289544	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	-1.01668780289544	-1.01668780289544	-1.01668780289544	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	0.964425210944127	1.02312084544132	-1.01668780289544	0.964425210944127	0.964425210944127	0.964425210944127	0.964425210944127	0.964425210944127	0.974088894703147	-1.01668780289544	0.964425210944127	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	-1.01668780289544	1.00238133667994	-1.01668780289544	-1.01668780289544	0.964425210944127	0.964425210944127	0.964425210944127	0.964425210944127	0.964425210944127	-1.01668780289544	-1.01668780289544	-1.01668780289544	-0.0371927095318689	0.964425210944127	-1.01668780289544	-1.01668780289544	-1.01668780289544	-1.01668780289544	-1.01668780289544	-1.01668780289544	-1.01668780289544	0.964425210944127	0.964425210944127	-1.01668780289544	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	-1.01668780289544	0.964425210944127	0.964425210944127	-1.01668780289544	-1.01668780289544
"OR10C1"	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	1.24322785949291	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	0.979025213877654	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	-1.0144923092319	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	0.990757453496159	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	0.979025213877654	0.979025213877654	0.979025213877654	-1.0144923092319	-1.0144923092319	0.979025213877654	0.979025213877654	-0.35422925921426	0.979025213877654	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	0.979025213877654	0.979025213877654	0.979025213877654	0.979025213877654	0.979025213877654	-1.0144923092319	-1.0144923092319	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	-1.0144923092319	0.979025213877654	0.979025213877654	-1.0144923092319	-1.0144923092319
