"IS01"	"IS02"	"IS03"
"C16orf52__pos"	6.62647730941632	0.265973034793984	5.86272524852097
"KAT2A__pos"	6.4536847565125	2.22044604925031e-16	4.75494128093571
"MAGI2__pos"	7.29089000238404	0.971609721528238	4.59881716172044
"CHEK2__pos"	4.57397054158289	8.5055102903208e-05	4.50708537488601
"ACTL7A__pos"	13.6577078985553	2.22044604925031e-16	2.22044604925031e-16
"NETO2__pos"	6.51342651069143	0.91552034374827	5.4878962034987
"DNAJB9__pos"	4.18424779615222	2.22044604925031e-16	4.20891815359718
"RBMS3__pos"	6.69323134238703	0.72695464775901	4.73474115084874
"CCL7__pos"	6.10609950179782	3.1056006206255	4.80080908575419
"KLF3__pos"	5.64712418928499	2.36593681060646	4.46021899794835
"PIK3R2__pos"	6.48650838114391	2.22044604925031e-16	5.36309056720832
"PHLPP2__pos"	5.4956046160133	1.98631714904182	4.37863462706515
"VEGFC__pos"	6.49916423387392	2.22044604925031e-16	3.29069930472058
"HIST4H4__pos"	7.79557347598277	2.22044604925031e-16	4.44812045488969
"COLGALT2__pos"	5.9442229732158	2.22044604925031e-16	4.60918854848684
"C12orf66__pos"	5.54951233787002	0.442200066905458	4.50811530370443
"PDE1C__pos"	8.27912546645961	2.22044604925031e-16	4.79898029688329
"HOOK1__pos"	6.24867064529886	0.754090701437409	5.63322308196525
"PCDHA4__pos"	5.45469913071171	2.58717661608613	3.83269167324856
"ZNF768__pos"	4.81084967232948	2.22044604925031e-16	4.26443861675673
"PRDM6__pos"	7.64742235745561	2.22044604925031e-16	5.38107812763683
"DONSON__pos"	5.84230932154179	3.25158408641427e-08	4.38354744588548
"ERI1__pos"	4.85410002928854	0.953712809303065	4.55646581904452
"C2orf91__pos"	7.05355984221365	2.22044604925031e-16	5.64132932002485
"DIRC1__pos"	6.52336148729578	2.98897519145171	4.16573398734461
"LRRC14B__pos"	13.3357487500084	2.22044604925031e-16	0.184398994983766
"KRTAP10.5__pos"	12.8677811803695	0.30047460130223	0.430465743217484
"TCERG1L__pos"	7.85264470439517	2.22044604925031e-16	4.2704288332126
"OR14A16__pos"	6.88377615877544	2.3955326506151	4.58508896211553
"QSER1__pos"	5.45104116813523	0.599386367647182	6.65320746510267
"ANKRD18B__pos"	6.18931992729089	1.53751981992311	4.34764424956505
"KLHL30__pos"	13.0320959030063	2.22044604925031e-16	0.566402056840668
"RDH12__pos"	8.44949992795207	7.54879671719052e-10	5.00273758873131
"ASCL4__pos"	12.6522882419716	2.22044604925031e-16	0.854248808745832
"DMBX1__pos"	7.49917547535286	2.22044604925031e-16	5.55129699808598
"DDB2__pos"	6.18085077401076	2.22044604925031e-16	5.62604800095332
"CFC1__pos"	13.7288467585817	2.22044604925031e-16	2.22044604925031e-16
"RORC__pos"	5.08855930148848	2.22044604925031e-16	5.04585338458517
"RNF128__pos"	13.1306843278513	2.22044604925031e-16	0.561032169279471
"CLOCK__pos"	6.84034600791757	0.615593156404833	5.33615058053831
"LRRC53__pos"	13.6892578583318	2.22044604925031e-16	2.22044604925031e-16
"PADI3__pos"	13.7002940237278	2.22044604925031e-16	2.22044604925031e-16
"SSTR1__pos"	10.8116241753267	0.722093776191859	2.12242717725769
"KERA__pos"	7.26810342868461	2.22044604925031e-16	5.92237189006836
"KRT76__pos"	13.5794633849019	2.22044604925031e-16	3.32768918845628e-06
"MYH1__pos"	13.0714440846306	2.22044604925031e-16	0.267209516404072
"MS4A13__pos"	13.6064352169963	2.22044604925031e-16	2.22044604925031e-16
"THEGL__pos"	7.50693887352417	1.2258371808788	4.93221675996647
"CCL16__pos"	7.0115432740686	2.22044604925031e-16	5.17033824725586
"AL023875.1__pos"	4.49157136095147	4.1466050917576	4.87169093785866
"PRKAA2__pos"	7.07791603789521	2.22044604925031e-16	4.39403238424161
"SLC7A14__pos"	12.2706669485142	0.846514425226985	0.16832447770937
"TRIM17__pos"	6.9532300908935	0.417005916004035	4.04784301786884
"ASTN2__pos"	3.78950622771913	4.65240127460672	2.93976892437964
"PLEKHH1__pos"	5.1717209901696	1.08915351277916	5.01700195845332
"TMEM213__pos"	12.844011124212	2.22044604925031e-16	0.718112949312744
"TMEM212__pos"	6.77151729796662	2.22044604925031e-16	5.73069325716215
"KIAA0556__pos"	4.83574565154934	8.25819016216086e-06	5.38713796591433
"NKX6.1__pos"	7.05571416168589	2.52711044740735	4.32884563893103
"CREB3L4__pos"	6.73739314965814	2.22044604925031e-16	3.84122142797366
"ERCC6__pos"	7.06604360641446	0.915709678636918	5.11118377921027
"GPR139__pos"	6.83355142062573	2.57949763687387	4.46648122486194
"PCDHB5__pos"	7.92891718091206	2.22044604925031e-16	4.84774818487732
"CNGA2__pos"	13.6588589678515	2.22044604925031e-16	0.0547126780626171
"PALMD__pos"	5.99608743465668	0.560128094692803	5.00460797911189
"TK2__pos"	4.61923494263583	0.110143396554826	3.31343634045432
"PMM2__pos"	5.20034435733539	2.22044604925031e-16	4.00345976972585
"C14orf37__pos"	5.66372387337326	2.22044604925031e-16	5.30324566730479
"KIAA1456__pos"	5.57018030536247	1.42993085089477	5.4023645443652
"C17orf74__pos"	13.7248034002453	2.22044604925031e-16	2.22044604925031e-16
"SCGB3A2__pos"	5.60437594189919	1.49933114416262	5.4910943484606
"CT47A7__pos"	13.7098683069604	2.22044604925031e-16	2.22044604925031e-16
"AC005480.1__pos"	7.44836763913217	0.261084031405208	4.62104877074011
"EIF4E1B__pos"	7.22355549854531	1.88345642302372	4.71410181956262
"ZNF57__pos"	6.51147788837176	2.22044604925031e-16	5.02986820903126
"ARHGEF5__pos"	6.47177283655266	0.651592906960363	4.16262972684855
"CHN2__pos"	6.01871501629891	2.22044604925031e-16	4.33432369327605
"MCM7__pos"	8.9663607395312	2.22044604925031e-16	4.19376931233759
"CAPN7__pos"	6.67718550830968	0.370371051367593	6.03473432354079
"RXFP3__pos"	13.7158173492895	2.22044604925031e-16	2.22044604925031e-16
"OR52A5__pos"	13.5804219719164	2.22044604925031e-16	0.109397538928778
"CASKIN2__pos"	8.99095883970782	0.425359210664256	3.50941115239994
"C7orf61__pos"	7.01969310032792	2.22044604925031e-16	5.6302896994102
"QPRT__pos"	6.4683445342803	2.22044604925031e-16	5.4804833138652
"TSHZ3__pos"	6.84531624186486	2.22044604925031e-16	5.11916906391449
"COG7__pos"	7.20049197401371	2.22044604925031e-16	4.86402243886575
"NQO2__pos"	6.35945684432376	0.321627731490604	4.97495551051613
"C3orf52__pos"	5.58813175861667	1.04041401346867	4.36443459769856
"TMEM39B__pos"	4.49116785622943	0.451833355165245	3.19610022117589
"TMEM167A__pos"	3.91081088073762	5.66103627364551	3.97651430837275
"TRABD2B__pos"	6.91741695419648	2.22044604925031e-16	5.67355786292758
"SLC25A27__pos"	6.09903135373098	2.22044604925031e-16	5.08080527628778
"RAPGEFL1__pos"	6.82428474471478	2.22044604925031e-16	5.10926867159732
"ASRGL1__pos"	7.16463304461747	2.22044604925031e-16	4.18850885473073
"CRTAC1__pos"	11.1564393306829	2.22044604925031e-16	2.21912664295301
"RAD1__pos"	5.14289339489936	0.75182181932466	5.82668745914858
"GLI3__pos"	6.63433775760012	2.22044604925031e-16	6.12083230266956
"HAP1__pos"	8.55451522683348	0.00384692433885916	4.33644027929207
"ERC2__pos"	7.30065404129451	2.22044604925031e-16	5.38538240025854
"NLRP2__pos"	6.95248455057945	2.22044604925031e-16	4.82959321688102
"RBM4B__pos"	7.15967766366614	1.71976815441113	4.57630874110232
"RIN2__pos"	5.48756215253383	0.333214434349787	4.41794047473472
"GRIK3__pos"	7.34526418848258	2.22044604925031e-16	5.00961195791584
"TMEM231__pos"	6.0374638493111	4.97854271191163e-11	5.6133849789474
"RSPO1__pos"	8.78133738202069	2.22044604925031e-16	4.49317264792609
"AKAP6__pos"	7.02810281833309	2.22044604925031e-16	5.6271499359974
"ZNRF3__pos"	7.32718442391323	2.22044604925031e-16	5.34965494131798
"SHC4__pos"	5.47261399874368	2.22044604925031e-16	5.49656373315929
"APOM__pos"	6.62129292772057	2.22044604925031e-16	4.31373139423697
"MYO7B__pos"	5.88280280922088	2.22044604925031e-16	6.10572374590773
"ANKRD31__pos"	6.0659174331573	2.22044604925031e-16	4.11422806121787
"NWD1__pos"	10.7534080645639	2.22044604925031e-16	2.28810175203636
"KRT8__pos"	6.39475122783583	0.331701049332701	4.06648562944832
"NSMCE1__pos"	6.90424583549204	2.22044604925031e-16	5.37965197422665
"OPRD1__pos"	9.8820033393235	2.22044604925031e-16	3.03703393668185
"C9orf152__pos"	12.0721058357589	0.636949641800456	0.927627276379607
"ARSB__pos"	6.48640719977021	2.22044604925031e-16	5.95585936004795
"BEND3__pos"	6.42408436381241	2.22044604925031e-16	4.54514215220433
"NPVF__pos"	13.693997421246	2.22044604925031e-16	2.22044604925031e-16
"CRADD__pos"	6.89337027842961	0.27228695035695	4.72818012902448
"ZNF420__pos"	6.20202288110445	2.22044604925031e-16	5.55323059149347
"DNTTIP2__pos"	6.54265964422914	1.35758781003862e-15	5.88317324539766
"CFAP47__pos"	11.7128800260103	0.415276446617404	1.07800618703028
"DEFB125__pos"	13.5782667411292	2.22044604925031e-16	2.22044604925031e-16
"PTGDR2__pos"	8.3701097527641	2.22044604925031e-16	4.67051845442105
"TAAR9__pos"	12.4625453844904	2.22044604925031e-16	0.960050154159911
"TMEM79__pos"	8.31780190990857	2.22044604925031e-16	4.21095495376395
"ALPI__pos"	6.82773344130547	2.13028409393587	4.7620629470438
"CDH19__pos"	12.0770395851049	2.22044604925031e-16	1.15194761822822
"DMRTA2__pos"	11.684860998874	2.22044604925031e-16	1.85354317483082
"C12orf60__pos"	7.61726514860684	2.22044604925031e-16	4.72743525874291
"DEFB128__pos"	6.64906563071878	2.59758166709291	4.64310313635872
"OR6C74__pos"	13.6826430826577	2.22044604925031e-16	2.22044604925031e-16
"LCE3E__pos"	13.6826428867006	2.22044604925031e-16	2.22044604925031e-16
"CREG2__pos"	10.6653385224051	2.22044604925031e-16	2.428534509039
"PTRH2__pos"	4.25604550115619	0.173071645376097	4.11425083174451
"TEN1__pos"	7.03096504717185	2.22044604925031e-16	3.8388633684323
"ELOVL3__pos"	11.4046209812643	0.522897334590565	1.59884232739868
"SLC35B2__pos"	6.83146827182558	2.22044604925031e-16	4.99000965233887
"STOML1__pos"	5.46504258089452	0.348678850643403	2.66459407891376
"NKX1.2__pos"	6.98487921635684	2.49997765862309	4.36817064705738
"GALNT5__pos"	8.42052902738882	1.87840389463326	3.16687277002261
"SEMA6A__pos"	7.29735573991626	0.378703218666908	4.34494673290203
"PPP1R3B__pos"	5.71060214109908	1.08091226255308	5.16888779266144
"LRRC23__pos"	6.36971953850601	2.22044604925031e-16	3.98052587355881
"METTL21C__pos"	13.713842905641	2.22044604925031e-16	2.22044604925031e-16
"P4HA2__pos"	5.97482778555405	1.79651223673485	4.15825749727571
"PAXIP1__pos"	5.68920714313778	2.22044604925031e-16	4.0309942351445
"PABPN1L__pos"	9.84315295982591	2.22044604925031e-16	3.37201920262463
"TMPRSS11F__pos"	13.6182925920883	2.22044604925031e-16	2.22044604925031e-16
"TAS2R9__pos"	7.92944897556045	2.87301156739172e-14	5.15170641332064
"GLYATL1__pos"	6.47506419869782	2.22044604925031e-16	5.87016953923633
"IL13__pos"	13.726995993503	2.22044604925031e-16	2.22044604925031e-16
"TRIL__pos"	7.19918936889028	2.22044604925031e-16	4.9451481802816
"GDF2__pos"	13.6996849901093	2.22044604925031e-16	2.22044604925031e-16
"OPRK1__pos"	13.1943573182081	2.22044604925031e-16	0.435444232981102
"CHST7__pos"	6.71754129394819	2.22044604925031e-16	4.95919549929676
"EHF__pos"	5.5024490034426	0.141228863557952	5.51005577481045
"ANKRD1__pos"	7.50957099766326	2.22044604925031e-16	5.40338099296313
"KLK8__pos"	13.6697303563962	2.22044604925031e-16	2.22044604925031e-16
"YJEFN3__pos"	4.87939745978151	0.652987204926177	4.57126973652148
"EVX2__pos"	13.6371218014888	2.22044604925031e-16	2.22044604925031e-16
"ART3__pos"	7.10062606419225	2.22044604925031e-16	6.28574558065049
"LOXHD1__pos"	7.35002604654171	0.152427820993264	5.73753462259321
"DKK2__pos"	6.02936621026556	2.22044604925031e-16	6.01104044773843
"RXFP2__pos"	13.7385407541699	2.22044604925031e-16	2.22044604925031e-16
"CHST14__pos"	7.03047012423276	2.22044604925031e-16	5.58868529782211
"PCDHA9__pos"	7.53302582548447	2.22044604925031e-16	5.09797456719152
"E2F7__pos"	7.47715528528961	2.22044604925031e-16	4.24197330457869
"PPP1R21__pos"	4.38684791663597	2.22044604925031e-16	3.39490324329873
"ADAMTS4__pos"	7.05774701500131	0.0406281107344954	4.35572094106083
"DCXR__pos"	5.22649341036461	2.10507931160436	4.56361789448146
"ASTN1__pos"	7.37966710460268	2.22044604925031e-16	5.62761446914555
"GRK7__pos"	10.4709799029486	2.22044604925031e-16	2.64995812750484
"SEPHS1__pos"	6.48550923051315	2.22044604925031e-16	6.09957023308541
"TRIM6.TRIM34__pos"	12.4629129795474	4.28178815948483e-10	0.889779753000996
"NPHP4__pos"	6.9364785632758	2.22044604925031e-16	4.93500282475807
"PTX3__pos"	6.56568607454738	2.22044604925031e-16	5.19364515164204
"GJA3__pos"	7.03401921909791	2.22044604925031e-16	6.13014424846243
"MAGEE2__pos"	7.05304595659204	2.54893031245993	4.27117028247702
"PRICKLE2__pos"	6.19684839682946	0.172294718064218	6.16935619272582
"B3GAT2__pos"	7.21163844491869	2.22044604925031e-16	5.72809254725997
"ZNF707__pos"	7.98231727701177	2.22044604925031e-16	4.29668623350443
"CDC27__pos"	3.54921709635535	5.81632639498536	4.51635438603478
"FSIP2__pos"	3.25101876056343	5.94241814688191	4.18400856539569
"DLL4__pos"	6.02615843129113	2.22044604925031e-16	5.32570585017536
"NBEAL1__pos"	5.62698561005426	2.0770435387822	5.48267273690237
"ADRA2C__pos"	8.31988281667785	2.22044604925031e-16	4.66678110511824
"PIWIL3__pos"	13.7306538673511	2.22044604925031e-16	2.22044604925031e-16
"PLG__pos"	5.27875046565404	0.978277862097614	4.68426082428476
"TBC1D32__pos"	6.02474640062549	1.2831745583846	5.74275271715231
"SH2D5__pos"	12.0747745318423	2.22044604925031e-16	1.47000273308037
"IAPP__pos"	12.9651893369732	2.22044604925031e-16	0.716007803159628
"TP53RK__pos"	5.39486149140439	1.19217043001344	4.06088648052532
"CASP14__pos"	12.560837473996	0.851706491075621	2.22044604925031e-16
"RAG1__pos"	6.18182214399713	2.22044604925031e-16	5.83723859395426
"EGLN3__pos"	5.91074059584393	1.35947837357897	4.97953087820236
"LCMT2__pos"	6.36170784191572	2.22044604925031e-16	5.68461321743005
"DRP2__pos"	7.13599924967314	2.22044604925031e-16	5.13701890538143
"SCN11A__pos"	6.38654348889314	2.22044604925031e-16	5.30572772776386
"FOLH1__pos"	7.66988951564543	2.22044604925031e-16	5.74581214585473
"GABRP__pos"	7.59746772286367	2.22044604925031e-16	4.69276470589971
"COA7__pos"	6.47483206861348	0.408499374772108	4.20374668010572
"SOX30__pos"	6.66976863861832	2.22044604925031e-16	6.59738068354403
"RUSC1__pos"	7.78101166360076	0.188781081928436	4.57135797644491
"PCDHB3__pos"	6.26746952322562	2.22044604925031e-16	6.28538592420031
"DCLK2__pos"	6.50072884026708	2.22044604925031e-16	6.11104391072863
"SLC2A13__pos"	4.45790078205596	1.92010984346911	2.7403436926523
"MSH4__pos"	7.53742598670572	2.22044604925031e-16	4.68671894824491
"SWSAP1__pos"	8.90840377716305	2.22044604925031e-16	3.99109159014988
"MYOCD__pos"	6.19550725950542	2.22044604925031e-16	6.37826443675841
"OR7E24__pos"	13.6817545179663	2.22044604925031e-16	2.22044604925031e-16
"FAT2__pos"	8.30771243054337	2.22044604925031e-16	4.45174819614576
"ALDH3B1__pos"	6.76521336149214	0.966330132428623	4.87182972114268
"HTR1E__pos"	6.52760405105904	2.79334009412815	4.60689632872073
"PCDHGB4__pos"	6.48448759901379	2.22044604925031e-16	5.53032853608085
"SLC38A7__pos"	7.22353718908057	2.22044604925031e-16	4.53786640679009
"OR14J1__pos"	5.33268276568778	4.34994103180237	2.34854615313893
"SH3RF1__pos"	6.48246045850697	0.50628264869757	4.60817798466877
"GLB1L__pos"	8.353023175928	2.22044604925031e-16	4.35063629093562
"UGT2A3__pos"	13.7164690717463	2.22044604925031e-16	2.22044604925031e-16
"GOLGA6L9__pos"	5.93055810721995	2.86013999414501	3.75788999525888
"TMEM246__pos"	7.23190631029087	2.22044604925031e-16	5.49306311041215
"SCN1B__pos"	6.28219659817227	2.7254928396653	3.90911569438656
"ZNF396__pos"	6.96929541932797	2.22044604925031e-16	4.03624492840148
"CASC10__pos"	6.80656763831957	2.22044604925031e-16	4.68093534295792
"OR13J1__pos"	6.90957362223905	2.2853296925763	4.66397382880283
"ACSM3__pos"	6.81009632867691	2.22044604925031e-16	4.06254868402372
"BPIFB3__pos"	13.6805286822705	2.22044604925031e-16	2.22044604925031e-16
"ALB__pos"	7.56966621557172	0.799716502175046	4.85805920303549
"POU3F2__pos"	7.50228320001331	1.42416303659951	4.44453465630413
"ELOVL2__pos"	6.21943001004557	2.22044604925031e-16	5.89290421492444
"VSX1__pos"	8.32309385717245	0.405952997500745	4.51675453230024
"CDCA5__pos"	6.05952568922258	2.22044604925031e-16	4.56529404687706
"VENTX__pos"	6.78664938296979	2.22044604925031e-16	5.33146763560952
"HSPB9__pos"	8.2382412209884	6.00489352632462e-09	4.89231039700218
"HAS2__pos"	4.9305554246089	2.22044604925031e-16	5.25315806594077
"MEGF10__pos"	7.43818252082004	2.22044604925031e-16	5.7498053208549
"SGCB__pos"	6.99276010512415	2.22044604925031e-16	4.3252316651235
"WDR92__pos"	4.13217286016928	2.57186444144507	4.83821570799607
"FGF4__pos"	13.7063696293622	2.22044604925031e-16	2.22044604925031e-16
"TMPRSS4__pos"	8.07928725629822	2.22044604925031e-16	5.21592719663954
"UTP23__pos"	7.71118829004596	2.22044604925031e-16	4.51401591468189
"LOXL3__pos"	5.88652332828942	2.22044604925031e-16	3.95106468132733
"RAB3B__pos"	7.67402985233564	0.00278996756542307	4.75617877222563
"PEX5L__pos"	7.93037117253265	1.10193364965332	4.54826037566688
"PNLIPRP1__pos"	7.65543050736839	0.729078369083365	4.93058481199551
"TRIM7__pos"	7.87867061057546	2.22044604925031e-16	3.92139112531004
"TAS1R3__pos"	6.62511999847838	2.22044604925031e-16	5.68076225994941
"CHGB__pos"	5.16032704304874	2.22044604925031e-16	6.53939490525766
"CHRNA10__pos"	5.83406607126736	2.22044604925031e-16	7.0751906776899
"CA5A__pos"	9.34389648951926	1.06144781823983	2.90867842424715
"MTMR11__pos"	5.31973910945446	0.728147851833598	4.64709567105551
"LILRA1__pos"	5.4829142360126	1.98173953967041	4.68235545086545
"PABPC1L2B__pos"	6.54379771764403	2.60267591724805	4.74001957386182
"WRAP73__pos"	6.61527909300051	2.22044604925031e-16	5.95836126190988
"SOHLH2__pos"	7.81409612322057	0.54350499963377	4.82150697582152
"ALPPL2__pos"	6.6765186644398	2.46478633261407	4.7284879546921
"APC2__pos"	7.79265834862614	2.22044604925031e-16	5.12346687423047
"ONECUT3__pos"	7.69170185956358	1.4210447547558	4.33867369157195
"FEZ1__pos"	6.35916042886449	1.153273057742	4.23350063398168
"PLIN4__pos"	6.13381118328508	2.22044604925031e-16	6.18923991708235
"DUX4__pos"	11.6994985827082	0.871119729932315	0.862914204356734
"ADAM21__pos"	8.16428167296342	2.22044604925031e-16	5.03180773014702
"IL17D__pos"	9.45417157222814	2.22044604925031e-16	3.45658516521566
"IPPK__pos"	5.56082652993473	0.236677263239139	6.04574643683627
"CFHR5__pos"	13.6476156889365	2.22044604925031e-16	2.22044604925031e-16
"LRRC37B__pos"	5.82872174908091	3.51114020326101	4.46166081660688
"FARP1__pos"	7.51269277162887	2.22044604925031e-16	4.56257986131332
"CFAP45__pos"	8.12194734314072	2.22044604925031e-16	5.19035037700253
"FAM156B__pos"	3.41431973895189	5.48029329419511	3.49993450203156
"CDC20B__pos"	10.8785317310485	0.152636422049403	2.01420609707983
"GFAP__pos"	10.4147569751683	0.740095698236753	2.06474270937656
"USH2A__pos"	8.32570883176689	2.22044604925031e-16	4.7279529709556
"ADRA1D__pos"	7.58301566433164	0.569561516355624	5.16441178396245
"NTSR1__pos"	11.3660359793686	2.22044604925031e-16	1.5984458113907
"BCL2L14__pos"	6.01051689462577	2.22044604925031e-16	4.27090147516236
"TMEM132C__pos"	6.88768284979522	2.22044604925031e-16	5.51678262152044
"OTOG__pos"	8.54188566109194	0.688112106132758	4.08240174872236
"FGA__pos"	13.0749233158805	2.22044604925031e-16	0.49766322710953
"OR12D3__pos"	13.5954879749337	2.22044604925031e-16	2.22044604925031e-16
"CHD5__pos"	7.47493659720337	2.22044604925031e-16	4.96184499266723
"TAS1R1__pos"	12.7369436529932	2.22044604925031e-16	0.831106792537295
"SLC2A2__pos"	13.5219856010311	2.22044604925031e-16	2.22044604925031e-16
"TRPM1__pos"	12.2085409498207	0.244200011092276	1.09612435779405
"VCX3B__pos"	6.77665701011665	2.44704219780831	4.57811985129719
"C1QTNF9B__pos"	10.7382277330143	1.65641610881523	1.08506999373567
"EVPLL__pos"	7.23763270821389	2.0999963267593	4.45173681800963
"SIAH1__pos"	4.94387258826818	3.37594165947677	3.93752278570836
"TMCO2__pos"	12.2188485974558	2.22044604925031e-16	1.30748038076033
"MUC22__pos"	12.7198226821833	1.07081208086134	2.22044604925031e-16
"SLITRK5__pos"	7.41349658989203	0.299682397519246	4.92874108140341
"CAPSL__pos"	13.3048067426145	1.09301278336944e-07	0.324449034187167
"AMBN__pos"	7.02596879609575	2.16883781388016	4.63805290820298
"MRVI1__pos"	7.12190989577657	2.22044604925031e-16	5.51553797941118
"KIAA0319__pos"	7.41999955776463	2.22044604925031e-16	5.44390914216058
"OR13C2__pos"	6.63066982403111	2.47947099420953	4.79852733693059
"LCNL1__pos"	5.87163419925961	2.04121307696625	5.24770885782825
"LIPI__pos"	13.3559051409587	2.22044604925031e-16	0.12926077814377
"BHMG1__pos"	8.17091983489936	0.932510569454703	4.51803336650235
"POTEB3__pos"	13.2179904082258	2.22044604925031e-16	0.358519161033165
"SI__pos"	7.45245895497717	1.78024772164955	4.52729317406832
"NLRP5__pos"	12.7053782989445	1.04580817786827	2.22044604925031e-16
"ZNF735__pos"	12.8371407925941	0.788349287447688	2.22044604925031e-16
"SLC25A41__pos"	11.970263983727	2.22044604925031e-16	1.57838093190774
"LONRF2__pos"	5.92836621060876	0.257006146445372	4.83767230126025
"OR13F1__pos"	13.6802728001618	2.22044604925031e-16	2.22044604925031e-16
"GOLGA8R__pos"	7.32328728742238	0.627408638528772	3.74263255255887
"UCN3__pos"	13.6068370922144	2.22044604925031e-16	2.22044604925031e-16
"PCDHGB7__pos"	5.40663344058815	2.22044604925031e-16	5.57588244564415
"LRRC74A__pos"	7.80989305888504	0.865345107620318	4.82536452459112
"RAPH1__pos"	6.08428415530059	3.30526765035829e-06	6.83139672634849
"HPS6__pos"	6.84071845122302	2.22044604925031e-16	5.23436801390538
"PSEN2__pos"	6.24563066173518	2.22044604925031e-16	5.01005670170345
"TINAG__pos"	13.6912872210386	2.22044604925031e-16	2.22044604925031e-16
"LANCL2__pos"	7.26733673071463	2.22044604925031e-16	3.88234577023289
"EXD1__pos"	8.49550366767794	2.22044604925031e-16	4.67120207773912
"SCNN1A__pos"	7.31307856806262	2.22044604925031e-16	5.73257388560199
"ACVR2B__pos"	5.39722002718758	2.94986137060574	4.19062818461425
"KIF18A__pos"	4.64824378459212	1.73017608765812e-13	5.90738213325053
"KRT78__pos"	7.15646342191721	2.66738263959248	3.91028786359603
"C7orf34__pos"	13.1791556043832	2.22044604925031e-16	0.386627185409747
"LIPN__pos"	12.9701329629685	0.688476676942299	0.128676059039056
"SYT16__pos"	7.34947175172611	2.22044604925031e-16	4.85851907179873
"ATP10B__pos"	8.59876328692915	2.22044604925031e-16	4.40721293314717
"SERPINA9__pos"	7.50596025998221	2.22044604925031e-16	5.5976743007199
"OR2T1__pos"	13.6983879845983	2.22044604925031e-16	2.22044604925031e-16
"LCE1E__pos"	13.6771359351036	2.22044604925031e-16	2.22044604925031e-16
"EPS8L3__pos"	7.65853144394327	1.19283687477652	4.83789090018142
"FAM71C__pos"	7.29247040284152	2.05996610480715	4.50826247637447
"MGAT4C__pos"	8.46757117027814	2.12116944684953	2.45392771892385
"ZSCAN4__pos"	12.2688402562404	2.22044604925031e-16	1.12856820653419
"SH3TC2__pos"	6.70890104193454	1.52596087819371	5.19453855065283
"PRDM13__pos"	12.7447337548413	1.01528128138897	2.22044604925031e-16
"FAM107A__pos"	6.80023205192474	0.624376882334683	3.24216875707807
"OR51T1__pos"	6.20155452236033	3.09077319961083	4.66289322033295
"JDP2__pos"	6.43767483375226	2.22044604925031e-16	3.95811579800367
"GRIN2C__pos"	7.17444882950334	2.22044604925031e-16	5.50250256606898
"STK3__pos"	6.28570863500843	2.40838368901977	3.74834581453478
"ADAMTSL3__pos"	7.26603215479072	0.719630439054265	4.8025997191359
"STMND1__pos"	12.6022255902438	2.22044604925031e-16	0.729193715637928
"SIX4__pos"	7.16718672936689	2.22044604925031e-16	5.37922695173553
"CACNG8__pos"	6.87818857516106	2.22044604925031e-16	6.00539490180046
"LEAP2__pos"	6.22935577705777	2.22044604925031e-16	5.76874458350708
"TIGD3__pos"	6.80018829117314	2.22044604925031e-16	6.13815789097185
"NR0B1__pos"	13.7474076249069	2.22044604925031e-16	2.22044604925031e-16
"LRRC9__pos"	13.5687917637125	2.22044604925031e-16	0.148289499627072
"TLCD2__pos"	6.9633199271259	2.22044604925031e-16	4.4227052899595
"IL22RA1__pos"	13.689883400069	2.22044604925031e-16	2.22044604925031e-16
"CAMK2N2__pos"	10.5612397738489	2.22044604925031e-16	2.60979912927808
"APOL4__pos"	7.18363273392689	0.660906059122238	4.31672643478589
"PIANP__pos"	7.31327435240767	2.22044604925031e-16	5.47529421756662
"RIMKLA__pos"	6.37224452963536	2.22044604925031e-16	5.20760953600005
"TMEM262__pos"	6.73952114305391	7.19772146945482e-11	5.65866846940998
"OR10H5__pos"	12.2514824491408	0.64744206129767	0.39575768336743
"CLDN8__pos"	12.7125192186424	1.07429111509945	2.22044604925031e-16
"PRAMEF18__pos"	13.6288392906166	2.22044604925031e-16	2.22044604925031e-16
"OR13C5__pos"	13.398179026541	0.400822304086434	2.22044604925031e-16
"KLF18__pos"	13.7127457903444	2.22044604925031e-16	2.22044604925031e-16
"SLC15A5__pos"	13.6559406830711	2.22044604925031e-16	2.22044604925031e-16
"ALKBH6__pos"	5.93459809008292	3.58633490344213e-10	3.91302805567286
"TMEM92__pos"	7.59206256051809	2.22044604925031e-16	5.63091545486469
"HNF4G__pos"	7.20344516742055	2.22044604925031e-16	5.79220595677264
"DTNB__pos"	6.82272828234476	0.517516231945668	5.56740001877755
"UBFD1__pos"	6.59527986149365	1.26901512193678	4.58424689218896
"ASB10__pos"	6.34536757807825	2.62758638402639	4.9504794903536
"IL36G__pos"	12.3280017177369	1.53352562531875	2.22044604925031e-16
"KBTBD13__pos"	13.3470267112883	2.22044604925031e-16	0.396764126933712
"C1orf141__pos"	12.2382461723593	1.02498783197118	2.22044604925031e-16
"ACRV1__pos"	12.092994427121	1.57553176458222	0.129240126516399
"AC006449.2__pos"	8.18067389659033	2.22044604925031e-16	4.64197453968065
"LRTOMT__pos"	7.19774366874357	2.22044604925031e-16	5.343306664706
"C22orf42__pos"	11.6560035637858	2.21216788355883	0.0582512637437819
"ETNK2__pos"	6.80552815389894	2.22044604925031e-16	5.97720513161323
"CD177__pos"	7.22249980491172	1.90064449509055	4.40024720174613
