"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"ZSCAN4"	"ZSCAN4"	1.23298875183124	-0.282035595493022	-1.0584631332251	"S02"	1.23298875183124	"IS01"
"ELOVL3"	"ELOVL3"	1.22864687763203	-0.188874071083867	-1.12217609936031	"S02"	1.22864687763203	"IS01"
"KLHL30"	"KLHL30"	1.22067662355879	-0.199613547163724	-1.10614186053233	"S02"	1.22067662355879	"IS01"
"PDE6A"	"PDE6A"	1.21449053961031	-0.255633430115312	-1.0588058629305	"S02"	1.21449053961031	"IS01"
"HPD"	"HPD"	1.20493452952748	-0.365083134748196	-0.968917919498664	"S02"	1.20493452952748	"IS01"
"TMCO2"	"TMCO2"	1.20095411636861	-0.202759961035493	-1.08360776624886	"S02"	1.20095411636861	"IS01"
"OPRK1"	"OPRK1"	1.18482273311406	-0.0371090014601535	-1.18826780980183	"S02"	1.18482273311406	"IS01"
"TRPM1"	"TRPM1"	1.17807989945628	-0.205232416884577	-1.05833370946931	"S02"	1.17807989945628	"IS01"
"C22orf42"	"C22orf42"	1.17557465704999	0.147901487324176	-1.31415443088389	"S02"	1.17557465704999	"IS01"
"CFAP47"	"CFAP47"	1.17020549563075	-0.0569029710168524	-1.15878969032624	"S02"	1.17020549563075	"IS01"
"NTSR1"	"NTSR1"	1.16250415683616	-0.378791168008779	-0.915361515715033	"S02"	1.16250415683616	"IS01"
"RFPL4A"	"RFPL4A"	1.14765445300559	-0.261992404925045	-0.985590828389128	"S02"	1.14765445300559	"IS01"
"NKX6.3"	"NKX6.3"	1.12688173839261	-0.448500648404434	-0.827812212718011	"S02"	1.12688173839261	"IS01"
"CAMK2N2"	"CAMK2N2"	1.12613795732234	-0.463064243519507	-0.816392934419688	"S02"	1.12613795732234	"IS01"
"CDC20B"	"CDC20B"	1.12450894083622	-0.212663217914798	-0.997942111278841	"S02"	1.12450894083622	"IS01"
"HOXC5"	"HOXC5"	1.12320070119322	-0.513206743820473	-0.776690189389826	"S02"	1.12320070119322	"IS01"
"CRTAC1"	"CRTAC1"	1.09685552066735	-0.217001320607923	-0.966400321043206	"S02"	1.09685552066735	"IS01"
"CNTNAP5"	"CNTNAP5"	1.08982553588346	-0.178410476144686	-0.987425990420208	"S02"	1.08982553588346	"IS01"
"C9orf152"	"C9orf152"	1.08073200772774	-0.137892829646477	-1.00774468063936	"S02"	1.08073200772774	"IS01"
"TMEM145"	"TMEM145"	1.04735116321104	-0.299061046301677	-0.855573813604075	"S02"	1.04735116321104	"IS01"
"LYPD8"	"LYPD8"	1.03475271794154	-0.363505187807299	-0.795495764055203	"S02"	1.03475271794154	"IS01"
"F11"	"F11"	1.03164795988643	-0.361255315603403	-0.793957073688757	"S02"	1.03164795988643	"IS01"
"DMRTA2"	"DMRTA2"	1.02910508207597	-0.255807575110649	-0.868505409437425	"S02"	1.02910508207597	"IS01"
"GRK7"	"GRK7"	1.02437608685044	-0.709580547626997	-0.531625283799569	"S02"	1.02437608685044	"IS01"
"SMIM17"	"SMIM17"	1.01817710899194	-0.353901767841101	-0.785518983257208	"S02"	1.01817710899194	"IS01"
"NWD1"	"NWD1"	1.01300169344878	-0.341562279076268	-0.789238807011452	"S02"	1.01300169344878	"IS01"
"GRHL3"	"GRHL3"	1.0051900601295	-0.2779759892922	-0.82775199204242	"S02"	1.0051900601295	"IS01"
"OR4D5"	"OR4D5"	1.00065523131247	-0.363855311344225	-0.760261523103098	"S02"	1.00065523131247	"IS01"
"SLC25A41"	"SLC25A41"	0.995183905522292	-0.222046464797863	-0.858411471164317	"S02"	0.995183905522292	"IS01"
"KCNV1"	"KCNV1"	0.992223930109572	-0.168137415484616	-0.894820700331693	"S02"	0.992223930109572	"IS01"
"IL17D"	"IL17D"	0.974672284652207	-0.552631373148416	-0.59547874206691	"S02"	0.974672284652207	"IS01"
"CPNE6"	"CPNE6"	0.958913348199801	-0.259174823739241	-0.794037136091599	"S02"	0.958913348199801	"IS01"
"SLC22A25"	"SLC22A25"	0.95655450009396	-0.308981654299038	-0.755173348457205	"S02"	0.95655450009396	"IS01"
"C1QTNF9B"	"C1QTNF9B"	0.950108810062582	0.00440640897585517	-0.97786953769359	"S02"	0.950108810062582	"IS01"
"GFAP"	"GFAP"	0.934329994677674	0.0240671727639836	-0.976069159690342	"S02"	0.934329994677674	"IS01"
"CREG2"	"CREG2"	0.926580304623319	-0.227007465223649	-0.784406184421252	"S02"	0.926580304623319	"IS01"
"TSSK6"	"TSSK6"	0.875980017879337	-1.72256964657649	0.361814644146749	"S02"	0.875980017879337	"IS01"
"SWSAP1"	"SWSAP1"	0.865491257017305	-1.17200874718391	-0.0302751616981078	"S02"	0.865491257017305	"IS01"
"TCERG1L"	"TCERG1L"	0.865157024127547	-1.06084489557894	-0.111271700869352	"S02"	0.865157024127547	"IS01"
"PCDHB5"	"PCDHB5"	0.861714955266384	-0.89567721662043	-0.228595139941241	"S02"	0.861714955266384	"IS01"
"SLC35F1"	"SLC35F1"	0.85453679603536	-0.352177470142782	-0.618914346330651	"S02"	0.85453679603536	"IS01"
"PABPN1L"	"PABPN1L"	0.848981264130843	-0.591606987257275	-0.438023013417995	"S02"	0.848981264130843	"IS01"
"FAM71F1"	"FAM71F1"	0.832150284247139	-0.376043269041869	-0.5784869239962	"S02"	0.832150284247139	"IS01"
"OPRD1"	"OPRD1"	0.830541326279969	-0.222336831650571	-0.689304539667699	"S02"	0.830541326279969	"IS01"
"C15orf59"	"C15orf59"	0.827391493829602	-0.613459600180208	-0.399885971300228	"S02"	0.827391493829602	"IS01"
"CA5A"	"CA5A"	0.827149036289765	-0.190471708750836	-0.709140587495346	"S02"	0.827149036289765	"IS01"
"MYBPC1"	"MYBPC1"	0.825072904032561	-0.299803816295432	-0.627011736115653	"S02"	0.825072904032561	"IS01"
"GOLGA6A"	"GOLGA6A"	0.819301302143675	-0.574559852677171	-0.420050080584463	"S02"	0.819301302143675	"IS01"
"TRIM61"	"TRIM61"	0.815511087688726	-1.58534970018789	0.323440343469705	"S02"	0.815511087688726	"IS01"
"PITX2"	"PITX2"	0.794663700071284	-0.245554188925755	-0.63551206484768	"S02"	0.794663700071284	"IS01"
"MSH4"	"MSH4"	0.793935352046516	-1.10115258888781	-0.00871729753296522	"S02"	0.793935352046516	"IS01"
"SSTR1"	"SSTR1"	0.79381439166064	-0.0630602166139718	-0.768172997940074	"S02"	0.79381439166064	"IS01"
"TRIM7"	"TRIM7"	0.771591200235736	-1.06616114049983	-0.0113996076235822	"S02"	0.771591200235736	"IS01"
"ZNF99"	"ZNF99"	0.771513737073345	-1.23201089610125	0.110033335730553	"S02"	0.771513737073345	"IS01"
"PCOLCE2"	"PCOLCE2"	0.767091092942227	-1.34584061064663	0.197860229520934	"S02"	0.767091092942227	"IS01"
"RIMKLA"	"RIMKLA"	0.757173772896762	-1.36675084904832	0.223333838441121	"S02"	0.757173772896762	"IS01"
"RAET1E"	"RAET1E"	0.74314349258113	-0.382530452145511	-0.482434815783784	"S02"	0.74314349258113	"IS01"
"TMC7"	"TMC7"	0.740380699304664	-0.739409507746146	-0.218469657176902	"S02"	0.740380699304664	"IS01"
"ARSJ"	"ARSJ"	0.733719906242011	-1.50554866240462	0.348952775987541	"S02"	0.733719906242011	"IS01"
"GPR179"	"GPR179"	0.730753695235885	-0.740885765500519	-0.207513847472587	"S02"	0.730753695235885	"IS01"
"GNA11"	"GNA11"	0.727136303459985	-1.42870076629621	0.299476232191074	"S02"	0.727136303459985	"IS01"
"UCP3"	"UCP3"	0.710865185616156	-1.3316363467826	0.24514480508404	"S02"	0.710865185616156	"IS01"
"PDE1C"	"PDE1C"	0.709759164872968	-0.842852236063009	-0.111367521509379	"S02"	0.709759164872968	"IS01"
"TMEM132A"	"TMEM132A"	0.708610707461107	-1.40889209786711	0.303986103411097	"S02"	0.708610707461107	"IS01"
"TMEM150A"	"TMEM150A"	0.708405189255823	-1.81178936201462	0.598999805322155	"S02"	0.708405189255823	"IS01"
"SLC25A4"	"SLC25A4"	0.700503114609507	-1.80626786745728	0.603065832793998	"S02"	0.700503114609507	"IS01"
"HAP1"	"HAP1"	0.697368849448004	-0.459709558470163	-0.379005527310673	"S02"	0.697368849448004	"IS01"
"CELF5"	"CELF5"	0.693575367844899	-0.570187187549618	-0.294276789610901	"S02"	0.693575367844899	"IS01"
"EMC9"	"EMC9"	0.691954357749708	-1.44017784488871	0.34396461277217	"S02"	0.691954357749708	"IS01"
"C10orf55"	"C10orf55"	0.689545956311206	-0.541550485675021	-0.311097002967363	"S02"	0.689545956311206	"IS01"
"FAM32A"	"FAM32A"	0.689390942120397	-0.896212540971786	-0.051429164591783	"S02"	0.689390942120397	"IS01"
"GDPD1"	"GDPD1"	0.687983176867779	-1.41949954789571	0.332907888043546	"S02"	0.687983176867779	"IS01"
"PRRT1"	"PRRT1"	0.68628425492483	-1.61426994950751	0.477165612593369	"S02"	0.68628425492483	"IS01"
"APOM"	"APOM"	0.680131417782266	-1.02341445300726	0.0511440564123133	"S02"	0.680131417782266	"IS01"
"GLB1L"	"GLB1L"	0.678732918837948	-1.35224578160457	0.293186960759248	"S02"	0.678732918837948	"IS01"
"TP53I3"	"TP53I3"	0.67846228804338	-1.73913257779137	0.576552480233259	"S02"	0.67846228804338	"IS01"
"CHST14"	"CHST14"	0.677883015011653	-1.64429604915202	0.507754131039022	"S02"	0.677883015011653	"IS01"
"HEY1"	"HEY1"	0.676919234574003	-1.52183869677159	0.419139860305738	"S02"	0.676919234574003	"IS01"
"JPH2"	"JPH2"	0.675317615574647	-0.485982674485301	-0.337160589882883	"S02"	0.675317615574647	"IS01"
"ANO7"	"ANO7"	0.674328304963885	-1.31675340085174	0.271735288931435	"S02"	0.674328304963885	"IS01"
"HOXD3"	"HOXD3"	0.672830746197355	-1.38407592998822	0.322531909272426	"S02"	0.672830746197355	"IS01"
"LHX4"	"LHX4"	0.670615165519576	-0.870937782929703	-0.0506622296303419	"S02"	0.670615165519576	"IS01"
"RCE1"	"RCE1"	0.669651653848763	-1.57679234414745	0.466805111927309	"S02"	0.669651653848763	"IS01"
"GABRP"	"GABRP"	0.669306434370479	-0.96199837198943	0.0173099987657342	"S02"	0.669306434370479	"IS01"
"VEGFC"	"VEGFC"	0.667931951485528	-1.24802927156638	0.228010879751366	"S02"	0.667931951485528	"IS01"
"PLXNA2"	"PLXNA2"	0.667924223947523	-1.44697945573803	0.373592112344214	"S02"	0.667924223947523	"IS01"
"SERTAD1"	"SERTAD1"	0.666987439561391	-1.5806601054811	0.472368198721618	"S02"	0.666987439561391	"IS01"
"SLC35G6"	"SLC35G6"	0.665689365632833	-0.735405386743565	-0.14477926712806	"S02"	0.665689365632833	"IS01"
"ZNF57"	"ZNF57"	0.664993562924513	-1.13808689291936	0.150579509179119	"S02"	0.664993562924513	"IS01"
"HOXD8"	"HOXD8"	0.664084056287278	-1.08707176623488	0.114184362316189	"S02"	0.664084056287278	"IS01"
"SLC23A1"	"SLC23A1"	0.66278553576701	-1.62392817337852	0.508338178406937	"S02"	0.66278553576701	"IS01"
"PCDHGA4"	"PCDHGA4"	0.662057558794656	-1.44247994126676	0.376317956252323	"S02"	0.662057558794656	"IS01"
"APC2"	"APC2"	0.65851620886496	-1.18080345833565	0.188480164150263	"S02"	0.65851620886496	"IS01"
"STRC"	"STRC"	0.658229258662274	-1.26417201498554	0.249775907746198	"S02"	0.658229258662274	"IS01"
"ZNF396"	"ZNF396"	0.656130535825677	-1.24769288328686	0.239870928781836	"S02"	0.656130535825677	"IS01"
"FAT2"	"FAT2"	0.655445561366247	-1.07586901755361	0.114848812877291	"S02"	0.655445561366247	"IS01"
"KIAA1549"	"KIAA1549"	0.655078498863891	-1.03014226466045	0.0817667550776898	"S02"	0.655078498863891	"IS01"
"PAX8"	"PAX8"	0.654872273349988	-0.904941090713997	-0.00963230872468107	"S02"	0.654872273349988	"IS01"
"PCDHGC3"	"PCDHGC3"	0.65342307270857	-1.27761365849245	0.264541562187263	"S02"	0.65342307270857	"IS01"
"REM2"	"REM2"	0.652799812429423	-1.6556106730309	0.541764099510363	"S02"	0.652799812429423	"IS01"
"COG7"	"COG7"	0.651271839575206	-1.10537665846473	0.14072127764812	"S02"	0.651271839575206	"IS01"
"MED31"	"MED31"	0.65040477946359	-1.5747786420822	0.485075595617585	"S02"	0.65040477946359	"IS01"
"CKMT1A"	"CKMT1A"	0.64721462012694	-0.265303965319427	-0.469804061804669	"S02"	0.64721462012694	"IS01"
"GRIK3"	"GRIK3"	0.644146392550813	-1.03579432193123	0.0971168343057298	"S02"	0.644146392550813	"IS01"
"CREB3L4"	"CREB3L4"	0.644116570650894	-1.28562065315213	0.279947180907027	"S02"	0.644116570650894	"IS01"
"DRP2"	"DRP2"	0.643685138361932	-1.21639094000366	0.229733867249764	"S02"	0.643685138361932	"IS01"
"JDP2"	"JDP2"	0.643183404551571	-1.44916606531415	0.400571820740089	"S02"	0.643183404551571	"IS01"
"GPR22"	"GPR22"	0.642338377843534	-0.399912556815105	-0.366307799400894	"S02"	0.642338377843534	"IS01"
"ADRA2C"	"ADRA2C"	0.640802108571	-0.744508081223309	-0.112588789389351	"S02"	0.640802108571	"IS01"
"ATP10B"	"ATP10B"	0.639572258240232	-0.612253300990112	-0.208098968632437	"S02"	0.639572258240232	"IS01"
"EPHX1"	"EPHX1"	0.639544283047142	-1.63451409716897	0.539925433540123	"S02"	0.639544283047142	"IS01"
"ZNRF3"	"ZNRF3"	0.63898224660893	-1.43509610609264	0.394586381322616	"S02"	0.63898224660893	"IS01"
"RSPO4"	"RSPO4"	0.638439129810013	-0.655772021376569	-0.175093611064719	"S02"	0.638439129810013	"IS01"
"P2RY6"	"P2RY6"	0.638137041518448	-1.74565744948919	0.622693421167569	"S02"	0.638137041518448	"IS01"
"CD5L"	"CD5L"	0.637048546875045	-1.14519074753	0.184444146663766	"S02"	0.637048546875045	"IS01"
"ZFP37"	"ZFP37"	0.63587163810232	-1.5166552418807	0.45745473761262	"S02"	0.63587163810232	"IS01"
"SPATA24"	"SPATA24"	0.633978499591595	-1.39439885133419	0.369940870835649	"S02"	0.633978499591595	"IS01"
"PHGDH"	"PHGDH"	0.633593386543571	-1.43070330674329	0.396900165079517	"S02"	0.633593386543571	"IS01"
"CHD5"	"CHD5"	0.633537337475938	-1.03667407073566	0.108643586484778	"S02"	0.633537337475938	"IS01"
"RERG"	"RERG"	0.633191879254231	-1.30601780916165	0.306078750366813	"S02"	0.633191879254231	"IS01"
"PLCD4"	"PLCD4"	0.625926863034418	-0.87654996642731	-0.000713377606428276	"S02"	0.625926863034418	"IS01"
"CSPG4"	"CSPG4"	0.623787198547025	-1.24131408763366	0.268382120132054	"S02"	0.623787198547025	"IS01"
"MGAT4C"	"MGAT4C"	0.622538033664661	-0.127056297127098	-0.545647033766732	"S02"	0.622538033664661	"IS01"
"EDIL3"	"EDIL3"	0.621354985203973	-1.25822982856324	0.283254516709343	"S02"	0.621354985203973	"IS01"
"LRRC23"	"LRRC23"	0.619634081273723	-1.10148719386209	0.170330130213708	"S02"	0.619634081273723	"IS01"
"PIANP"	"PIANP"	0.618632653331857	-1.35348413552722	0.355745426092688	"S02"	0.618632653331857	"IS01"
"ANKRD31"	"ANKRD31"	0.618549507148401	-1.4125763992309	0.399068961257752	"S02"	0.618549507148401	"IS01"
"GPHN"	"GPHN"	0.614802633536224	-1.0310955588691	0.123780275530619	"S02"	0.614802633536224	"IS01"
"PTRHD1"	"PTRHD1"	0.611907389985421	-1.33038000324582	0.345738906478901	"S02"	0.611907389985421	"IS01"
"C11orf84"	"C11orf84"	0.611874176600528	-1.32082353233306	0.338780437906001	"S02"	0.611874176600528	"IS01"
"CDC20"	"CDC20"	0.611546392484836	-1.68390502337067	0.604786070720781	"S02"	0.611546392484836	"IS01"
"MESP1"	"MESP1"	0.611256565122978	-0.374145179758485	-0.353277478315784	"S02"	0.611256565122978	"IS01"
"GALNT5"	"GALNT5"	0.609937969712113	0.104927050906072	-0.702465486809551	"S02"	0.609937969712113	"IS01"
"GRIN2C"	"GRIN2C"	0.609408725540275	-1.03173875471176	0.129784112111479	"S02"	0.609408725540275	"IS01"
"ASTN1"	"ASTN1"	0.606851445040561	-0.577844948997961	-0.199709984526602	"S02"	0.606851445040561	"IS01"
"TRIL"	"TRIL"	0.60557469665721	-1.17201611447288	0.236359125209845	"S02"	0.60557469665721	"IS01"
"ARHGAP8"	"ARHGAP8"	0.604327903481869	-1.0712362243705	0.163896733772483	"S02"	0.604327903481869	"IS01"
"CHST6"	"CHST6"	0.602774849041816	-1.45790878390321	0.448421036909235	"S02"	0.602774849041816	"IS01"
"CFAP45"	"CFAP45"	0.599299232481762	-1.02355808680099	0.134168827896764	"S02"	0.599299232481762	"IS01"
"AC006449.2"	"AC006449.2"	0.59627740938072	-0.540692784663069	-0.21604738526406	"S02"	0.59627740938072	"IS01"
"SEMA6D"	"SEMA6D"	0.595717395757109	-1.23184483001715	0.290248099486961	"S02"	0.595717395757109	"IS01"
"NRARP"	"NRARP"	0.5936251994136	-1.51680145812651	0.50089917656212	"S02"	0.5936251994136	"IS01"
"B4GAT1"	"B4GAT1"	0.591927639606823	-1.34313840355016	0.375570048051227	"S02"	0.591927639606823	"IS01"
"S100A14"	"S100A14"	0.591098013186206	-0.609391210466037	-0.160467090517157	"S02"	0.591098013186206	"IS01"
"KLHL34"	"KLHL34"	0.590973573861212	-1.47736511537271	0.474763419697729	"S02"	0.590973573861212	"IS01"
"CACNB1"	"CACNB1"	0.588320005404365	-0.999333885204474	0.127706567561206	"S02"	0.588320005404365	"IS01"
"DIRC3"	"DIRC3"	0.588055608571097	-1.14595668620571	0.235262768775575	"S02"	0.588055608571097	"IS01"
"TRABD2B"	"TRABD2B"	0.587669628202015	-1.07937906730635	0.186943386171874	"S02"	0.587669628202015	"IS01"
"STOML1"	"STOML1"	0.587589359833459	-0.92054569073053	0.0708061836322057	"S02"	0.587589359833459	"IS01"
"C10orf35"	"C10orf35"	0.58741558568282	-1.43153747585899	0.444880873636824	"S02"	0.58741558568282	"IS01"
"TRIM17"	"TRIM17"	0.586733266340307	-0.80904529510991	-0.00990126962304937	"S02"	0.586733266340307	"IS01"
"BTBD8"	"BTBD8"	0.58349765145179	-1.22978954130662	0.301279548462477	"S02"	0.58349765145179	"IS01"
"IQCH"	"IQCH"	0.581111294101211	-1.25975950844973	0.325656777657094	"S02"	0.581111294101211	"IS01"
"MCM7"	"MCM7"	0.580895169180308	-0.774998464930621	-0.0288247185786277	"S02"	0.580895169180308	"IS01"
"CYP2E1"	"CYP2E1"	0.579895819956807	-1.19925766346952	0.282633998709236	"S02"	0.579895819956807	"IS01"
"SERPIND1"	"SERPIND1"	0.578991142889283	-0.17239788193375	-0.467798776728299	"S02"	0.578991142889283	"IS01"
"ENPEP"	"ENPEP"	0.578213136721961	-1.06711854983542	0.187672980860637	"S02"	0.578213136721961	"IS01"
"SLC7A8"	"SLC7A8"	0.57798396293041	-0.677010579512132	-0.0975367832769811	"S02"	0.57798396293041	"IS01"
"HILPDA"	"HILPDA"	0.577319136876507	-1.42419897120263	0.44986842531799	"S02"	0.577319136876507	"IS01"
"TBKBP1"	"TBKBP1"	0.57565414926507	-1.26214223335458	0.332998310310343	"S02"	0.57565414926507	"IS01"
"PAQR6"	"PAQR6"	0.575540959894008	-1.04347792990727	0.173116151977748	"S02"	0.575540959894008	"IS01"
"PLAC9"	"PLAC9"	0.575170408332999	-1.15552502991691	0.255481955953412	"S02"	0.575170408332999	"IS01"
"NKPD1"	"NKPD1"	0.572173498256573	-1.03699585043338	0.171827593210294	"S02"	0.572173498256573	"IS01"
"BCL2L14"	"BCL2L14"	0.571971400198842	-1.37670156019823	0.420600063929593	"S02"	0.571971400198842	"IS01"
"ARHGEF28"	"ARHGEF28"	0.57011896543726	-1.1823500055031	0.280291883097476	"S02"	0.57011896543726	"IS01"
"ELAC1"	"ELAC1"	0.568488780633065	-1.50578803833876	0.518626142611371	"S02"	0.568488780633065	"IS01"
"FAM124A"	"FAM124A"	0.568120857290036	-1.37259898712837	0.421548164236858	"S02"	0.568120857290036	"IS01"
"ADRA1A"	"ADRA1A"	0.566646547062681	-1.18348483641838	0.28468434063638	"S02"	0.566646547062681	"IS01"
"ZFP69"	"ZFP69"	0.564007752608833	-0.984026095861962	0.14144586194302	"S02"	0.564007752608833	"IS01"
"MPP3"	"MPP3"	0.56162029491884	-1.03642800057017	0.182237832745791	"S02"	0.56162029491884	"IS01"
"SIGLEC8"	"SIGLEC8"	0.561361389488447	-1.31087476190217	0.383318127813294	"S02"	0.561361389488447	"IS01"
"SIX5"	"SIX5"	0.559485080658157	-1.16003612192519	0.274873155683303	"S02"	0.559485080658157	"IS01"
"ANKRD62"	"ANKRD62"	0.557913511820842	-0.201631266541009	-0.424786535173582	"S02"	0.557913511820842	"IS01"
"HAND2"	"HAND2"	0.556538424153378	-0.636012003906647	-0.105536371990352	"S02"	0.556538424153378	"IS01"
"SLC12A3"	"SLC12A3"	0.555051430765944	-1.28747498305881	0.372669251595901	"S02"	0.555051430765944	"IS01"
"SNUPN"	"SNUPN"	0.554624301190086	-1.16077648131871	0.280401190992299	"S02"	0.554624301190086	"IS01"
"EBPL"	"EBPL"	0.553498452926873	-1.46255825747797	0.502372048021593	"S02"	0.553498452926873	"IS01"
"C2CD4A"	"C2CD4A"	0.551522351494062	-0.419354926848713	-0.258920328013502	"S02"	0.551522351494062	"IS01"
"MFSD3"	"MFSD3"	0.550538752517955	-1.26740356976419	0.362612069626111	"S02"	0.550538752517955	"IS01"
"TEN1"	"TEN1"	0.550014065457859	-0.880098436059476	0.0797563064389716	"S02"	0.550014065457859	"IS01"
"C17orf97"	"C17orf97"	0.546938076469934	-0.971680213478619	0.149922789380334	"S02"	0.546938076469934	"IS01"
"TMEM79"	"TMEM79"	0.545672569134749	-0.729613334964464	-0.0259011278328114	"S02"	0.545672569134749	"IS01"
"RAB3B"	"RAB3B"	0.544490919872604	-0.523307483830888	-0.1756444633503	"S02"	0.544490919872604	"IS01"
"TIGD6"	"TIGD6"	0.544293545451282	-1.4271055403596	0.485873659376942	"S02"	0.544293545451282	"IS01"
"NDUFAF7"	"NDUFAF7"	0.54416004454676	-1.18701154092876	0.31033207176863	"S02"	0.54416004454676	"IS01"
"ECHDC3"	"ECHDC3"	0.543848646288607	-1.3902464647695	0.459359992734709	"S02"	0.543848646288607	"IS01"
"ASRGL1"	"ASRGL1"	0.543433588782099	-1.0822821291466	0.234446011313576	"S02"	0.543433588782099	"IS01"
"ETNK2"	"ETNK2"	0.542502859325546	-1.34572495329953	0.428163818888083	"S02"	0.542502859325546	"IS01"
"SVEP1"	"SVEP1"	0.542065497400354	-1.07152523643518	0.227978536500272	"S02"	0.542065497400354	"IS01"
"USP18"	"USP18"	0.541940537649359	-1.19125434121579	0.315713385366946	"S02"	0.541940537649359	"IS01"
"ATP6AP1L"	"ATP6AP1L"	0.54152360168669	-1.08687629876915	0.239766911285913	"S02"	0.54152360168669	"IS01"
"NLRP2"	"NLRP2"	0.537598237862543	-1.03855890907686	0.208439459910301	"S02"	0.537598237862543	"IS01"
"ZNF19"	"ZNF19"	0.537277906704034	-0.993858002738232	0.176060083361714	"S02"	0.537277906704034	"IS01"
"CALHM1"	"CALHM1"	0.535510637154822	-0.408421580936106	-0.250495120930106	"S02"	0.535510637154822	"IS01"
"LRRC49"	"LRRC49"	0.535378045306086	-1.46903937905729	0.525702698601674	"S02"	0.535378045306086	"IS01"
"ADAMTS7"	"ADAMTS7"	0.533785627591622	-1.3076322017148	0.40923342775687	"S02"	0.533785627591622	"IS01"
"KIAA0319"	"KIAA0319"	0.533756249781435	-0.897498129486214	0.109165462617278	"S02"	0.533756249781435	"IS01"
"C11orf63"	"C11orf63"	0.533435272831622	-1.11640600454771	0.269671222732744	"S02"	0.533435272831622	"IS01"
"CASC10"	"CASC10"	0.533097894753959	-0.815825713853349	0.0500805155181171	"S02"	0.533097894753959	"IS01"
"TLCD2"	"TLCD2"	0.531761540788537	-1.16415906509042	0.306329442657548	"S02"	0.531761540788537	"IS01"
"WASF1"	"WASF1"	0.53160998969557	-1.35815865654163	0.448435828126109	"S02"	0.53160998969557	"IS01"
"HMBS"	"HMBS"	0.531224621088527	-0.947184568502762	0.148118401518095	"S02"	0.531224621088527	"IS01"
"AIF1L"	"AIF1L"	0.530457691567867	-0.865178569776766	0.0889007476544131	"S02"	0.530457691567867	"IS01"
"ABHD8"	"ABHD8"	0.530373156803617	-1.45110431364298	0.517713619574368	"S02"	0.530373156803617	"IS01"
"FAM107A"	"FAM107A"	0.529967576666671	-0.771265832597204	0.0206868827946974	"S02"	0.529967576666671	"IS01"
"CCDC74B"	"CCDC74B"	0.529510503832755	-0.909479676091893	0.122287840124026	"S02"	0.529510503832755	"IS01"
"SPDYE5"	"SPDYE5"	0.527442743238077	-0.773357149407025	0.0248071517680886	"S02"	0.527442743238077	"IS01"
"GLI3"	"GLI3"	0.52693985993347	-1.01603747375555	0.202893991051506	"S02"	0.52693985993347	"IS01"
"PHKG1"	"PHKG1"	0.526497872241855	-1.1974333720963	0.336076099162391	"S02"	0.526497872241855	"IS01"
"PPP5D1"	"PPP5D1"	0.525489541321949	-1.02257326647282	0.209164051443246	"S02"	0.525489541321949	"IS01"
"PET100"	"PET100"	0.524369984238988	-1.23549847852033	0.366111456692242	"S02"	0.524369984238988	"IS01"
"RSPO1"	"RSPO1"	0.523829974943367	-0.595236602622439	-0.101818887728929	"S02"	0.523829974943367	"IS01"
"C11orf65"	"C11orf65"	0.523496048438959	-0.653507940916477	-0.0588387729791283	"S02"	0.523496048438959	"IS01"
"HOXA4"	"HOXA4"	0.519730731405597	-1.12492006626195	0.28995948470386	"S02"	0.519730731405597	"IS01"
"CASKIN2"	"CASKIN2"	0.518661092142021	-0.202390394703763	-0.383964963533179	"S02"	0.518661092142021	"IS01"
"CHRNB4"	"CHRNB4"	0.517851992840047	-0.833398377447693	0.0785781888345623	"S02"	0.517851992840047	"IS01"
"PHF24"	"PHF24"	0.517706031262883	-1.1977845772816	0.345351968523176	"S02"	0.517706031262883	"IS01"
"KIF9"	"KIF9"	0.517130595266527	-1.21086013132058	0.355509743698609	"S02"	0.517130595266527	"IS01"
"MOCS3"	"MOCS3"	0.515839075569331	-0.543875785643126	-0.131202709259796	"S02"	0.515839075569331	"IS01"
"TRIM2"	"TRIM2"	0.515531349255486	-1.17505109552977	0.330948556675049	"S02"	0.515531349255486	"IS01"
"C2orf91"	"C2orf91"	0.51498796300988	-1.02067191623823	0.218545600759591	"S02"	0.51498796300988	"IS01"
"NOVA2"	"NOVA2"	0.514848159125716	-0.98088482152652	0.189576506748404	"S02"	0.514848159125716	"IS01"
"C7orf61"	"C7orf61"	0.514179976226262	-1.19169411159355	0.344512645496315	"S02"	0.514179976226262	"IS01"
"SPTLC3"	"SPTLC3"	0.512690351968916	-1.00253207178383	0.207629490605423	"S02"	0.512690351968916	"IS01"
"BTNL8"	"BTNL8"	0.512545858698592	-1.0685081005284	0.256052858393104	"S02"	0.512545858698592	"IS01"
"SGPL1"	"SGPL1"	0.511907915937952	-1.1803407266322	0.338536026810309	"S02"	0.511907915937952	"IS01"
"SGCB"	"SGCB"	0.511879686362053	-1.34870881038528	0.461761144257711	"S02"	0.511879686362053	"IS01"
"ERC2"	"ERC2"	0.510254404529671	-0.927553603803617	0.155266052655853	"S02"	0.510254404529671	"IS01"
"EFCAB3"	"EFCAB3"	0.510011550331616	-1.21895960686172	0.368739083231524	"S02"	0.510011550331616	"IS01"
"FXYD2"	"FXYD2"	0.509651683108236	-0.795504299135744	0.0592628968964718	"S02"	0.509651683108236	"IS01"
